word/0/@_form,word/0/lemma/@_entry,word/0/lemma/@_POS,word/1/@_form,word/1/lemma/@_entry,word/1/lemma/@_POS,word/2/@_form,word/2/lemma/@_entry,word/2/lemma/@_POS,word/3/@_form,word/3/lemma/@_entry,word/3/lemma/@_POS,word/4/@_form,word/4/lemma/@_entry,word/4/lemma/@_POS,word/5/@_form,word/5/lemma/@_entry,word/5/lemma/@_POS,word/6/@_form,word/6/lemma/@_entry,word/6/lemma/@_POS,word/7/@_form,word/7/lemma/@_entry,word/7/lemma/@_POS,word/8/@_form,word/8/lemma/@_entry,word/8/lemma/@_POS,word/9/@_form,word/9/lemma/@_entry,word/9/lemma/@_POS,word/10/@_form,word/10/lemma/@_entry,word/10/lemma/@_POS,word/11/@_form,word/11/lemma/@_entry,word/11/lemma/@_POS,word/12/@_form,word/12/lemma/@_entry,word/12/lemma/@_POS,word/13/@_form,word/13/lemma/@_entry,word/13/lemma/@_POS,word/14/@_form,word/14/lemma/@_entry,word/14/lemma/@_POS,word/15/@_form,word/15/lemma/@_entry,word/15/lemma/@_POS,word/16/@_form,word/16/lemma/@_entry,word/16/lemma/@_POS,word/17/@_form,word/17/lemma/@_entry,word/17/lemma/@_POS,word/18/@_form,word/18/lemma/@_entry,word/18/lemma/@_POS,word/19/@_form,word/19/lemma/@_entry,word/19/lemma/@_POS,word/20/@_form,word/20/lemma/@_entry,word/20/lemma/@_POS,word/21/@_form,word/21/lemma/@_entry,word/21/lemma/@_POS,word/22/@_form,word/22/lemma/@_entry,word/22/lemma/@_POS,word/23/@_form,word/23/lemma/@_entry,word/23/lemma/@_POS,word/24/@_form,word/24/lemma/@_entry,word/24/lemma/@_POS,word/25/@_form,word/25/lemma/@_entry,word/25/lemma/@_POS,word/26/@_form,word/26/lemma/@_entry,word/26/lemma/@_POS,word/27/@_form,word/27/lemma/@_entry,word/27/lemma/@_POS,word/28/@_form,word/28/lemma/@_entry,word/28/lemma/@_POS,word/29/@_form,word/30/@_form,word/30/lemma/@_entry,word/30/lemma/@_POS,word/31/@_form,word/31/lemma/@_entry,word/31/lemma/@_POS,word/32/@_form,word/32/lemma/@_entry,word/32/lemma/@_POS,word/33/@_form,word/33/lemma/@_entry,word/33/lemma/@_POS,word/34/@_form,word/34/lemma/@_entry,word/34/lemma/@_POS,word/35/@_form,word/35/lemma/@_entry,word/35/lemma/@_POS,word/36/@_form,word/36/lemma/@_entry,word/36/lemma/@_POS,word/37/@_form,word/37/lemma/@_entry,word/37/lemma/@_POS,word/38/@_form,word/38/lemma/@_entry,word/38/lemma/@_POS,word/39/@_form,word/39/lemma/@_entry,word/39/lemma/@_POS,word/40/@_form,word/40/lemma/@_entry,word/40/lemma/@_POS,word/41/@_form,word/41/lemma/@_entry,word/41/lemma/@_POS,word/42/@_form,word/42/lemma/@_entry,word/42/lemma/@_POS,word/43/@_form,word/43/lemma/@_entry,word/43/lemma/@_POS,word/44/@_form,word/44/lemma/@_entry,word/44/lemma/@_POS,word/45/@_form,word/45/lemma/@_entry,word/45/lemma/@_POS,word/46/@_form,word/46/lemma/@_entry,word/46/lemma/@_POS,word/47/@_form,word/47/lemma/@_entry,word/47/lemma/@_POS,word/48/@_form,word/48/lemma/@_entry,word/48/lemma/@_POS,word/49/@_form,word/49/lemma/@_entry,word/49/lemma/@_POS,word/50/@_form,word/50/lemma/@_entry,word/50/lemma/@_POS,word/51/@_form,word/51/lemma/@_entry,word/51/lemma/@_POS,word/52/@_form,word/52/lemma/@_entry,word/52/lemma/@_POS,word/53/@_form,word/53/lemma/@_entry,word/53/lemma/@_POS,word/54/@_form,word/54/lemma/@_entry,word/54/lemma/@_POS,word/55/@_form,word/55/lemma/@_entry,word/55/lemma/@_POS,word/56/@_form,word/56/lemma/@_entry,word/56/lemma/@_POS,word/57/@_form,word/57/lemma/@_entry,word/57/lemma/@_POS,word/58/@_form,word/58/lemma/@_entry,word/58/lemma/@_POS,word/59/@_form,word/59/lemma/@_entry,word/59/lemma/@_POS,word/60/@_form,word/60/lemma/@_entry,word/60/lemma/@_POS,word/61/@_form,word/61/lemma/@_entry,word/61/lemma/@_POS,word/62/@_form,word/62/lemma/@_entry,word/62/lemma/@_POS,word/63/@_form,word/63/lemma/@_entry,word/63/lemma/@_POS,word/64/@_form,word/64/lemma/@_entry,word/64/lemma/@_POS,word/65/@_form,word/65/lemma/@_entry,word/65/lemma/@_POS,word/66/@_form,word/66/lemma/@_entry,word/66/lemma/@_POS,word/67/@_form,word/67/lemma/@_entry,word/67/lemma/@_POS,word/68/@_form,word/68/lemma/@_entry,word/68/lemma/@_POS,word/69/@_form,word/69/lemma/@_entry,word/69/lemma/@_POS,word/70/@_form,word/70/lemma/@_entry,word/70/lemma/@_POS,word/71/@_form,word/71/lemma/@_entry,word/71/lemma/@_POS,word/72/@_form,word/72/lemma/@_entry,word/72/lemma/@_POS,word/73/@_form,word/73/lemma/@_entry,word/73/lemma/@_POS,word/74/@_form,word/74/lemma/@_entry,word/74/lemma/@_POS,word/75/@_form,word/75/lemma/@_entry,word/75/lemma/@_POS,word/76/@_form,word/76/lemma/@_entry,word/76/lemma/@_POS,word/77/@_form,word/77/lemma/@_entry,word/77/lemma/@_POS,word/78/@_form,word/78/lemma/@_entry,word/78/lemma/@_POS,word/79/@_form,word/79/lemma/@_entry,word/79/lemma/@_POS,word/80/@_form,word/80/lemma/@_entry,word/80/lemma/@_POS,word/81/@_form,word/81/lemma/@_entry,word/81/lemma/@_POS,word/82/@_form,word/82/lemma/@_entry,word/82/lemma/@_POS,word/83/@_form,word/83/lemma/@_entry,word/83/lemma/@_POS,word/84/@_form,word/84/lemma/@_entry,word/84/lemma/@_POS,word/85/@_form,word/85/lemma/@_entry,word/85/lemma/@_POS,word/86/@_form,word/86/lemma/@_entry,word/86/lemma/@_POS,word/87/@_form,word/87/lemma/@_entry,word/87/lemma/@_POS,word/88/@_form,word/88/lemma/@_entry,word/88/lemma/@_POS,word/89/@_form,word/89/lemma/@_entry,word/89/lemma/@_POS,word/90/@_form,word/90/lemma/@_entry,word/90/lemma/@_POS,word/91/@_form,word/91/lemma/@_entry,word/91/lemma/@_POS,word/92/@_form,word/92/lemma/@_entry,word/92/lemma/@_POS,word/93/@_form,word/93/lemma/@_entry,word/93/lemma/@_POS,word/94/@_form,word/94/lemma/@_entry,word/94/lemma/@_POS,word/95/@_form,word/95/lemma/@_entry,word/95/lemma/@_POS,word/96/@_form,word/96/lemma/@_entry,word/96/lemma/@_POS,word/97/@_form,word/97/lemma/@_entry,word/97/lemma/@_POS,word/29/lemma/@_entry,word/29/lemma/@_POS,word/98/@_form,word/98/lemma/@_entry,word/98/lemma/@_POS,word/99/@_form,word/99/lemma/@_entry,word/99/lemma/@_POS,word/100/@_form,word/100/lemma/@_entry,word/100/lemma/@_POS,word/101/@_form,word/101/lemma/@_entry,word/101/lemma/@_POS,word/102/@_form,word/102/lemma/@_entry,word/102/lemma/@_POS,word/103/@_form,word/103/lemma/@_entry,word/103/lemma/@_POS,word/104/@_form,word/104/lemma/@_entry,word/104/lemma/@_POS,word/105/@_form,word/105/lemma/@_entry,word/105/lemma/@_POS,word/106/@_form,word/106/lemma/@_entry,word/106/lemma/@_POS,word/107/@_form,word/107/lemma/@_entry,word/107/lemma/@_POS,word/108/@_form,word/108/lemma/@_entry,word/108/lemma/@_POS,word/109/@_form,word/109/lemma/@_entry,word/109/lemma/@_POS,word/110/@_form,word/110/lemma/@_entry,word/110/lemma/@_POS,word/111/@_form,word/111/lemma/@_entry,word/111/lemma/@_POS,word/112/@_form,word/112/lemma/@_entry,word/112/lemma/@_POS,word/113/@_form
kai\,καί,conjunction,oi(,ὁ,article,*(rwmai=oi,,,th=s,ὁ,article,a)formh=s,ἀφορμή,noun,e)pe/bainon,ἐπιβαίνω,verb,a)/smenoi,ἄσμενος,adjective,kata\,κατά,preposition,kairo\n,καιρός,noun,sfi/si,σφεῖς,pronoun,genome/nhs,γίγνομαι,verb,kai\,καί,conjunction,pre/sbeis,πρέσβις,noun,e)s,εἰς,preposition,to\n,ὁ,article,*)anti/oxon,Ἀντίοχος,proper,e)/stellon,στέλλω,verb,oi(\,ἕ,pronoun,lo/gw|,λόγος,noun,me\n,μέν,particle,e)/mellon,μέλλω,verb,sunalla/cein,συναλλάσσω,verb,*ptolemai=on,Πτολεμαῖος,proper,*)antio/xw|,Ἀντίοχος,proper,e)/rgw|,ἔργον,noun,de\,δέ,particle,kataske/yesqai,κατασκέπτομαι,verb,th\n,ὁ,article,o(rmh\n,ὁρμή,noun,*)antio/xou,kai\,καί,conjunction,kwlu/sein,κωλύω,verb,o(/sa,ὅσος,adjective,du/nainto,δύναμαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ἀντίοχος,proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tou/twn,οὗτος,pronoun,dh\,δή,particle,tw=n,ὁ,article,pre/sbewn,πρέσβις,noun,*gnai=os,Γναῖος,proper,h(gou/menos,ἡγέομαι,verb,h)ci/ou,ἀξιόω,verb,to\n,ὁ,article,*)anti/oxon,Ἀντίοχος,proper,*ptolemai/w|,Πτολεμαῖος,proper,me/n,μέν,particle,o)/nti,εἰμί,verb,*(rwmai/wn,,,fi/lw|,φίλος,adjective,sugxwrei=n,συγχωρέω,verb,a)/rxein,ἄρχω,verb,o(/swn,ὅσος,adjective,o(,ὁ,article,path\r,πατήρ,noun,au)tw=|,αὐτός,pronoun,kate/lipe,καταλιμπάνω,verb,ta\s,ὁ,article,d',δέ,particle,e)n,ἐν,preposition,*)asi/a|,Ἄσιος,proper,po/leis,πόλις,adjective,w(=n,ὅς,pronoun,*fi/lippos,Φίλιππος,proper,o(,ὁ,article,*makedw\n,h)=rxen,ἄρχω,verb,au)tono/mous,αὐτόνομος,adjective,e)a=n,ἀίω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Μακεδών,proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou),οὐ,adverb,ga\r,γάρ,particle,ei)=nai,εἰμί,verb,di/kaion,δίκαιος,adjective,*)anti/oxon,Ἀντίοχος,proper,kratei=n,κρατέω,verb,w(=n,ὅς,pronoun,*fi/lippon,Φίλιππος,proper,a)fei/lonto,ἀφαιρέω,verb,*(rwmai=oi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(/lws,ὅλος,adjective,d',δέ,particle,a)porei=n,ἀφοράω,verb,e)/fh,φημί,verb,ti/,τίς,pronoun,tosou=ton,τοσοῦτος,adjective,sto/lon,στόλος,noun,o(,ὁ,article,*)anti/oxos,Ἀντίοχος,proper,kai\,καί,conjunction,tosau/thn,τοσοῦτος,adjective,stratia\n,στρατία,noun,a)/gwn,ἄγω,verb,a)/nwqen,ἄνωθεν,adverb,e)k,ἐκ,preposition,*mh/dwn,Μήδων,proper,e)/lqoi,ἔρχομαι,verb,th=s,ὁ,article,*)asi/as,Ἄσιος,proper,e)pi\,ἐπί,preposition,qa/lassan,θάλασσα,noun,e)/s,εἰς,preposition,te,τε,particle,th\n,ὁ,article,*eu)rw/phn,Εὐρώπη,proper,e)sba/loi,εἰσβάλλω,verb,kai\,καί,conjunction,po/leis,πόλις,adjective,e)n,ἐν,preposition,au)th=|,kataskeua/zoito,κατασκευάζω,verb,kai\,καί,conjunction,*qra/|khn,Θρᾴκη,proper,u(pa/goito,ὑπάγω,verb,ei),εἰ,conjunction,mh\,μή,conjunction,tau=ta/,οὗτος,pronoun,e)stin,εἰμί,verb,e(te/rou,ἕτερος,adjective,pole/mou,πόλεμος,noun,qeme/lia,θεμέλιος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,αὐτός,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(,ὁ,article,d',δέ,particle,a)pekri/nato,ἀποκρίνω,verb,*qra/|khn,Θρᾴκη,proper,me/n,μέν,particle,tw=n,ὁ,article,progo/nwn,πρόγονος,adjective,au(tou=,ἑαυτοῦ,pronoun,genome/nhn,γίγνομαι,verb,te,τε,particle,kai\,καί,conjunction,di',διά,preposition,a)sxoli/as,ἀσχολία,noun,e)kpesou=san,ἐκπίτνω,verb,au)to\s,αὐτός,pronoun,e)pi\,ἐπί,preposition,sxolh=s,σχολή,noun,w)\n,εἰμί,verb,a)nalamba/nein,ἀναλαμβάνω,verb,kai\,καί,conjunction,*lusima/xeian,Λυσιμαχεία,proper,e)gei/rein,ἐγείρω,verb,oi)khth/rion,οἰκητήριον,noun,*seleu/kw|,Σέλευκος,proper,tw=|,ὁ,article,paidi\,παῖς,adjective,ei)=nai,εἰμί,verb,ta\s,ὁ,article,d',δέ,particle,e)n,*)asi/a|,Ἄσιος,proper,po/leis,πόλις,adjective,au)tono/mous,αὐτόνομος,adjective,e)a/sein,ἀίω,verb,ei),εἰ,conjunction,th\n,ὁ,article,xa/rin,χάρις,noun,ou),οὐ,adverb,*(rwmai/ois,,,a)ll',ἀλλά,adverb,e(autw=|,ἑαυτοῦ,pronoun,me/lloien,μέλλω,verb,e(/cein,ἔχω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ἐν,preposition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*ptolemai/w|,Πτολεμαῖος,proper,d',δέ,particle,e)/fh,φημί,verb,kai\,καί,conjunction,suggenh/s,συγγενής,adverb,ei)mi,εἰμί,verb,kai\,καί,conjunction,o(/son,ὅσος,adjective,ou)/pw,οὔπω,adverb,kai\,καί,conjunction,khdesth\s,κηδεστής,adjective,e)/somai,εἰμί,verb,kai\,καί,conjunction,xa/rin,χάρις,noun,u(mi=n,σύ,pronoun,au)to\n,αὐτός,pronoun,o(mologei=n,ὁμολογέω,verb,paraskeua/sw,παρασκευάζω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)porw=,ἀφοράω,verb,de\,δέ,particle,ka)gw\,ἐγώ,pronoun,ti/ni,τίς,pronoun,*(rwmai=oi,,,dikai/w|,δίκαιος,adjective,th\n,ὁ,article,*)asi/an,Ἄσιος,proper,polupragmonou=sin,πολυπραγμονέω,verb,e)mou=,ἐγώ,pronoun,th\n,ὁ,article,*)itali/an,Ἰταλία,proper,ou),οὐ,adverb,polupragmonou=ntos,πολυπραγμονέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou(/tw,οὕτως,adverb,me\n,μέν,particle,a)p',ἀπό,preposition,a)llh/lwn,ἀλλήλων,pronoun,a)/praktoi,ἄπρακτος,adjective,diekri/qhsan,διακρίνω,verb,a)porrhgnu/ntes,ἀπορρήγνυμι,verb,h)/dh,ἤδη,adverb,ta\s,ὁ,article,a)peila\s,ἀπειλή,noun,e)s,εἰς,preposition,to\,ὁ,article,fanerw/teron,φανερός,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lo/gou,λόγος,noun,de\,δέ,particle,kai\,καί,conjunction,do/chs,δόξα,noun,e)mpesou/shs,ἐμπίτνω,verb,o(/ti,ὅστις,pronoun,*ptolemai=os,Πτολεμαῖος,proper,o(,ὁ,article,filopa/twr,φιλοπάτωρ,noun,a)poqa/noi,ἀποθνήσκω,verb,kata\,κατά,preposition,spoudh\n,σπουδή,noun,o(,ὁ,article,*)anti/oxos,Ἀντίοχος,proper,a)ph/|ei,ἄπειμι,verb,w(s,ὡς,conjunction,*ai)/gupton,Αἴγυπτος,proper,e)/rhmon,ἐρῆμος,adjective,a)/rxontos,ἄρχω,verb,a(rpaso/menos,ἁρπάζω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,au)tw=|,αὐτός,pronoun,kata\,κατά,preposition,*)/efeson,Ἔφεσος,proper,*)anni/bas,Ἀννίβας,proper,o(,ὁ,article,*karxhdo/nios,Καρχηδόνιος,proper,sumba/llei,συμβάλλω,verb,feu/gwn,φεύγω,verb,th\n,ὁ,article,patri/da,πατρίς,adjective,di',διά,preposition,e)xqrw=n,ἐχθρός,adjective,diabola/s,διαβολή,noun,oi(\,ἕ,pronoun,*(rwmai/ois,,,au)to\n,αὐτός,pronoun,e)/faskon,φάσκω,verb,ei)=nai,εἰμί,verb,du/seri/n,δύσερις,adjective,te,τε,particle,kai\,καί,conjunction,filopo/lemon,φιλοπόλεμος,adjective,kai\,καί,conjunction,ou)/pote,οὔποτε,adverb,ei)rhneu/ein,εἰρηνεύω,verb,duna/menon,δύναμαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
to/te,τότε,adverb,d',δέ,particle,h)=n,εἰμί,verb,o(/te,ὅτε,conjunction,*karxhdo/nioi,Καρχηδόνιος,proper,*(rwmai/ois,,,u(ph/kouon,ὑπακούω,verb,e)/nspondoi,ἔνσπονδος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*)anni/ban,Ἀννίβας,proper,me\n,μέν,particle,dh\,δή,particle,diw/numon,διώνυμος,adjective,e)pi\,ἐπί,preposition,strathgi/ais,στρατηγία,noun,o)/nta,εἰμί,verb,o(,ὁ,article,*)anti/oxos,Ἀντίοχος,proper,u(pede/xeto,ὑποδέχομαι,verb,lamprw=s,λαμπρός,adjective,kai\,καί,conjunction,ei)=xen,ἔχω,verb,a)mf',ἀμφί,preposition,au(to/n,ἑαυτοῦ,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
peri\,περί,preposition,de\,δέ,particle,th\n,ὁ,article,*luki/an,Λύκιος,proper,*ptolemai=on,Πτολεμαῖος,proper,periei=nai,περίειμι,verb,maqw\n,μανθάνω,verb,*ai)gu/ptou,Αἴγυπτος,proper,me\n,μέν,particle,a)pe/gnw,ἀπογιγνώσκω,verb,*ku/pron,Κύπρος,proper,d',δέ,particle,e)lpi/sas,ἐλπίζω,verb,ai(rh/sein,αἱρέω,verb,a)nti\,ἀντί,preposition,*ai)gu/ptou,Αἴγυπτος,proper,die/plei,διαπλέω,verb,kata\,κατά,preposition,ta/xos,τάχος,adjective,e)p',ἐπί,preposition,au)th/n,αὐτός,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xeimw=ni,χειμών,noun,d',δέ,particle,a)mfi\,ἀμφί,preposition,to\n,ὁ,article,*sa/ron,Σάρος,proper,potamo\n,ποταμός,noun,sumpesw/n,συμπίτνω,verb,kai\,καί,conjunction,polla\s,πολύς,adjective,tw=n,ὁ,article,new=n,ναός,noun,a)pobalw/n,ἀποβάλλω,verb,e)ni/as,ἔνιοι,adjective,d',δέ,particle,au)toi=s,αὐτός,pronoun,a)ndra/si,ἀνήρ,noun,kai\,καί,conjunction,fi/lois,φίλος,adjective,e)s,εἰς,preposition,*seleu/keian,Σελευκεία,proper,th=s,ὁ,article,*suri/as,Σύριος,proper,kate/pleuse,καταπλέω,verb,kai\,καί,conjunction,to\n,ὁ,article,sto/lon,στόλος,noun,kateskeu/aze,κατασκευάζω,verb,peponhme/non,πονέομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ga/mous,γάμος,adjective,te,τε,particle,tw=n,ὁ,article,pai/dwn,παῖς,adjective,e)/quen,θύω,verb,*)antio/xou,Ἀντίοχος,proper,kai\,καί,conjunction,*laodi/khs,Λαοδίκη,proper,a)llh/lois,ἀλλήλων,pronoun,sunarmo/zwn,συναρμόζω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
