word/0/@_form,word/0/lemma/@_entry,word/0/lemma/@_POS,word/1/@_form,word/1/lemma/@_entry,word/1/lemma/@_POS,word/2/@_form,word/2/lemma/@_entry,word/2/lemma/@_POS,word/3/@_form,word/3/lemma/@_entry,word/3/lemma/@_POS,word/4/@_form,word/4/lemma/@_entry,word/4/lemma/@_POS,word/5/@_form,word/5/lemma/@_entry,word/5/lemma/@_POS,word/6/@_form,word/6/lemma/@_entry,word/6/lemma/@_POS,word/7/@_form,word/7/lemma/@_entry,word/7/lemma/@_POS,word/8/@_form,word/8/lemma/@_entry,word/8/lemma/@_POS,word/9/@_form,word/9/lemma/@_entry,word/9/lemma/@_POS,word/10/@_form,word/10/lemma/@_entry,word/10/lemma/@_POS,word/11/@_form,word/11/lemma/@_entry,word/11/lemma/@_POS,word/12/@_form,word/12/lemma/@_entry,word/12/lemma/@_POS,word/13/@_form,word/13/lemma/@_entry,word/13/lemma/@_POS,word/14/@_form,word/14/lemma/@_entry,word/14/lemma/@_POS,word/15/@_form,word/15/lemma/@_entry,word/15/lemma/@_POS,word/16/@_form,word/16/lemma/@_entry,word/16/lemma/@_POS,word/17/@_form,word/17/lemma/@_entry,word/17/lemma/@_POS,word/18/@_form,word/18/lemma/@_entry,word/18/lemma/@_POS,word/19/@_form,word/19/lemma/@_entry,word/19/lemma/@_POS,word/20/@_form,word/20/lemma/@_entry,word/20/lemma/@_POS,word/21/@_form,word/21/lemma/@_entry,word/21/lemma/@_POS,word/22/@_form,word/22/lemma/@_entry,word/22/lemma/@_POS,word/23/@_form,word/23/lemma/@_entry,word/23/lemma/@_POS,word/24/@_form,word/24/lemma/@_entry,word/24/lemma/@_POS,word/25/@_form,word/25/lemma/@_entry,word/25/lemma/@_POS,word/26/@_form,word/26/lemma/@_entry,word/26/lemma/@_POS,word/27/@_form,word/27/lemma/@_entry,word/27/lemma/@_POS,word/28/@_form,word/28/lemma/@_entry,word/28/lemma/@_POS,word/29/@_form,word/29/lemma/@_entry,word/29/lemma/@_POS,word/30/@_form,word/30/lemma/@_entry,word/30/lemma/@_POS,word/31/@_form,word/31/lemma/@_entry,word/31/lemma/@_POS,word/32/@_form,word/32/lemma/@_entry,word/32/lemma/@_POS,word/33/@_form,word/33/lemma/@_entry,word/33/lemma/@_POS,word/34/@_form,word/34/lemma/@_entry,word/34/lemma/@_POS,word/35/@_form,word/35/lemma/@_entry,word/35/lemma/@_POS,word/36/@_form,word/36/lemma/@_entry,word/36/lemma/@_POS,word/37/@_form,word/37/lemma/@_entry,word/37/lemma/@_POS,word/38/@_form,word/38/lemma/@_entry,word/38/lemma/@_POS,word/39/@_form,word/39/lemma/@_entry,word/39/lemma/@_POS,word/40/@_form,word/40/lemma/@_entry,word/40/lemma/@_POS,word/41/@_form,word/41/lemma/@_entry,word/41/lemma/@_POS,word/42/@_form,word/42/lemma/@_entry,word/42/lemma/@_POS,word/43/@_form,word/43/lemma/@_entry,word/43/lemma/@_POS,word/44/@_form,word/44/lemma/@_entry,word/44/lemma/@_POS,word/45/@_form,word/45/lemma/@_entry,word/45/lemma/@_POS,word/46/@_form,word/46/lemma/@_entry,word/46/lemma/@_POS,word/47/@_form,word/47/lemma/@_entry,word/47/lemma/@_POS,word/48/@_form,word/48/lemma/@_entry,word/48/lemma/@_POS,word/49/@_form,word/49/lemma/@_entry,word/49/lemma/@_POS,word/50/@_form,word/50/lemma/@_entry,word/50/lemma/@_POS,word/51/@_form,word/51/lemma/@_entry,word/51/lemma/@_POS,word/52/@_form,word/52/lemma/@_entry,word/52/lemma/@_POS,word/53/@_form,word/53/lemma/@_entry,word/53/lemma/@_POS,word/54/@_form,word/54/lemma/@_entry,word/54/lemma/@_POS,word/55/@_form,word/55/lemma/@_entry,word/55/lemma/@_POS,word/56/@_form,word/56/lemma/@_entry,word/56/lemma/@_POS,word/57/@_form,word/57/lemma/@_entry,word/57/lemma/@_POS,word/58/@_form,word/58/lemma/@_entry,word/58/lemma/@_POS,word/59/@_form,word/59/lemma/@_entry,word/59/lemma/@_POS,word/60/@_form,word/60/lemma/@_entry,word/60/lemma/@_POS,word/61/@_form,word/61/lemma/@_entry,word/61/lemma/@_POS
prw=ta,πρότερος,adjective,me\n,μέν,particle,ga\r,γάρ,particle,ou)de\n,οὐδείς,pronoun,h(mw=n,ἐγώ,pronoun,zw=|on,ζώιον,noun,h)reqisme/non,ἐρεθίζω,verb,ma=llon,μᾶλλον,adverb,o)cu/qumo/n,ὀξύθυμος,adjective,e)stin,εἰμί,verb,ou)de\,οὐδέ,particle,duskolw/teron,δύσκολος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ei)=ta,εἶτα,adverb,ta)/ll',ἄλλος,adjective,o(/moia,ὅμοιος,adjective,pa/nta,πᾶς,adjective,sfhci\,σφήξ,noun,mhxanw/meqa,μηχανάομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cullege/ntes,συλλέγω,verb,ga\r,γάρ,particle,kaq',κατά,preposition,e(smou/s,ἑσμός,noun,w(sperei\,ὥσπερ,adverb,ta)nqrh/nia,ἀνθρήνιον,noun,oi(,ὁ,article,me\n,μέν,particle,h(mw=n,ἐγώ,pronoun,ou(=per,οὗπερ,adverb,a(/rxwn,ἄρχω,verb,oi(,ὁ,article,de\,δέ,particle,para\,παρά,preposition,tou\s,ὁ,article,e(/ndeka,ἕνδεκα,noun,oi(,ἕ,pronoun,d',δέ,particle,e)n,ἐν,preposition,w)|dei/w|,ᾠδεῖον,noun,dika/zous',δικάζω,verb,oi(,ὁ,article,de\,δέ,particle,pro\s,πρός,preposition,toi=s,ὁ,article,teixi/ois,τειχίον,noun,cumbebusme/noi,συμβύω,verb,pukno/n,πυκνός,adjective,neu/ontes,νεύω,verb,e)s,εἰς,preposition,th\n,ὁ,article,gh=n,γῆ,noun,mo/lis,μόλις,adverb,w(/sper,ὥσπερ,adverb,oi(,ὁ,article,skw/lhkes,σκώληξ,noun,e)n,ἐν,preposition,toi=s,ὁ,article,kutta/rois,κύτταρον,noun,kinou/menoi,κινέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)/s,εἰς,preposition,te,τε,particle,th\n,ὁ,article,a)/llhn,ἄλλος,adjective,di/aita/n,δίαιτα,noun,e)smen,εἰμί,verb,eu)porw/tatoi,εὔπορος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pa/nta,πᾶς,adjective,ga\r,γάρ,particle,kentou=men,κεντάω,verb,a)/ndra,ἀνήρ,noun,ka)kpori/zomen,ἐκπορίζω,verb,bi/on,βίος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)lla\,ἀλλά,adverb,ga\r,γάρ,particle,khfh=nes,κηφήν,noun,h(mi=n,ἐγώ,pronoun,ei)sin,εἰμί,verb,e)gkaqh/menoi,ἐγκάθημαι,verb,ou)k,οὐ,adverb,e)/xontes,ἔχω,verb,ke/ntron,κέντρον,noun,oi(\,ἕ,pronoun,me/nontes,μένω,verb,h(mw=n,ἐγώ,pronoun,tou=,ὁ,article,fo/rou,φόρον,noun,to\n,ὁ,article,po/non,πόνος,noun,katesqi/ousin,κατεσθίω,verb,ou),οὐ,adverb,talaipwrou/menoi,ταλαιπωρέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tou=to,οὗτος,pronoun,d',δέ,particle,e)/st',εἰμί,verb,a)/lgiston,ἄλγιστος,adjective,h(mi=n,ἐγώ,pronoun,h)/n,ἐάν,conjunction,tis,τις,pronoun,a)stra/teutos,ἀστράτευτος,adjective,w)\n,εἰμί,verb,e)krofh=|,ἐκροφέω,verb,to\n,ὁ,article,misqo\n,μισθός,noun,h(mw=n,ἐγώ,pronoun,th=sde,ὅδε,pronoun,th=s,ὁ,article,xw/ras,χώρα,noun,u(/per,ὑπέρ,preposition,mh/te,μήτε,particle,kw/phn,κωπάω,verb,mh/te,μήτε,particle,lo/gxhn,λόγχη,noun,mh/te,μήτε,particle,flu/ktainan,φλύκταινα,noun,labw/n,λαμβάνω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)ll',ἀλλά,adverb,e)moi\,ἐγώ,pronoun,dokei=,δοκέω,verb,to\,ὁ,article,loipo\n,λοιπός,adjective,tw=n,ὁ,article,politw=n,πολίτης,noun,e)/mbraxu,ἔμβραχυ,adverb,o(/stis,ὅστις,pronoun,a)\n,ἄν,particle,mh\,μή,conjunction,'xh|,ἔχω,verb,to\,ὁ,article,ke/ntron,κέντρον,noun,mh\,μή,conjunction,fe/rein,φέρω,verb,triw/bolon,τριώβολον,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou)/toi,οὔτοι,adverb,pote\,ποτέ,particle,zw=n,ζάω,verb,tou=ton,οὗτος,pronoun,a)poduqh/somai,ἀποδύω,verb,e)pei\,ἐπεί,conjunction,mo/nos,μόνος,adjective,m',ἐγώ,pronoun,e)/swse,εἰσωθέω,verb,paratetagme/non,παρατάσσω,verb,o(/q',ὅτε,conjunction,o(,ὁ,article,bore/as,Βορέας,proper,o(,ὁ,article,me/gas,μέγας,adverb,e)pestrateu/sato,ἐπιστρατεύω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)gaqo\n,ἀγαθός,adjective,e)/oikas,ἔοικα,verb,ou)de\n,οὐδείς,pronoun,e)piqumei=n,ἐπιθυμέω,verb,paqei=n,πάσχω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ma\,μά,particle,to\n,ὁ,article,*di/',Δίη,proper,ou),οὐ,adverb,ga\r,γάρ,particle,ou)damw=s,οὐδαμός,adverb,moi,ἐγώ,pronoun,cu/mforon,σύμφορος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,ga\r,γάρ,particle,pro/teron,πρότερος,adjective,e)panqraki/dwn,ἐπανθρακίδες,noun,e)mplh/menos,ἐμπίπλημι,verb,a)pe/dwk',ἀποδίδωμι,verb,o)fei/lwn,ὀφείλω,verb,tw=|,ὁ,article,knafei=,κναφεύς,noun,triw/bolon,τριώβολον,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)ll',ἀλλά,adverb,ou)=n,οὖν,particle,pepeira/sqw,πειράω,verb,g',γε,particle,e)peidh/per,ἐπεί,conjunction,g',γε,particle,a(/pac,ἅπαξ,adverb,e)moi\,ἐγώ,pronoun,seauto\n,σαυτοῦ,pronoun,parade/dwkas,παραδίδωμι,verb,eu)=,εὖ,adverb,poiei=n,ποιέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ti/,τίς,pronoun,ou)=n,οὖν,particle,keleu/eis,κελεύω,verb,dra=n,δράω,verb,me,ἐγώ,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
to\n,ὁ,article,tri/bwn',τρίβων,noun,a)/fes,ἀφίημι,verb,thndi\,,,de\,δέ,particle,xlai=nan,χλαῖνα,noun,a)nabalou=,ἀναβάλλω,verb,tribwnikw=s,τριβωνικῶς,adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)/peita,ἔπειτα,adverb,pai=das,παῖς,adjective,xrh\,χρή,verb,futeu/ein,φυτεύω,verb,kai\,καί,conjunction,tre/fein,τρέφω,verb,o(/q',ὅτε,conjunction,ou(tosi/,οὗτος,pronoun,me,ἐγώ,pronoun,nu=n,νῦν,adverb,a)popni=cai,ἀποπνίγω,verb,bou/letai,βούλομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)/x',ἔχω,verb,a)nabalou=,ἀναβάλλω,verb,thndi\,,,labw\n,λαμβάνω,verb,kai\,καί,conjunction,mh\,μή,conjunction,la/lei,λαλέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
touti\,οὗτος,pronoun,to\,ὁ,article,kako\n,κακός,adjective,ti/,τίς,pronoun,e)sti,εἰμί,verb,pro\s,πρός,preposition,pa/ntwn,πᾶς,adjective,qew=n,θέα,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oi(,ὁ,article,me\n,μέν,particle,kalou=si,καλέω,verb,*persi/d',Περσίς,proper,oi(,ὁ,article,de\,δέ,particle,kauna/khn,καυνάκη,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)gw\,ἐγώ,pronoun,de\,δέ,particle,sisu/ran,σισύρα,adjective,w)|o/mhn,οἴομαι,verb,*qumaiti/da,Θυμαιτίς,proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kou),οὐ,adverb,qau=ma/,θαῦμα,noun,g',γε,particle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)s,εἰς,preposition,*sa/rdeis,Σάρδεις,proper,ga\r,γάρ,particle,ou)k,οὐ,adverb,e)lh/luqas,ἔρχομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)/gnws,γιγνώσκω,verb,ga\r,γάρ,particle,a)/n,ἄν,particle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nu=n,νῦν,adverb,d',δέ,particle,ou)xi\,οὐ,adverb,gignw/skeis,γιγνώσκω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ma\,μά,particle,to\n,ὁ,article,*di/',Δίη,proper,ou),οὐ,adverb,toi/nun,τοίνυν,particle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)ta\r,ἀτάρ,particle,dokei=,δοκέω,verb,ge/,γε,particle,moi,ἐγώ,pronoun,e)oike/nai,ἔοικα,verb,ma/lista,μάλιστα,adverb,*moru/xou,Μόρυχος,proper,sa/gmati,σάγμα,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou)/k,οὐ,adverb,a)ll',ἀλλά,adverb,e)n,ἐν,preposition,*)ekbata/noisi,Ἐκβάτανα,proper,tau=q',οὗτος,pronoun,u(fai/netai,ὑφαίνω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)n,ἐν,preposition,*)ekbata/noisi,Ἐκβάτανα,proper,gi/gnetai,γίγνομαι,verb,kro/khs,κρόκη,noun,xo/lic,χόλιξ,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
po/qen,πόθεν,adverb,w)=ga/q',ἄγαμαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)lla\,ἀλλά,adverb,tou=to,οὗτος,pronoun,toi=si,ὁ,article,barba/rois,βάρβαρος,adjective,u(fai/netai,ὑφαίνω,verb,pollai=s,πολύς,adjective,dapa/nais,δαπάνη,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
au(/th,οὗτος,pronoun,ge/,γε,particle,toi,τοι,particle,e)ri/wn,ἔριον,noun,ta/lanton,τάλαντον,noun,katape/pwke,καταπίνω,verb,r(a|di/ws,ῥᾴδιος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou)/koun,οὔκουν,adverb,e)riw/lhn,ἐριώλη,noun,dh=t',δῆτα,adverb,e)xrh=n,χρή,verb,au)th\n,αὐτός,pronoun,kalei=n,καλέω,verb,dikaio/teron,δίκαιος,adjective,h)\,ἠέ,conjunction,kauna/khn,καυνάκη,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)/x',ἔχω,verb,w)=gaqe/,ἀγαθός,adjective,kai\,καί,conjunction,sth=q',στέαρ,noun,a)nampisxo/menos,ἀμφίσχω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oi)/moi,οἴμοι,interjection,dei/laios,δείλαιος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w(s,ὡς,conjunction,qermo\n,θερμός,adjective,h(,ὁ,article,miara/,μιαρός,adjective,ti/,τίς,pronoun,mou,ἐγώ,pronoun,kath/rugen,κατερεύγω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou)k,οὐ,adverb,a)nabalei=,ἀναβάλλω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ma\,μά,particle,*di/',Δίη,proper,ou)k,οὐ,adverb,e)/gwg',ἐγώ,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)ll',ἀλλά,adverb,w)=gaqe/,ἀγαθός,adjective,ei)/per,εἴπερ,conjunction,g',γε,particle,a)na/gkh,ἀνάγκη,noun,kri/bano/n,κρίβανον,adjective,m',ἐγώ,pronoun,a)mpi/sxete,ἀμφίσχω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fe/r',φέρω,verb,a)ll',ἀλλά,adverb,e)gw/,ἐγώ,pronoun,se,σύ,pronoun,peribalw=,περιβάλλω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
su\,σύ,pronoun,d',δέ,particle,ou)=n,οὖν,particle,i)/qi,εἶμι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
