word/0/@_form,word/0/lemma/@_entry,word/0/lemma/@_POS,word/1/@_form,word/1/lemma/@_entry,word/1/lemma/@_POS,word/2/@_form,word/2/lemma/@_entry,word/2/lemma/@_POS,word/3/@_form,word/3/lemma/@_entry,word/3/lemma/@_POS,word/4/@_form,word/4/lemma/@_entry,word/4/lemma/@_POS,word/5/@_form,word/5/lemma/@_entry,word/5/lemma/@_POS,word/6/@_form,word/6/lemma/@_entry,word/6/lemma/@_POS,word/7/@_form,word/7/lemma/@_entry,word/7/lemma/@_POS,word/8/@_form,word/8/lemma/@_entry,word/8/lemma/@_POS,word/9/@_form,word/9/lemma/@_entry,word/9/lemma/@_POS,word/10/@_form,word/10/lemma/@_entry,word/10/lemma/@_POS,word/11/@_form,word/11/lemma/@_entry,word/11/lemma/@_POS,word/12/@_form,word/12/lemma/@_entry,word/12/lemma/@_POS,word/13/@_form,word/13/lemma/@_entry,word/13/lemma/@_POS,word/14/@_form,word/14/lemma/@_entry,word/14/lemma/@_POS,word/15/@_form,word/15/lemma/@_entry,word/15/lemma/@_POS,word/16/@_form,word/16/lemma/@_entry,word/16/lemma/@_POS,word/17/@_form,word/17/lemma/@_entry,word/17/lemma/@_POS,word/18/@_form,word/18/lemma/@_entry,word/18/lemma/@_POS,word/19/@_form,word/19/lemma/@_entry,word/19/lemma/@_POS,word/20/@_form,word/20/lemma/@_entry,word/20/lemma/@_POS,word/21/@_form,word/21/lemma/@_entry,word/21/lemma/@_POS,word/22/@_form,word/22/lemma/@_entry,word/22/lemma/@_POS,word/23/@_form,word/23/lemma/@_entry,word/23/lemma/@_POS,word/24/@_form,word/24/lemma/@_entry,word/24/lemma/@_POS,word/25/@_form,word/25/lemma/@_entry,word/25/lemma/@_POS,word/26/@_form,word/26/lemma/@_entry,word/26/lemma/@_POS,word/27/@_form,word/27/lemma/@_entry,word/27/lemma/@_POS,word/28/@_form,word/28/lemma/@_entry,word/28/lemma/@_POS,word/29/@_form,word/29/lemma/@_entry,word/29/lemma/@_POS,word/30/@_form,word/30/lemma/@_entry,word/30/lemma/@_POS,word/31/@_form,word/31/lemma/@_entry,word/31/lemma/@_POS,word/32/@_form,word/32/lemma/@_entry,word/32/lemma/@_POS,word/33/@_form,word/33/lemma/@_entry,word/33/lemma/@_POS,word/34/@_form,word/34/lemma/@_entry,word/34/lemma/@_POS,word/35/@_form,word/35/lemma/@_entry,word/35/lemma/@_POS,word/36/@_form,word/36/lemma/@_entry,word/36/lemma/@_POS,word/37/@_form,word/37/lemma/@_entry,word/37/lemma/@_POS,word/38/@_form,word/38/lemma/@_entry,word/38/lemma/@_POS,word/39/@_form,word/39/lemma/@_entry,word/39/lemma/@_POS,word/40/@_form,word/40/lemma/@_entry,word/40/lemma/@_POS,word/41/@_form,word/41/lemma/@_entry,word/41/lemma/@_POS,word/42/@_form,word/42/lemma/@_entry,word/42/lemma/@_POS,word/43/@_form,word/43/lemma/@_entry,word/43/lemma/@_POS,word/44/@_form,word/44/lemma/@_entry,word/44/lemma/@_POS,word/45/@_form,word/45/lemma/@_entry,word/45/lemma/@_POS,word/46/@_form,word/46/lemma/@_entry,word/46/lemma/@_POS,word/47/@_form,word/47/lemma/@_entry,word/47/lemma/@_POS,word/48/@_form,word/48/lemma/@_entry,word/48/lemma/@_POS,word/49/@_form,word/49/lemma/@_entry,word/49/lemma/@_POS,word/50/@_form,word/50/lemma/@_entry,word/50/lemma/@_POS,word/51/@_form,word/51/lemma/@_entry,word/51/lemma/@_POS,word/52/@_form,word/52/lemma/@_entry,word/52/lemma/@_POS
to\,ὁ,article,ga\r,γάρ,particle,qanei=n,θνήσκω,verb,e)leuqerou=tai,ἐλευθερόω,verb,filaia/ktwn,φιλαίακτος,adjective,kakw=n,κακός,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)lqe/tw,ἔρχομαι,verb,mo/ros,μόρος,noun,pro\,πρό,preposition,koi/tas,κοίτη,noun,gamhli/ou,γαμήλιος,adjective,tuxw/n,τυγχάνω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)mfuga=s,ἀναφυγή,noun,ti/n',τίς,pronoun,e)/ti,ἔτι,adverb,po/ron,πόρος,noun,te/mnw,τέμνω,verb,ga/mou,γάμος,adjective,luth=ra,λυτήρ,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i)/uze,ἰύζω,verb,d',δέ,particle,o)mfa\n,ὀμφή,noun,ou)rani/an,οὐράνιος,adjective,me/lea,μέλεος,adjective,me/lh,μέλη,noun,litana\,λιτανός,adjective,qeoi=s,θεός,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
te/lea,τέλειος,adjective,de/,δέ,particle,pws,πως,particle,pelo/mena/,πέλω,verb,moi,ἐγώ,pronoun,lu/sima/,λύσιμος,adjective,t',τε,particle,a)/xima/,,,t',τε,particle,e)/pide,ἐπεῖδον,verb,pa/ter,πατήρ,noun,bi/aia,βίαιος,adjective,mh\,μή,conjunction,faidrw=s,φαιδρός,adjective,o(rw=n,ὁράω,verb,o)/mmasin,ὄμμα,noun,e)ndi/kois,ἔνδικος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sebi/zou,σεβίζω,verb,d',δέ,particle,i(ke/tas,ἱκέτης,noun,se/qen,σύ,pronoun,gaia/oxe,γαιήοχος,adjective,pagkrate\s,παγκρατής,adjective,*zeu=,Ζεύς,proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ge/nos,γένος,noun,ga\r,γάρ,particle,*ai)gu/pteion,,,u(/brin,ὕβρις,noun,du/sforon,δύσφορος,adjective,a)rsenogene\s,ἀρσενογενής,adjective,meta/,μετά,preposition,me,ἐγώ,pronoun,dro/moisi,δρόμος,noun,dio/menoi,δέομαι,verb,fuga/da,φυγάς,noun,ma/taisi,μάτη,adjective,poluqro/ois,πολύθροος,adjective,bi/aia,βίαιος,adjective,di/zhntai,δίζημαι,verb,labei=n,λαμβάνω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
so\n,σός,adjective,d',δέ,particle,e)pi/pan,ἐπίπαν,adverb,zugo\n,ζυγόν,noun,tala/ntou,τάλαντον,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ti/,τίς,pronoun,d',δέ,particle,a)/neu,ἄνευ,preposition,se/qen,σύ,pronoun,qnatoi=si,θνητός,adjective,te/leio/n,τέλειος,adjective,e)stin,εἰμί,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o/,,,o/,,,o/,,,a/,,,a/,,,a/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(/de,ὅδε,pronoun,ma/rptis,μάρπτις,noun,na/ios,νήιος,adjective,ga/ios,γάιος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tw=n,ὁ,article,pro/,πρό,preposition,ma/rpti,μάρπτις,noun,ka/mnois,κάμνω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(rw=,ὁράω,verb,ta/de,ὅδε,pronoun,froi/mia,φροίμιον,noun,po/nwn,πόνος,noun,biai/wn,βίαιος,adjective,e)mw=n,ἐμός,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h)e\,ἠέ,conjunction,h)e/,ἠέ,conjunction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bai=ne,βαίνω,verb,fuga=|,φυγή,noun,pro\s,πρός,preposition,a)lka/n,ἀλκή,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sou=sqe,σεύω,verb,sou=sq',σεύω,verb,e)pi\,ἐπί,preposition,ba=rin,βᾶρις,adjective,o(/pws,ὅπως,conjunction,podw=n,πούς,noun,e)/xete,ἔχω,verb,tilmoi\,τιλμός,noun,tilmoi\,τιλμός,noun,kai\,καί,conjunction,stigmoi/,στιγμός,noun,poluai/mwn,πολύαιμος,adjective,fo/nios,φόνιος,adverb,a)pokopa\,ἀποκοπή,noun,krato/s,κράς,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sou=sqe,σεύω,verb,sou=sq',σεύω,verb,o)lo/men',οὐλόμενος,adjective,e)pami/da,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ei)/q',εἴθε,interjection,a)na\,ἀνά,preposition,polu/ruton,πολύρυτος,adjective,a(lmh/enta,ἁλμήεις,adjective,po/ron,πόρος,noun,desposi/w|,δεσπόσιος,adjective,cu\n,σύν,preposition,u(/brei,ὕβρις,noun,gomfode/tw|,γομφόδετος,adjective,te,τε,particle,do/rei,δόρυ,noun,diw/lou,διόλλυμι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i)ou\,ἰού,interjection,i)ou/,ἰού,interjection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lei=f',λείπω,verb,e(/drana,ἕδρανον,noun,ki/',κίω,verb,e)s,εἰς,preposition,do/ru,δόρυ,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)ti/eton,ἀτίετος,adjective,a)/polin,ἄπολις,adjective,ou),οὐ,adverb,se/bw,σέβω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mh/pote,μήποτε,adverb,pa/lin,πάλιν,adverb,i)/doim',εἶδον,verb,a)lfesi/boion,ἀλφεσίβοιος,adjective,u(/dwr,ὕδωρ,noun,e)/nqen,ἔνθεν,adverb,a)eco/menon,ἀέξω,verb,zw/futon,ζώφυτος,adjective,ai(=ma,αἷμα,noun,brotoi=si,βροτός,noun,qa/llei,θάλλω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)/ggaios,ἔγγαιος,adjective,e)gw\,ἐγώ,pronoun,baquxai=os,βαθυχαῖος,adjective,su\,σύ,pronoun,d',δέ,particle,e)n,ἐν,preposition,nai\+,ναῦς,noun,nai\+,ναῦς,noun,ba/sh|,βάζω,verb,ta/xa,τάχα,adjective,qe/leos,θέλεος,adjective,a)qe/leos,ἀθέλεος,adjective,bi/a|,βία,adjective,bi/a|,βία,adjective,te,τε,particle,polla=|,πολύς,adjective,frou=da,φροῦδος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ai)ai=,αἰαῖ,interjection,ai)ai=,αἰαῖ,interjection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ai)\,αἴ,interjection,ga\r,γάρ,particle,duspala/mws,δυσπάλαμος,adjective,o)/loio,ὄλλυμι,verb,di',διά,preposition,a(li/rruton,ἁλίρρυτος,adjective,a)/lsos,ἄλσος,noun,kata\,κατά,preposition,*sarphdo/nion,Σαρπηδόνιος,proper,xw=ma,χῶμα,noun,polu/yammon,πολύψαμμος,adjective,a)laqei\s,ἀλάομαι,verb,*eu)rei/+aisin,εὐρέιος,adjective,au)/rais,αὔρα,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i)/uze,ἰύζω,verb,kai\,καί,conjunction,la/kaze,λακάζω,verb,kai\,καί,conjunction,ka/lei,καλέω,verb,qeou/s,θεός,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*ai)gupti/an,Αἰγύπτιος,proper,ga\r,γάρ,particle,ba=rin,βᾶρις,adjective,ou)x,οὐ,adverb,u(perqorh=|,ὑπερθρῴσκω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bo/a,βοάω,verb,xe/on,χάω,verb,pikro/teron,πικρός,adjective,oi)zu/os,ὀιζύς,noun,no/mon,νόμος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oi)oi=,οἰάω,verb,oi)oi=,οἰάω,verb,lu/mas,λύμη,noun,a(=|,ὅς,pronoun,su\,σύ,pronoun,pro\,πρό,preposition,ga=s,γῆ,noun,u(la/skwn,ὑλακτέω,verb,peri/,περί,preposition,xa/mya,,,brua/zeis,βρυάζω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(\s,ὅς,pronoun,e)pwpa=|,ἐπωπάω,verb,s',σύ,pronoun,o(,ὁ,article,me/gas,μέγας,adverb,*nei=los,Νεῖλος,proper,u(bri/zonta/,ὑβρίζω,verb,s',σύ,pronoun,a)potre/yeien,ἀποτρέπω,verb,a)/iston,ἄιστος,adjective,u(/brin,ὕβρις,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bai/nein,βαίνω,verb,keleu/w,κελεύω,verb,ba=rin,βᾶρις,adjective,ei)s,εἰς,preposition,a)mfi/strofon,ἀμφίστροφος,adjective,o(/son,ὅσος,adjective,ta/xista,τάχιστος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mhde/,μηδέ,particle,tis,τις,pronoun,sxolaze/tw,σχολάζω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(lkh\,ὁλκή,noun,ga\r,γάρ,particle,ou)/toi,οὔτοι,adverb,plo/kamon,πλόκαμος,noun,ou)da/m',οὐδαμός,adverb,a(/zetai,ἅζομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oi)oi=,οἰάω,verb,pa/ter,πατήρ,noun,bre/teos,βρέτας,noun,a)/ros,ἄρος,adjective,a)ta=|,ἀτάομαι,verb,m',ἐγώ,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a(/lad',ἅλαδε,adverb,a)/gei,ἄγω,verb,a)/raxnos,ἄραχνος,noun,w(s,ὡς,conjunction,ba/dhn,βάδην,adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o)/nar,ὄναρ,noun,o)/nar,ὄναρ,noun,me/lan,μέλας,adjective,o)totototoi=,ὀτοτοῖ,interjection,ma=,μᾶ,noun,*ga=,Γαῖα,proper,ma=,μᾶ,noun,*ga=,Γαῖα,proper,boa\n,βοή,noun,fobero\n,φοβερός,adjective,a)po/trepe,ἀποτρέπω,verb,w)=,ὦ,interjection,pa=,πῆ,particle,*ga=s,Γαῖα,proper,pai=,παῖς,adjective,*zeu=,Ζεύς,proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou)/toi,οὔτοι,adverb,fobou=mai,φοβέω,verb,dai/monas,δαίμων,adjective,tou\s,ὁ,article,e)nqa/de,ἐνθάδε,adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou),οὐ,adverb,ga/r,γάρ,particle,m',ἐγώ,pronoun,e)/qreyan,τρέφω,verb,ou)d',οὐδέ,particle,e)gh/rasan,γηράσκω,verb,trofh=|,τροφεύς,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
maima=|,μαιμάω,verb,pe/las,πέλας,adverb,di/pous,δίπους,adjective,o)/fis,ὄφις,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)/xidna,ἔχιδνα,noun,d',δέ,particle,w(/s,ὅς,pronoun,me/,ἐγώ,pronoun,tis,τις,pronoun,po/da,πούς,noun,dakou=s',,,e)/xei,ἔχω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o)totototoi=,ὀτοτοῖ,interjection,ma=,μᾶ,noun,*ga=,Γαῖα,proper,ma=,μᾶ,noun,*ga=,Γαῖα,proper,boa\n,βοή,noun,fobero\n,φοβερός,adjective,a)po/trepe,ἀποτρέπω,verb,w)=,ὦ,interjection,pa=,πῆ,particle,*ga=s,Γαῖα,proper,pai=,παῖς,adjective,*zeu=,Ζεύς,proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ei),εἰ,conjunction,mh/,μή,conjunction,tis,τις,pronoun,e)s,εἰς,preposition,nau=n,ναῦς,noun,ei)=sin,εἴσειμι,verb,ai)ne/sas,αἰνέω,verb,ta/de,ὅδε,pronoun,laki\s,λακίς,noun,xitw=nos,χιτών,adjective,e)/rgon,ἔργον,noun,ou),οὐ,adverb,katoiktiei=,κατοικτίζω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)/sept',,,a)/nac,ἄναξ,noun,pa/sxomen,πάσχω,verb,pollou\s,πολύς,adjective,a)/naktas,ἄναξ,noun,pai=das,παῖς,adjective,*ai)gu/ptou,Αἴγυπτος,proper,ta/xa,τάχα,adjective,o)/yesqe,ὁράω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qarsei=t',θαρσέω,verb,ou)k,οὐ,adverb,e)rei=t',ἐράομαι,verb,a)narxi/an,ἀναρχία,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i)w\,ἰώ,interjection,po/lews,πόλις,adjective,a)goi\,ἀγός,noun,pro/moi,πρόμος,noun,da/mnamai,δάμνημι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e(/lcein,ἕλκω,verb,e)/oix',ἔοικα,verb,u(ma=s,σύ,pronoun,a)pospa/sas,ἀποσπάω,verb,ko/mhs,κόμη,noun,e)pei\,ἐπεί,conjunction,ou)k,οὐ,adverb,a)kou/et',ἀκούω,verb,o)cu\,ὀξύς,adjective,tw=n,ὁ,article,e)mw=n,ἐμός,adjective,lo/gwn,λόγος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou(=tos,οὗτος,pronoun,ti/,τίς,pronoun,poiei=s,ποιέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
