word/0/@_form,word/0/lemma/@_entry,word/0/lemma/@_POS,word/1/@_form,word/1/lemma/@_entry,word/1/lemma/@_POS,word/2/@_form,word/2/lemma/@_entry,word/2/lemma/@_POS,word/3/@_form,word/3/lemma/@_entry,word/3/lemma/@_POS,word/4/@_form,word/4/lemma/@_entry,word/4/lemma/@_POS,word/5/@_form,word/5/lemma/@_entry,word/5/lemma/@_POS,word/6/@_form,word/6/lemma/@_entry,word/6/lemma/@_POS,word/7/@_form,word/7/lemma/@_entry,word/7/lemma/@_POS,word/8/@_form,word/8/lemma/@_entry,word/8/lemma/@_POS,word/9/@_form,word/9/lemma/@_entry,word/9/lemma/@_POS,word/10/@_form,word/10/lemma/@_entry,word/10/lemma/@_POS,word/11/@_form,word/11/lemma/@_entry,word/11/lemma/@_POS,word/12/@_form,word/12/lemma/@_entry,word/12/lemma/@_POS,word/13/@_form,word/13/lemma/@_entry,word/13/lemma/@_POS,word/14/@_form,word/14/lemma/@_entry,word/14/lemma/@_POS,word/15/@_form,word/15/lemma/@_entry,word/15/lemma/@_POS,word/16/@_form,word/16/lemma/@_entry,word/16/lemma/@_POS,word/17/@_form,word/17/lemma/@_entry,word/17/lemma/@_POS,word/18/@_form,word/18/lemma/@_entry,word/18/lemma/@_POS,word/19/@_form,word/19/lemma/@_entry,word/19/lemma/@_POS,word/20/@_form,word/20/lemma/@_entry,word/20/lemma/@_POS,word/21/@_form,word/21/lemma/@_entry,word/21/lemma/@_POS,word/22/@_form,word/22/lemma/@_entry,word/22/lemma/@_POS,word/23/@_form,word/23/lemma/@_entry,word/23/lemma/@_POS,word/24/@_form,word/24/lemma/@_entry,word/24/lemma/@_POS,word/25/@_form,word/25/lemma/@_entry,word/25/lemma/@_POS,word/26/@_form,word/26/lemma/@_entry,word/26/lemma/@_POS,word/27/@_form,word/27/lemma/@_entry,word/27/lemma/@_POS,word/28/@_form,word/28/lemma/@_entry,word/28/lemma/@_POS,word/29/@_form,word/29/lemma/@_entry,word/29/lemma/@_POS,word/30/@_form,word/30/lemma/@_entry,word/30/lemma/@_POS,word/31/@_form,word/31/lemma/@_entry,word/31/lemma/@_POS,word/32/@_form,word/32/lemma/@_entry,word/32/lemma/@_POS,word/33/@_form,word/33/lemma/@_entry,word/33/lemma/@_POS,word/34/@_form,word/34/lemma/@_entry,word/34/lemma/@_POS,word/35/@_form,word/35/lemma/@_entry,word/35/lemma/@_POS,word/36/@_form,word/36/lemma/@_entry,word/36/lemma/@_POS,word/37/@_form,word/37/lemma/@_entry,word/37/lemma/@_POS,word/38/@_form,word/38/lemma/@_entry,word/38/lemma/@_POS,word/39/@_form,word/39/lemma/@_entry,word/39/lemma/@_POS,word/40/@_form,word/40/lemma/@_entry,word/40/lemma/@_POS,word/41/@_form,word/41/lemma/@_entry,word/41/lemma/@_POS,word/42/@_form,word/42/lemma/@_entry,word/42/lemma/@_POS,word/43/@_form,word/43/lemma/@_entry,word/43/lemma/@_POS,word/44/@_form,word/44/lemma/@_entry,word/44/lemma/@_POS,word/45/@_form,word/45/lemma/@_entry,word/45/lemma/@_POS,word/46/@_form,word/46/lemma/@_entry,word/46/lemma/@_POS,word/47/@_form,word/47/lemma/@_entry,word/47/lemma/@_POS,word/48/@_form,word/48/lemma/@_entry,word/48/lemma/@_POS,word/49/@_form,word/49/lemma/@_entry,word/49/lemma/@_POS,word/50/@_form,word/50/lemma/@_entry,word/50/lemma/@_POS,word/51/@_form,word/51/lemma/@_entry,word/51/lemma/@_POS,word/52/@_form,word/52/lemma/@_entry,word/52/lemma/@_POS,word/53/@_form,word/53/lemma/@_entry,word/53/lemma/@_POS,word/54/@_form,word/54/lemma/@_entry,word/54/lemma/@_POS,word/55/@_form,word/55/lemma/@_entry,word/55/lemma/@_POS,word/56/@_form,word/56/lemma/@_entry,word/56/lemma/@_POS,word/57/@_form,word/57/lemma/@_entry,word/57/lemma/@_POS,word/58/@_form,word/58/lemma/@_entry,word/58/lemma/@_POS,word/59/@_form,word/59/lemma/@_entry,word/59/lemma/@_POS
e)pei\,ἐπεί,conjunction,d',δέ,particle,e)lqw\n,ἔρχομαι,verb,ei)s,εἰς,preposition,to\,ὁ,article,i(ero\n,ἱερόν,noun,gi/gnomai,γίγνομαι,verb,periiw\n,περίειμι,verb,kata\,κατά,preposition,to\n,ὁ,article,*telesfo/ron,Τελεσφόρος,proper,e)pe/rxetai,ἐπέρχομαι,verb,o(,ὁ,article,newko/ros,νεωκόρος,noun,o(,ὁ,article,*)asklhpiako\s,Ἀσκληπιακός,adjective,kai\,καί,conjunction,w(s,ὡς,conjunction,e)/tuxen,τυγχάνω,verb,e(stw\s,ἵστημι,verb,pro\s,πρός,preposition,tw=|,ὁ,article,e(/dei,ἕδος,noun,fra/zw,φράζω,verb,pro\s,πρός,preposition,au)to\n,αὐτός,pronoun,th\n,ὁ,article,o)/yin,ὄψις,noun,th\n,ὁ,article,genome/nhn,γίγνομαι,verb,moi,ἐγώ,pronoun,kai\,καί,conjunction,h)rw/twn,ἐρωτάω,verb,ti/,τίς,pronoun,a)\n,ἄν,particle,ei)/h,ἀίω,verb,to\,ὁ,article,xrh=ma,χρῆμα,adjective,h)\,ἠέ,conjunction,ti/s,τίς,pronoun,a)\n,ἄν,particle,xrh/saito,χράω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,o(\s,ὅς,pronoun,a)kou/sas,ἀκέω,verb,kai\,καί,conjunction,qauma/sas,θαυμάζω,verb,w(/sper,ὥσπερ,adverb,ei)w/qei,ἔθω,verb,*ou),οὐ,adverb,makra\,μακρός,adjective,e)/fh,φημί,verb,h(,ὁ,article,zh/thsis,ζήτησις,noun,ou)d',οὐδέ,particle,o(dou=,ὁδός,adjective,pollh=s,πολύς,adjective,a)ll',ἀλλά,adverb,e)nqe/nde,ἐνθένδε,adverb,soi,σύ,pronoun,fe/rw,φέρω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kei=tai,κέω,verb,ga\r,γάρ,particle,para\,παρά,preposition,toi=s,ὁ,article,posi\,πούς,noun,th=s,ὁ,article,*(ugiei/as,Ὑγίεια,proper,a)rti/ws,ἄρτιος,adjective,ge,γε,particle,qei/shs,τίθημι,verb,*tu/xhs,Τύχη,proper,tau/ths,οὗτος,pronoun,e)peidh\,ἐπεί,conjunction,ta/xista,τάχιστος,adjective,a)new/|xqh,ἀνοίγνυμι,verb,to\,ὁ,article,i(ero/n,ἱερόν,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h)=n,εἰμί,verb,de\,δέ,particle,h(,ὁ,article,*tu/xh,Τύχη,proper,gunh\,γυνή,noun,tw=n,ὁ,article,e)pifanw=n,ἐπιφαίνω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,parelqw\n,παρέρχομαι,verb,ei)s,εἰς,preposition,*(ugiei/as,Ὑγίεια,proper,komi/zei,κομίζω,verb,to\,ὁ,article,xrh=ma,χρῆμα,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,xri/omai,χράω,verb,w(s,ὡς,conjunction,e)/tuxon,τυγχάνω,verb,prosestw/s,προσίστημι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h)=n,εἰμί,verb,de\,δέ,particle,kai\,καί,conjunction,to\,ὁ,article,xrh=ma,χρῆμα,adjective,th=s,ὁ,article,eu)wdi/as,εὐωδία,noun,qaumasto\n,θαυμαστός,adjective,oi(=on,οἷος,adjective,kai\,καί,conjunction,h(,ὁ,article,du/namis,δύναμις,adjective,eu)qu\s,εὐθύς,adverb,e)pi/dhlos,ἐπίδηλος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qa=tton,θάσσων,adjective,ga\r,γάρ,particle,h)\,ἠέ,conjunction,ei)/rhka,ἐρῶ,verb,a)nei/qh,ἀνίημι,verb,h(,ὁ,article,ta/sis,τάσις,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)rwth/sas,ἐρωτάω,verb,d',δέ,particle,u(/steron,ὕστερος,adjective,to\n,ὁ,article,newko/ron,νεωκόρος,noun,e)/gnwn,γιγνώσκω,verb,o(/ti,ὅστις,pronoun,ei)/h,ἀίω,verb,ka/qarsis,κάθαρσις,noun,triw=n,τρεῖς,noun,o)pou=,ὀπός,noun,te,τε,particle,w(=|,ὅς,pronoun,xrio/meqa,χράω,verb,kai\,καί,conjunction,mu/rou,μῦρος,noun,nardi/nou,νάρδινος,adjective,kai\,καί,conjunction,e(te/rou,ἕτερος,adjective,mu/rou,μῦρος,noun,tw=n,ὁ,article,polutelw=n,πολυτελέω,verb,e)/sti,εἰμί,verb,d',δέ,particle,oi)=mai,οἴομαι,verb,tou=,ὁ,article,fu/llou,φύλλον,noun,e)pw/numon,ἐπώνυμος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
skeua/sas,σκευάζω,verb,de\,δέ,particle,e)xrw/mhn,χράομαι,verb,ou(/tws,οὕτως,adverb,to\,ὁ,article,loipo\n,λοιπός,adjective,kai\,καί,conjunction,pa/nta,πᾶς,adjective,e)kei=na,ἐκεῖνος,pronoun,e)kexa/lasto,χαλάω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)fa/nh,φαίνω,verb,de\,δέ,particle,kai\,καί,conjunction,o(,ὁ,article,*telesfo/ros,Τελεσφόρος,proper,nu/ktwr,νύκτωρ,adverb,xoreu/wn,χορεύω,verb,peri\,περί,preposition,to\n,ὁ,article,tra/xhlo/n,τράχηλος,noun,mou,ἐγώ,pronoun,kai\,καί,conjunction,a)pe/lampen,ἀπολάμπω,verb,e)n,ἐν,preposition,tw=|,ὁ,article,katantikru\,καταντικρύ,preposition,toi/xw|,τοῖχος,noun,se/las,σέλας,adjective,w(/sper,ὥσπερ,adverb,e)c,ἐκ,preposition,h(li/ou,ἥλιος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
peri\,περί,preposition,de\,δέ,particle,to\n,ὁ,article,xro/non,χρόνος,noun,tou=ton,οὗτος,pronoun,a(/ma,ἅμα,adverb,toio/nde,τοιόσδε,adjective,h)=n,εἰμί,verb,moi,ἐγώ,pronoun,ei)/te,εἴτε,adverb,e)mou=nti,ἐμέω,verb,th=s,ὁ,article,e(spe/ras,ἑσπέρα,noun,h)/dh,ἤδη,adverb,ei)/te,εἴτε,adverb,kai\,καί,conjunction,ou)/pw,οὔπω,adverb,h)=san,εἰμί,verb,oi(,ὁ,article,e)/metoi,ἔμετος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ka/ruon,κάρυον,noun,kai\,καί,conjunction,i)sxa/da,ἰσχάς,noun,kai\,καί,conjunction,foi/nikos,φοῖνιξ,noun,ba/lanon,βάλανος,adjective,kai\,καί,conjunction,a(/ma,ἅμα,adverb,a)/rtou,ἄρτος,noun,ti,τις,pronoun,pro\s,πρός,preposition,au)toi=s,αὐτός,pronoun,e)sqi/ein,ἐσθίω,verb,e)dei=to,δέομαι,verb,e)c,ἐκ,preposition,eu)nh=s,εὐνή,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tou/tois,οὗτος,pronoun,de\,δέ,particle,e)xrw/mhn,χράομαι,verb,te,τε,particle,e)k,ἐκ,preposition,tou=de,ὅδε,pronoun,e)pi\,ἐπί,preposition,tw=|,ὁ,article,xrh/mati,χρῆμα,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stoma/xou,στόμαχος,noun,te,τε,particle,kai\,καί,conjunction,u(poxondri/wn,ὑποχόνδριος,adjective,kai\,καί,conjunction,tou=,ὁ,article,peri\,περί,preposition,tau=ta,οὗτος,pronoun,to/pou,τόπος,noun,fa/rmakon,φάρμακον,noun,di/dwsi,δίδωμι,verb,kataplasto\n,καταπλαστός,adjective,a)nwte/rw,ἄνω,adverb,moi,ἐγώ,pronoun,dokei=n,δοκέω,verb,tou/twn,οὗτος,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
di/dwsi,δίδωμι,verb,de\,δέ,particle,toiau/thn,τοιοῦτος,adjective,do/can,δόξα,noun,parasth/sas,παρίστημι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*)asklhpiako\n,Ἀσκληπιακός,adjective,to\n,ὁ,article,i)atro\n,ἰατρός,noun,e)do/koun,δοκέω,verb,ei)selqo/nta,εἰσέρχομαι,verb,w(s,ὡς,conjunction,e)me\,ἐγώ,pronoun,kai\,καί,conjunction,e)piskopou=nta,ἐπισκοπέω,verb,katapla/ttein,καταπλάσσω,verb,dia\,διά,preposition,dikta/mnou,δίκταμνον,noun,kaloume/nw|,καλέω,verb,farma/kw|,φάρμακον,noun,kai\,καί,conjunction,a(/ma,ἅμα,adverb,prole/gein,προλέγω,verb,tria/konq',τριάκοντα,noun,h(me/ras,ἡμέρα,noun,xrh/sasqai,χράω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)xrw/mhn,χράομαι,verb,kai\,καί,conjunction,h(/,ὅς,pronoun,te,τε,particle,dh\,δή,particle,triakosth\,τριακοστός,adjective,nu\c,νύξ,adjective,h(=ke,ἥκω,verb,kai\,καί,conjunction,to\n,ὁ,article,*)asklhpiako\n,Ἀσκληπιακός,adjective,au)=qis,αὖθις,adverb,e)do/koun,δοκέω,verb,e)lqo/nta,ἔρχομαι,verb,a)fairei=n,ἀφαιρέω,verb,to\,ὁ,article,kata/plasma,κατάπλασμα,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xro/nw|,χρόνος,noun,de\,δέ,particle,u(/steron,ὕστερος,adjective,e)k,ἐκ,preposition,tetta/rwn,τέσσαρες,noun,ti,τις,pronoun,sunqei\s,συντίθημι,verb,e)pe/qhken,ἐπιτίθημι,verb,w(=n,ὅς,pronoun,ta\,ὁ,article,me\n,μέν,particle,du/o,δύο,adjective,me/mnhmai,μιμνήσκω,verb,pi/ttan,πίσσα,noun,e)c,ἐκ,preposition,oi)/nou,οἶνον,noun,kai\,καί,conjunction,oi)/supon,οἴσυπον,noun,tw\,ὁ,article,du/o,δύο,adjective,de\,δέ,particle,ei),εἰ,conjunction,fanei/h,φαίνω,verb,ta\,ὁ,article,o)nei/rata,ὄνειρος,noun,a)naplhrw/somen,ἀναπληρόω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,mh\n,μείς,adjective,peri/,περί,preposition,ge,γε,particle,tou=,ὁ,article,o)no/matos,ὄνομα,adjective,tou=,ὁ,article,farma/kou,φάρμακον,noun,tou=,ὁ,article,qhrei/ou,θήρειος,adjective,toio/nde,τοιόσδε,adjective,me/mnhmai,μιμνήσκω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)/tuxon,τυγχάνω,verb,me\n,μέν,particle,a(/pas,ἅπας,adjective,e)sqi/wn,ἐσθίω,verb,kai\,καί,conjunction,polu\,πολύς,adjective,th=s,ὁ,article,h(me/ras,ἡμέρα,noun,a)polipw\n,ἀπολείπω,verb,o(,ὁ,article,de\,δέ,particle,deipnei=n,δειπνέω,verb,te,τε,particle,e)pe/tace,ἐπιτάσσω,verb,kai\,καί,conjunction,a)nasta/nta,ἀνίστημι,verb,piei=n,πίνω,verb,tou=,ὁ,article,farma/kou,φάρμακον,noun,tou/tou,οὗτος,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,ei)s,εἰς,preposition,pe/nte,πέντε,adverb,e(ch=s,ἑξῆς,adverb,h(me/ras,ἡμέρα,noun,e)ge/neto,γίγνομαι,verb,ou(=,ἕ,pronoun,tou\s,ὁ,article,i)atrou\s,ἰατρός,noun,ta)nanti/a,ἐναντίος,adjective,h)/|dein,οἶδα,verb,keleu/ontas,κελεύω,verb,o(po/te,ὁπότε,adverb,tis,τις,pronoun,me/lloi,μέλλω,verb,pi/esqai,πίνω,verb,mh\,μή,conjunction,deipnei=n,δειπνέω,verb,kai\,καί,conjunction,te/ws,τέως,adverb,ei)w/qei,ἔθω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
au)=qis,αὖθις,adverb,de\,δέ,particle,e)ke/leuse,κελεύω,verb,pro\s,πρός,preposition,a)/rtw|,ἄρτος,noun,fagei=n,ἐσθίω,verb,tou=,ὁ,article,au)tou=,αὐτός,pronoun,tou/tou,οὗτος,pronoun,farma/kou,φαρμακόω,verb,kai\,καί,conjunction,e)/fagon,ἐσθίω,verb,pro\s,πρός,preposition,tw=|,ὁ,article,tri/podi,τρίπους,adjective,tw=|,ὁ,article,i(erw=|,ἱερόν,noun,a)formh/n,ἀφορμή,noun,tina,τις,pronoun,tau/thn,οὗτος,pronoun,a)sfalei/as,ἀσφάλεια,noun,poiou/menos,ποιέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*fi/lwnos,Φίλων,proper,de/,δέ,particle,tis,τις,pronoun,e)sti\n,εἰμί,verb,oi)=mai,οἴομαι,verb,kra=sis,κρᾶσις,adjective,fa/rmakon,φάρμακον,noun,e(/teron,ἕτερος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tau/ths,οὗτος,pronoun,e)gw\,ἐγώ,pronoun,me\n,μέν,particle,ou)d',οὐδέ,particle,o)sfra=sqai,,,oi(=o/s,οἷος,adjective,t',τε,particle,h)=n,εἰμί,verb,pro\,πρό,preposition,tou=,τίς,pronoun,tou=,ὁ,article,de\,δέ,particle,qeou=,θεός,noun,shmh/nantos,σημαίνω,verb,xrh=sqai/,χράομαι,verb,te,τε,particle,kai\,καί,conjunction,a(/ma,ἅμα,adverb,th\n,ὁ,article,w(/ran,ὥρα,adjective,h(\n,ὅς,pronoun,e)/dei,δέω,verb,ou),οὐ,adverb,mo/non,μόνος,adjective,eu)xerw=s,εὐχερής,adverb,e)/pion,πίνω,verb,a)lla\,ἀλλά,adverb,kai\,καί,conjunction,piw\n,πίνω,verb,h(di/wn,ἡδύς,adjective,kai\,καί,conjunction,r(a/|wn,ῥάιος,adjective,eu)qu\s,εὐθύς,adverb,h)=n,εἰμί,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)/lla,ἄλλος,adjective,toi/nun,τοίνυν,particle,muri/a,μυρίος,adjective,a)\n,ἄν,particle,ei)/h,ἀίω,verb,le/gein,λέγω,verb,farma/kwn,φάρμακον,noun,e)xo/mena,ἔχω,verb,w(=n,ὅς,pronoun,ta\,ὁ,article,me\n,μέν,particle,au)to\s,αὐτός,pronoun,suntiqei\s,συντίθημι,verb,ta\,ὁ,article,de\,δέ,particle,tw=n,ὁ,article,e)n,ἐν,preposition,me/sw|,μέσος,adjective,kai\,καί,conjunction,koinw=n,κοινός,adjective,e)di/dou,δίδωμι,verb,qerapei/an,θεραπεία,noun,tou=,ὁ,article,sw/matos,σῶμα,adjective,w(s,ὡς,conjunction,e(ka/stote,ἑκάστοτε,adverb,sumbai/noi,συμβαίνω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(/te,ὅτε,conjunction,de\,δέ,particle,h(,ὁ,article,sune/xeia,συνέχεια,noun,tw=n,ὁ,article,kata/rrwn,κατάρροος,adjective,h)=n,εἰμί,verb,kai\,καί,conjunction,h(,ὁ,article,u(perw/a,,,puri/kautos,πυρίκαυτος,adjective,kai\,καί,conjunction,stafulh\,σταφυλή,noun,e)feisth/kei,ἐφίστημι,verb,kai\,καί,conjunction,fle/bes,φλέψ,noun,ou)k,οὐ,adverb,e)pei=xon,ἐπέχω,verb,teino/menai,τείνω,verb,bibli/on,βιβλίον,noun,ti,τις,pronoun,tw=n,ὁ,article,spoudai/wn,σπουδαῖος,adjective,e)/doca,δοκέω,verb,a)nagignw/skein,ἀναγιγνώσκω,verb,ou(=,ἕ,pronoun,ta\,ὁ,article,me\n,μέν,particle,kaq',κατά,preposition,e(/kaston,ἕκαστος,adjective,pa/lin,πάλιν,adverb,ga\r,γάρ,particle,to\n,ὁ,article,au)to\n,αὐτός,pronoun,e)rw=,ἐράομαι,verb,lo/gon,λόγος,noun,ou)k,οὐ,adverb,a)\n,ἄν,particle,e)/xoimi,ἔχω,verb,ei)pei=n,εἶπον,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pw=s,πῶς,adverb,ga\r,γάρ,particle,tosou=to/n,τοσοῦτος,adjective,ge,γε,particle,u(/steron,ὕστερος,adjective,a)/llws,ἄλλως,adverb,te,τε,particle,kai\,καί,conjunction,th=s,ὁ,article,a)pografh=s,ἀπογραφεύς,noun,to\,ὁ,article,th=|,ὁ,article,mnh/mh|,μνήμη,noun,prose/xein,προσέχω,verb,a)felome/nhs,ἀφαιρέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)lla\,ἀλλά,adverb,pro\s,πρός,preposition,tw=|,ὁ,article,te/lei,τέλος,noun,tou=,ὁ,article,bibli/ou,βιβλίον,noun,toia/de,τοιόσδε,adjective,ma/lista,μάλιστα,adverb,e)nh=n,ἔνειμι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h)=n,εἰμί,verb,de\,δέ,particle,w(s,ὡς,conjunction,e)pi/,ἐπί,preposition,tinos,τις,pronoun,tw=n,ὁ,article,a)gwnistw=n,ἀγωνιστής,noun,lego/mena,λέγω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
