word/0/@_form,word/0/lemma/@_entry,word/0/lemma/@_POS,word/1/@_form,word/1/lemma/@_entry,word/1/lemma/@_POS,word/2/@_form,word/2/lemma/@_entry,word/2/lemma/@_POS,word/3/@_form,word/3/lemma/@_entry,word/3/lemma/@_POS,word/4/@_form,word/4/lemma/@_entry,word/4/lemma/@_POS,word/5/@_form,word/5/lemma/@_entry,word/5/lemma/@_POS,word/6/@_form,word/6/lemma/@_entry,word/6/lemma/@_POS,word/7/@_form,word/7/lemma/@_entry,word/7/lemma/@_POS,word/8/@_form,word/8/lemma/@_entry,word/8/lemma/@_POS,word/9/@_form,word/9/lemma/@_entry,word/9/lemma/@_POS,word/10/@_form,word/10/lemma/@_entry,word/10/lemma/@_POS,word/11/@_form,word/11/lemma/@_entry,word/11/lemma/@_POS,word/12/@_form,word/12/lemma/@_entry,word/12/lemma/@_POS,word/13/@_form,word/13/lemma/@_entry,word/13/lemma/@_POS,word/14/@_form,word/14/lemma/@_entry,word/14/lemma/@_POS,word/15/@_form,word/15/lemma/@_entry,word/15/lemma/@_POS,word/16/@_form,word/16/lemma/@_entry,word/16/lemma/@_POS,word/17/@_form,word/17/lemma/@_entry,word/17/lemma/@_POS,word/18/@_form,word/18/lemma/@_entry,word/18/lemma/@_POS,word/19/@_form,word/19/lemma/@_entry,word/19/lemma/@_POS,word/20/@_form,word/20/lemma/@_entry,word/20/lemma/@_POS,word/21/@_form,word/21/lemma/@_entry,word/21/lemma/@_POS,word/22/@_form,word/22/lemma/@_entry,word/22/lemma/@_POS,word/23/@_form,word/23/lemma/@_entry,word/23/lemma/@_POS,word/24/@_form,word/24/lemma/@_entry,word/24/lemma/@_POS,word/25/@_form,word/25/lemma/@_entry,word/25/lemma/@_POS,word/26/@_form,word/26/lemma/@_entry,word/26/lemma/@_POS,word/27/@_form,word/27/lemma/@_entry,word/27/lemma/@_POS,word/28/@_form,word/28/lemma/@_entry,word/28/lemma/@_POS,word/29/@_form,word/29/lemma/@_entry,word/29/lemma/@_POS,word/30/@_form,word/30/lemma/@_entry,word/30/lemma/@_POS,word/31/@_form,word/31/lemma/@_entry,word/31/lemma/@_POS,word/32/@_form,word/32/lemma/@_entry,word/32/lemma/@_POS,word/33/@_form,word/33/lemma/@_entry,word/33/lemma/@_POS,word/34/@_form,word/34/lemma/@_entry,word/34/lemma/@_POS,word/35/@_form,word/35/lemma/@_entry,word/35/lemma/@_POS,word/36/@_form,word/36/lemma/@_entry,word/36/lemma/@_POS,word/37/@_form,word/37/lemma/@_entry,word/37/lemma/@_POS,word/38/@_form,word/38/lemma/@_entry,word/38/lemma/@_POS,word/39/@_form,word/39/lemma/@_entry,word/39/lemma/@_POS,word/40/@_form,word/40/lemma/@_entry,word/40/lemma/@_POS,word/41/@_form,word/41/lemma/@_entry,word/41/lemma/@_POS,word/42/@_form,word/42/lemma/@_entry,word/42/lemma/@_POS,word/43/@_form,word/43/lemma/@_entry,word/43/lemma/@_POS,word/44/@_form,word/44/lemma/@_entry,word/44/lemma/@_POS,word/45/@_form,word/45/lemma/@_entry,word/45/lemma/@_POS,word/46/@_form,word/46/lemma/@_entry,word/46/lemma/@_POS,word/47/@_form,word/47/lemma/@_entry,word/47/lemma/@_POS,word/48/@_form,word/48/lemma/@_entry,word/48/lemma/@_POS,word/49/@_form,word/49/lemma/@_entry,word/49/lemma/@_POS
th=s,ὁ,article,de\,δέ,particle,diadromh=s,διαδρομή,noun,ai)ti/as,αἰτία,noun,tau/ths,οὗτος,pronoun,gignome/nhs,γίγνομαι,verb,ei),εἰ,conjunction,me\n,μέν,particle,u(po\,ὑπό,preposition,tou=,ὁ,article,paidotri/bou,παιδοτρίβης,noun,kalou/menos,καλέω,verb,die/trexen,διατρέχω,verb,o(,ὁ,article,paidotri/bhs,παιδοτρίβης,noun,a)\n,ἄν,particle,a)poktei/nas,ἀποκτείνω,verb,au)to\n,αὐτός,pronoun,ei)/h,ἀίω,verb,ei),εἰ,conjunction,d',δέ,particle,u(f',ὑπό,preposition,e(autou=,ἑαυτοῦ,pronoun,peisqei\s,πείθω,verb,u(ph=lqen,ὑπέρχομαι,verb,au)to\s,αὐτός,pronoun,u(f',ὑπό,preposition,e(autou=,ἑαυτοῦ,pronoun,die/fqartai,διαφθείρω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qe/lw,ἐθέλω,verb,de\,δέ,particle,mh\,μή,conjunction,pro/teron,πρότερος,adjective,e)p',ἐπί,preposition,a)/llon,ἄλλος,adjective,lo/gon,λόγος,noun,o(rmh=sai,ὁρμάω,verb,h)\,ἠέ,conjunction,to\,ὁ,article,e)/rgon,ἔργον,noun,e)/ti,ἔτι,adverb,fanerw/teron,φανερός,adjective,katasth=sai,καθίστημι,verb,o(pote/rou,ὁπότερος,adjective,au)tw=n,αὐτός,pronoun,e)sti/,εἰμί,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
to\,ὁ,article,me\n,μέν,particle,meira/kion,μειράκιον,noun,ou)deno\s,οὐδείς,pronoun,ma=llon,μᾶλλον,adverb,tw=n,ὁ,article,summeletw/ntwn,συμμελετάω,verb,e)sti\,εἰμί,verb,tou=,ὁ,article,skopou=,σκοπός,noun,a(marto/n,ἁμαρτάνω,verb,ou)de\,οὐδέ,particle,tw=n,ὁ,article,e)pikaloume/nwn,ἐπικαλέω,verb,ti,τις,pronoun,dia\,διά,preposition,th\n,ὁ,article,au(tou=,ἑαυτοῦ,pronoun,a(marti/an,ἁμαρτία,noun,de/draken,δράω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(,ὁ,article,de\,δέ,particle,pai=s,πᾶς,adjective,ou),οὐ,adverb,tau)ta\,ταυτός,adjective,toi=s,ὁ,article,sunqewme/nois,συνθεάομαι,verb,drw=n,δράω,verb,a)ll',ἀλλά,adverb,ei)s,εἰς,preposition,th\n,ὁ,article,o(do\n,ὁδός,adjective,tou=,ὁ,article,a)konti/ou,ἀκόντιον,noun,u(pelqw/n,ὑπέρχομαι,verb,safw=s,σαφής,adverb,dhlou=tai,δηλόω,verb,para\,παρά,preposition,th\n,ὁ,article,au(tou=,ἑαυτοῦ,pronoun,a(marti/an,ἁμαρτία,noun,perissote/rois,περισσός,adjective,a)tuxh/masi,ἀτύχημα,noun,tw=n,ὁ,article,a)tremizo/ntwn,ἀτρεμίζω,verb,peripesw/n,περιπίπτω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(,ὁ,article,me\n,μέν,particle,ga\r,γάρ,particle,a)fei\s,ἀφίημι,verb,ou)de\n,οὐδείς,pronoun,a)\n,ἄν,particle,h(/marte,ἁμαρτάνω,verb,mhdeno\s,μηδείς,pronoun,u(po\,ὑπό,preposition,to\,ὁ,article,be/los,βέλος,noun,u(pelqo/ntos,ὑπέρχομαι,verb,au)tw=|,αὐτός,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(,ὁ,article,d',δέ,particle,ou)k,οὐ,adverb,a)\n,ἄν,particle,e)blh/qh,βάλλω,verb,meta\,μετά,preposition,tw=n,ὁ,article,qewme/nwn,θεάομαι,verb,e(stw/s,ἵστημι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w(s,ὡς,conjunction,d',δέ,particle,ou)deno\s,οὐδείς,pronoun,ma=llon,μᾶλλον,adverb,tw=n,ὁ,article,sunakontizo/ntwn,συνακοντίζω,verb,me/toxo/s,μέτοχος,adjective,e)sti,εἰμί,verb,tou=,ὁ,article,fo/nou,φόνος,noun,dida/cw,διδάσκω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ei),εἰ,conjunction,ga\r,γάρ,particle,dia\,διά,preposition,to\,ὁ,article,tou=ton,οὗτος,pronoun,a)konti/zein,ἀκοντίζω,verb,o(,ὁ,article,pai=s,πᾶς,adjective,a)pe/qane,ἀποθνήσκω,verb,pa/ntes,πᾶς,adjective,a)\n,ἄν,particle,oi(,ἕ,pronoun,summeletw=ntes,συμμελετάω,verb,sumpra/ktores,συμπράκτωρ,noun,ei)=en,εἰμί,verb,th=s,ὁ,article,ai)ti/as,αἰτία,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou(=toi,οὗτος,pronoun,ga\r,γάρ,particle,ou),οὐ,adverb,dia\,διά,preposition,to\,ὁ,article,mh\,μή,conjunction,a)konti/zein,ἀκοντίζω,verb,ou)k,οὐ,adverb,e)/balon,βάλλω,verb,au)to/n,αὐτός,pronoun,a)lla\,ἀλλά,adverb,dia\,διά,preposition,to\,ὁ,article,mhdeni\,μηδείς,pronoun,u(po\,ὑπό,preposition,to\,ὁ,article,a)ko/ntion,ἀκόντιον,noun,u(pelqei=n,ὑπέρχομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(,ὁ,article,de\,δέ,particle,neani/skos,νεανίσκος,noun,ou)de\n,οὐδείς,pronoun,perisso/teron,περισσός,adjective,tou/twn,οὗτος,pronoun,a(martw/n,ἁμαρτάνω,verb,o(moi/ws,ὅμοιος,adjective,tou/tois,οὗτος,pronoun,ou)k,οὐ,adverb,a)\n,ἄν,particle,e)/balen,βάλλω,verb,au)to\n,αὐτός,pronoun,a)tre/ma,ἀτρέμας,adverb,su\n,σύν,preposition,toi=s,ὁ,article,qewme/nois,θεάομαι,verb,e(stw=ta,ἵστημι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)/sti,εἰμί,verb,de\,δέ,particle,ou)de\,οὐδέ,particle,to\,ὁ,article,a(ma/rthma,ἁμάρτημα,noun,tou=,ὁ,article,paido\s,παῖς,adjective,mo/non,μόνος,adjective,a)lla\,ἀλλά,adverb,kai\,καί,conjunction,h(,ὁ,article,a)fulaci/a,ἀφυλαξία,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(,ὁ,article,me\n,μέν,particle,ga\r,γάρ,particle,ou)de/na,οὐδείς,pronoun,o(rw=n,ὁράω,verb,diatre/xonta,διατρέχω,verb,pw=s,πῶς,adverb,a)\n,ἄν,particle,e)fula/cato,φυλάσσω,verb,mhde/na,μηδείς,pronoun,balei=n,βάλλω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(,ὁ,article,d',δέ,particle,i)dw\n,εἶδον,verb,tou\s,ὁ,article,a)konti/zontas,ἀκοντίζω,verb,eu)petw=s,εὐπετής,adverb,a)\n,ἄν,particle,e)fula/cato,φυλάσσω,verb,mh\,μή,conjunction,diadramei=n,διατρέχω,verb,e)ch=n,ἔξεστι,verb,ga\r,γάρ,particle,au)tw=|,αὐτός,pronoun,a)tre/ma,ἀτρέμας,adverb,e(sta/nai,ἵστημι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
to\n,ὁ,article,de\,δέ,particle,no/mon,νόμος,noun,o(\n,ὅς,pronoun,parafe/rousin,παραφέρω,verb,e)painei=n,ἐπαινέω,verb,dei=,δέομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o)rqw=s,ὀρθός,adjective,ga\r,γάρ,particle,kai\,καί,conjunction,dikai/ws,δίκαιος,adjective,tou\s,ὁ,article,a)kousi/ws,ἀεκούσιος,adjective,a)poktei/nantas,ἀποκτείνω,verb,a)kousi/ois,ἀεκούσιος,adjective,paqh/masi,πάθημα,noun,kola/zei,κολάζω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
to\,ὁ,article,me\n,μέν,particle,ou)=n,οὖν,particle,meira/kion,μειράκιον,noun,a)nama/rthton,ἀναμάρτητος,adjective,o)\n,εἰμί,verb,ou)k,οὐ,adverb,a)\n,ἄν,particle,dikai/ws,δίκαιος,adjective,u(pe\r,ὑπέρ,preposition,tou=,ὁ,article,a(marto/ntos,ἁμαρτάνω,verb,kola/zoito,κολάζω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i(kano\n,ἱκανός,adjective,ga\r,γάρ,particle,au)tw=|,αὐτός,pronoun,e)sti,εἰμί,verb,ta\s,ὁ,article,au(tou=,ἑαυτοῦ,pronoun,a(marti/as,ἁμαρτία,noun,fe/rein,φέρω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(,ὁ,article,de\,δέ,particle,tai=s,ὁ,article,au(tou=,ἑαυτοῦ,pronoun,a(marti/ais,ἁμαρτία,noun,diafqarei/s,διαφθείρω,verb,a(/ma,ἅμα,adverb,h(/marte/,ἁμαρτάνω,verb,te,τε,particle,kai\,καί,conjunction,u(f',ὑπό,preposition,e(autou=,ἑαυτοῦ,pronoun,e)kola/sqh,κολάζω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kekolasme/nou,κολάζω,verb,de\,δέ,particle,tou=,ὁ,article,a)poktei/nantos,ἀποκτείνω,verb,ou)k,οὐ,adverb,a)timw/rhtos,ἀτιμώρητος,adjective,o(,ὁ,article,fo/nos,φόνος,noun,e)sti/n,εἰμί,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)/xonto/s,ἔχω,verb,ge,γε,particle,dh\,δή,particle,th\n,ὁ,article,di/khn,δίκη,adjective,tou=,ὁ,article,fone/ws,φονεύς,noun,ou)k,οὐ,adverb,e)a\n,ἐάν,conjunction,a)polu/shte,ἀπολύω,verb,h(ma=s,ἐγώ,pronoun,a)ll',ἀλλά,adverb,e)a\n,ἐάν,conjunction,katala/bhte,καταλαμβάνω,verb,e)nqu/mion,ἐνθύμιος,adjective,u(polei/yesqe,ὑπολείπω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(,ὁ,article,me\n,μέν,particle,ga\r,γάρ,particle,au)to\s,αὐτός,pronoun,ta\s,ὁ,article,au(tou=,ἑαυτοῦ,pronoun,a(marti/as,ἁμαρτία,noun,fe/rwn,φέρω,verb,ou)deni\,οὐδείς,pronoun,ou)de\n,οὐδείς,pronoun,prostro/paion,προσχράω,verb,katalei/yei,καταλείβω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(,ὁ,article,de\,δέ,particle,kaqaro\s,καθαρός,adjective,th=s,ὁ,article,ai)ti/as,αἰτία,noun,w)\n,εἰμί,verb,e)a\n,ἐάν,conjunction,diafqarh=|,διαφθείρω,verb,toi=s,ὁ,article,katalamba/nousi,καταλαμβάνω,verb,mei=zon,μέγας,adverb,to\,ὁ,article,e)nqu/mion,ἐνθύμιος,adjective,genh/setai,γίγνομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ei),εἰ,conjunction,de\,δέ,particle,au)qe/nths,αὐθέντης,noun,e)k,ἐκ,preposition,tw=n,ὁ,article,legome/nwn,λέγω,verb,e)pidei/knutai,ἐπιδείκνυμι,verb,ou)x,οὐ,adverb,h(mei=s,ἐγώ,pronoun,au)tw=|,αὐτός,pronoun,oi(,ἕ,pronoun,le/gontes,λέγω,verb,ai)/tioi/,αἴτιος,adjective,e)smen,εἰμί,verb,a)ll',ἀλλά,adverb,h(,ὁ,article,pra=cis,πρᾶξις,adjective,tw=n,ὁ,article,e)/rgwn,ἔργον,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o)rqw=s,ὀρθός,adjective,de\,δέ,particle,tw=n,ὁ,article,e)le/gxwn,ἔλεγχος,noun,e)legxo/ntwn,ἐλέγχω,verb,to\n,ὁ,article,pai=da,παῖς,adjective,au)qe/nthn,αὐθέντης,noun,o)/nta,εἰμί,verb,o(,ὁ,article,no/mos,νόμος,noun,a)polu/wn,ἀπολύω,verb,h(ma=s,ἐγώ,pronoun,th=s,ὁ,article,ai)ti/as,αἰτία,noun,to\n,ὁ,article,a)poktei/nanta,ἀποκτείνω,verb,katalamba/nei,καταλαμβάνω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mh/te,μήτε,particle,ou)=n,οὖν,particle,h(ma=s,ἐγώ,pronoun,ei)s,εἰς,preposition,mh\,μή,conjunction,proshkou/sas,προσήκω,verb,sumfora\s,συμφορά,noun,e)mba/lhte,ἐμβάλλω,verb,mh/te,μήτε,particle,au)toi\,αὐτός,pronoun,tai=s,ὁ,article,tou/twn,οὗτος,pronoun,a)tuxi/ais,ἀτυχία,noun,bohqou=ntes,βοηθέω,verb,e)nanti/a,ἐναντίος,adjective,tou=,ὁ,article,dai/monos,δαίμων,adjective,gnw=te,γιγνώσκω,verb,a)ll',ἀλλά,adverb,w(/sper,ὥσπερ,adverb,o(/sion,ὅσιος,adjective,kai\,καί,conjunction,di/kaion,δίκαιος,adjective,memnhme/noi,μιμνήσκω,verb,tou=,ὁ,article,pa/qous,πάθος,adjective,o(/ti,ὅστις,pronoun,dia\,διά,preposition,to\n,ὁ,article,u(po\,ὑπό,preposition,th\n,ὁ,article,fora\n,φορά,noun,tou=,ὁ,article,a)konti/ou,ἀκόντιον,noun,u(pelqo/nta,ὑπέρχομαι,verb,e)ge/neto,γίγνομαι,verb,a)polu/ete,ἀπολύω,verb,h(ma=s,ἐγώ,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou),οὐ,adverb,ga\r,γάρ,particle,ai)/tioi,αἴτιος,adjective,tou=,ὁ,article,fo/nou,φόνος,noun,e)sme/n,εἰμί,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
