word/0/@_form,word/0/lemma/@_entry,word/0/lemma/@_POS,word/1/@_form,word/1/lemma/@_entry,word/1/lemma/@_POS,word/2/@_form,word/2/lemma/@_entry,word/2/lemma/@_POS,word/3/@_form,word/3/lemma/@_entry,word/3/lemma/@_POS,word/4/@_form,word/4/lemma/@_entry,word/4/lemma/@_POS,word/5/@_form,word/5/lemma/@_entry,word/5/lemma/@_POS,word/6/@_form,word/6/lemma/@_entry,word/6/lemma/@_POS,word/7/@_form,word/7/lemma/@_entry,word/7/lemma/@_POS,word/8/@_form,word/8/lemma/@_entry,word/8/lemma/@_POS,word/9/@_form,word/9/lemma/@_entry,word/9/lemma/@_POS,word/10/@_form,word/10/lemma/@_entry,word/10/lemma/@_POS,word/11/@_form,word/11/lemma/@_entry,word/11/lemma/@_POS,word/12/@_form,word/12/lemma/@_entry,word/12/lemma/@_POS,word/13/@_form,word/13/lemma/@_entry,word/13/lemma/@_POS,word/14/@_form,word/14/lemma/@_entry,word/14/lemma/@_POS,word/15/@_form,word/15/lemma/@_entry,word/15/lemma/@_POS,word/16/@_form,word/16/lemma/@_entry,word/16/lemma/@_POS,word/17/@_form,word/17/lemma/@_entry,word/17/lemma/@_POS,word/18/@_form,word/18/lemma/@_entry,word/18/lemma/@_POS,word/19/@_form,word/19/lemma/@_entry,word/19/lemma/@_POS,word/20/@_form,word/20/lemma/@_entry,word/20/lemma/@_POS,word/21/@_form,word/21/lemma/@_entry,word/21/lemma/@_POS,word/22/@_form,word/22/lemma/@_entry,word/22/lemma/@_POS,word/23/@_form,word/23/lemma/@_entry,word/23/lemma/@_POS,word/24/@_form,word/24/lemma/@_entry,word/24/lemma/@_POS,word/25/@_form,word/25/lemma/@_entry,word/25/lemma/@_POS,word/26/@_form,word/26/lemma/@_entry,word/26/lemma/@_POS,word/27/@_form,word/27/lemma/@_entry,word/27/lemma/@_POS,word/28/@_form,word/28/lemma/@_entry,word/28/lemma/@_POS,word/29/@_form,word/29/lemma/@_entry,word/29/lemma/@_POS,word/30/@_form,word/30/lemma/@_entry,word/30/lemma/@_POS,word/31/@_form,word/31/lemma/@_entry,word/31/lemma/@_POS,word/32/@_form,word/32/lemma/@_entry,word/32/lemma/@_POS,word/33/@_form,word/33/lemma/@_entry,word/33/lemma/@_POS,word/34/@_form,word/34/lemma/@_entry,word/34/lemma/@_POS,word/35/@_form,word/35/lemma/@_entry,word/35/lemma/@_POS,word/36/@_form,word/36/lemma/@_entry,word/36/lemma/@_POS,word/37/@_form,word/37/lemma/@_entry,word/37/lemma/@_POS,word/38/@_form,word/38/lemma/@_entry,word/38/lemma/@_POS,word/39/@_form,word/39/lemma/@_entry,word/39/lemma/@_POS,word/40/@_form,word/40/lemma/@_entry,word/40/lemma/@_POS,word/41/@_form,word/41/lemma/@_entry,word/41/lemma/@_POS,word/42/@_form,word/42/lemma/@_entry,word/42/lemma/@_POS,word/43/@_form,word/43/lemma/@_entry,word/43/lemma/@_POS,word/44/@_form,word/44/lemma/@_entry,word/44/lemma/@_POS,word/45/@_form,word/45/lemma/@_entry,word/45/lemma/@_POS,word/46/@_form,word/46/lemma/@_entry,word/46/lemma/@_POS,word/47/@_form,word/47/lemma/@_entry,word/47/lemma/@_POS,word/48/@_form,word/48/lemma/@_entry,word/48/lemma/@_POS,word/49/@_form,word/49/lemma/@_entry,word/49/lemma/@_POS,word/50/@_form,word/50/lemma/@_entry,word/50/lemma/@_POS,word/51/@_form,word/51/lemma/@_entry,word/51/lemma/@_POS,word/52/@_form,word/52/lemma/@_entry,word/52/lemma/@_POS,word/53/@_form,word/53/lemma/@_entry,word/53/lemma/@_POS,word/54/@_form,word/54/lemma/@_entry,word/54/lemma/@_POS,word/55/@_form,word/55/lemma/@_entry,word/55/lemma/@_POS,word/56/@_form,word/56/lemma/@_entry,word/56/lemma/@_POS,word/57/@_form,word/57/lemma/@_entry,word/57/lemma/@_POS,word/58/@_form,word/58/lemma/@_entry,word/58/lemma/@_POS,word/59/@_form,word/59/lemma/@_entry,word/59/lemma/@_POS
pro\s,πρός,preposition,de\,δέ,particle,to\n,ὁ,article,filo/sofon,φιλόσοφος,noun,dia\,διά,preposition,ti/,τίς,pronoun,ou)k,οὐ,adverb,a)/n,ἄν,particle,tis,τις,pronoun,ou(/tw,οὕτως,adverb,diateqei/h,διατίθημι,verb,w(/ste,ὥστε,conjunction,oi)hqh=nai,οἴομαι,verb,a)pegnw=sqai,ἀπογιγνώσκω,verb,u(p',ὑπό,preposition,au)tou=,αὐτός,pronoun,swfronh/sein,σωφρονέω,verb,ei),εἰ,conjunction,mhde\n,μηδείς,pronoun,le/goi,λέγω,verb,pro\s,πρός,preposition,au)to\n,αὐτός,pronoun,tw=n,ὁ,article,xrhsi/mwn,χρήσιμος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tou=,ὁ,article,au)tou=,αὐτοῦ,adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oi(,ἕ,pronoun,to\,ὁ,article,sw=ma,σῶμα,adjective,eu)=,εὖ,adverb,diakei/menoi,διάκειμαι,verb,kai\,καί,conjunction,kau/mata,καῦμα,noun,kai\,καί,conjunction,yu/xh,ψῦχος,noun,u(pome/nousin,ὑπομένω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou(/tw,οὕτως,adverb,de\,δέ,particle,kai\,καί,conjunction,oi(,ἕ,pronoun,th\n,ὁ,article,yuxh\n,ψυχή,noun,kalw=s,καλός,noun,diakei/menoi,διάκειμαι,verb,kai\,καί,conjunction,o)rgh\n,ὀργή,noun,kai\,καί,conjunction,lu/phn,λύπη,noun,kai\,καί,conjunction,perixa/reian,περιχάρεια,adjective,kai\,καί,conjunction,ta\,ὁ,article,a)/lla,ἄλλος,adjective,pa/qh,πάθη,noun,fe/rousin,φέρω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dia\,διά,preposition,tou=to,οὗτος,pronoun,e)painei=n,ἐπαινέω,verb,*)agrippi=non,,,di/kaion,δίκαιος,adjective,o(/ti,ὅστις,pronoun,plei/stou,πλεῖστος,adjective,a)/cios,ἄξιος,adjective,a)nh\r,ἀνήρ,noun,geno/menos,γίγνομαι,verb,ou)depw/pote,οὐδεπώποτε,adverb,e)ph/|nesen,ἐπαινέω,verb,e(auto/n,ἑαυτοῦ,pronoun,a)ll',ἀλλά,adverb,ei),εἰ,conjunction,kai\,καί,conjunction,a)/llos,ἄλλος,adjective,tis,τις,pronoun,au)to\n,αὐτός,pronoun,e)ph/|nei,ἐπαινέω,verb,h)ruqri/a,ἐρυθριάω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou(=,ἕ,pronoun,tos,,,d',δέ,particle,e)/fh,φημί,verb,o(,ὁ,article,a)nh\r,ἀνήρ,noun,toiou=tos,τοιοῦτος,adjective,h)=n,εἰμί,verb,w(/ste,ὥστε,conjunction,tou=,ὁ,article,sumbai/nontos,συμβαίνω,verb,a)ei\,ἀεί,adverb,e(autw=|,ἑαυτοῦ,pronoun,dusko/lou,δύσκολος,adjective,e)/painon,ἔπαινος,noun,gra/fein,γράφω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ei),εἰ,conjunction,me\n,μέν,particle,pure/ttoi,πυρέσσω,verb,puretou=,πυρετός,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ei),εἰ,conjunction,de\,δέ,particle,a)docoi=,ἀδοξέω,verb,a)doci/as,ἀδοξία,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ei),εἰ,conjunction,de\,δέ,particle,feu/goi,φεύγω,verb,fugh=s,φυγή,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai/,καί,conjunction,pote,ποτέ,particle,me/llonti,μέλλω,verb,e)/fh,φημί,verb,au)tw=|,αὐτός,pronoun,a)risth/sein,ἀριστάω,verb,e)pe/sth,ἐφίστημι,verb,o(,ὁ,article,le/gwn,λέγω,verb,o(/ti,ὅστις,pronoun,feu/gein,φεύγω,verb,au)to\n,αὐτός,pronoun,keleu/ei,κελεύω,verb,*ne/rwn,,,kai\,καί,conjunction,o(\s,ὅς,pronoun,ou)kou=n,οὐκοῦν,adverb,ei)=pen,εἶπον,verb,e)n,ἐν,preposition,*)ariki/a|,,,a)risth/somen,ἀριστάω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(,ὁ,article,*)agrippi=nos,,,h(gemoneu/wn,ἡγεμονεύω,verb,e)peira=to,πειράω,verb,tou\s,ὁ,article,katadikazome/nous,καταδικάζω,verb,u(p',ὑπό,preposition,au)tou=,αὐτός,pronoun,pei/qein,πείθω,verb,o(/ti,ὅστις,pronoun,prosh/kei,προσήκω,verb,au)toi=s,αὐτός,pronoun,katadikasqh=nai,καταδικάζω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou),οὐ,adverb,ga\r,γάρ,particle,w(s,ὡς,conjunction,pole/mios,πολέμιος,adjective,au)toi=s,αὐτός,pronoun,e)/fh,φημί,verb,ou)d',οὐδέ,particle,w(s,ὡς,conjunction,lh|sth\s,ληιστής,noun,katafe/rw,καταφέρω,verb,th\n,ὁ,article,yh=fon,ψῆφος,noun,au)tw=n,αὐτός,pronoun,a)ll',ἀλλά,adverb,w(s,ὡς,conjunction,e)pimelhth\s,ἐπιμελητής,noun,kai\,καί,conjunction,khdemw/n,κηδεμών,noun,w(/sper,ὥσπερ,adverb,kai\,καί,conjunction,o(,ὁ,article,i)atro\s,ἰατρός,noun,to\n,ὁ,article,temno/menon,τέμνω,verb,paramuqei=tai,παραμυθέομαι,verb,kai\,καί,conjunction,pei/qei,πείθω,verb,pare/xein,παρέχω,verb,e(auto/n,ἑαυτοῦ,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qaumasth\,θαυμαστός,adjective,h(,ὁ,article,fu/sis,φύσις,noun,kai/,καί,conjunction,w(/s,ὡς,conjunction,fhsin,φημί,verb,o(,ὁ,article,*cenofw=n,Ξενοφῶν,proper,filo/zw|os,φιλόζῳος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
to\,ὁ,article,gou=n,γοῦν,particle,sw=ma,σῶμα,adjective,to\,ὁ,article,pa/ntwn,πᾶς,adjective,a)hde/staton,ἀηδής,adjective,kai\,καί,conjunction,r(uparw/taton,ῥυπαρός,adjective,ste/rgomen,στέργω,verb,kai\,καί,conjunction,qerapeu/omen,θεραπεύω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ei),εἰ,conjunction,ga\r,γάρ,particle,e)/dei,δέω,verb,pe/nte,πέντε,adverb,mo/nais,μόνος,adjective,h(me/rais,ἡμέρα,noun,qerapeu=sai,θεραπεύω,verb,to\,ὁ,article,tou=,ὁ,article,gei/tonos,γείτων,noun,sw=ma,σῶμα,adjective,ou)k,οὐ,adverb,a)\n,ἄν,particle,u(pemei/namen,ὑπομένω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(/ra,ὁράω,verb,ga\r,γάρ,particle,oi(=o/n,οἷος,adjective,e)stin,εἰμί,verb,e(/wqen,ἕωθεν,adverb,a)nasta/nta,ἀνίστημι,verb,tri/bein,τρίβω,verb,tou\s,ὁ,article,o)do/ntas,ὀδούς,noun,tou\s,ὁ,article,a)llotri/ous,ἀλλότριος,adjective,kai/,καί,conjunction,ti,τις,pronoun,tw=n,ὁ,article,a)nagkai/wn,ἀναγκαῖον,noun,poih/santa,ποιέω,verb,a)poni/zein,ἀπονίζω,verb,e)kei=na,ἐκεῖνος,pronoun,ta\,ὁ,article,me/rh,μέρα,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tw=|,τίς,pronoun,o)/nti,εἰμί,verb,qaumasto/n,θαυμαστός,adjective,e)sti,εἰμί,verb,filei=n,φιλέω,verb,pra=gma,πρᾶγμα,noun,w(=|,ὅς,pronoun,tosau=ta,τοσοῦτος,adjective,leitourgou=men,λειτουργέω,verb,kaq',κατά,preposition,e(ka/sthn,ἕκαστος,adjective,h(me/ran,ἡμέρα,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
na/ttw,ναίω,verb,toutoni\,οὗτος,pronoun,to\n,ὁ,article,qu/lakon,θύλακος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ei)=ta,εἶτα,adverb,kenw=,κενός,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ti/,τίς,pronoun,tou/tou,οὗτος,pronoun,baru/teron,βαρύς,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)lla\,ἀλλά,adverb,qew=|,θεός,noun,dei=,δέομαι,verb,me,ἐγώ,pronoun,u(phretei=n,ὑπηρετέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dia\,διά,preposition,tou=to,οὗτος,pronoun,me/nw,μένω,verb,kai\,καί,conjunction,a)ne/xomai,ἀνέχω,verb,lou/wn,λούω,verb,to\,ὁ,article,du/sthnon,δύστηνος,adjective,tou=to,οὗτος,pronoun,swma/tion,σωμάτιον,noun,xorta/zwn,χορτάζω,verb,ske/pwn,σκέπω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(/te,ὅτε,conjunction,de\,δέ,particle,new/teros,νέος,adjective,h)=n,εἰμί,verb,kai\,καί,conjunction,a)/llo,ἄλλος,adjective,ti,τις,pronoun,prose/tatte/,προστάσσω,verb,moi,ἐγώ,pronoun,kai\,καί,conjunction,o(/mws,ὅμως,conjunction,h)neixo/mhn,ἀνέχω,verb,au)tou=,αὐτός,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dia\,διά,preposition,ti/,τίς,pronoun,ou)=n,οὖν,particle,ou)k,οὐ,adverb,a)ne/xesqe,ἀνέχω,verb,o(/tan,ὅταν,conjunction,h(,ὁ,article,dou=sa,δέω,verb,h(mi=n,ἐγώ,pronoun,fu/sis,φύσις,noun,to\,ὁ,article,sw=ma,σῶμα,adjective,a)fairh=tai,ἀφαιρέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
filw=,φιλέω,verb,fhsin,φημί,verb,au)to/,αὐτός,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou)k,οὐ,adverb,ou)=n,οὖν,particle,o(\,ὅς,pronoun,nu=n,νῦν,adverb,dh\,δή,particle,e)/legon,λέγω,verb,kai\,καί,conjunction,au)to\,αὐτός,pronoun,to\,ὁ,article,filei=n,φιλέω,verb,h(,ὁ,article,fu/sis,φύσις,noun,soi,σύ,pronoun,de/dwken,δίδωμι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h(,ὁ,article,d',δέ,particle,au)th\,αὐτός,pronoun,le/gei,λέγω,verb,a)/fes,ἀφίημι,verb,au)to\,αὐτός,pronoun,h)/dh,ἤδη,adverb,kai\,καί,conjunction,mhke/ti,μηκέτι,adverb,pra=gma,πρᾶγμα,noun,e)/xe,ἔχω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tou=,ὁ,article,au)tou=,αὐτοῦ,adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)a\n,ἐάν,conjunction,ne/os,νέος,adjective,teleuta=|,τελευτάω,verb,to\n,ὁ,article,bi/on,βίος,adjective,e)gkalei=,ἐγκαλέω,verb,toi=s,ὁ,article,qeoi=s,θεός,noun,o(/ti,ὅστις,pronoun,de/on,δέω,verb,au)to\n,αὐτός,pronoun,h)/dh,ἤδη,adverb,a)napepau=sqai,ἀναπαύω,verb,pra=gma,πρᾶγμα,noun,e)/xei,ἔχω,verb,kai\,καί,conjunction,ou)de\n,οὐδείς,pronoun,h(=tton,ἥσσων,adverb,o(/tan,ὅταν,conjunction,prosi/h|,πρόσειμι,verb,o(,ὁ,article,qa/natos,θάνατος,adjective,zh=n,ζάω,verb,bou/letai,βούλομαι,verb,kai\,καί,conjunction,pe/mpei,πέμπω,verb,para\,παρά,preposition,to\n,ὁ,article,i)atro\n,ἰατρός,noun,kai\,καί,conjunction,dei=tai,δέομαι,verb,au)tou=,αὐτός,pronoun,mhde\n,μηδείς,pronoun,a)polipei=n,ἀπολείπω,verb,proqumi/as,προθυμία,noun,kai\,καί,conjunction,e)pimelei/as,ἐπιμέλεια,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qaumastoi/,θαυμαστός,adjective,e)/fh,φημί,verb,a)/nqrwpoi,ἄνθρωπος,noun,mh/te,μήτε,particle,zh=n,ζάω,verb,qe/lontes,ἐθέλω,verb,mh/te,μήτε,particle,a)poqnh/|skein,ἀποθνήσκω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(/tw|,ὅστις,pronoun,meta\,μετά,preposition,a)nata/sews,ἀνάτασις,noun,kai\,καί,conjunction,a)peilh=s,ἀπειλή,noun,e)pixeirei=s,ἐπιχειρέω,verb,me/mnhso,μιμνήσκω,verb,prole/gein,προλέγω,verb,o(/ti,ὅστις,pronoun,h(/meros,ἥμερος,adjective,ei)=,εἶμι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,ou)de\n,οὐδείς,pronoun,a)/grion,ἄγριος,adjective,dra/sas,δράω,verb,a)metano/htos,ἀμετανόητος,adjective,kai\,καί,conjunction,a)neu/qunos,ἀνεύθυνος,adjective,diagenh/sh|,διαγίγνομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yuxa/rion,ψυχάριον,noun,ei)=,εἶμι,verb,basta/zon,βαστάζω,verb,nekro/n,νεκρός,noun,w(s,ὡς,conjunction,*)epi/kthtos,Ἐπίκτητος,proper,e)/legen,λέγω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
te/xnhn,τέχνη,noun,e)/fh,φημί,verb,de\,δέ,particle,peri\,περί,preposition,to\,ὁ,article,sugkatati/qesqai,συγκατατίθημι,verb,eu(rei=n,εὑρίσκω,verb,kai\,καί,conjunction,e)n,ἐν,preposition,tw=|,ὁ,article,peri\,περί,preposition,ta\s,ὁ,article,o(rma\s,ὁρμή,noun,to/pw|,τόπος,noun,to\,ὁ,article,prosektiko\n,προσεκτικός,adjective,fula/ssein,φυλάσσω,verb,i(/na,ἵνα,conjunction,meq',μετά,preposition,u(pecaire/sews,ὑπεξαίρεσις,noun,i(/na,ἵνα,conjunction,koinwnikai/,κοινωνικός,adjective,i(/na,ἵνα,conjunction,kat',κατά,preposition,a)ci/an,ἄξιος,adjective,kai\,καί,conjunction,o)re/cews,ὄρεξις,noun,me\n,μέν,particle,panta/pasin,παντάπασι,adverb,a)pe/xesqai,ἀπέχω,verb,e)kkli/sei,ἔκκλισις,noun,de\,δέ,particle,pro\s,πρός,preposition,mhde\n,μηδείς,pronoun,tw=n,ὁ,article,ou)k,οὐ,adverb,e)f',ἐπί,preposition,h(mi=n,ἐγώ,pronoun,xrh=sqai,χράομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
