word/0/@_form,word/0/lemma/@_entry,word/0/lemma/@_POS,word/1/@_form,word/1/lemma/@_entry,word/1/lemma/@_POS,word/2/@_form,word/2/lemma/@_entry,word/2/lemma/@_POS,word/3/@_form,word/3/lemma/@_entry,word/3/lemma/@_POS,word/4/@_form,word/4/lemma/@_entry,word/4/lemma/@_POS,word/5/@_form,word/5/lemma/@_entry,word/5/lemma/@_POS,word/6/@_form,word/6/lemma/@_entry,word/6/lemma/@_POS,word/7/@_form,word/7/lemma/@_entry,word/7/lemma/@_POS,word/8/@_form,word/8/lemma/@_entry,word/8/lemma/@_POS,word/9/@_form,word/9/lemma/@_entry,word/9/lemma/@_POS,word/10/@_form,word/10/lemma/@_entry,word/10/lemma/@_POS,word/11/@_form,word/11/lemma/@_entry,word/11/lemma/@_POS,word/12/@_form,word/12/lemma/@_entry,word/12/lemma/@_POS,word/13/@_form,word/13/lemma/@_entry,word/13/lemma/@_POS,word/14/@_form,word/14/lemma/@_entry,word/14/lemma/@_POS,word/15/@_form,word/15/lemma/@_entry,word/15/lemma/@_POS,word/16/@_form,word/16/lemma/@_entry,word/16/lemma/@_POS,word/17/@_form,word/17/lemma/@_entry,word/17/lemma/@_POS,word/18/@_form,word/18/lemma/@_entry,word/18/lemma/@_POS,word/19/@_form,word/19/lemma/@_entry,word/19/lemma/@_POS,word/20/@_form,word/20/lemma/@_entry,word/20/lemma/@_POS,word/21/@_form,word/21/lemma/@_entry,word/21/lemma/@_POS,word/22/@_form,word/22/lemma/@_entry,word/22/lemma/@_POS,word/23/@_form,word/23/lemma/@_entry,word/23/lemma/@_POS,word/24/@_form,word/24/lemma/@_entry,word/24/lemma/@_POS,word/25/@_form,word/25/lemma/@_entry,word/25/lemma/@_POS,word/26/@_form,word/26/lemma/@_entry,word/26/lemma/@_POS,word/27/@_form,word/27/lemma/@_entry,word/27/lemma/@_POS,word/28/@_form,word/28/lemma/@_entry,word/28/lemma/@_POS,word/29/@_form,word/29/lemma/@_entry,word/29/lemma/@_POS,word/30/@_form,word/30/lemma/@_entry,word/30/lemma/@_POS,word/31/@_form,word/31/lemma/@_entry,word/31/lemma/@_POS,word/32/@_form,word/32/lemma/@_entry,word/32/lemma/@_POS,word/33/@_form,word/33/lemma/@_entry,word/33/lemma/@_POS,word/34/@_form,word/34/lemma/@_entry,word/34/lemma/@_POS,word/35/@_form,word/35/lemma/@_entry,word/35/lemma/@_POS,word/36/@_form,word/36/lemma/@_entry,word/36/lemma/@_POS,word/37/@_form,word/37/lemma/@_entry,word/37/lemma/@_POS,word/38/@_form,word/38/lemma/@_entry,word/38/lemma/@_POS,word/39/@_form,word/39/lemma/@_entry,word/39/lemma/@_POS,word/40/@_form,word/40/lemma/@_entry,word/40/lemma/@_POS,word/41/@_form,word/41/lemma/@_entry,word/41/lemma/@_POS,word/42/@_form,word/42/lemma/@_entry,word/42/lemma/@_POS,word/43/@_form,word/43/lemma/@_entry,word/43/lemma/@_POS,word/44/@_form,word/44/lemma/@_entry,word/44/lemma/@_POS,word/45/@_form,word/45/lemma/@_entry,word/45/lemma/@_POS,word/46/@_form,word/46/lemma/@_entry,word/46/lemma/@_POS,word/47/@_form,word/47/lemma/@_entry,word/47/lemma/@_POS,word/48/@_form,word/48/lemma/@_entry,word/48/lemma/@_POS,word/49/@_form,word/49/lemma/@_entry,word/49/lemma/@_POS,word/50/@_form,word/50/lemma/@_entry,word/50/lemma/@_POS,word/51/@_form,word/51/lemma/@_entry,word/51/lemma/@_POS,word/52/@_form,word/52/lemma/@_entry,word/52/lemma/@_POS,word/53/@_form,word/53/lemma/@_entry,word/53/lemma/@_POS,word/54/@_form,word/54/lemma/@_entry,word/54/lemma/@_POS,word/55/@_form,word/55/lemma/@_entry,word/55/lemma/@_POS,word/56/@_form,word/56/lemma/@_entry,word/56/lemma/@_POS,word/57/@_form,word/57/lemma/@_entry,word/57/lemma/@_POS,word/58/@_form,word/58/lemma/@_entry,word/58/lemma/@_POS,word/59/@_form,word/59/lemma/@_entry,word/59/lemma/@_POS,word/60/@_form,word/60/lemma/@_entry,word/60/lemma/@_POS,word/61/@_form,word/61/lemma/@_entry,word/61/lemma/@_POS
e)gw\,ἐγώ,pronoun,d',δέ,particle,ou)de/n',οὐδείς,pronoun,u(mw=n,σύ,pronoun,a)gnoei=n,ἀγνοέω,verb,oi)/omai,οἴομαι,verb,o(/ti,ὅστις,pronoun,ou)/t',οὔτε,adverb,a)\n,ἄν,particle,e)poi/hse,ποιέω,verb,deka/thn,δέκατος,adjective,ou)dei\s,οὐδείς,pronoun,paidi/ou,παίδιον,noun,mh\,μή,conjunction,nomi/zwn,νομίζω,verb,au(tou=,ἑαυτοῦ,pronoun,dikai/ws,δίκαιος,adjective,ei)=nai,εἰμί,verb,ou)/te,οὔτε,adverb,poih/sas,ποιέω,verb,kai\,καί,conjunction,ste/rcas,στέργω,verb,w(s,ὡς,conjunction,a)\n,ἄν,particle,ui(o/n,υἱός,noun,tis,τις,pronoun,ste/rcai,στέργω,verb,pa/lin,πάλιν,adverb,e)/carnos,ἔξαρνος,adjective,e)to/lmhse,τολμάω,verb,gene/sqai,γίγνομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou)de\,οὐδέ,particle,ga\r,γάρ,particle,ei)/,εἰ,conjunction,ti,τις,pronoun,th=|,ὁ,article,mhtri\,μήτηρ,noun,pro\s,πρός,preposition,o)rgh\n,ὀργή,noun,h)=lqen,ἔρχομαι,verb,th=|,ὁ,article,tou/twn,οὗτος,pronoun,tou/tous,οὗτος,pronoun,a)\n,ἄν,particle,e)mi/sei,μισέω,verb,nomi/zwn,νομίζω,verb,au(tou=,ἑαυτοῦ,pronoun,ei)=nai,εἰμί,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
polu\,πολύς,adjective,ga\r,γάρ,particle,ma=llon,μᾶλλον,adverb,ei)w/qasin,ἔθω,verb,w(=n,ὅς,pronoun,a)\n,ἄν,particle,e(autoi=s,ἑαυτοῦ,pronoun,dienexqw=sin,διαφέρω,verb,a)nh\r,ἀνήρ,noun,kai\,καί,conjunction,gunh/,γυνή,noun,dia\,διά,preposition,tou\s,ὁ,article,pai=das,παῖς,adjective,katalla/ttesqai,καταλλάσσω,verb,h)\,ἠέ,conjunction,di',διά,preposition,a(\n,ὅς,pronoun,a)dikhqw=sin,ἀδικέω,verb,u(f',ὑπό,preposition,au(tw=n,ἑαυτοῦ,pronoun,tou\s,ὁ,article,koinou\s,κοινός,adjective,pai=das,παῖς,adjective,pro\s,πρός,preposition,misei=n,μισέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou),οὐ,adverb,toi/nun,τοίνυν,particle,e)k,ἐκ,preposition,tou/twn,οὗτος,pronoun,e)/stin,εἰμί,verb,i)dei=n,εἶδον,verb,mo/non,μόνος,adjective,o(/ti,ὅστις,pronoun,yeu/setai,ψεύδω,verb,tau=t',οὗτος,pronoun,a)\n,ἄν,particle,le/gh|,λέγω,verb,a)lla\,ἀλλά,adverb,pri\n,πρίν,adverb,h(me/teros,ἡμέτερος,adjective,fa/skein,φάσκω,verb,suggenh\s,συγγενής,adverb,ei)=nai,εἰμί,verb,ei)s,εἰς,preposition,*(ippoqwnti/d',Ἱπποθωντίς,proper,e)foi/ta,φοιτάω,verb,fulh\n,φυλή,noun,ei)s,εἰς,preposition,pai=das,παῖς,adjective,xoreu/swn,χορεύω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai/toi,καίτοι,particle,ti/s,τίς,pronoun,a)\n,ἄν,particle,u(mw=n,σύ,pronoun,oi)/etai,οἴομαι,verb,th\n,ὁ,article,mhte/ra,μήτηρ,noun,pe/myai,πέμπω,verb,tou=ton,οὗτος,pronoun,ei)s,εἰς,preposition,tau/thn,οὗτος,pronoun,th\n,ὁ,article,fulh/n,φυλή,noun,deina\,δεινός,adjective,me/n,μέν,particle,w(/s,ὡς,conjunction,fhsin,φημί,verb,u(po\,ὑπό,preposition,tou=,ὁ,article,patro\s,πατήρ,noun,peponqui=an,πάσχω,verb,deka/thn,δέκατος,adjective,d',δέ,particle,ei)dui=an,οἶδα,verb,pepoihko/t',ποιέω,verb,e)kei=non,ἐκεῖνος,pronoun,kai\,καί,conjunction,pa/lin,πάλιν,adverb,e)/carnon,ἔξαρνος,adjective,o)/nta,εἰμί,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)gw\,ἐγώ,pronoun,me\n,μέν,particle,ou)de/n',οὐδείς,pronoun,a)\n,ἄν,particle,oi)=mai,οἴομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ei)s,εἰς,preposition,ga\r,γάρ,particle,th\n,ὁ,article,*)akamanti/d',,,o(moi/ws,ὅμοιος,adjective,e)ch=n,ἔξεστι,verb,soi,σύ,pronoun,foita=n,φοιτάω,verb,kai\,καί,conjunction,e)fai/net',φαίνω,verb,a)\n,ἄν,particle,ou)=s',εἰμί,verb,a)ko/louqos,ἀκόλουθος,adjective,h(,ὁ,article,fulh\,φυλή,noun,th=|,ὁ,article,qe/sei,θέσις,noun,tou)no/matos,ὄνομα,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w(s,ὡς,conjunction,toi/nun,τοίνυν,particle,tau=t',οὗτος,pronoun,a)lhqh=,ἀληθής,adjective,le/gw,λέγω,verb,tou/twn,οὗτος,pronoun,ma/rturas,μάρτυς,noun,u(mi=n,σύ,pronoun,tou\s,ὁ,article,sumfoitw=ntas,συμφοιτάω,verb,kai\,καί,conjunction,tou\s,ὁ,article,ei)do/tas,οἶδα,verb,pare/comai,παρέχω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou(/tw,οὕτως,adverb,toi/nun,τοίνυν,particle,fanerw=s,φανερός,adjective,para\,παρά,preposition,to\n,ὁ,article,th=s,ὁ,article,au(tou=,ἑαυτοῦ,pronoun,mhtro\s,μήτηρ,noun,o(/rkon,ὅρκος,noun,kai\,καί,conjunction,th\n,ὁ,article,tou=,ὁ,article,do/ntos,δίδωμι,verb,e)kei/nh|,ἐκεῖνος,pronoun,to\n,ὁ,article,o(/rkon,ὅρκος,noun,eu)h/qeian,εὐήθεια,noun,patro\s,πατήρ,noun,tetuxhkw\s,τυγχάνω,verb,kai\,καί,conjunction,a)nq',ἀντί,preposition,*(ippoqwnti/dos,Ἱπποθωντίς,proper,e)n,ἐν,preposition,*)akamanti/di,,,fulh=|,φυλή,noun,gegonw/s,γίγνομαι,verb,ou)k,οὐ,adverb,a)gapa=|,ἀγαπάω,verb,*boiwto\s,Βοιωτός,proper,ou(tosi/,οὗτος,pronoun,a)lla\,ἀλλά,adverb,kai\,καί,conjunction,di/kas,δίκη,adjective,e)moi\,ἐγώ,pronoun,du/',δύη,adjective,h)\,ἠέ,conjunction,trei=s,τρέω,verb,ei)/lhxen,λαγχάνω,verb,a)rguri/ou,ἀργύριον,adjective,pro\s,πρός,preposition,ai(=s,ὅς,pronoun,kai\,καί,conjunction,pro/tero/n,πρότερος,adjective,m',ἐγώ,pronoun,e)sukofa/ntei,συκοφαντέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai/toi,καίτοι,particle,pa/ntas,πᾶς,adjective,oi)=mai,οἴομαι,verb,tou=q',οὗτος,pronoun,u(ma=s,σύ,pronoun,ei)de/nai,οἶδα,verb,ti/s,τίς,pronoun,h)=n,εἰμί,verb,xrhmatisth\s,χρηματιστής,noun,o(,ὁ,article,path/r,πατήρ,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)gw\,ἐγώ,pronoun,d',δέ,particle,e)a/sw,ἀίω,verb,tau=ta,οὗτος,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)ll',ἀλλά,adverb,ei),εἰ,conjunction,di/kai',δικαία,noun,o)mw/moken,ὄμνυμι,verb,h(,ὁ,article,mh/thr,μήτηρ,noun,h(,ὁ,article,tou/twn,οὗτος,pronoun,e)p',ἐπί,preposition,au)tofw/rw|,αὐτόφωρος,adjective,sukofa/nthn,συκοφάντης,noun,e)pideiknu/ei,ἐπιδείκνυμι,verb,tou=ton,οὗτος,pronoun,tai=s,ὁ,article,di/kais,δίκη,adjective,tau/tais,οὗτος,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ei),εἰ,conjunction,ga\r,γάρ,particle,ou(/tw,οὕτως,adverb,dapanhro\s,δαπανηρός,adjective,h)=n,εἰμί,verb,w(/ste,ὥστε,conjunction,ga/mw|,γάμος,adjective,gegamhkw\s,γαμέω,verb,th\n,ὁ,article,e)mh\n,ἐμός,adjective,mhte/ra,μήτηρ,noun,e(te/ran,ἕτερος,adjective,ei)=xe,ἔχω,verb,gunai=ka,γυνή,noun,h(=s,ὅς,pronoun,u(mei=s,σύ,pronoun,e)ste/,εἰμί,verb,kai\,καί,conjunction,du/',δύη,adjective,oi)ki/as,οἰκία,noun,w)/|kei,ὀίζω,verb,pw=s,πῶς,adverb,a)\n,ἄν,particle,a)rgu/rion,ἀργύριον,adjective,toiou=tos,τοιοῦτος,adjective,w)\n,εἰμί,verb,kate/lipen,καταλιμπάνω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou)k,οὐ,adverb,a)gnow=,ἀγνοέω,verb,toi/nun,τοίνυν,particle,w)=,ὦ,interjection,a)/ndres,ἀνήρ,noun,*)aqhnai=oi,Ἀθηναῖος,proper,o(/ti,ὅστις,pronoun,*boiwto\s,Βοιωτός,proper,ou(tosi\,οὗτος,pronoun,di/kaion,δίκαιος,adjective,me\n,μέν,particle,ou)de\n,οὐδείς,pronoun,e(/cei,ἔχω,verb,le/gein,λέγω,verb,h(/cei,ἥκω,verb,d',δέ,particle,e)pi\,ἐπί,preposition,tau=q',οὗτος,pronoun,a(/per,ὅς,pronoun,a)ei\,ἀεί,adverb,le/gei,λέγω,verb,w(s,ὡς,conjunction,e)phre/azen,ἐπηρεάζω,verb,o(,ὁ,article,path\r,πατήρ,noun,au)tw=|,αὐτός,pronoun,peiqo/menos,πείθω,verb,u(p',ὑπό,preposition,e)mou=,ἐγώ,pronoun,a)cioi=,ἀξιόω,verb,d',δέ,particle,au)to\s,αὐτός,pronoun,w(s,ὡς,conjunction,dh\,δή,particle,presbu/teros,πρέσβυς,noun,w)\n,εἰμί,verb,tou)/nom',ὄνομα,adjective,e)/xein,ἔχω,verb,to\,ὁ,article,tou=,ὁ,article,pro\s,πρός,preposition,patro\s,πατήρ,noun,pa/ppou,πάππας,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pro\s,πρός,preposition,dh\,δή,particle,tau=t',οὗτος,pronoun,a)kou=sai,ἀκέω,verb,be/ltion,βελτίων,adverb,u(ma=s,σύ,pronoun,braxe/a,βραχύς,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)gw\,ἐγώ,pronoun,ga\r,γάρ,particle,oi)=da,οἶδα,verb,tou=ton,οὗτος,pronoun,o(/t',ὅτε,conjunction,ou)/pw,οὔπω,adverb,suggenh\s,συγγενής,adverb,h)=n,εἰμί,verb,e)moi/,ἐγώ,pronoun,o(rw=n,ὁράω,verb,w(/sper,ὥσπερ,adverb,a)\n,ἄν,particle,a)/llon,ἄλλος,adjective,tin',τις,pronoun,ou(twsi/,οὑτωσί,adverb,new/teron,νέος,adjective,o)/nt',εἰμί,verb,e)mou=,ἐγώ,pronoun,kai\,καί,conjunction,suxnw=|,συχνός,adjective,o(/s',ὅσος,adjective,e)c,ἐκ,preposition,o)/yews,ὄψις,noun,ou),οὐ,adverb,mh\n,μήν,particle,i)sxuri/zomai,ἰσχυρίζομαι,verb,tou/tw|,οὗτος,pronoun,kai\,καί,conjunction,ga\r,γάρ,particle,eu)/hqes),εὐήθης,adjective,a)ll',ἀλλά,adverb,ei)/,εἰ,conjunction,tis,τις,pronoun,e)/roito,ἔρομαι,verb,*boiwto\n,Βοιωτός,proper,toutoni/,οὗτος,pronoun,o(/t',ὅτε,conjunction,e)n,ἐν,preposition,*(ippoqwnti/di,Ἱπποθωντίς,proper,fulh=|,φυλή,noun,h)ci/ous,ἀξιόω,verb,xoreu/ein,χορεύω,verb,ou)/pw,οὔπω,adverb,tou=,ὁ,article,patro\s,πατήρ,noun,ei)=nai,εἰμί,verb,fa/skwn,φάσκω,verb,tou=,ὁ,article,e)mou=,ἐγώ,pronoun,ui(o/s,υἱός,noun,ti/,τίς,pronoun,sauto\n,σαυτοῦ,pronoun,e)/xein,ἔχω,verb,dikai/ws,δίκαιος,adjective,a)\n,ἄν,particle,qei/hs,τίθημι,verb,o)/noma,ὄνομα,adjective,,,,,,,,,,,,,,,
ei),εἰ,conjunction,ga\r,γάρ,particle,*manti/qeon,Μαντίθεος,proper,ou)k,οὐ,adverb,a)\n,ἄν,particle,dia\,διά,preposition,tou=to/,οὗτος,pronoun,ge,γε,particle,fai/hs,φημί,verb,o(/ti,ὅστις,pronoun,presbu/teros,πρέσβυς,noun,ei)=,εἶμι,verb,e)mou=,ἐγώ,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(\s,ὅς,pronoun,ga\r,γάρ,particle,ou)de\,οὐδέ,particle,th=s,ὁ,article,fulh=s,φυλή,noun,to/te,τότε,adverb,soi,σύ,pronoun,prosh/kein,προσήκω,verb,h(gou=,ἁγέομαι,verb,th=s,ὁ,article,e)mh=s,ἐμός,adjective,pw=s,πῶς,adverb,a)\n,ἄν,particle,tou=,ὁ,article,ge,γε,particle,pa/ppou,πάππας,noun,tou=,ὁ,article,e)mou=,ἐγώ,pronoun,h)mfesbh/teis,ἀμφαμφισβητέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)/ti,ἔτι,adverb,d',δέ,particle,w)=,ὦ,interjection,a)/ndres,ἀνήρ,noun,*)aqhnai=oi,Ἀθηναῖος,proper,to\n,ὁ,article,me\n,μέν,particle,tw=n,ὁ,article,e)tw=n,ἔται,noun,xro/non,χρόνος,noun,ou)dei\s,οὐδείς,pronoun,oi)=den,οἶδα,verb,u(mw=n,σύ,pronoun,e)gw\,ἐγώ,pronoun,me\n,μέν,particle,ga\r,γάρ,particle,e)moi\,ἐγώ,pronoun,plei/ona,πλείων,verb,ou(=tos,οὗτος,pronoun,d',δέ,particle,e(autw=|,ἑαυτοῦ,pronoun,fh/sei),φημί,verb,to\n,ὁ,article,de\,δέ,particle,tou=,ὁ,article,dikai/ou,δίκαιος,adjective,lo/gon,λόγος,noun,a(/pantes,ἅπας,adjective,e)pi/stasqe,ἐφίστημι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)/sti,εἰμί,verb,d',δέ,particle,ou(=tos,οὗτος,pronoun,ti/s,τίς,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)f',ἀπό,preposition,ou(=,ἕ,pronoun,pai=das,παῖς,adjective,e)poih/sato,ποιέω,verb,tou/tous,οὗτος,pronoun,o(,ὁ,article,path/r,πατήρ,noun,a)po\,ἀπό,preposition,tou/tou,οὗτος,pronoun,kai\,καί,conjunction,nomi/zesqai,νομίζω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pro/teron,πρότερος,adjective,toi/nun,τοίνυν,particle,e)/m',ἐγώ,pronoun,ei)s,εἰς,preposition,tou\s,ὁ,article,dhmo/tas,δημότης,noun,e)ne/graye,ἐγγράφω,verb,*manti/qeon,Μαντίθεος,proper,pri\n,πρίν,adverb,ei)sagagei=n,εἰσάγω,verb,tou=ton,οὗτος,pronoun,ei)s,εἰς,preposition,tou\s,ὁ,article,fra/teras,φράτηρ,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w(/st',ὥστε,conjunction,ou),οὐ,adverb,tw=|,ὁ,article,xro/nw|,χρόνος,noun,mo/non,μόνος,adjective,a)lla\,ἀλλά,adverb,kai\,καί,conjunction,tw=|,ὁ,article,dikai/w|,δίκαιος,adjective,presbei=on,πρεσβεῖον,noun,e)/xoim',ἔχω,verb,a)\n,ἄν,particle,e)gw\,ἐγώ,pronoun,tou)/noma,ὄνομα,adjective,tou=t',οὗτος,pronoun,ei)ko/tws,ἐοικότως,adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ei),εἰ,conjunction,de/,δέ,particle,ti/s,τίς,pronoun,s',σύ,pronoun,e)/roito,ἔρομαι,verb,ei)pe/,εἶπον,verb,moi,ἐγώ,pronoun,*boiwte/,Βοιωτός,proper,po/qen,πόθεν,adverb,nu=n,νῦν,adverb,*)akamanti/dos,,,fulh=s,φυλή,noun,ge/gonas,γίγνομαι,verb,kai\,καί,conjunction,tw=n,ὁ,article,dh/mwn,δῆμος,noun,*qori/kios,,,kai\,καί,conjunction,ui(o\s,υἱός,noun,*manti/ou,Μάντιος,proper,kai\,καί,conjunction,to\,ὁ,article,me/ros,μέρος,noun,tw=n,ὁ,article,u(p',ὑπό,preposition,e)kei/nou,ἐκεῖνος,pronoun,kataleifqe/ntwn,καταλιμπάνω,verb,e)/xeis,ἔχω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou)de\n,οὐδείς,pronoun,a)\n,ἄν,particle,a)/ll',ἄλλος,adjective,e)/xois,ἔχω,verb,ei)pei=n,εἶπον,verb,plh\n,πλήν,preposition,o(/ti,ὅστις,pronoun,ka)me\,ἐγώ,pronoun,zw=n,ζάω,verb,e)poih/sato,ποιέω,verb,*manti/as,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ti/,τίς,pronoun,tekmh/rion,τεκμήριον,noun,ei)/,εἰ,conjunction,ti/s,τίς,pronoun,s',σύ,pronoun,e)/roito,ἔρομαι,verb,h)\,ἠέ,conjunction,martu/rio/n,μαρτυρέω,verb,e)sti/,εἰμί,verb,soi,σύ,pronoun,tou/tou,οὗτος,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ei)s,εἰς,preposition,tou\s,ὁ,article,fra/tera/s,φράτηρ,noun,m',ἐγώ,pronoun,ei)sh/gage,εἰσάγω,verb,fh/seias,φημί,verb,a)/n,ἄν,particle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
