word/0/@_form,word/0/lemma/@_entry,word/0/lemma/@_POS,word/1/@_form,word/1/lemma/@_entry,word/1/lemma/@_POS,word/2/@_form,word/2/lemma/@_entry,word/2/lemma/@_POS,word/3/@_form,word/3/lemma/@_entry,word/3/lemma/@_POS,word/4/@_form,word/4/lemma/@_entry,word/4/lemma/@_POS,word/5/@_form,word/5/lemma/@_entry,word/5/lemma/@_POS,word/6/@_form,word/6/lemma/@_entry,word/6/lemma/@_POS,word/7/@_form,word/7/lemma/@_entry,word/7/lemma/@_POS,word/8/@_form,word/8/lemma/@_entry,word/8/lemma/@_POS,word/9/@_form,word/9/lemma/@_entry,word/9/lemma/@_POS,word/10/@_form,word/10/lemma/@_entry,word/10/lemma/@_POS,word/11/@_form,word/11/lemma/@_entry,word/11/lemma/@_POS,word/12/@_form,word/12/lemma/@_entry,word/12/lemma/@_POS,word/13/@_form,word/13/lemma/@_entry,word/13/lemma/@_POS,word/14/@_form,word/14/lemma/@_entry,word/14/lemma/@_POS,word/15/@_form,word/15/lemma/@_entry,word/15/lemma/@_POS,word/16/@_form,word/16/lemma/@_entry,word/16/lemma/@_POS,word/17/@_form,word/17/lemma/@_entry,word/17/lemma/@_POS,word/18/@_form,word/18/lemma/@_entry,word/18/lemma/@_POS,word/19/@_form,word/19/lemma/@_entry,word/19/lemma/@_POS,word/20/@_form,word/20/lemma/@_entry,word/20/lemma/@_POS,word/21/@_form,word/21/lemma/@_entry,word/21/lemma/@_POS,word/22/@_form,word/22/lemma/@_entry,word/22/lemma/@_POS,word/23/@_form,word/23/lemma/@_entry,word/23/lemma/@_POS,word/24/@_form,word/24/lemma/@_entry,word/24/lemma/@_POS,word/25/@_form,word/25/lemma/@_entry,word/25/lemma/@_POS,word/26/@_form,word/26/lemma/@_entry,word/26/lemma/@_POS,word/27/@_form,word/27/lemma/@_entry,word/27/lemma/@_POS,word/28/@_form,word/28/lemma/@_entry,word/28/lemma/@_POS,word/29/@_form,word/29/lemma/@_entry,word/29/lemma/@_POS,word/30/@_form,word/30/lemma/@_entry,word/30/lemma/@_POS,word/31/@_form,word/31/lemma/@_entry,word/31/lemma/@_POS,word/32/@_form,word/32/lemma/@_entry,word/32/lemma/@_POS,word/33/@_form,word/33/lemma/@_entry,word/33/lemma/@_POS,word/34/@_form,word/34/lemma/@_entry,word/34/lemma/@_POS,word/35/@_form,word/35/lemma/@_entry,word/35/lemma/@_POS,word/36/@_form,word/36/lemma/@_entry,word/36/lemma/@_POS,word/37/@_form,word/37/lemma/@_entry,word/37/lemma/@_POS,word/38/@_form,word/38/lemma/@_entry,word/38/lemma/@_POS,word/39/@_form,word/39/lemma/@_entry,word/39/lemma/@_POS,word/40/@_form,word/40/lemma/@_entry,word/40/lemma/@_POS,word/41/@_form,word/41/lemma/@_entry,word/41/lemma/@_POS,word/42/@_form,word/42/lemma/@_entry,word/42/lemma/@_POS,word/43/@_form,word/43/lemma/@_entry,word/43/lemma/@_POS,word/44/@_form,word/44/lemma/@_entry,word/44/lemma/@_POS,word/45/@_form,word/45/lemma/@_entry,word/45/lemma/@_POS,word/46/@_form,word/46/lemma/@_entry,word/46/lemma/@_POS,word/47/@_form,word/47/lemma/@_entry,word/47/lemma/@_POS,word/48/@_form,word/48/lemma/@_entry,word/48/lemma/@_POS,word/49/@_form,word/49/lemma/@_entry,word/49/lemma/@_POS
a)po/plhktoi,ἀπόπληκτος,adjective,de\,δέ,particle,ma/lista,μάλιστα,adverb,gi/nontai,γίγνομαι,verb,h(liki/h|,ἡλικία,noun,th=|,ὁ,article,a)po\,ἀπό,preposition,tessara/konta,τεσσαράκοντα,adjective,e)te/wn,ἔται,noun,a)/xris,ἄχρι,adverb,e(ch/konta,ἑξήκοντα,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h)\n,ἐάν,conjunction,e)pi/ploon,ἐπίπλοον,noun,e)kpe/sh|,ἐκπίτνω,verb,a)na/gkh,ἀνάγκη,noun,a)posaph=nai,ἀποσήπομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*(oko/soisin,ὁπόσος,adjective,u(po\,ὑπό,preposition,i)sxia/dos,ἰσχιάς,noun,e)noxloume/noisin,ἐνοχλέω,verb,e)ci/statai,ἐξίστημι,verb,to\,ὁ,article,i)sxi/on,ἰσχίον,noun,kai\,καί,conjunction,pa/lin,πάλιν,adverb,e)mpi/ptei,ἐμπίτνω,verb,toute/oisi,,,mu/cai,μύξα,noun,e)pigi/nontai,ἐπιγίγνομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*(oko/soisin,ὁπόσος,adjective,u(po\,ὑπό,preposition,i)sxia/dos,ἰσχιάς,noun,e)noxloume/noisi,ἐνοχλέω,verb,xroni/hs,χρόνιος,adjective,to\,ὁ,article,i)sxi/on,ἰσχίον,noun,e)ci/statai,ἐξίστημι,verb,toute/oisi,,,th/ketai,τήκω,verb,to\,ὁ,article,ske/los,σκέλος,noun,kai\,καί,conjunction,xwlou=ntai,ἀποχωλόομαι,verb,h)\n,ἐάν,conjunction,mh\,μή,conjunction,kauqe/wsin,καίω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)n,ἐν,preposition,toi=sin,τίς,pronoun,o)ce/si,ὀξύς,adjective,noush/masi,,,yu/cis,ψῦξις,noun,a)krwthri/wn,ἀκρωτήριον,noun,kako/n,κακός,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)pi\,ἐπί,preposition,o)ste/w|,ὀστέον,noun,nose/onti,νοσέω,verb,sa\rc,σάρξ,adjective,pelidnh\,πελιδνός,adjective,kako/n,κακός,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)pi\,ἐπί,preposition,e)me/tw|,ἔμετος,noun,lu\gc,λύγξ,noun,kai\,καί,conjunction,o)fqalmoi\,ὀφθαλμός,noun,e)ruqroi\,ἐρυθρός,adjective,kako/n,κακός,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)pi\,ἐπί,preposition,i(drw=ti,ἱδρώς,noun,fri/kh,φρίκη,noun,ou),οὐ,adverb,xrhsto/n,χρηστός,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)pi\,ἐπί,preposition,mani/h|,μανία,noun,dusenteri/h,δυσεντεριάω,verb,h)\,ἠέ,conjunction,u(/drwy,ὕδρωψ,noun,h)\,ἠέ,conjunction,e)/kstasis,ἔκστασις,noun,a)gaqo/n,ἀγαθός,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)n,ἐν,preposition,nou/sw|,νόσος,noun,poluxroni/h|,πολυχρονία,noun,a)siti/h,ἀσιτία,noun,kai\,καί,conjunction,a)/krhtoi,ἄκρατος,adjective,u(poxwrh/sies,ὑποχώρησις,noun,kako/n,κακός,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)k,ἐκ,preposition,poluposi/hs,πολυποσία,noun,*ri=gos,,,kai\,καί,conjunction,parafrosu/nh,παραφροσύνη,noun,kako/n,κακός,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)pi\,ἐπί,preposition,fu/matos,φῦμα,noun,e)/sw,ἔσω,adjective,*rh/cei,,,e)/klusis,ἔκλυσις,noun,e)/metos,ἔμετος,noun,kai\,καί,conjunction,leipoyuxi/h,,,gi/netai,γίγνομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)pi\,ἐπί,preposition,ai(/matos,αἷμα,noun,*ru/sei,,,parafrosu/nh,παραφροσύνη,noun,h)\,ἠέ,conjunction,spasmo\s,σπασμός,noun,kako/n,κακός,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)pi\,ἐπί,preposition,ei)lew=|,εἰλεός,noun,e)/metos,ἔμετος,noun,h)\,ἠέ,conjunction,lu\gc,λύγξ,noun,h)\,ἠέ,conjunction,spasmo\s,σπασμός,noun,h)\,ἠέ,conjunction,parafrosu/nh,παραφροσύνη,noun,kako/n,κακός,adjective,e)pi\,ἐπί,preposition,pleuri/tidi,πλευρῖτις,noun,peripleumoni/h,περιπλευμονιάω,verb,kako/n,κακός,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)pi\,ἐπί,preposition,peripleumoni/h|,περιπλευμονία,noun,freni=tis,φρενῖτις,noun,kako/n,κακός,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)pi\,ἐπί,preposition,kau/masin,καῦμα,noun,i)sxuroi=si,ἰσχυρός,adjective,spasmo\s,σπασμός,noun,h)\,ἠέ,conjunction,te/tanos,τέτανος,noun,kako/n,κακός,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)pi\,ἐπί,preposition,plhgh=|,πληγή,noun,e)s,εἰς,preposition,th\n,ὁ,article,kefalh\n,κεφαλή,noun,e)/kplhcis,ἔκπληξις,noun,h)\,ἠέ,conjunction,parafrosu/nh,παραφροσύνη,noun,kako/n,κακός,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)pi\,ἐπί,preposition,ai(/matos,αἷμα,noun,ptu/sei,πτύσις,adjective,pu/ou,πύον,adjective,tu/sis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)pi\,ἐπί,preposition,pu/ou,πύον,adjective,ptu/sei,πτύσις,adjective,fqi/sis,φθίσις,noun,kai\,καί,conjunction,*ru/sis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)ph\n,ἐπήν,conjunction,de\,δέ,particle,to\,ὁ,article,si/elon,σίαλον,noun,i)/sxhtai,ἴσχω,verb,a)poqnh/skousin,ἀποθνήσκω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)pi\,ἐπί,preposition,flegmonh=|,φλεγμονάομαι,verb,tou=,ὁ,article,h(/patos,ἥπατος,noun,lu\gc,λύγξ,noun,kako/n,κακός,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)pi\,ἐπί,preposition,a)grupni/h|,ἀγρυπνία,noun,spasmo\s,σπασμός,noun,h)\,ἠέ,conjunction,parafrosu/nh,παραφροσύνη,noun,kako/n,κακός,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*)epi\,ἐπί,preposition,lhqa/rgw|,λήθαργος,adjective,tro/mos,τρόμος,noun,kako/n,κακός,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)pi\,ἐπί,preposition,o)ste/ou,ὀστέον,noun,yilw/sei,ψιλόω,verb,e)rusi/pelas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)pi\,ἐπί,preposition,e)rusipe/lati,,,shpedw\n,σηπεδών,noun,h)\,ἠέ,conjunction,e)kpu/hsis,ἐκπύησις,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)pi\,ἐπί,preposition,i)sxurw=|,ἰσχυρός,adjective,sfugmw=|,σφυγμός,noun,e)n,ἐν,preposition,toi=sin,ὁ,article,e(/lkesin,ἕλκος,noun,ai(mor)*ragi/h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)pi\,ἐπί,preposition,o)du/nh|,ὀδύνη,noun,poluxroni/w|,πολυχρόνιος,adjective,tw=n,ὁ,article,peri\,περί,preposition,th\n,ὁ,article,koili/hn,κοιλία,noun,e)kpu/hsis,ἐκπύησις,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)pi\,ἐπί,preposition,a)krh/tw|,ἄκρατος,adjective,u(poxwrh/sei,ὑποχώρησις,noun,dusenteri/h,δυσεντερία,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)pi\,ἐπί,preposition,o)ste/ou,ὀστέον,noun,diakoph=|,διακόπτω,verb,parafrosu/nh,παραφροσύνη,noun,h)\n,ἐάν,conjunction,keneo\n,κενός,adjective,la/bh|,λαμβάνω,verb,e)k,ἐκ,preposition,farmakoposi/hs,φαρμακοποσία,noun,spasmo\s,σπασμός,noun,qanatw=des,θανατώδης,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)pi\,ἐπί,preposition,o)du/nh|,ὀδύνη,noun,i)sxurh=|,ἰσχυρός,adjective,tw=n,ὁ,article,peri\,περί,preposition,th\n,ὁ,article,koili/hn,κοιλία,noun,a)krwthri/wn,ἀκρωτήριον,noun,yu/cis,ψῦξις,noun,kako/n,κακός,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)n,ἐν,preposition,gastri\,γαστήρ,noun,e)xou/sh|,ἔχω,verb,teinesmo\s,τεινεσμός,noun,e)pigeno/menos,ἐπιγίγνομαι,verb,e)ktrw=sai,ἐκτιτρώσκω,verb,poie/ei,ποιέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(/,ὅς,pronoun,ti,τις,pronoun,a)\n,ἄν,particle,o)ste/on,ὀστέον,noun,h)\,ἠέ,conjunction,xo/ndros,χόνδρος,noun,h)\,ἠέ,conjunction,neu=ron,νεῦρον,noun,a)pokoph=|,ἀποκόπτω,verb,e)n,ἐν,preposition,tw=|,ὁ,article,sw/mati,σῶμα,adjective,ou)/te,οὔτε,adverb,au)/cetai,αὐξάνω,verb,ou)/te,οὔτε,adverb,sumfu/etai,συμφύω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h)\n,ἐάν,conjunction,u(po\,ὑπό,preposition,leukou=,λευκός,adjective,fle/gmatos,φλέγμα,noun,e)xome/nw|,ἔχω,verb,dia/r)*roia,,,e)pige/nhtai,ἐπιγίγνομαι,verb,i)sxurh\,ἰσχυρός,adjective,lu/ei,λύω,verb,th\n,ὁ,article,nou=son,νόσος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*(oko/soisin,ὁπόσος,adjective,a)frw/dea,ἀφρώδης,adverb,ta\,ὁ,article,diaxwrh/mata,διαχώρημα,noun,e)n,ἐν,preposition,th=|si,ὁ,article,diar)*roi/h|si,,,toute/oisin,,,a)po\,ἀπό,preposition,th=s,ὁ,article,kefalh=s,κεφαλή,noun,tau=ta,οὗτος,pronoun,a)pokatar)*re/ei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*(oko/soisi,ὁπόσος,adjective,pure/ssousin,πυρέσσω,verb,e)n,ἐν,preposition,toi=sin,ὁ,article,ou)/roisi,οὖρον,noun,krimnw/dees,κριμνώδης,adjective,ai(,ὁ,article,u(posta/sies,ὑπόστασις,noun,gi/nontai,γίγνομαι,verb,makrh\n,μακρός,adjective,th\n,ὁ,article,a)r)*rwsti/hn,,,shmai/nousin,σημαίνω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*(oko/soisi,ὁπόσος,adjective,de\,δέ,particle,xolw/dees,χολώδης,adjective,ai(,ὁ,article,u(posta/sies,ὑπόστασις,noun,a)/nwqen,ἄνωθεν,adverb,de\,δέ,particle,leptai\,λεπτός,adjective,o)cei/hn,,,th\n,ὁ,article,a)r)*rwsti/hn,,,shmai/nousin,σημαίνω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*(oko/soisi,ὁπόσος,adjective,de\,δέ,particle,diesthko/ta,διίστημι,verb,ta\,ὁ,article,ou)=ra,οὖρον,noun,gi/netai,γίγνομαι,verb,toute/oisi,,,taraxh\,ταραχή,noun,i)sxurh\,ἰσχυρός,adjective,e)n,ἐν,preposition,tw=|,ὁ,article,sw/mati/,σῶμα,adjective,e)stin,εἰμί,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*(oko/soisi,ὁπόσος,adjective,de\,δέ,particle,e)pi\,ἐπί,preposition,toi=sin,ὁ,article,ou)/roisin,οὖρον,noun,e)fi/stantai,ἐφίστημι,verb,pomfo/luges,πομφόλυξ,noun,nefritika\,νεφριτικός,adjective,shmai/nousi,σημαίνω,verb,kai\,καί,conjunction,makrh\n,μακράν,adverb,th\n,ὁ,article,a)r)*rwsti/hn,,,e)/sesqai,εἰμί,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*(oko/soisi,ὁπόσος,adjective,de\,δέ,particle,liparh\,λιπαρός,adjective,h(,ὁ,article,e)pi/stasis,ἐπίστασις,noun,kai\,καί,conjunction,a)qro/h,ἀθρόος,adjective,toute/oisi,,,nefritika\,νεφριτικός,adjective,kai\,καί,conjunction,o)ce/a,ὀξύς,adjective,shmai/nei,σημαίνω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*(oko/soisi,ὁπόσος,adjective,de\,δέ,particle,nefritikoi=sin,νεφριτικός,adjective,e)ou=si,εἰμί,verb,ta\,ὁ,article,proeirhme/na,προερέω,verb,sumbai/nei,συμβαίνω,verb,shmh/i+a,σημεῖον,noun,po/noi,πόνος,noun,te,τε,particle,o)ce/es,ὀξύς,adjective,peri\,περί,preposition,tou\s,ὁ,article,mu/as,μῦς,noun,tou\s,ὁ,article,*raxiai/ous,,,gi/nontai,γίγνομαι,verb,h)\n,ἐάν,conjunction,me\n,μέν,particle,peri\,περί,preposition,tou\s,ὁ,article,e)/cw,ἔξω,adverb,to/pous,τόπος,noun,gi/nwntai,γίγνομαι,verb,a)po/sthma,ἀπόστημα,noun,prosde/xou,προσδέχομαι,verb,e)so/menon,εἰμί,verb,e)/cw,ἔξω,adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h)\n,ἐάν,conjunction,de\,δέ,particle,ma=llon,μᾶλλον,adverb,oi(,ὁ,article,po/noi,πόνος,noun,pro\s,πρός,preposition,tou\s,ὁ,article,e)/sw,ἔσω,adjective,to/pous,τόπος,noun,gi/nwntai,γίγνομαι,verb,kai\,καί,conjunction,to\,ὁ,article,a)po/sthma,ἀπόστημα,noun,prosde/xou,προσδέχομαι,verb,e)so/menon,εἰμί,verb,ma=llon,μᾶλλον,adverb,e)/sw,ἔσω,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(ko/soi,ὁπόσος,adjective,ai(=ma,αἷμα,noun,e)me/ousin,ἐμέω,verb,h)\n,ἐάν,conjunction,me\n,μέν,particle,a)/neu,ἄνευ,preposition,puretou=,πυρετός,noun,swth/rion,σωτήριος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h)\n,ἐάν,conjunction,de\,δέ,particle,cu\n,σύν,preposition,puretw=|,πυρετός,noun,kako/n,κακός,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qerapeu/ein,θεραπεύω,verb,de\,δέ,particle,toi=si,ὁ,article,yuktikoi=si,ψυκτικός,adjective,kai\,καί,conjunction,toi=si,ὁ,article,stuptikoi=sin,στυπτικός,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kata/r)*rooi,,,oi(,ἕ,pronoun,e)s,εἰς,preposition,th\n,ὁ,article,a)/nw,ἄνω,adverb,koili/hn,κοιλία,noun,e)kpue/ontai,ἐκπυέω,verb,e)n,ἐν,preposition,h(me/rhsin,,,ei)/kosin,εἴκοσι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
