word/0/@_form,word/0/lemma/@_entry,word/0/lemma/@_POS,word/1/@_form,word/1/lemma/@_entry,word/1/lemma/@_POS,word/2/@_form,word/2/lemma/@_entry,word/2/lemma/@_POS,word/3/@_form,word/3/lemma/@_entry,word/3/lemma/@_POS,word/4/@_form,word/4/lemma/@_entry,word/4/lemma/@_POS,word/5/@_form,word/5/lemma/@_entry,word/5/lemma/@_POS,word/6/@_form,word/6/lemma/@_entry,word/6/lemma/@_POS,word/7/@_form,word/7/lemma/@_entry,word/7/lemma/@_POS,word/8/@_form,word/8/lemma/@_entry,word/8/lemma/@_POS,word/9/@_form,word/9/lemma/@_entry,word/9/lemma/@_POS,word/10/@_form,word/10/lemma/@_entry,word/10/lemma/@_POS,word/11/@_form,word/11/lemma/@_entry,word/11/lemma/@_POS,word/12/@_form,word/12/lemma/@_entry,word/12/lemma/@_POS,word/13/@_form,word/13/lemma/@_entry,word/13/lemma/@_POS,word/14/@_form,word/14/lemma/@_entry,word/14/lemma/@_POS,word/15/@_form,word/15/lemma/@_entry,word/15/lemma/@_POS,word/16/@_form,word/16/lemma/@_entry,word/16/lemma/@_POS,word/17/@_form,word/17/lemma/@_entry,word/17/lemma/@_POS,word/18/@_form,word/18/lemma/@_entry,word/18/lemma/@_POS,word/19/@_form,word/19/lemma/@_entry,word/19/lemma/@_POS,word/20/@_form,word/20/lemma/@_entry,word/20/lemma/@_POS,word/21/@_form,word/21/lemma/@_entry,word/21/lemma/@_POS,word/22/@_form,word/22/lemma/@_entry,word/22/lemma/@_POS,word/23/@_form,word/23/lemma/@_entry,word/23/lemma/@_POS,word/24/@_form,word/24/lemma/@_entry,word/24/lemma/@_POS,word/25/@_form,word/25/lemma/@_entry,word/25/lemma/@_POS,word/26/@_form,word/26/lemma/@_entry,word/26/lemma/@_POS,word/27/@_form,word/27/lemma/@_entry,word/27/lemma/@_POS,word/28/@_form,word/28/lemma/@_entry,word/28/lemma/@_POS,word/29/@_form,word/29/lemma/@_entry,word/29/lemma/@_POS,word/30/@_form,word/30/lemma/@_entry,word/30/lemma/@_POS,word/31/@_form,word/31/lemma/@_entry,word/31/lemma/@_POS,word/32/@_form,word/32/lemma/@_entry,word/32/lemma/@_POS,word/33/@_form,word/33/lemma/@_entry,word/33/lemma/@_POS,word/34/@_form,word/34/lemma/@_entry,word/34/lemma/@_POS,word/35/@_form,word/35/lemma/@_entry,word/35/lemma/@_POS,word/36/@_form,word/36/lemma/@_entry,word/36/lemma/@_POS,word/37/@_form,word/37/lemma/@_entry,word/37/lemma/@_POS,word/38/@_form,word/38/lemma/@_entry,word/38/lemma/@_POS,word/39/@_form,word/39/lemma/@_entry,word/39/lemma/@_POS,word/40/@_form,word/40/lemma/@_entry,word/40/lemma/@_POS,word/41/@_form,word/41/lemma/@_entry,word/41/lemma/@_POS,word/42/@_form,word/42/lemma/@_entry,word/42/lemma/@_POS,word/43/@_form,word/43/lemma/@_entry,word/43/lemma/@_POS,word/44/@_form,word/44/lemma/@_entry,word/44/lemma/@_POS
bh/mata,βῆμα,noun,d',δέ,particle,ou)/t',οὔτε,adverb,a)ndro\s,ἀνήρ,noun,ta/de,ὅδε,pronoun,gi/gnetai,γίγνομαι,verb,ou)/te,οὔτε,adverb,gunaiko\s,γυνή,noun,ou)/te,οὔτε,adverb,lu/kwn,λύκος,adjective,poliw=n,πολιά,noun,ou)/t',οὔτε,adverb,a)/rktwn,ἄρκτος,noun,ou)/te,οὔτε,adverb,leo/ntwn,λέων,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou)/te,οὔτε,adverb,ti,τις,pronoun,*kentau/rou,Κένταυρος,proper,lasiau/xenos,λασιαύχην,noun,e)/lpomai,ἔλπω,verb,ei)=nai,εἰμί,verb,o(/s,ὅς,pronoun,tis,τις,pronoun,toi=a,τοῖος,adjective,pe/lwra,πέλωρον,noun,biba=|,βιβάω,verb,posi\,πούς,noun,karpali/moisin,καρπάλιμος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ai)na\,αἰνός,adjective,me\n,μέν,particle,e)/nqen,ἔνθεν,adverb,o(doi=o,ὁδός,adjective,ta\,ὁ,article,d',δέ,particle,ai)no/ter',αἰνός,adjective,e)/nqen,ἔνθεν,adverb,o(doi=o,ὁδός,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w(\s,ὅς,pronoun,ei)pw\n,εἶπον,verb,h)/icen,ἀίσσω,verb,a)/nac,ἄναξ,noun,*dio\s,Ζεύς,proper,ui(o\s,υἱός,noun,*)apo/llwn,Ἀπόλλων,proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*kullh/nhs,Κυλλήνη,proper,d',δέ,particle,a)fi/kanen,ἀφικάνω,verb,o)/ros,ὄρος,adjective,kataei/menon,,,u(/lh|,ὕλη,noun,pe/trhs,πέτρα,noun,e)s,εἰς,preposition,keuqmw=na,κευθμών,noun,baqu/skion,βαθύσκιος,adjective,e)/nqa,ἔνθα,adverb,te,τε,particle,nu/mfh,νύμφη,noun,a)mbrosi/h,ἀμβρόσιος,adjective,e)lo/xeuse,λοχεύω,verb,*dio\s,Ζεύς,proper,pai=da,παῖς,adjective,*kroni/wnos,Κρονίων,proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o)dmh\,ὀσμή,noun,d',δέ,particle,i(mero/essa,ἱμερόεις,adjective,di',διά,preposition,ou)/reos,ὄρος,adjective,h)gaqe/oio,ἠγάθεος,adjective,ki/dnato,κίδναμαι,verb,polla\,πολύς,adjective,de\,δέ,particle,mh=la,μῆλον,noun,tanau/poda,ταναύπους,noun,bo/sketo,βόσκω,verb,poi/hn,πόα,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)/nqa,ἔνθα,adverb,to/te,τότε,adverb,speu/dwn,σπεύδω,verb,katebh/sato,καταβαίνω,verb,la/inon,λάινος,adjective,ou)do\n,οὐδός,noun,a)/ntron,ἄντρον,noun,e)s,εἰς,preposition,h)ero/en,ἠερόεις,adjective,e(kathbo/los,ἑκατηβόλος,adjective,au)to\s,αὐτός,pronoun,*)apo/llwn,Ἀπόλλων,proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*to\n,ὁ,article,d',δέ,particle,w(s,ὡς,conjunction,ou)=n,οὖν,particle,e)no/hse,νοέω,verb,*dio\s,Ζεύς,proper,kai\,καί,conjunction,*maia/dos,Μαιάς,proper,ui(o\s,υἱός,noun,xwo/menon,χάω,verb,peri\,περί,preposition,bousi\n,βοῦς,noun,e(khbo/lon,ἑκηβόλος,adjective,*)apo/llwna,Ἀπόλλων,proper,spa/rgan',σπάργανον,noun,e)/sw,ἔσω,adjective,kate/dune,καταδύω,verb,quh/ent',θυήεις,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h)u/te,ἠύτε,particle,pollh\n,πολύς,adjective,pre/mnwn,πρέμνον,noun,a)nqrakih\n,ἀνθρακιά,noun,u(/lhs,ὕλη,noun,spodo\s,σποδός,noun,a)mfikalu/ptei,ἀμφικαλύπτω,verb,w(\s,ὅς,pronoun,*(ermh=s,Ἑρμῆς,proper,*(eka/ergon,Ἑκάεργος,proper,i)dw\n,εἶδον,verb,a)ne/eilen,,,e(auto/n,ἑαυτοῦ,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)n,ἐν,preposition,d',δέ,particle,o)li/gw|,ὀλίγος,adjective,sune/lasse,συνελαύνω,verb,ka/rh,κάρα,noun,xei=ra/s,χείρ,noun,te,τε,particle,po/das,πούς,noun,te,τε,particle,fh/,φή,adjective,r(a,ἄρα,particle,neo/lloutos,νεόλουτος,adjective,prokaleu/menos,προκαλέω,verb,h(/dumon,ἥδυμος,adjective,u(/pnon,ὕπνον,noun,e)grh/sswn,ἐγρήσσω,verb,e)teo/n,ἐτεός,adverb,ge,γε,particle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xe/lun,χέλυς,noun,d',δέ,particle,u(po\,ὑπό,preposition,masxa/lh|,μασχάλη,adjective,ei)=xe,ἔχω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gnw=,γιγνώσκω,verb,d',δέ,particle,ou)d',οὐδέ,particle,h)gnoi/hse,ἀγνοέω,verb,*dio\s,Ζεύς,proper,kai\,καί,conjunction,*lhtou=s,Λητώ,proper,ui(o\s,υἱός,noun,nu/mfhn,νύμφη,noun,t',τε,particle,ou)rei/hn,ὄρειος,adjective,perikalle/a,περικαλλής,adverb,kai\,καί,conjunction,fi/lon,φίλος,adjective,ui(o/n,υἱός,noun,pai=d',παῖς,adjective,o)li/gon,ὀλίγος,adjective,doli/h|s,δολία,noun,ei)lume/non,εἰλύω,verb,e)ntropi/h|si,ἐντροπία,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
papth/nas,παπταίνω,verb,d',δέ,particle,a)na\,ἀνά,preposition,pa/nta,πᾶς,adjective,muxo\n,μυχός,noun,mega/loio,μέγας,adverb,do/moio,δόμος,noun,trei=s,τρέω,verb,a)du/tous,ἄδυτος,adjective,a)ne/w|ge,ἀνοίγνυμι,verb,labw\n,λαμβάνω,verb,klhi=da,κλείς,noun,faeinh\n,φαεινός,adjective,ne/ktaros,νέκταρ,noun,e)mplei/ous,ἔμπλεος,adjective,h)d',ἠδέ,conjunction,a)mbrosi/hs,ἀμβροσία,noun,e)rateinh=s,ἐρατεινός,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pollo\s,πολύς,adjective,de\,δέ,particle,xruso/s,χρυσός,noun,te,τε,particle,kai\,καί,conjunction,a)/rguros,ἄργυρος,noun,e)/ndon,ἔνδον,adverb,e)/keito,κεῖμαι,verb,polla\,πολύς,adjective,de\,δέ,particle,foiniko/enta,φοινικόεις,adjective,kai\,καί,conjunction,a)/rgufa,ἄργυφος,adjective,ei(/mata,εἷμα,noun,nu/mfhs,νύμφη,noun,oi(=a,οἷος,adjective,qew=n,θέα,noun,maka/rwn,μάκαρος,adjective,i(eroi\,ἱερός,adjective,do/moi,δόμος,noun,e)nto\s,ἐντός,adverb,e)/xousin,ἔχω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)/nq',ἔνθα,adverb,e)pei\,ἐπεί,conjunction,e)cere/eine,ἐξερεείνω,verb,muxou\s,μυχός,noun,mega/loio,μέγας,adverb,do/moio,δόμος,noun,*lhtoi/+dhs,Λητοίδης,proper,mu/qoisi,μῦθος,noun,proshu/da,προσαυδάω,verb,ku/dimon,κύδιμος,adjective,*(ermh=n,Ἑρμῆς,proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w)=,ὦ,interjection,pai=,παῖς,adjective,o(\s,ὅς,pronoun,e)n,ἐν,preposition,li/knw|,λίκνον,noun,kata/keiai,κατάκειμαι,verb,mh/nue/,μηνύω,verb,moi,ἐγώ,pronoun,bou=s,βοῦς,noun,qa=sson,θάσσων,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)pei\,ἐπεί,conjunction,ta/xa,τάχα,adjective,nw=i,ἐγώ,pronoun,dioiso/meq',διαφέρω,verb,ou),οὐ,adverb,kata\,κατά,preposition,ko/smon,κόσμος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
r(i/yw,ῥίπτω,verb,ga/r,γάρ,particle,se,σύ,pronoun,labw\n,λαμβάνω,verb,e)s,εἰς,preposition,*ta/rtaron,Τάρταρος,proper,h)ero/enta,ἠερόεις,adjective,e)s,εἰς,preposition,zo/fon,ζόφος,noun,ai)no/moron,αἰνόμορος,adjective,kai\,καί,conjunction,a)mh/xanon,ἀμήχανος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou)de/,οὐδέ,particle,se,σύ,pronoun,mh/thr,μήτηρ,noun,e)s,εἰς,preposition,fa/os,φάος,adjective,ou)de\,οὐδέ,particle,path\r,πατήρ,noun,a)nalu/setai,ἀναλύω,verb,a)ll',ἀλλά,adverb,u(po\,ὑπό,preposition,gai/h|,γαῖα,noun,e)rrh/seis,ἔρρω,verb,o)li/goisi,ὀλίγος,adjective,met',μετά,preposition,a)ndra/sin,ἀνήρ,noun,h(gemoneu/wn,ἡγεμονεύω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*to\n,ὁ,article,d',δέ,particle,*(ermh=s,Ἑρμῆς,proper,mu/qoisin,μῦθος,noun,a)mei/beto,ἀμείβω,verb,kerdale/oisi,κερδαλέος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*lhtoi/+dh,Λητοίδης,proper,ti/na,τίς,pronoun,tou=ton,οὗτος,pronoun,a)phne/a,ἀπηνής,adverb,mu=qon,μῦθος,noun,e)/eipas,εἶπον,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,bou=s,βοῦς,noun,a)grau/lous,ἄγραυλος,adjective,dizh/menos,δίζημαι,verb,e)nqa/d',ἐνθάδε,adverb,i(ka/neis,ἱκάνω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou)k,οὐ,adverb,i)/don,εἶδον,verb,ou),οὐ,adverb,puqo/mhn,πύθω,verb,ou)k,οὐ,adverb,a)/llou,ἄλλος,adjective,mu=qon,μῦθος,noun,a)/kousa,ἀκούω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou)k,οὐ,adverb,a)\n,ἄν,particle,mhnu/saim',μηνύω,verb,ou)k,οὐ,adverb,a)\n,ἄν,particle,mh/nutron,μήνυτρον,noun,a)roi/mhn,ἀείρω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou)de\,οὐδέ,particle,bow=n,βόα,noun,e)lath=ri,ἐλατήρ,noun,krataiw=|,κραταιός,adjective,fwti/,φάος,adjective,e)/oika,ἔοικα,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou)k,οὐ,adverb,e)mo\n,ἐμός,adjective,e)/rgon,ἔργον,noun,tou=to,οὗτος,pronoun,pa/ros,πάρος,preposition,de/,δέ,particle,moi,ἐγώ,pronoun,a)/lla,ἄλλος,adjective,me/mhlen,μέλω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u(/pnos,ὕπνος,noun,e)moi/,ἐγώ,pronoun,ge,γε,particle,me/mhle,μέλω,verb,kai\,καί,conjunction,h(mete/rhs,ἡμέτερος,adjective,ga/la,γάλα,noun,mhtro\s,μήτηρ,noun,spa/rgana/,σπάργανον,noun,t',τε,particle,a)mf',ἀμφί,preposition,w)/moisin,ὦμος,noun,e)/xein,ἔχω,verb,kai\,καί,conjunction,qerma\,θερμός,adjective,loetra/,λουτρόν,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mh/,μή,conjunction,tis,τις,pronoun,tou=to,οὗτος,pronoun,pu/qoito,πύθω,verb,po/qen,πόθεν,adverb,to/de,ὅδε,pronoun,nei=kos,νεῖκος,noun,e)tu/xqh,τεύχω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai/,καί,conjunction,ken,ἄν,particle,dh\,δή,particle,me/ga,μέγας,adverb,qau=ma,θαῦμα,noun,met',μετά,preposition,a)qana/toisi,ἀθάνατος,adjective,ge/noito,γίγνομαι,verb,pai=da,παῖς,adjective,ne/on,νέος,adjective,gegaw=ta,γίγνομαι,verb,die\k,διέκ,preposition,proqu/roio,πρόθυρον,noun,perh=sai,περάω,verb,bousi\n,βοῦς,noun,e)p',ἐπί,preposition,a)grau/loisi,ἄγραυλος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
to\,ὁ,article,d',δέ,particle,a)prepe/ws,ἀπρεπής,adjective,a)goreu/eis,ἀγορεύω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xqe\s,χθές,adverb,geno/mhn,γίγνομαι,verb,a(paloi\,ἁπαλός,adjective,de\,δέ,particle,po/des,πούς,noun,trhxei=a,τραχύς,adjective,d',δέ,particle,u(/po,ὑπό,preposition,xqw/n,χθών,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ei),εἰ,conjunction,d',δέ,particle,e)qe/leis,ἐθέλω,verb,patro\s,πατήρ,noun,kefalh\n,κεφαλή,noun,me/gan,μέγας,adverb,o(/rkon,ὅρκος,noun,o)mou=mai,ὄμνυμι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mh\,μή,conjunction,me\n,μέν,particle,e)gw\,ἐγώ,pronoun,mh/t',μήτε,particle,au)to\s,αὐτός,pronoun,u(pi/sxomai,ὑπίσχω,verb,ai)/tios,αἴτιος,adjective,ei)=nai,εἰμί,verb,mh/te,μήτε,particle,tin',τις,pronoun,a)/llon,ἄλλος,adjective,o)/pwpa,ὁράω,verb,bow=n,βόα,noun,klopo\n,κλοπός,noun,u(metera/wn,ὑμέτερος,adjective,ai(/,ὅς,pronoun,tines,τις,pronoun,ai(,ὁ,article,bo/es,βοῦς,noun,ei)si/,εἰμί,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
to\,ὁ,article,de\,δέ,particle,kle/os,κλέος,noun,oi)=on,οἶος,adjective,a)kou/w,ἀκούω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w(\s,ὅς,pronoun,a)/r',ἄρα,particle,e)/fh,φημί,verb,kai\,καί,conjunction,pukno\n,πυκνός,adjective,a)po\,ἀπό,preposition,blefa/rwn,βλέφαρον,noun,a)maru/sswn,ἀμαρύσσω,verb,o)fru=s,ὀφρύς,noun,r(ipta/zesken,ῥιπτάζω,verb,o(rw/menos,ὁράω,verb,e)/nqa,ἔνθα,adverb,kai\,καί,conjunction,e)/nqa,ἔνθα,adverb,ma/kr',μάκρα,noun,a)posuri/zwn,ἀποσυρίζω,verb,a(/lion,ἅλιος,adjective,to\n,ὁ,article,mu=qon,μῦθος,noun,a)kou/wn,ἀκούω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
to\n,ὁ,article,d',δέ,particle,a(palo\n,ἁπαλός,adjective,gela/sas,γελάω,verb,prose/fh,πρόσφημι,verb,e(ka/ergos,Ἑκάεργος,proper,*)apo/llwn,Ἀπόλλων,proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w)=,ὦ,interjection,pe/pon,πέπων,verb,h)peropeuta/,ἠπεροπευτής,noun,dolofrade/s,δολοφραδής,adjective,h)=,ἦ,adverb,se,σύ,pronoun,ma/l',μάλα,adverb,oi)/w,οἶος,adjective,polla/kis,πολλάκις,adverb,a)ntitorou=nta,ἀντιτορέω,verb,do/mous,δόμος,noun,eu)=,εὖ,adverb,naieta/ontas,ναιετάω,verb,e)/nnuxon,ἔννυχος,adverb,ou)x,οὐ,adverb,e(/na,ἕνος,adjective,mou=non,μόνος,adjective,e)p',ἐπί,preposition,ou)/dei+,οὖδας,adverb,fw=ta,φάος,adjective,kaqi/ssai,καθίζω,verb,skeua/zonta,σκευάζω,verb,kat',κατά,preposition,oi)=kon,οἶκος,noun,a)/ter,ἄτερ,preposition,yo/fou,ψόφος,noun,oi(=',οἷος,adjective,a)goreu/eis,ἀγορεύω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pollou\s,πολύς,adjective,d',δέ,particle,a)grau/lous,ἄγραυλος,adjective,a)kaxh/seis,ἀχεύω,verb,mhloboth=ras,μηλοβοτήρ,noun,ou)/reos,ὄρος,adjective,e)n,ἐν,preposition,bh/ssh|s,βῆσσα,noun,o(po/t',ὁπότε,adverb,a)/n,ἄν,particle,kreiw=n,κρέας,noun,e)rati/zwn,ἐρατίζω,verb,a)nta=|s,,,boukoli/oisi,βουκόλιον,noun,kai\,καί,conjunction,ei)ropo/kois,εἰροπόκος,adjective,o)i/essin,ὄις,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)ll',ἀλλά,adverb,a)/ge,ἄγε,adverb,mh\,μή,conjunction,pu/mato/n,πύματος,adjective,te,τε,particle,kai\,καί,conjunction,u(/staton,ὕστατος,adjective,u(/pnon,ὕπνον,noun,i)au/sh|s,ἰαύω,verb,e)k,ἐκ,preposition,li/knou,λίκνον,noun,kata/baine,καταβαίνω,verb,melai/nhs,μέλας,adjective,nukto\s,νύξ,adjective,e(tai=re,ἑταῖρος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tou=to,οὗτος,pronoun,ga\r,γάρ,particle,ou)=n,οὖν,particle,kai\,καί,conjunction,e)/peita,ἔπειτα,adverb,met',μετά,preposition,a)qana/tois,ἀθάνατος,adjective,ge/ras,γέρας,adjective,e(/ceis,ἔχω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)rxo\s,ἀρχός,noun,fhlhte/wn,φηλητής,noun,keklh/seai,καλέω,verb,h)/mata,ἦμαρ,noun,pa/nta,πᾶς,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w(\s,ὅς,pronoun,a)/r',ἄρα,particle,e)/fh,φημί,verb,kai\,καί,conjunction,pai=da,παῖς,adjective,labw\n,λαμβάνω,verb,fe/re,φέρω,verb,*foi=bos,Φοῖβος,proper,*)apo/llwn,Ἀπόλλων,proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
su\n,σύν,preposition,d',δέ,particle,a)/ra,ἄρα,particle,frassa/menos,φράζω,verb,to/te,τότε,adverb,dh\,δή,particle,kratu\s,κρατύς,adjective,*)argeifo/nths,Ἀργειφόντης,proper,oi)wno\n,οἰωνός,noun,proe/hken,προίημι,verb,a)eiro/menos,ἀείρω,verb,meta\,μετά,preposition,xersi/,χείρ,noun,tlh/mona,τλήμων,adjective,gastro\s,γαστήρ,noun,e)/riqon,ἔριθος,noun,a)ta/sqalon,ἀτάσθαλος,adjective,a)ggeliw/thn,ἀγγελιώτης,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
