word/0/@_form,word/0/lemma/@_entry,word/0/lemma/@_POS,word/1/@_form,word/1/lemma/@_entry,word/1/lemma/@_POS,word/2/@_form,word/2/lemma/@_entry,word/2/lemma/@_POS,word/3/@_form,word/3/lemma/@_entry,word/3/lemma/@_POS,word/4/@_form,word/4/lemma/@_entry,word/4/lemma/@_POS,word/5/@_form,word/5/lemma/@_entry,word/5/lemma/@_POS,word/6/@_form,word/6/lemma/@_entry,word/6/lemma/@_POS,word/7/@_form,word/7/lemma/@_entry,word/7/lemma/@_POS,word/8/@_form,word/8/lemma/@_entry,word/8/lemma/@_POS,word/9/@_form,word/9/lemma/@_entry,word/9/lemma/@_POS,word/10/@_form,word/10/lemma/@_entry,word/10/lemma/@_POS,word/11/@_form,word/11/lemma/@_entry,word/11/lemma/@_POS,word/12/@_form,word/12/lemma/@_entry,word/12/lemma/@_POS,word/13/@_form,word/13/lemma/@_entry,word/13/lemma/@_POS,word/14/@_form,word/14/lemma/@_entry,word/14/lemma/@_POS,word/15/@_form,word/15/lemma/@_entry,word/15/lemma/@_POS,word/16/@_form,word/16/lemma/@_entry,word/16/lemma/@_POS,word/17/@_form,word/17/lemma/@_entry,word/17/lemma/@_POS,word/18/@_form,word/18/lemma/@_entry,word/18/lemma/@_POS,word/19/@_form,word/19/lemma/@_entry,word/19/lemma/@_POS,word/20/@_form,word/20/lemma/@_entry,word/20/lemma/@_POS,word/21/@_form,word/21/lemma/@_entry,word/21/lemma/@_POS,word/22/@_form,word/22/lemma/@_entry,word/22/lemma/@_POS,word/23/@_form,word/23/lemma/@_entry,word/23/lemma/@_POS,word/24/@_form,word/24/lemma/@_entry,word/24/lemma/@_POS,word/25/@_form,word/25/lemma/@_entry,word/25/lemma/@_POS,word/26/@_form,word/27/@_form,word/27/lemma/@_entry,word/27/lemma/@_POS,word/28/@_form,word/28/lemma/@_entry,word/28/lemma/@_POS,word/29/@_form,word/29/lemma/@_entry,word/29/lemma/@_POS,word/30/@_form,word/30/lemma/@_entry,word/30/lemma/@_POS,word/31/@_form,word/31/lemma/@_entry,word/31/lemma/@_POS,word/32/@_form,word/32/lemma/@_entry,word/32/lemma/@_POS,word/33/@_form,word/33/lemma/@_entry,word/33/lemma/@_POS,word/34/@_form,word/34/lemma/@_entry,word/34/lemma/@_POS,word/35/@_form,word/35/lemma/@_entry,word/35/lemma/@_POS,word/36/@_form,word/36/lemma/@_entry,word/36/lemma/@_POS,word/37/@_form,word/37/lemma/@_entry,word/37/lemma/@_POS,word/38/@_form,word/38/lemma/@_entry,word/38/lemma/@_POS,word/39/@_form,word/39/lemma/@_entry,word/39/lemma/@_POS,word/40/@_form,word/40/lemma/@_entry,word/40/lemma/@_POS,word/41/@_form,word/41/lemma/@_entry,word/41/lemma/@_POS,word/42/@_form,word/42/lemma/@_entry,word/42/lemma/@_POS,word/43/@_form,word/43/lemma/@_entry,word/43/lemma/@_POS,word/26/lemma/@_entry,word/26/lemma/@_POS,word/44/@_form,word/44/lemma/@_entry,word/44/lemma/@_POS,word/45/@_form,word/45/lemma/@_entry,word/45/lemma/@_POS,word/46/@_form,word/46/lemma/@_entry,word/46/lemma/@_POS,word/47/@_form,word/47/lemma/@_entry,word/47/lemma/@_POS,word/48/@_form,word/48/lemma/@_entry,word/48/lemma/@_POS,word/49/@_form,word/49/lemma/@_entry,word/49/lemma/@_POS,word/50/@_form,word/50/lemma/@_entry,word/50/lemma/@_POS,word/51/@_form,word/51/lemma/@_entry,word/51/lemma/@_POS,word/52/@_form,word/52/lemma/@_entry,word/52/lemma/@_POS,word/53/@_form,word/53/lemma/@_entry,word/53/lemma/@_POS,word/54/@_form,word/54/lemma/@_entry,word/54/lemma/@_POS,word/55/@_form,word/55/lemma/@_entry,word/55/lemma/@_POS,word/56/@_form,word/56/lemma/@_entry,word/56/lemma/@_POS,word/57/@_form,word/57/lemma/@_entry,word/57/lemma/@_POS,word/58/@_form,word/58/lemma/@_entry,word/58/lemma/@_POS,word/59/@_form,word/59/lemma/@_entry,word/59/lemma/@_POS,word/60/@_form,word/60/lemma/@_entry,word/60/lemma/@_POS,word/61/@_form,word/61/lemma/@_entry,word/61/lemma/@_POS,word/62/@_form,word/62/lemma/@_entry,word/62/lemma/@_POS,word/63/@_form,word/63/lemma/@_entry,word/63/lemma/@_POS,word/64/@_form,word/64/lemma/@_entry,word/64/lemma/@_POS,word/65/@_form,word/65/lemma/@_entry,word/65/lemma/@_POS,word/66/@_form,word/66/lemma/@_entry,word/66/lemma/@_POS,word/67/@_form,word/67/lemma/@_entry,word/67/lemma/@_POS,word/68/@_form,word/68/lemma/@_entry,word/68/lemma/@_POS,word/69/@_form,word/69/lemma/@_entry,word/69/lemma/@_POS,word/70/@_form,word/70/lemma/@_entry,word/70/lemma/@_POS,word/71/@_form,word/71/lemma/@_entry,word/71/lemma/@_POS,word/72/@_form,word/72/lemma/@_entry,word/72/lemma/@_POS,word/73/@_form,word/73/lemma/@_entry,word/73/lemma/@_POS,word/74/@_form,word/74/lemma/@_entry,word/74/lemma/@_POS,word/75/@_form,word/75/lemma/@_entry,word/75/lemma/@_POS,word/76/@_form,word/76/lemma/@_entry,word/76/lemma/@_POS,word/77/@_form,word/77/lemma/@_entry,word/77/lemma/@_POS,word/78/@_form,word/78/lemma/@_entry,word/78/lemma/@_POS,word/79/@_form,word/79/lemma/@_entry,word/79/lemma/@_POS,word/80/@_form,word/80/lemma/@_entry,word/80/lemma/@_POS
ou)kou=n,οὐκοῦν,adverb,o(/te,ὅτε,conjunction,a)dikei=n,ἀδικέω,verb,me\n,μέν,particle,ou),οὐ,adverb,proshna/gkazen,προσαναγκάζω,verb,a)dikei=sqai,ἀδικέω,verb,de\,δέ,particle,ou)k,οὐ,adverb,e)a=|,ἀίω,verb,w(s,ὡς,conjunction,de\,δέ,particle,e)k,ἐκ,preposition,tou=,ὁ,article,lo/gou,λόγος,noun,sune/bainen,συμβαίνω,verb,ou)de/teron,οὐδέτερος,adjective,tou/twn,οὗτος,pronoun,e)a=|,ἀίω,verb,ou)/te,οὔτε,adverb,a)dikei=n,ἀδικέω,verb,ou)/te,οὔτε,adverb,a)dikei=sqai,ἀδικέω,verb,ei),εἰ,conjunction,me\n,μέν,particle,kai\,καί,conjunction,th=s,filosofi/as,φιλοσοφία,noun,o(,ὁ,article,au)to/s,αὐτός,pronoun,e)stin,εἰμί,verb,o(/ros,ὅρος,adjective,filosofi/a,φιλοσοφία,noun,tis,τις,pronoun,ou)=sa,εἰμί,verb,h(,ὁ,article,r(htorikh\,ῥητορικός,adjective,fai/netai,φαίνω,verb,ei),εἰ,conjunction,de\,δέ,particle,e)carkei=,ἐξαρκής,adjective,th=|,ὁ,article,filosofi/a|,φιλοσοφία,noun,mh\,μή,conjunction,ὁ,article,a)dikei=n,ἀδικέω,verb,h(,ὁ,article,r(htorikh\,ῥητορικός,adjective,telew/teron,τέλειος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
to\,ὁ,article,ga\r,γάρ,particle,xalepw/teron,χαλεπός,adjective,kth/sasqai,κτάομαι,verb,kai\,καί,conjunction,mei=zon,μέγας,adverb,h)/dh,ἤδη,adverb,prosti/qhsin,προστίθημι,verb,o(/pws,ὅπως,conjunction,mhd',μηδέ,particle,au)to\s,αὐτός,pronoun,u(p',ὑπό,preposition,a)/llwn,ἄλλος,adjective,a)dikh/setai,ἀδικέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pw=s,πῶς,adverb,ou)=n,οὖν,particle,to\,ὁ,article,au)to\,αὐτός,pronoun,a(/ma,ἅμα,adverb,me\n,μέν,particle,tele/ws,τέλειος,adjective,a)gaqo\n,ἀγαθός,adjective,kai\,καί,conjunction,me/giston,μέγας,adverb,tw=n,ὁ,article,a)gaqw=n,ἀγαθός,adjective,a(/ma,ἅμα,adverb,d',δέ,particle,e)/sxaton,σχέθω,verb,tw=n,ὁ,article,kakw=n,κακός,adjective,kai\,καί,conjunction,kolakei/a,κολακεία,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h)\,ἠέ,conjunction,pw=s,πῶς,adverb,e)la/xiston,ἐλάχιστος,adjective,oi(,ὁ,article,r(h/tores,ῥήτωρ,noun,du/nantai,δύναμαι,verb,ei)/,εἰ,conjunction,ge,γε,particle,ou(=,ἕ,pronoun,pagxa/lepon,παγχάλεπος,adjective,kth/sasqai,κτάομαι,verb,du/namin,δύναμις,adjective,tou=t',οὗτος,pronoun,au)toi=s,αὐτός,pronoun,peri/estin,περίειμι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)gw\,ἐγώ,pronoun,me\n,μέν,particle,ou)k,οὐ,adverb,e)/xw,ἔχω,verb,sumbalei=n,συμβάλλω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eu)dai/mones,εὐδαίμων,adjective,a)/ra,ἄρα,particle,ou)k,οὐ,adverb,a)/qlioi,ἄθλιος,adjective,kata\,κατά,preposition,to\n,ὁ,article,*pla/twnos,Πλάτων,proper,lo/gon,λόγος,noun,oi(,ὁ,article,r(h/tores,ῥήτωρ,noun,ei)/,εἰ,conjunction,ge,γε,particle,o(,ὁ,article,me\n,μέν,particle,tele/ws,τέλειος,adjective,a)gaqo\s,ἀγαθός,adjective,eu)dai/mwn,εὐδαίμων,adjective,tou=to,οὗτος,pronoun,de\,δέ,particle,ou)k,οὐ,adverb,e)/sti,εἰμί,verb,kth/sasqai,κτάομαι,verb,mh\,μή,conjunction,tele/ws,τέλειος,adjective,a)gaqo\n,ἀγαθός,adjective,geno/menon,γίγνομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
po/teron,πότερος,adjective,tau=ta,οὗτος,pronoun,o)rqw=s,ὀρθός,adjective,kai\,καί,conjunction,a)nagkai/ws,ἀναγκαῖος,adjective,e)/xei,ἔχω,verb,e)negkei=n,φέρω,verb,ei)s,εἰς,preposition,me/son,μέσος,adjective,h)\,ἠέ,conjunction,kai\,καί,conjunction,tou=to,οὗτος,pronoun,a)dikou=men,ἀδικέω,verb,kai\,καί,conjunction,periergazo/meqa,περιεργάζομαι,verb,ei),εἰ,conjunction,mh\,μή,conjunction,proskunou=men,προσκυνέω,verb,w(sperei\,ὥσπερ,adverb,ki/sthn,κίστη,noun,a)po/rrhta,ἀπόρρητος,adjective,kru/ptousan,κρύπτω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)gw\,ἐγώ,pronoun,de\,δέ,particle,ou),οὐ,adverb,tou=to,οὗτος,pronoun,w)/|mhn,οἴομαι,verb,ei)=nai,εἰμί,verb,to\,ὁ,article,ta)po/rrhta,ἀπόρρητος,adjective,e)kfe/rein,ἐκφέρω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,o(/pws,ὅπως,conjunction,au)=,αὖ,interjection,mh/,μή,conjunction,me,ἐγώ,pronoun,fh/seis,φημί,verb,pikro/tera,πικρός,adjective,tou=,ὁ,article,de/ontos,δέω,verb,le/gein,λέγω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou),οὐ,adverb,ga\r,γάρ,particle,e)/gwge/,ἐγώ,pronoun,tis,τις,pronoun,tou/twn,οὗτος,pronoun,ai)/tios,αἴτιος,adjective,a)ll',ἀλλά,adverb,e)/dei,δέω,verb,de/xesqai,δέχομαι,verb,th\n,ὁ,article,pro/klhsin,πρόκλησις,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
au(/th,οὗτος,pronoun,de\,δέ,particle,ti/s,τίς,pronoun,h)=n,εἰμί,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tolma=n,τολμάω,verb,a)kroa=sqai,ἀκροάομαι,verb,w(/sper,ὥσπερ,adverb,e)n,ἐν,preposition,dikasthri/w|,δικαστήριον,noun,i)/sous,ἴσος,adjective,kai\,καί,conjunction,koinou\s,κοινός,adjective,a)mfoi=n,ἄμφω,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)lla\,ἀλλά,adverb,ga\r,γάρ,particle,o)rqw=s,ὀρθός,adjective,e)gw\,ἐγώ,pronoun,peri\,περί,preposition,tou/twn,οὗτος,pronoun,w(s,ὡς,conjunction,e)/oike,ἔοικα,verb,proewrw/mhn,προοράω,verb,kai\,καί,conjunction,prou)/legon,προλέγω,verb,w(s,ὡς,conjunction,ei),εἰ,conjunction,mh/,μή,conjunction,tis,τις,pronoun,a(/pantos,ἅπας,adjective,tou=,ὁ,article,lo/gou,λόγος,noun,diakou/setai,διακούω,verb,ou),οὐ,adverb,mo/non,μόνος,adjective,ou),οὐ,adverb,timh/sei,τιμάω,verb,ta\,ὁ,article,pre/ponta,πρέπων,noun,a)ll',ἀλλά,adverb,ou)de\,ei)/setai,εἶμι,verb,tou=,ὁ,article,pra/gmatos,πρᾶγμα,noun,ou)de/n,οὐδείς,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,οὐδέ,particle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dia\,διά,preposition,tau=ta,οὗτος,pronoun,h)ci/oun,ἀξιόω,verb,a)kroa=sqai,ἀκροάομαι,verb,dia\,διά,preposition,te/lous,τέλος,noun,o(/stis,ὅστις,pronoun,me/llei,μέλλω,verb,to\,ὁ,article,a)gw/nisma,ἀγώνισμα,noun,pa=n,πᾶς,adjective,o)/yesqai,ὁράω,verb,kai\,καί,conjunction,yh=fon,ψῆφος,noun,o)rqh\n,ὀρθός,adjective,kai\,καί,conjunction,dikai/an,δίκαιος,adjective,e)poi/sein,ἐπιφέρω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou)de\,οὐδέ,particle,ga\r,γάρ,particle,w)=,ὦ,interjection,a)/riste,ἄριστος,adjective,a)ndrw=n,ἀνήρ,noun,oi(,ὁ,article,dikastai\,δικαστής,noun,tou=ton,οὗτος,pronoun,to\n,ὁ,article,tro/pon,τρόπος,noun,kri/nousi,κρίνω,verb,kai\,καί,conjunction,prooimi/ou,προοίμιον,noun,tino\s,τις,pronoun,h)\,ἠέ,conjunction,dihgh/sews,διήγησις,noun,a)kou/santes,ἀκούω,verb,a)palla/ttontai,ἀπαλλάσσω,verb,ou)de\,οὐδέ,particle,au)=,αὖ,interjection,tau=ta,οὗτος,pronoun,pare/ntes,παρίημι,verb,pro\s,πρός,preposition,me/ros,μέρος,noun,ti,τις,pronoun,tw=n,ὁ,article,ei)ko/twn,sunh=lqon,συνέρχομαι,verb,h)\,ἠέ,conjunction,o(/son,ὅσος,adjective,mia=s,εἷς,adjective,tinos,τις,pronoun,marturi/as,μαρτυρία,noun,a)kou=sai,ἀκέω,verb,h)\,ἠέ,conjunction,th=s,ὁ,article,e)pano/dou,ἐπάνω,verb,tw=n,ὁ,article,ei)rhme/nwn,ἐρῶ,verb,a)ll',ἀλλά,adverb,a)kou/santes,ἀκούω,verb,a)p',ἀπό,preposition,a)rxh=s,ἀρχή,noun,ei)s,εἰς,preposition,ἔοικα,verb,te/los,τέλος,noun,ou(/tw,οὕτως,adverb,th\n,ὁ,article,yh=fon,ψῆφος,noun,fe/rousi,φέρω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,tou=to,οὗτος,pronoun,ka)kei/nois,ἐκεῖνος,pronoun,oi)=mai,οἴομαι,verb,lusitelei=,λυσιτελέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pro\s,πρός,preposition,tw=n,ὁ,article,qew=n,θέα,noun,tw=n,ὁ,article,o(rki/wn,ὅρκιον,noun,ou)de/,οὐδέ,particle,ge,γε,particle,u(mei=s,σύ,pronoun,o(/tan,ὅταν,conjunction,poih=te,ποιέω,verb,*)olu/mpia,Ὀλύμπια,proper,ou)x,οὐ,adverb,ou(/tws,οὕτως,adverb,a)gwnoqetei=te,ἀγωνοθετέω,verb,tou=,ὁ,article,me\n,μέν,particle,a(/panta,ἅπας,adjective,a)kou/santes,ἀκούω,verb,tw=n,ὁ,article,a)gwnistw=n,ἀγωνιστής,noun,tou=,ὁ,article,de\,δέ,particle,o(/son,ὅσος,adjective,ei)so/dion,εἰσόδιος,adjective,h)\,ἠέ,conjunction,tw=n,ὁ,article,me\n,e)n,ἐν,preposition,me/sw|,μέσος,adjective,ti,τις,pronoun,h)\,ἠέ,conjunction,tw=n,ὁ,article,e)n,ἐν,preposition,te/lei,τέλος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,μέν,particle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pro\s,πρός,preposition,ou)=n,οὖν,particle,ti/,τίς,pronoun,tou=to,οὗτος,pronoun,le/gw,λέγω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(/ti,ὅστις,pronoun,mikrw=|,μικρός,adjective,tini,τις,pronoun,tou=,ὁ,article,lo/gou,λόγος,noun,me/rei,μέρος,noun,prostuxw\n,προστυγχάνω,verb,a)po\,ἀπό,preposition,tou/tou,οὗτος,pronoun,to\,ὁ,article,pa=n,πᾶς,adjective,e)/krinas,κρίνω,verb,prooimi/ou,προοίμιον,noun,de\,δέ,particle,ou)k,οὐ,adverb,h)/kousas,ἀκούω,verb,ou)de\,οὐδέ,particle,th=s,ὁ,article,o(/lhs,ὅλος,adjective,katasta/sews,κατάστασις,noun,h(\n,ὅς,pronoun,e)ch=n,ἔξεστι,verb,mhde\n,μηδείς,pronoun,e)la/ttonos,ἐλάσσων,adjective,a)ci/an,ἄξιος,adjective,nomi/sai,νομίζω,verb,tou=,panto\s,πᾶς,adjective,a)gw=nos,ἀγών,noun,w(s,ὡς,conjunction,peri\,περί,preposition,me/rous,μέρος,noun,ei)pei=n,εἶπον,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ὁ,article,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
to\,ὁ,article,ga\r,γάρ,particle,h)=qos,ἦθος,adjective,o(/lon,ὅλος,adjective,e)ntau=qa,ἐνταῦθα,adverb,a)\n,ἄν,particle,ma=llon,μᾶλλον,adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)n,ἐν,preposition,au)toi=s,αὐτός,pronoun,ga\r,γάρ,particle,e)/gnws,γιγνώσκω,verb,w(s,ὡς,conjunction,e)paine/sontes,ἐπαινέω,verb,ple/on,πλέος,adjective,to\n,ὁ,article,a)/ndra,ἀνήρ,noun,h)\,ἠέ,conjunction,kaqairh/sontes,καθαιρέω,verb,ei)sh/|eimen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou(/tw,οὕτως,adverb,pa=san,πᾶς,adjective,ai)dw=,αἰδώ,noun,kai\,καί,conjunction,timh\n,τιμή,noun,a)pedw/kamen,ἀποδίδωμι,verb,au)tw=|,αὐτός,pronoun,w(/ste,ὥστε,conjunction,ei),εἰ,conjunction,au)to\s,αὐτός,pronoun,pro\s,πρός,preposition,au(to\n,ἑαυτοῦ,pronoun,e)/mellen,μέλλω,verb,a)nterei=n,ἀντεράω,verb,ou)k,οὐ,adverb,a)/n,ἄν,particle,moi,ἐγώ,pronoun,dokoi/h,δοκέω,verb,ma=llon,μᾶλλον,adverb,au(tou=,ἑαυτοῦ,pronoun,fei/sasqai,φείδομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oi)=mai,οἴομαι,verb,de\,δέ,particle,ei),εἰ,conjunction,kai\,καί,conjunction,ui(o\s,υἱός,noun,e)kei/nou,ἐκεῖνος,pronoun,e)/mellen,μέλλω,verb,a)nterei=n,ἀντεράω,verb,au)tw=|,αὐτός,pronoun,ou)k,οὐ,adverb,a)\n,ἄν,particle,plei/w,πλέως,adjective,th\n,ὁ,article,parai/thsin,παραίτησις,noun,e)poih/sato,ποιέω,verb,ou)d',οὐδέ,particle,a)\n,ἄν,particle,perifane/steron,περιφανής,adverb,e)ko/smhsen,κοσμέω,verb,ei)s,εἰς,preposition,tou\s,ὁ,article,*(/ellhnas,Ἕλλην,proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
