word/0/@_form,word/0/lemma/@_entry,word/0/lemma/@_POS,word/1/@_form,word/1/lemma/@_entry,word/1/lemma/@_POS,word/2/@_form,word/2/lemma/@_entry,word/2/lemma/@_POS,word/3/@_form,word/3/lemma/@_entry,word/3/lemma/@_POS,word/4/@_form,word/4/lemma/@_entry,word/4/lemma/@_POS,word/5/@_form,word/5/lemma/@_entry,word/5/lemma/@_POS,word/6/@_form,word/6/lemma/@_entry,word/6/lemma/@_POS,word/7/@_form,word/7/lemma/@_entry,word/7/lemma/@_POS,word/8/@_form,word/8/lemma/@_entry,word/8/lemma/@_POS,word/9/@_form,word/9/lemma/@_entry,word/9/lemma/@_POS,word/10/@_form,word/10/lemma/@_entry,word/10/lemma/@_POS,word/11/@_form,word/11/lemma/@_entry,word/11/lemma/@_POS,word/12/@_form,word/12/lemma/@_entry,word/12/lemma/@_POS,word/13/@_form,word/13/lemma/@_entry,word/13/lemma/@_POS,word/14/@_form,word/14/lemma/@_entry,word/14/lemma/@_POS,word/15/@_form,word/15/lemma/@_entry,word/15/lemma/@_POS,word/16/@_form,word/16/lemma/@_entry,word/16/lemma/@_POS,word/17/@_form,word/17/lemma/@_entry,word/17/lemma/@_POS,word/18/@_form,word/18/lemma/@_entry,word/18/lemma/@_POS,word/19/@_form,word/19/lemma/@_entry,word/19/lemma/@_POS,word/20/@_form,word/20/lemma/@_entry,word/20/lemma/@_POS,word/21/@_form,word/21/lemma/@_entry,word/21/lemma/@_POS,word/22/@_form,word/22/lemma/@_entry,word/22/lemma/@_POS,word/23/@_form,word/23/lemma/@_entry,word/23/lemma/@_POS,word/24/@_form,word/24/lemma/@_entry,word/24/lemma/@_POS,word/25/@_form,word/25/lemma/@_entry,word/25/lemma/@_POS,word/26/@_form,word/26/lemma/@_entry,word/26/lemma/@_POS,word/27/@_form,word/27/lemma/@_entry,word/27/lemma/@_POS,word/28/@_form,word/28/lemma/@_entry,word/28/lemma/@_POS,word/29/@_form,word/29/lemma/@_entry,word/29/lemma/@_POS,word/30/@_form,word/30/lemma/@_entry,word/30/lemma/@_POS,word/31/@_form,word/31/lemma/@_entry,word/31/lemma/@_POS,word/32/@_form,word/32/lemma/@_entry,word/32/lemma/@_POS,word/33/@_form,word/33/lemma/@_entry,word/33/lemma/@_POS,word/34/@_form,word/34/lemma/@_entry,word/34/lemma/@_POS,word/35/@_form,word/35/lemma/@_entry,word/35/lemma/@_POS,word/36/@_form,word/36/lemma/@_entry,word/36/lemma/@_POS,word/37/@_form,word/37/lemma/@_entry,word/37/lemma/@_POS,word/38/@_form,word/38/lemma/@_entry,word/38/lemma/@_POS,word/39/@_form,word/39/lemma/@_entry,word/39/lemma/@_POS,word/40/@_form,word/40/lemma/@_entry,word/40/lemma/@_POS,word/41/@_form,word/41/lemma/@_entry,word/41/lemma/@_POS,word/42/@_form,word/42/lemma/@_entry,word/42/lemma/@_POS,word/43/@_form,word/43/lemma/@_entry,word/43/lemma/@_POS,word/44/@_form,word/44/lemma/@_entry,word/44/lemma/@_POS,word/45/@_form,word/45/lemma/@_entry,word/45/lemma/@_POS,word/46/@_form,word/46/lemma/@_entry,word/46/lemma/@_POS,word/47/@_form,word/47/lemma/@_entry,word/47/lemma/@_POS,word/48/@_form,word/48/lemma/@_entry,word/48/lemma/@_POS,word/49/@_form,word/49/lemma/@_entry,word/49/lemma/@_POS,word/50/@_form,word/50/lemma/@_entry,word/50/lemma/@_POS,word/51/@_form,word/51/lemma/@_entry,word/51/lemma/@_POS,word/52/@_form,word/52/lemma/@_entry,word/52/lemma/@_POS,word/53/@_form,word/53/lemma/@_entry,word/53/lemma/@_POS,word/54/@_form,word/54/lemma/@_entry,word/54/lemma/@_POS,word/55/@_form,word/55/lemma/@_entry,word/55/lemma/@_POS,word/56/@_form,word/56/lemma/@_entry,word/56/lemma/@_POS,word/57/@_form,word/57/lemma/@_entry,word/57/lemma/@_POS,word/58/@_form,word/58/lemma/@_entry,word/58/lemma/@_POS,word/59/@_form,word/59/lemma/@_entry,word/59/lemma/@_POS,word/60/@_form,word/60/lemma/@_entry,word/60/lemma/@_POS,word/61/@_form,word/61/lemma/@_entry,word/61/lemma/@_POS,word/62/@_form,word/62/lemma/@_entry,word/62/lemma/@_POS
kuno\s,κύων,noun,h(liki/a,ἡλικία,noun,e)s,εἰς,preposition,to\,ὁ,article,qei=n,θέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qh/leian,θῆλυς,adjective,me\n,μέν,particle,meta\,μετά,preposition,mh=na,μείς,adjective,e(nde/katon,ἑνδέκατος,adjective,e)ca/gein,ἐξάγω,verb,e)pi\,ἐπί,preposition,qh/ran,θήρα,noun,pro/sqen,πρόσθεν,adverb,de\,δέ,particle,e)/ti,ἔτι,adverb,a)po\,ἀπό,preposition,deka/tou,δέκατος,adjective,mhno/s,μείς,adjective,ei),εἰ,conjunction,eu)pagh\s,εὐπαγής,adjective,tu/xoi,τυγχάνω,verb,kai\,καί,conjunction,mh\,μή,conjunction,u(gromelh/s,ὑγρομελής,adjective,lagw=,λαγῶς,noun,a)po\,ἀπό,preposition,xeiro\s,χείρ,noun,a)fie/nai,ἀφίημι,verb,e)n,ἐν,preposition,xwri/w|,χωρίον,noun,perifanei=,περιφαίνομαι,verb,kai\,καί,conjunction,th\n,ὁ,article,me\n,μέν,particle,e)ggu/qen,ἐγγύθεν,adverb,e)fie/nai,ἐφίημι,verb,tw=|,ὁ,article,lagw=|,λαγῶς,noun,th/n,ὁ,article,te,τε,particle,o)/yin,ὄψις,noun,au)th\n,αὐτός,pronoun,e)mpi/mplasqai,ἐμπίπλημι,verb,kai\,καί,conjunction,e)ggu\s,ἐγγύς,adverb,o(rw=san,ὁράω,verb,met',μετά,preposition,e)lpi/dos,ἐλπίς,noun,a)gaqh=s,ἀγαθός,adjective,ponei=n,πονέω,verb,ku/na,κύων,noun,de\,δέ,particle,a)/llhn,ἄλλος,adjective,telei/an,τέλειος,adjective,e)fie/nai,ἐφίημι,verb,u(/steron,ὕστερος,adjective,w(s,ὡς,conjunction,mh\,μή,conjunction,e)pi\,ἐπί,preposition,polu\,πολύς,adjective,kakopaqh=sai,κακοπαθέω,verb,th\n,ὁ,article,sku/laka,σκύλαξ,noun,mhde\,μηδέ,particle,a)pagoreu=sai,ἀπαγορεύω,verb,u(po\,ὑπό,preposition,kama/tou,κάματος,noun
h(\,ὅς,pronoun,de\,δέ,particle,qamina\,θαμινός,adverb,kai\,καί,conjunction,eu)marw=s,εὐμαρής,adverb,e)celi/ssousa,ἐξελίσσω,verb,to\n,ὁ,article,lagw=,λαγῶς,noun,paradw/sei,παραδίδωμι,verb,th=|,ὁ,article,sku/laki,σκύλαξ,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e(lou=san,αἱρέω,verb,de\,δέ,particle,e)a=n,ἀίω,verb,spara/cai,σπαράσσω,verb,toi=s,ὁ,article,o)dou=sin,ὀδούς,noun,e)/ste,ἔστε,conjunction,katakanei=n,κατακαίνω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)peida\n,ἐπειδάν,conjunction,de\,δέ,particle,e)ca/gesqai,ἐξάγω,verb,h)/dh,ἤδη,adverb,w(/ran,ὥρα,adjective,e)/xh|,ἔχω,verb,prw=ta,πρότερος,adjective,me\n,μέν,particle,ta\s,ὁ,article,o(dou\s,ὁδός,adjective,badi/zein,βαδίζω,verb,o(/sai,ὅσος,adjective,traxei=ai,τραχύς,adjective,au)tw=n,αὐτός,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)gaqo\n,ἀγαθός,adjective,ga\r,γάρ,particle,to\,ὁ,article,mele/thma,μελέτημα,noun,e)s,εἰς,preposition,to\,ὁ,article,ph=cai,πήγνυμι,verb,tou\s,ὁ,article,po/das,πούς,noun,tai=s,ὁ,article,kusi/n,κύων,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)/peita,ἔπειτα,adverb,i(/stasqai,ἵστημι,verb,to\n,ὁ,article,e)/xonta,ἔχω,verb,au)th\n,αὐτός,pronoun,e)n,ἐν,preposition,xwri/w|,χωρίον,noun,perifanei=,περιφαίνομαι,verb,kai\,καί,conjunction,u(perdeci/w|,ὑπερδέξιος,adjective,kai\,καί,conjunction,fqa/santi,φθάνω,verb,me\n,μέν,particle,tw=|,ὁ,article,lagw=|,λαγῶς,noun,kai\,καί,conjunction,prolabo/nti,προλαμβάνω,verb,ou)x,οὐ,adverb,o(rw=san,ὁράω,verb,mh\,μή,conjunction,e)fie/nai,ἐφίημι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tou=to,οὗτος,pronoun,ga/r,γάρ,particle,toi,σύ,pronoun,peri\,περί,preposition,tw=n,ὁ,article,e)s,εἰς,preposition,i)xnei/an,ἰχνεία,noun,a)skoume/nwn,ἀσκέω,verb,kunw=n,κύων,noun,parainei=,παραινέω,verb,o(,ὁ,article,*cenofw=n,Ξενοφῶν,proper,e)kei=nos,ἐκεῖνος,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ku/na,κύων,noun,de\,δέ,particle,w)kei=an,ὠκύς,adjective,ei),εἰ,conjunction,mh\,μή,conjunction,o(rw=san,ὁράω,verb,e)pilu/seias,ἐπιλύω,verb,pla/zetai,πλάζω,verb,kai\,καί,conjunction,skirta=|,σκιρτάω,verb,kai\,καί,conjunction,e)/kfrwn,ἔκφρων,adjective,gi/gnetai,γίγνομαι,verb,kai\,καί,conjunction,a)nasobei=tai,ἀνασοβέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,toi/nun,τοίνυν,particle,ei)/,εἰ,conjunction,pote,ποτέ,particle,diafu/goi,διαφεύγω,verb,au)th\n,αὐτός,pronoun,telewqei=san,τελειόω,verb,h)/dh,ἤδη,adverb,o(,ὁ,article,lagw/s,λαγῶς,noun,ou)k,οὐ,adverb,a)tre/ma,ἀτρέμας,adverb,e)/xei,ἔχω,verb,e(auth\n,ἑαυτοῦ,pronoun,ou)de\,οὐδέ,particle,e)pi\,ἐπί,preposition,to\n,ὁ,article,kunagwgo\n,κυναγωγός,noun,e)pa/neisin,ἐπάνειμι,verb,ou)de\,οὐδέ,particle,a)nakalou=ntos,ἀνακαλέω,verb,u(pakou/ei,ὑπακούω,verb,a)ll',ἀλλά,adverb,u(po\,ὑπό,preposition,mele/ths,μελέτη,noun,tou=,ὁ,article,qei=n,θέω,verb,e)pi\,ἐπί,preposition,mhdeni\,μηδείς,pronoun,ei)dh=|,οἶδα,verb,pla/zetai,πλάζω,verb,kai\,καί,conjunction,mainome/nh|,μαίνομαι,verb,e)/oiken,ἔοικα,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)ll',ἀλλά,adverb,i(/stasqai,ἵστημι,verb,me\n,μέν,particle,to\n,ὁ,article,e)/xonta,ἔχω,verb,th\n,ὁ,article,sku/laka,σκύλαξ,noun,e)n,ἐν,preposition,xwri/w|,χωρίον,noun,o(poi=on,ὁποῖος,adjective,h)/dh,ἤδη,adverb,moi,ἐγώ,pronoun,le/lektai,λέγω,verb,krupto/menon,κρύπτω,verb,oi(=,ἕ,pronoun,ma/lista,μάλιστα,adverb,tekmh/raito,τεκμαίρομαι,verb,a)/n,ἄν,particle,tis,τις,pronoun,o(/ti,ὅστις,pronoun,ponou/menos,πονέομαι,verb,o(,ὁ,article,lagw\s,λαγῶς,noun,u(poka/myas,ὑποκάμπτω,verb,h(/cei,ἥκω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i)do/nta,εἶδον,verb,de\,δέ,particle,diapeponhme/non,διαπονέω,verb,e)ggu/qen,ἐγγύθεν,adverb,e)fie/nai,ἐφίημι,verb,mh\,μή,conjunction,kata\,κατά,preposition,sto/ma,στόμα,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h(,ὁ,article,me\n,μέν,particle,ga\r,γάρ,particle,ku/wn,κύων,noun,e)cormh/sasa,ἐξορμάω,verb,e)p',ἐπί,preposition,eu)qu\,εὐθύς,adjective,e)cenexqh/setai,ἐκφέρω,verb,o(,ὁ,article,de\,δέ,particle,lagw\s,λαγῶς,noun,e)celi/cas,ἐξελίσσω,verb,eu)marw=s,εὐμαρής,adverb,paramei/yei,παραμείβω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
th\n,ὁ,article,de\,δέ,particle,polu\,πολύς,adjective,a)poleifqh=nai,ἀπολείπω,verb,a)na/gkh,ἀνάγκη,noun,kai\,καί,conjunction,xalepw=s,χαλεπός,adjective,u(poka/myai,ὑποκάμπτω,verb,kaqa/per,καθά,adverb,ai(,ὁ,article,trih/reis,τριήρης,noun,eu)quploou=sai,εὐθυπλοέω,verb,ou)k,οὐ,adverb,eu)marw=s,εὐμαρής,adverb,e)pika/mptousin,ἐπικάμπτω,verb,ei),εἰ,conjunction,mh\,μή,conjunction,a)neqei/h,ἀνίημι,verb,to\,ὁ,article,polu\,πολύς,adjective,th=s,ὁ,article,ei)resi/as,εἰρεσία,noun,au)tai=s,αὐτός,pronoun,a)ll',ἀλλά,adverb,e)a/santa,ἀίω,verb,paramei=yai,παραμείβω,verb,to\n,ὁ,article,lagw=,λαγῶς,noun,e)k,ἐκ,preposition,tou\,τις,pronoun,plagi/ou,πλάγιον,noun,xrh\,χρή,verb,e)fie/nai,ἐφίημι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a(lo/ntos,ἁλίσκομαι,verb,de\,δέ,particle,e)fomartei/tw,ἐφομαρτέω,verb,tis,τις,pronoun,spoudh=|,σπουδή,noun,pri\n,πρίν,adverb,e)mforhqh=nai,ἐμφορέω,verb,tou=,ὁ,article,ai(/matos,αἷμα,noun,th\n,ὁ,article,ku/na,κύων,noun,ou)x,οὐ,adverb,o(/ti,ὅστις,pronoun,dh\,δή,particle,ta\,ὁ,article,kre/a,κρέας,noun,a)/ra,ἄρος,adjective,peri\,περί,preposition,pollou=,πολύς,adjective,poihte/on,ποιητέος,adjective,a)ndri\,ἀνδρίς,noun,e)s,εἰς,preposition,ka/llos,κάλλος,noun,kunhgetou=nti,κυνηγετέω,verb,a)ll',ἀλλά,adverb,o(/ti,ὅστις,pronoun,ponhro\n,πονηρός,adjective,ma/qhma,μάθημα,noun,kuni\,κύων,noun,gennai/a|,γενναῖος,adjective,lagw\,λαγῶς,noun,e)sqi/ein,ἐσθίω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,h)/dh,ἤδη,adverb,pollai\,πολύς,adjective,ku/nes,κύων,noun,ou(/tw,οὕτως,adverb,diefqa/rhsan,διαφθείρω,verb,e)pei\,ἐπεί,conjunction,makrw=|,μακρός,adjective,dro/mw|,δρόμος,noun,a)sqmai/nousai,ἀσθμαίνω,verb,e)neplh/sqhsan,ἐμπίπλημι,verb,e)/peita,ἔπειτα,adverb,pnigei=sai,πνίγω,verb,a)pw/lonto,ἀπόλλυμι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)/rrena,ἄρσην,noun,de\,δέ,particle,mh\,μή,conjunction,pro/sqen,πρόσθεν,adverb,h)\,ἠέ,conjunction,die/th,διέτης,noun,geno/menon,γίγνομαι,verb,e)ca/gein,ἐξάγω,verb,e)pi\,ἐπί,preposition,qh/ran,θήρα,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
polu\,πολύς,adjective,ga/r,γάρ,particle,toi,τοι,particle,u(/steron,ὕστερος,adjective,toi=s,ὁ,article,a)/rresin,ἄρσην,noun,ph/gnutai,πήγνυμι,verb,ta\,ὁ,article,me/lh,μέλη,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,o(,ὁ,article,ki/ndunos,κίνδυνος,noun,ou),οὐ,adverb,smikro/s,μικρός,adjective,a)lla\,ἀλλά,adverb,polloi\,πολύς,adjective,h)/dh,ἤδη,adverb,pri\n,πρίν,adverb,telewqh=nai,τελειόω,verb,a)gwnisa/menoi,ἀγωνίζομαι,verb,pro\,πρό,preposition,w(/ras,ὥρα,adjective,a)pw/lonto,ἀπόλλυμι,verb,kai\,καί,conjunction,ma/lista,μάλιστα,adverb,dh\,δή,particle,o(/soi,ὅσος,adjective,gennaio/tatoi,γενναῖος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u(po\,ὑπό,preposition,ga\r,γάρ,particle,me/nous,μένος,noun,tosou=ton,τοσοῦτος,adjective,o(/son,ὅσος,adjective,du/nantai,δύναμαι,verb,qe/ousin,θέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ta\,ὁ,article,de\,δέ,particle,a)/lla,ἄλλος,adjective,w(sau/tws,ὡσαύτως,adverb,parafula/ssein,παραφυλάσσω,verb,o(/sa,ὅσος,adjective,e)pi\,ἐπί,preposition,tai=s,ὁ,article,qhlei/ais,θῆλυς,adjective,h)/dh,ἤδη,adverb,moi,ἐγώ,pronoun,le/lektai,λέγω,verb,o(/pws,ὅπως,conjunction,prakte/on,πρακτέος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fula/ssein,φυλάσσω,verb,de\,δέ,particle,a)po\,ἀπό,preposition,o)xei/as,ὀχεία,noun,e)nto\s,ἐντός,adverb,th=sde,ὅδε,pronoun,th=s,ὁ,article,h(liki/as,ἡλικία,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou)/te,οὔτε,adverb,ga\r,γάρ,particle,h(,ὁ,article,gonh/,γονή,noun,pw,πω,particle,au)toi=s,αὐτός,pronoun,pe/phgen,πήγνυμι,verb,a)ll',ἀλλά,adverb,e)stin,εἰμί,verb,e)ci/thlos,ἐξίτηλος,adjective,to\,ὁ,article,polu\,πολύς,adjective,kai\,καί,conjunction,a)maura/,ἀμαυρός,adjective,kaqa/per,καθά,adverb,h(,ὁ,article,tw=n,ὁ,article,pai/dwn,παῖς,adjective,au)toi/,αὐτός,pronoun,te,τε,particle,diafqei/rontai,διαφθείρω,verb,pa/mpan,πάμπαν,adverb,w(s,ὡς,conjunction,mhde\n,μηδείς,pronoun,e)/ti,ἔτι,adverb,pra/ttonta,πράσσω,verb,u(/steron,ὕστερος,adjective,o)rqw=sai,ὀρθόω,verb,th\n,ὁ,article,a(marti/an,ἁμαρτία,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)ll',ἀλλά,adverb,a)po\,ἀπό,preposition,tri/tou,τρίτος,adjective,me\n,μέν,particle,e)/tous,ἔτος,noun,e)fi/esqai,ἐφίημι,verb,e)n,ἐν,preposition,w(/ra|,ὥρα,adjective,a)\n,ἄν,particle,ei)/h,ἀίω,verb,th=|,ὁ,article,summe/trw|,σύμμετρος,adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)fie/sqwn,,,de\,δέ,particle,w(=de,ὧδε,adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fula/cai,φυλάσσω,verb,xrh\,χρή,verb,th\n,ὁ,article,ku/na,κύων,noun,e)peida\n,ἐπειδάν,conjunction,a)pokaqarqh=|,ἀποκαθαίρω,verb,tou=,ὁ,article,ai(/matos,αἷμα,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pro/sqen,πρόσθεν,adverb,de\,δέ,particle,ei),εἰ,conjunction,parala/boien,παραλαμβάνω,verb,th\n,ὁ,article,gonh/n,γονή,noun,to\,ὁ,article,polu\,πολύς,adjective,ou),οὐ,adverb,kratou=sin,κρατέω,verb,a)ll',ἀλλά,adverb,e)kklu/zetai,ἐκκλύζω,verb,u(po\,ὑπό,preposition,tou=,ὁ,article,ai(/matos,αἷμα,noun,kaqa/per,καθά,adverb,tai=s,ὁ,article,gunaici/n,γυνή,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prose/xein,προσέχω,verb,de\,δέ,particle,to\n,ὁ,article,nou=n,νόος,adjective,e)ntau=qa,ἐνταῦθα,adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
braxu\s,βραχύς,adjective,ga\r,γάρ,particle,xro/nos,χρόνος,noun,diagi/gnetai,διαγίγνομαι,verb,e)n,ἐν,preposition,w(=|,ὅς,pronoun,ou)ke/ti,οὐκέτι,adverb,me\n,μέν,particle,fe/retai,φέρω,verb,au)th=|,αὐτός,pronoun,to\,ὁ,article,ai(=ma,αἷμα,noun,e)/ti,ἔτι,adverb,de\,δέ,particle,fula/ssei,φυλάσσω,verb,th\n,ὁ,article,e)piqumi/an,ἐπιθυμία,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)gaqh\,ἀγαθός,adjective,de\,δέ,particle,th=|,ὁ,article,qhlei/a|,θῆλυς,adjective,h(liki/a,ἡλικία,noun,h(,ὁ,article,a)po\,ἀπό,preposition,die/tous,διέτης,noun,e)s,εἰς,preposition,e(/bdomon,ἕβδομος,adjective,e)/tos,ἔτος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
