word/0/@_form,word/0/lemma/@_entry,word/0/lemma/@_POS,word/1/@_form,word/1/lemma/@_entry,word/1/lemma/@_POS,word/2/@_form,word/2/lemma/@_entry,word/2/lemma/@_POS,word/3/@_form,word/3/lemma/@_entry,word/3/lemma/@_POS,word/4/@_form,word/4/lemma/@_entry,word/4/lemma/@_POS,word/5/@_form,word/5/lemma/@_entry,word/5/lemma/@_POS,word/6/@_form,word/6/lemma/@_entry,word/6/lemma/@_POS,word/7/@_form,word/7/lemma/@_entry,word/7/lemma/@_POS,word/8/@_form,word/8/lemma/@_entry,word/8/lemma/@_POS,word/9/@_form,word/9/lemma/@_entry,word/9/lemma/@_POS,word/10/@_form,word/10/lemma/@_entry,word/10/lemma/@_POS,word/11/@_form,word/11/lemma/@_entry,word/11/lemma/@_POS,word/12/@_form,word/12/lemma/@_entry,word/12/lemma/@_POS,word/13/@_form,word/13/lemma/@_entry,word/13/lemma/@_POS,word/14/@_form,word/14/lemma/@_entry,word/14/lemma/@_POS,word/15/@_form,word/15/lemma/@_entry,word/15/lemma/@_POS,word/16/@_form,word/16/lemma/@_entry,word/16/lemma/@_POS,word/17/@_form,word/17/lemma/@_entry,word/17/lemma/@_POS,word/18/@_form,word/18/lemma/@_entry,word/18/lemma/@_POS,word/19/@_form,word/19/lemma/@_entry,word/19/lemma/@_POS,word/20/@_form,word/20/lemma/@_entry,word/20/lemma/@_POS,word/21/@_form,word/21/lemma/@_entry,word/21/lemma/@_POS,word/22/@_form,word/22/lemma/@_entry,word/22/lemma/@_POS,word/23/@_form,word/23/lemma/@_entry,word/23/lemma/@_POS,word/24/@_form,word/24/lemma/@_entry,word/24/lemma/@_POS,word/25/@_form,word/25/lemma/@_entry,word/25/lemma/@_POS,word/26/@_form,word/26/lemma/@_entry,word/26/lemma/@_POS,word/27/@_form,word/27/lemma/@_entry,word/27/lemma/@_POS,word/28/@_form,word/28/lemma/@_entry,word/28/lemma/@_POS,word/29/@_form,word/29/lemma/@_entry,word/29/lemma/@_POS,word/30/@_form,word/30/lemma/@_entry,word/30/lemma/@_POS,word/31/@_form,word/31/lemma/@_entry,word/31/lemma/@_POS,word/32/@_form,word/32/lemma/@_entry,word/32/lemma/@_POS,word/33/@_form,word/33/lemma/@_entry,word/33/lemma/@_POS,word/34/@_form,word/34/lemma/@_entry,word/34/lemma/@_POS,word/35/@_form,word/35/lemma/@_entry,word/35/lemma/@_POS,word/36/@_form,word/36/lemma/@_entry,word/36/lemma/@_POS,word/37/@_form,word/37/lemma/@_entry,word/37/lemma/@_POS,word/38/@_form,word/38/lemma/@_entry,word/38/lemma/@_POS,word/39/@_form,word/39/lemma/@_entry,word/39/lemma/@_POS,word/40/@_form,word/40/lemma/@_entry,word/40/lemma/@_POS,word/41/@_form,word/41/lemma/@_entry,word/41/lemma/@_POS,word/42/@_form,word/42/lemma/@_entry,word/42/lemma/@_POS,word/43/@_form,word/43/lemma/@_entry,word/43/lemma/@_POS,word/44/@_form,word/44/lemma/@_entry,word/44/lemma/@_POS,word/45/@_form,word/45/lemma/@_entry,word/45/lemma/@_POS,word/46/@_form,word/46/lemma/@_entry,word/46/lemma/@_POS,word/47/@_form,word/47/lemma/@_entry,word/47/lemma/@_POS,word/48/@_form,word/48/lemma/@_entry,word/48/lemma/@_POS,word/49/@_form,word/49/lemma/@_entry,word/49/lemma/@_POS,word/50/@_form,word/50/lemma/@_entry,word/50/lemma/@_POS,word/51/@_form,word/51/lemma/@_entry,word/51/lemma/@_POS,word/52/@_form,word/52/lemma/@_entry,word/52/lemma/@_POS,word/53/@_form,word/53/lemma/@_entry,word/53/lemma/@_POS,word/54/@_form,word/54/lemma/@_entry,word/54/lemma/@_POS,word/55/@_form,word/55/lemma/@_entry,word/55/lemma/@_POS,word/56/@_form,word/56/lemma/@_entry,word/56/lemma/@_POS,word/57/@_form,word/57/lemma/@_entry,word/57/lemma/@_POS,word/58/@_form,word/58/lemma/@_entry,word/58/lemma/@_POS,word/59/@_form,word/59/lemma/@_entry,word/59/lemma/@_POS,word/60/@_form,word/60/lemma/@_entry,word/60/lemma/@_POS,word/61/@_form,word/61/lemma/@_entry,word/61/lemma/@_POS,word/62/@_form,word/62/lemma/@_entry,word/62/lemma/@_POS
ske/yasqe,σκέπτομαι,verb,dh\,δή,particle,kai\,καί,conjunction,tondi\,ὅδε,pronoun,to\n,ὁ,article,no/mon,νόμος,noun,o(\s,ὅς,pronoun,keleu/ei,κελεύω,verb,th\n,ὁ,article,diaqh/khn,διαθήκη,noun,h(\n,ὅς,pronoun,a)\n,ἄν,particle,pai/dwn,παῖς,adjective,o)/ntwn,εἰμί,verb,gnhsi/wn,γνήσιος,adjective,o(,ὁ,article,path\r,πατήρ,noun,diaqh=tai,διαθέω,verb,e)a\n,ἐάν,conjunction,a)poqa/nwsin,ἀποθνήσκω,verb,oi(,ὁ,article,pai=des,παῖς,adjective,pri\n,πρίν,adverb,h(bh=sai,ἡβάω,verb,kuri/an,κυρία,noun,ei)=nai,εἰμί,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(/,ὅς,pronoun,ti,τις,pronoun,a)\n,ἄν,particle,gnhsi/wn,γνήσιος,adjective,o)/ntwn,εἰμί,verb,ui(e/wn,υἱός,noun,o(,ὁ,article,path\r,πατήρ,noun,diaqh=tai,διαθέω,verb,e)a\n,ἐάν,conjunction,a)poqa/nwsin,ἀποθνήσκω,verb,oi(,ὁ,article,ui(ei=s,υἱός,noun,pri\n,πρίν,adverb,e)pi\,ἐπί,preposition,di/etes,διέτης,noun,h(ba=n,ἥβη,noun,th\n,ὁ,article,tou=,ὁ,article,patro\s,πατήρ,noun,diaqh/khn,διαθήκη,noun,kuri/an,κυρία,noun,ei)=nai,εἰμί,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou)kou=n,οὐκοῦν,adverb,o(po/te,ὁπότε,adverb,zw=sin,ζάω,verb,a)/kuros,ἄκυρος,adjective,me\n,μέν,particle,h(,ὁ,article,diaqh/kh,διαθήκη,noun,e)sti/n,εἰμί,verb,h(/n,ὅς,pronoun,fasin,φημί,verb,ou(=toi,οὗτος,pronoun,to\n,ὁ,article,pate/ra,πατήρ,noun,katalipei=n,καταλιμπάνω,verb,para\,παρά,preposition,pa/ntas,πᾶς,adjective,de\,δέ,particle,tou\s,ὁ,article,no/mous,νόμος,noun,memartu/rhke,μαρτυρέω,verb,*ste/fanos,Στέφανος,proper,ou(tosi\,οὗτος,pronoun,ta\,ὁ,article,yeudh=,ψευδής,adverb,w(s,ὡς,conjunction,a)nti/grafa/,ἀντίγραφος,adjective,e)sti,εἰμί,verb,th=s,ὁ,article,diaqh/khs,διαθήκη,noun,th=s,ὁ,article,*pasi/wnos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pw=s,πῶς,adverb,ga\r,γάρ,particle,su\,σύ,pronoun,oi)=sqa,οἶδα,verb,kai\,καί,conjunction,pou=,πού,adverb,parageno/menos,παραγίγνομαι,verb,diatiqeme/nw|,διατίθημι,verb,tw=|,ὁ,article,patri/,πατήρ,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kakotexnw=n,κακοτεχνής,adjective,de\,δέ,particle,fai/nei,φαίνω,verb,peri\,περί,preposition,ta\s,ὁ,article,di/kas,δίκη,adjective,ta\,ὁ,article,yeudh=,ψευδής,adverb,me\n,μέν,particle,au)to\s,αὐτός,pronoun,marturw=n,μαρτυρέω,verb,e(toi/mws,ἑτοῖμος,adjective,kle/ptwn,κλέπτω,verb,de\,δέ,particle,ta\s,ὁ,article,a)lhqei=s,ἀληθής,adjective,marturi/as,μαρτυρία,noun,e)capatw=n,ἐξαπάτη,noun,de\,δέ,particle,tou\s,ὁ,article,dikasta/s,δικαστής,noun,sunista/menos,συνίστημι,verb,d',δέ,particle,e)pi\,ἐπί,preposition,tai=s,ὁ,article,di/kais,δίκη,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oi(,ὁ,article,de\,δέ,particle,no/moi,νόμος,noun,kai\,καί,conjunction,peri\,περί,preposition,tw=n,ὁ,article,toiou/twn,τοιοῦτος,adjective,grafh\n,γραφή,noun,pepoih/kasin,ποιέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai/,καί,conjunction,moi,ἐγώ,pronoun,a)na/gnwqi,ἀναγιγνώσκω,verb,to\n,ὁ,article,no/mon,νόμος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)a/n,ἐάν,conjunction,tis,τις,pronoun,sunisth=tai,συνίστημι,verb,h)\,ἠέ,conjunction,sundeka/zh|,συνδεκάζω,verb,th\n,ὁ,article,h(liai/an,ἡλιαία,noun,h)\,ἠέ,conjunction,tw=n,ὁ,article,dikasthri/wn,δικαστήριον,noun,ti,τις,pronoun,tw=n,ὁ,article,*)aqh/nhsin,Ἀθήνευς,proper,h)\,ἠέ,conjunction,th\n,ὁ,article,boulh\n,βουλή,noun,e)pi\,ἐπί,preposition,dwrodoki/a|,δωροδοκία,noun,xrh/mata,χρῆμα,adjective,didou\s,δίδωμι,verb,h)\,ἠέ,conjunction,dexo/menos,δέχομαι,verb,h)\,ἠέ,conjunction,e(tairei/an,ἑταιρεία,noun,sunisth=|,συνίστημι,verb,e)pi\,ἐπί,preposition,katalu/sei,κατάλυσις,noun,tou=,ὁ,article,dh/mou,δῆμος,noun,h)\,ἠέ,conjunction,sunh/goros,συνήγορος,adjective,w)\n,εἰμί,verb,lamba/nh|,λαμβάνω,verb,xrh/mata,χρῆμα,adjective,e)pi\,ἐπί,preposition,tai=s,ὁ,article,di/kais,δίκη,adjective,tai=s,ὁ,article,i)di/ais,ἴδιος,adjective,h)\,ἠέ,conjunction,dhmosi/ais,δημόσιος,adjective,tou/twn,οὗτος,pronoun,ei)=nai,εἰμί,verb,ta\s,ὁ,article,grafa\s,γραφή,noun,pro\s,πρός,preposition,tou\s,ὁ,article,qesmoqe/tas,θεσμοθέτης,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h(de/ws,ἡδέως,adverb,a)\n,ἄν,particle,toi/nun,τοίνυν,particle,u(ma=s,σύ,pronoun,e)roi/mhn,ἔρομαι,verb,e)pi\,ἐπί,preposition,tou/tois,οὗτος,pronoun,a(/pasi,ἅπας,adjective,kata\,κατά,preposition,poi/ous,ποῖος,adjective,no/mous,νόμος,noun,o)mwmoko/tes,ὄμνυμι,verb,dika/zete,δικάζω,verb,po/tera,πότερος,adjective,kata\,κατά,preposition,tou\s,ὁ,article,th=s,ὁ,article,po/lews,πόλις,adjective,h)\,ἠέ,conjunction,kaq',κατά,preposition,ou(\s,ὅς,pronoun,*formi/wn,Φορμίων,proper,au(tw=|,ἑαυτοῦ,pronoun,nomoqetei=,νομοθετέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)gw\,ἐγώ,pronoun,me\n,μέν,particle,toi/nun,τοίνυν,particle,tou/tous,οὗτος,pronoun,pare/xomai,παρέχω,verb,u(mi=n,σύ,pronoun,kai\,καί,conjunction,e)cele/gxw,ἐξελέγχω,verb,au)tou\s,αὐτός,pronoun,a)mfote/rous,ἀμφότερος,adjective,parabebhko/tas,παραβαίνω,verb,*formi/wna,Φορμίων,proper,me\n,μέν,particle,e)c,ἐκ,preposition,a)rxh=s,ἀρχή,noun,a)dikh/santa,ἀδικέω,verb,h(ma=s,ἐγώ,pronoun,kai\,καί,conjunction,a)posterh/santa,ἀποστερέω,verb,ta\,ὁ,article,xrh/mata,χρῆμα,adjective,a(\,ὅς,pronoun,o(,ὁ,article,path\r,πατήρ,noun,h(mi=n,ἐγώ,pronoun,kate/lipen,καταλιμπάνω,verb,kai\,καί,conjunction,e)mi/sqwse,μισθόω,verb,tou/tw|,οὗτος,pronoun,meta\,μετά,preposition,th=s,ὁ,article,trape/zhs,τράπεζα,noun,kai\,καί,conjunction,tou=,ὁ,article,e)rgasthri/ou,ἐργαστήριον,noun,*ste/fanon,Στέφανος,proper,de\,δέ,particle,toutoni\,οὗτος,pronoun,ta\,ὁ,article,yeudh=,ψευδής,adverb,memarturhko/ta,μαρτυρέω,verb,kai\,καί,conjunction,para\,παρά,preposition,to\n,ὁ,article,no/mon,νόμος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)/cion,ἄξιος,adjective,toi/nun,τοίνυν,particle,w)=,ὦ,interjection,a)/ndres,ἀνήρ,noun,dikastai/,δικαστής,noun,kai\,καί,conjunction,to/de,ὅδε,pronoun,e)nqumhqh=nai,ἐνθυμέομαι,verb,o(/ti,ὅστις,pronoun,diaqh/khs,διαθήκη,noun,ou)dei\s,οὐδείς,pronoun,pw/pote,πώποτε,adverb,a)nti/grafa,ἀντίγραφος,adjective,e)poih/sato,ποιέω,verb,a)lla\,ἀλλά,adverb,suggrafw=n,συγγραφή,noun,me/n,μέν,particle,i(/na,ἵνα,conjunction,ei)dw=si,οἶδα,verb,kai\,καί,conjunction,mh\,μή,conjunction,parabai/nwsi,παραβαίνω,verb,diaqhkw=n,διαθήκη,noun,de\,δέ,particle,ou)/,οὐ,adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tou/tou,οὗτος,pronoun,ga\r,γάρ,particle,e(/neka,ἕνεκα,preposition,kataseshmasme/nas,κατασημαίνω,verb,katalei/pousin,καταλιμπάνω,verb,oi(,ἕ,pronoun,diatiqe/menoi,διατίθημι,verb,i(/na,ἵνα,conjunction,mhdei\s,μηδείς,pronoun,ei)dh=|,οἶδα,verb,a(\,ὅς,pronoun,diati/qentai,διατίθημι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pw=s,πῶς,adverb,ou)=n,οὖν,particle,u(mei=s,σύ,pronoun,i)/ste,οἶδα,verb,o(/ti,ὅστις,pronoun,a)nti/grafa/,ἀντίγραφος,adjective,e)stin,εἰμί,verb,tw=n,ὁ,article,diaqhkw=n,διαθήκη,noun,tw=n,ὁ,article,*pasi/wnos,,,ta\,ὁ,article,e)n,ἐν,preposition,tw=|,ὁ,article,grammatei/w|,γραμματεῖον,noun,gegramme/na,γράφω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
de/omai,δέομαι,verb,ou)=n,οὖν,particle,u(mw=n,σύ,pronoun,a(pa/ntwn,ἅπας,adjective,w)=,ὦ,interjection,a)/ndres,ἀνήρ,noun,dikastai/,δικαστής,noun,kai\,καί,conjunction,i(keteu/w,ἱκετεύω,verb,bohqh=sai,βοηθέω,verb,me\n,μέν,particle,e)moi/,ἐγώ,pronoun,timwrh/sasqai,τιμωρέω,verb,de\,δέ,particle,tou\s,ὁ,article,e(toi/mws,ἑτοῖμος,adjective,ou(/tws,οὕτως,adverb,ta\,ὁ,article,yeudh=,ψευδής,adverb,marturou=ntas,μαρτυρέω,verb,u(pe/r,ὑπέρ,preposition,te,τε,particle,u(mw=n,σύ,pronoun,au)tw=n,αὐτός,pronoun,kai\,καί,conjunction,e)mou=,ἐγώ,pronoun,kai\,καί,conjunction,tou=,ὁ,article,dikai/ou,δίκαιος,adjective,kai\,καί,conjunction,tw=n,ὁ,article,no/mwn,νόμος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
