word/0/@_form,word/0/lemma/@_entry,word/0/lemma/@_POS,word/1/@_form,word/1/lemma/@_entry,word/1/lemma/@_POS,word/2/@_form,word/2/lemma/@_entry,word/2/lemma/@_POS,word/3/@_form,word/3/lemma/@_entry,word/3/lemma/@_POS,word/4/@_form,word/4/lemma/@_entry,word/4/lemma/@_POS,word/5/@_form,word/5/lemma/@_entry,word/5/lemma/@_POS,word/6/@_form,word/6/lemma/@_entry,word/6/lemma/@_POS,word/7/@_form,word/7/lemma/@_entry,word/7/lemma/@_POS,word/8/@_form,word/8/lemma/@_entry,word/8/lemma/@_POS,word/9/@_form,word/9/lemma/@_entry,word/9/lemma/@_POS,word/10/@_form,word/10/lemma/@_entry,word/10/lemma/@_POS,word/11/@_form,word/11/lemma/@_entry,word/11/lemma/@_POS,word/12/@_form,word/12/lemma/@_entry,word/12/lemma/@_POS,word/13/@_form,word/13/lemma/@_entry,word/13/lemma/@_POS,word/14/@_form,word/14/lemma/@_entry,word/14/lemma/@_POS,word/15/@_form,word/15/lemma/@_entry,word/15/lemma/@_POS,word/16/@_form,word/16/lemma/@_entry,word/16/lemma/@_POS,word/17/@_form,word/17/lemma/@_entry,word/17/lemma/@_POS,word/18/@_form,word/18/lemma/@_entry,word/18/lemma/@_POS,word/19/@_form,word/19/lemma/@_entry,word/19/lemma/@_POS,word/20/@_form,word/20/lemma/@_entry,word/20/lemma/@_POS,word/21/@_form,word/21/lemma/@_entry,word/21/lemma/@_POS,word/22/@_form,word/22/lemma/@_entry,word/22/lemma/@_POS,word/23/@_form,word/23/lemma/@_entry,word/23/lemma/@_POS,word/24/@_form,word/24/lemma/@_entry,word/24/lemma/@_POS,word/25/@_form,word/25/lemma/@_entry,word/25/lemma/@_POS,word/26/@_form,word/26/lemma/@_entry,word/26/lemma/@_POS,word/27/@_form,word/27/lemma/@_entry,word/27/lemma/@_POS,word/28/@_form,word/28/lemma/@_entry,word/28/lemma/@_POS,word/29/@_form,word/29/lemma/@_entry,word/29/lemma/@_POS,word/30/@_form,word/30/lemma/@_entry,word/30/lemma/@_POS,word/31/@_form,word/31/lemma/@_entry,word/31/lemma/@_POS,word/32/@_form,word/32/lemma/@_entry,word/32/lemma/@_POS,word/33/@_form,word/33/lemma/@_entry,word/33/lemma/@_POS,word/34/@_form,word/34/lemma/@_entry,word/34/lemma/@_POS,word/35/@_form,word/35/lemma/@_entry,word/35/lemma/@_POS,word/36/@_form,word/36/lemma/@_entry,word/36/lemma/@_POS,word/37/@_form,word/37/lemma/@_entry,word/37/lemma/@_POS,word/38/@_form,word/38/lemma/@_entry,word/38/lemma/@_POS,word/39/@_form,word/39/lemma/@_entry,word/39/lemma/@_POS,word/40/@_form,word/40/lemma/@_entry,word/40/lemma/@_POS,word/41/@_form,word/41/lemma/@_entry,word/41/lemma/@_POS,word/42/@_form,word/42/lemma/@_entry,word/42/lemma/@_POS,word/43/@_form,word/43/lemma/@_entry,word/43/lemma/@_POS,word/44/@_form,word/44/lemma/@_entry,word/44/lemma/@_POS,word/45/@_form,word/45/lemma/@_entry,word/45/lemma/@_POS,word/46/@_form,word/46/lemma/@_entry,word/46/lemma/@_POS,word/47/@_form,word/47/lemma/@_entry,word/47/lemma/@_POS,word/48/@_form,word/48/lemma/@_entry,word/48/lemma/@_POS,word/49/@_form,word/49/lemma/@_entry,word/49/lemma/@_POS,word/50/@_form,word/50/lemma/@_entry,word/50/lemma/@_POS,word/51/@_form,word/51/lemma/@_entry,word/51/lemma/@_POS,word/52/@_form,word/52/lemma/@_entry,word/52/lemma/@_POS
h)=,ἦ,adverb,toi,τοι,particle,me\n,μέν,particle,canqo\n,ξανθός,adjective,*ganumh/dea,Γανυμήδης,proper,mhtie/ta,μητίετα,adjective,*zeu\s,Ζεύς,proper,h(/rpase,ἁρπάζω,verb,o(\n,ὅς,pronoun,dia\,διά,preposition,ka/llos,κάλλος,noun,i(/n',ἵνα,conjunction,a)qana/toisi,ἀθάνατος,adjective,metei/h,μέτειμι,verb,kai/,καί,conjunction,te,τε,particle,*dio\s,Ζεύς,proper,kata\,κατά,preposition,dw=ma,δῶμα,noun,qeoi=s,θεός,noun,e)pioinoxoeu/oi,ἐπιοινοχοεύω,verb,qau=ma,θαῦμα,noun,i)dei=n,εἶδον,verb,pa/ntessi,πᾶς,adjective,tetime/nos,τίω,verb,a)qana/toisi,ἀθάνατος,adjective,xruse/ou,χρύσεος,adjective,e)k,ἐκ,preposition,krhth=ros,κρατήρ,noun,a)fu/sswn,ἀφύσσω,verb,ne/ktar,νέκταρ,noun,e)ruqro/n,ἐρυθρός,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*trw=a,Τρώς,proper,de\,δέ,particle,pe/nqos,πένθος,noun,a)/laston,ἄλαστος,adjective,e)/xe,ἔχω,verb,fre/nas,φρήν,noun,ou)de/,οὐδέ,particle,ti,τις,pronoun,h)/|dei,οἶδα,verb,o(/pph,ὅπη,adverb,oi(,ὁ,article,fi/lon,φίλος,adjective,ui(o\n,υἱός,noun,a)nh/rpase,ἀναρπάζω,verb,qe/spis,θέσπις,noun,a)/ella,ἄελλα,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
to\n,ὁ,article,dh\,δή,particle,e)/peita,ἔπειτα,adverb,go/aske,γοάω,verb,diampere\s,διαμπερές,adverb,h)/mata,ἦμαρ,noun,pa/nta,πᾶς,adjective,kai/,καί,conjunction,min,μιν,pronoun,*zeu\s,Ζεύς,proper,e)le/hse,ἐλεάω,verb,di/dou,δίδημι,verb,de/,δέ,particle,oi(,ἕ,pronoun,ui(=os,υἱός,noun,a)/poina,ἄποινα,noun,i(/ppous,ἵππος,noun,a)rsi/podas,ἀρσίπους,adjective,toi/,σύ,pronoun,t',τε,particle,a)qana/tous,ἀθάνατος,adjective,fore/ousi,φορέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tou/s,ὁ,article,oi(,ὁ,article,dw=ron,δῶρον,noun,e)/dwken,δίδωμι,verb,e)/xein,ἔχω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ei)=pen,εἶπον,verb,de\,δέ,particle,e(/kasta,ἕκαστος,adjective,*zhno\s,Ζεύς,proper,e)fhmosu/nh|si,ἐφημοσύνη,noun,dia/ktoros,διάκτορος,noun,*)argeifo/nths,Ἀργειφόντης,proper,w(s,ὡς,conjunction,e)/oi,εἰμί,verb,a)qa/natos,ἀθάνατος,adjective,kai\,καί,conjunction,a)gh/rws,ἀγήραος,adjective,i)=sa,ἴσος,adjective,qeoi=sin,θεός,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
au)ta\r,ἀτάρ,particle,e)peidh\,ἐπεί,conjunction,*zhno\s,Ζεύς,proper,o(/,ὅς,pronoun,g',γε,particle,e)/kluen,ἐκλύω,verb,a)ggelia/wn,ἀγγελία,noun,ou)ke/t',οὐκέτι,adverb,e)/peita,ἔπειτα,adverb,go/aske,γοάω,verb,gegh/qei,γηθέω,verb,de\,δέ,particle,fre/nas,φρήν,noun,e)/ndon,ἔνδον,adverb,ghqo/sunos,γηθόσυνος,adjective,d',δέ,particle,i(/ppoisin,ἵππος,noun,a)ellopo/dessin,ἀελλόπος,adjective,o)xei=to,ὀχάομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w(\s,ὅς,pronoun,d',δέ,particle,au)=,αὖ,interjection,*tiqwno\n,Τιθωνός,proper,xruso/qronos,χρυσόθρονος,adjective,h(/rpasen,ἁρπάζω,verb,*)hw/s,Ἠώς,proper,u(mete/rhs,ὑμέτερος,adjective,geneh=s,γενεά,noun,e)piei/kelon,ἐπιείκελος,adjective,a)qana/toisi,ἀθάνατος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*bh=,Βᾶς,proper,d',δέ,particle,i)/men,εἶμι,verb,ai)th/sousa,αἰτέω,verb,kelainefe/a,κελαινεφής,adjective,*kroni/wna,Κρονίων,proper,a)qa/nato/n,ἀθάνατος,adjective,t',τε,particle,ei)=nai,εἰμί,verb,kai\,καί,conjunction,zw/ein,ζώω,verb,h)/mata,ἦμαρ,noun,pa/nta,πᾶς,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
th=|,ὁ,article,de\,δέ,particle,*zeu\s,Ζεύς,proper,e)pe/neuse,ἐπινέω,verb,kai\,καί,conjunction,e)krh/hnen,κραίνω,verb,e)e/ldwr,ἔλδωρ,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nhpi/h,νήπιος,adjective,ou)d',οὐδέ,particle,e)no/hse,νοέω,verb,meta\,μετά,preposition,fresi\,φρήν,noun,po/tnia,πότνια,noun,*)hw\s,Ἠώς,proper,h(/bhn,ἥβη,noun,ai)th=sai,αἰτέω,verb,cu=sai/,ξύω,verb,t',τε,particle,a)/po,ἀπό,preposition,gh=ras,γῆρας,noun,o)loio/n,ὀλοιός,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
to\n,ὁ,article,d',δέ,particle,h)=,ἦ,adverb,toi,σύ,pronoun,ei(/ws,ἕως,conjunction,me\n,μέν,particle,e)/xen,ἔχω,verb,poluh/ratos,πολυήρατος,adjective,h(/bh,ἥβη,noun,*)hoi=,Ἠώς,proper,terpo/menos,τέρπω,verb,xrusoqro/nw|,χρυσόθρονος,adjective,h)rigenei/h|,ἠριγένεια,noun,nai=e,ναίω,verb,par',παρά,preposition,*)wkeanoi=o,Ὠκεανός,proper,r(oh=|s,ῥοή,noun,e)pi\,ἐπί,preposition,pei/rasi,πείρασις,noun,gai/hs,γαῖα,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
au)ta\r,ἀτάρ,particle,e)pei\,ἐπεί,conjunction,prw=tai,πρότερος,adjective,poliai\,πολιά,noun,kate/xunto,καταχέω,verb,e)/qeirai,ἔθειρα,noun,kalh=s,καλέω,verb,e)k,ἐκ,preposition,kefalh=s,κεφαλή,noun,eu)hgene/os,εὐηγενής,adjective,te,τε,particle,genei/ou,γένειον,noun,tou=,ὁ,article,d',δέ,particle,h)=,ἦ,adverb,toi,σύ,pronoun,eu)nh=s,εὐνή,noun,me\n,μέν,particle,a)pei/xeto,ἀπέχω,verb,po/tnia,πότνια,noun,*)hw/s,Ἠώς,proper,au)to\n,αὐτός,pronoun,d',δέ,particle,au)=t',αὖτε,adverb,a)ti/tallen,ἀτιτάλλω,verb,e)ni\,ἐν,preposition,mega/roisin,μέγαρον,noun,e)/xousa,ἔχω,verb,si/tw|,σῖτος,noun,t',τε,particle,a)mbrosi/h|,ἀμβροσία,noun,te,τε,particle,kai\,καί,conjunction,ei(/mata,εἷμα,noun,kala\,καλός,noun,didou=sa,δίδωμι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)ll',ἀλλά,adverb,o(/te,ὅστε,pronoun,dh\,δή,particle,pa/mpan,πάμπαν,adverb,stugero\n,στυγερός,adjective,kata\,κατά,preposition,gh=ras,γῆρας,noun,e)/peigen,ἐπείγω,verb,ou)de/,οὐδέ,particle,ti,τις,pronoun,kinh=sai,κινέω,verb,mele/wn,μέλη,noun,du/nat',δύναμαι,verb,ou)d',οὐδέ,particle,a)naei=rai,ἀναείρω,verb,h(/de,ὅδε,pronoun,de/,δέ,particle,oi(,ἕ,pronoun,kata\,κατά,preposition,qumo\n,θυμός,noun,a)ri/sth,ἄριστος,adjective,fai/neto,φαίνω,verb,boulh/,βουλή,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)n,ἐν,preposition,qala/mw|,θάλαμος,adjective,kate/qhke,κατατίθημι,verb,qu/ras,θύρα,noun,d',δέ,particle,e)pe/qhke,ἐπιτίθημι,verb,faeina/s,φαεινός,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tou=,ὁ,article,d',δέ,particle,h)=,ἦ,adverb,toi,σύ,pronoun,fwnh\,φωνή,noun,r(e/ei,ῥέομαι,verb,a)/spetos,ἄσπετος,adjective,ou)de/,οὐδέ,particle,ti,τις,pronoun,ki=kus,κῖκυς,noun,e)/sq',ἔσθω,verb,oi(/h,οἷος,adjective,pa/ros,πάρος,preposition,e)/sken,εἰμί,verb,e)ni\,ἐν,preposition,gnamptoi=si,γναμπτός,adjective,me/lessin,μέλος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou)k,οὐ,adverb,a)\n,ἄν,particle,e)gw/,ἐγώ,pronoun,ge,γε,particle,se\,σύ,pronoun,toi=on,τοῖος,adjective,e)n,ἐν,preposition,a)qana/toisin,ἀθάνατος,adjective,e(loi/mhn,αἱρέω,verb,a)qa/nato/n,ἀθάνατος,adjective,t',τε,particle,ei)=nai,εἰμί,verb,kai\,καί,conjunction,zw/ein,ζώω,verb,h)/mata,ἦμαρ,noun,pa/nta,πᾶς,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)ll',ἀλλά,adverb,ei),εἰ,conjunction,me\n,μέν,particle,toiou=tos,τοιοῦτος,adjective,e)w\n,εἰμί,verb,ei)=do/s,εἶδος,noun,te,τε,particle,de/mas,δέμας,noun,te,τε,particle,zw/ois,ζώω,verb,h(me/tero/s,ἡμέτερος,adjective,te,τε,particle,po/sis,πόσις,noun,keklhme/nos,καλέω,verb,ei)/hs,ἀίω,verb,ou)k,οὐ,adverb,a)\n,ἄν,particle,e)/peita/,ἔπειτα,adverb,m',ἐγώ,pronoun,a)/xos,ἄχος,adjective,pukina\s,πυκινός,adjective,fre/nas,φρήν,noun,a)mfikalu/ptoi,ἀμφικαλύπτω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nu=n,νῦν,adverb,de/,δέ,particle,se,σύ,pronoun,me\n,μέν,particle,ta/xa,τάχα,adjective,gh=ras,γῆρας,noun,o(moi/ion,ὅμοιος,adjective,a)mfikalu/yei,ἀμφικαλύπτω,verb,nhleie/s,νηλειής,adverb,to/,ὁ,article,t',τε,particle,e)/peita,ἔπειτα,adverb,pari/statai,παρίστημι,verb,a)nqrw/poisin,ἄνθρωπος,noun,ou)lo/menon,οὐλόμενος,adjective,kamathro/n,καματηρός,adjective,o(/te,ὅτε,conjunction,stuge/ousi,στυγέω,verb,qeoi/,θεός,noun,per,πέρ,particle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
au)ta\r,ἀτάρ,particle,e)moi\,ἐγώ,pronoun,me/g',μέγας,adverb,o)/neidos,ὄνειδος,noun,e)n,ἐν,preposition,a)qana/toisi,ἀθάνατος,adjective,qeoi=sin,θεός,noun,e)/ssetai,ἔσσομαι,verb,h)/mata,ἦμαρ,noun,pa/nta,πᾶς,adjective,diampere\s,διαμπερές,adverb,ei(/neka,ἕνεκα,preposition,sei=o,σύ,pronoun,oi(\,ἕ,pronoun,pri\n,πρίν,adverb,e)mou\s,ἐμός,adjective,o)a/rous,ὄαρος,noun,kai\,καί,conjunction,mh/tias,μῆτις,noun,ai(=s,ὅς,pronoun,pote,ποτέ,particle,pa/ntas,πᾶς,adjective,a)qana/tous,ἀθάνατος,adjective,sune/mica,συμμίγνυμι,verb,kataqnhth=|si,καταθνητός,adjective,gunaici/,γυνή,noun,ta/rbeskon,ταρβέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pa/ntas,πᾶς,adjective,ga\r,γάρ,particle,e)mo\n,ἐμός,adjective,da/mnaske,δάμνημι,verb,no/hma,νόημα,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nu=n,νῦν,adverb,de\,δέ,particle,dh\,δή,particle,ou)ke/ti,οὐκέτι,adverb,moi,ἐγώ,pronoun,sto/ma,στόμα,noun,xei/setai,χανδάνω,verb,e)conomh=nai,ἐξονομαίνω,verb,tou=to,οὗτος,pronoun,met',μετά,preposition,a)qana/toisin,ἀθάνατος,adjective,e)pei\,ἐπεί,conjunction,ma/la,μάλα,adverb,pollo\n,πολύς,adjective,a)a/sqhn,ἀάω,verb,sxe/tlion,σχέτλιος,adjective,ou)k,οὐ,adverb,o)notasto/n,ὀνοταστός,adjective,a)pepla/gxqhn,ἀποπλάζω,verb,de\,δέ,particle,no/oio,νόος,adjective,pai=da,παῖς,adjective,d',δέ,particle,u(po\,ὑπό,preposition,zw/nh|,ζώνη,noun,e)qe/mhn,τίθημι,verb,brotw=|,βροτός,noun,eu)nhqei=sa,εὐνάω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
to\n,ὁ,article,me/n,μέν,particle,e)ph\n,ἐπήν,conjunction,dh\,δή,particle,prw=ton,πρότερος,adjective,i)/dh|,εἶδον,verb,fa/os,φάος,adjective,h)eli/oio,ἥλιος,noun,*nu/mfai,Νύμφης,proper,min,μιν,pronoun,qre/yousin,τρέφω,verb,o)reskw=|oi,ὀρεσκῷος,adjective,baqu/kolpoi,βαθύκολπος,adjective,ai(\,ὅς,pronoun,to/de,ὅδε,pronoun,naieta/ousin,ναιετάω,verb,o)/ros,ὄρος,adjective,me/ga,μέγας,adverb,te,τε,particle,za/qeo/n,ζάθεος,adjective,te,τε,particle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ai(/,ὅς,pronoun,r(',ἄρα,particle,ou)/te,οὔτε,adverb,qnhtoi=s,θνητός,adjective,ou)/t',οὔτε,adverb,a)qana/toisin,ἀθάνατος,adjective,e(/pontai,ἕπομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dhro\n,δηρός,adjective,me\n,μέν,particle,zw/ousi,ζώω,verb,kai\,καί,conjunction,a)/mbroton,ἄμβροτος,adjective,ei)=dar,εἶδαρ,noun,e)/dousi,ἔδω,verb,kai/,καί,conjunction,te,τε,particle,met',μετά,preposition,a)qana/toisi,ἀθάνατος,adjective,kalo\n,καλός,noun,xoro\n,χορός,noun,e)rrw/santo,ῥώννυμι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
th=|si,ὁ,article,de\,δέ,particle,*seilhnoi\,Σειληνός,proper,kai\,καί,conjunction,e)u/skopos,εὔσκοπος,adjective,*)argeifo/nths,Ἀργειφόντης,proper,mi/sgont',μίγνυμι,verb,e)n,ἐν,preposition,filo/thti,φιλότης,noun,muxw=|,μυχός,noun,spei/wn,σπέος,noun,e)roe/ntwn,ἐρόεις,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
th=|si,ὁ,article,d',δέ,particle,a(/m',ἅμα,adverb,h)\,ἠέ,conjunction,e)la/tai,ἐλάτης,noun,h)e\,ἠέ,conjunction,dru/es,δρῦς,noun,u(yika/rhnoi,ὑψικάρηνος,adjective,geinome/nh|sin,γείνομαι,verb,e)/fusan,ἐφύω,verb,e)pi\,ἐπί,preposition,xqoni\,χθών,noun,bwtianei/rh|,βωτιάνειρα,adjective,kalai/,κάλαις,noun,thleqa/ousai,τηλεθάω,verb,e)n,ἐν,preposition,ou)/resin,ὄρος,adjective,u(yhloi=sin,ὑψηλός,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e(sta=s',ἵστημι,verb,h)li/batoi,ἠλίβατος,adjective,teme/nh,τέμενος,noun,de/,δέ,particle,e(,ἕ,pronoun,kiklh/skousin,κικλήσκω,verb,a)qana/twn,ἀθάνατος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ta\s,ὁ,article,d',δέ,particle,ou)/,οὐ,adverb,ti,τις,pronoun,brotoi\,βροτός,noun,kei/rousi,κείρω,verb,sidh/rw|,σίδηρον,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)ll',ἀλλά,adverb,o(/te,ὅστε,pronoun,ken,ἄν,particle,dh\,δή,particle,moi=ra,μοῖρα,adjective,paresth/kh|,παρίστημι,verb,qana/toio,θάνατος,adjective,a)za/netai,ἀζάνω,verb,me\n,μέν,particle,prw=ton,πρότερος,adjective,e)pi\,ἐπί,preposition,xqoni\,χθών,noun,de/ndrea,δένδρεον,noun,kala/,καλός,noun,floio\s,φλοιός,noun,d',δέ,particle,a)mfiperifqinu/qei,ἀμφιπεριφθινύθω,verb,pi/ptousi,πίπτω,verb,d',δέ,particle,a)/p',ἀπό,preposition,o)/zoi,ὄζος,noun,tw=n,ὁ,article,de/,δέ,particle,q',τε,particle,o(mou=,ὁμοῦ,adverb,yuxh\,ψυχή,noun,lei/pei,λείπω,verb,fa/os,φάος,adjective,h)eli/oio,ἥλιος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ai(\,ὅς,pronoun,me\n,μέν,particle,e)mo\n,ἐμός,adjective,qre/yousi,τρέφω,verb,para\,παρά,preposition,sfi/sin,σφεῖς,pronoun,ui(o\n,υἱός,noun,e)/xousai,ἔχω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
to\n,ὁ,article,me\n,μέν,particle,e)ph\n,ἐπήν,conjunction,dh\,δή,particle,prw=ton,πρότερος,adjective,e(/lh|,αἱρέω,verb,poluh/ratos,πολυήρατος,adjective,h(/bh,ἥβη,noun,a)/cousi/n,ἄγνυμι,verb,soi,σύ,pronoun,deu=ro,δεῦρο,adverb,qeai\,θεά,noun,dei/cousi/,δείκνυμι,verb,te,τε,particle,pai=da,παῖς,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soi\,σύ,pronoun,d',δέ,particle,e)gw/,ἐγώ,pronoun,o)/fra,ὄφρα,conjunction,ke,ἄν,particle,tau=ta,οὗτος,pronoun,meta\,μετά,preposition,fresi\,φρήν,noun,pa/nta,πᾶς,adjective,die/lqw,διέρχομαι,verb,e)s,εἰς,preposition,pe/mpton,πέμπτος,adjective,e)/tos,ἔτος,noun,au)=tis,αὖθις,adverb,e)leu/somai,ἔρχομαι,verb,ui(o\n,υἱός,noun,a)/gousa,ἄγω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
to\n,ὁ,article,me\n,μέν,particle,e)ph\n,ἐπήν,conjunction,dh\,δή,particle,prw=ton,πρότερος,adjective,i)/dh|s,εἶδον,verb,qa/los,θάλος,adjective,o)fqalmoi=si,ὀφθαλμός,noun,ghqh/seis,γηθέω,verb,o(ro/wn,ὁράω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
