word/0/@_form,word/0/lemma/@_entry,word/0/lemma/@_POS,word/1/@_form,word/1/lemma/@_entry,word/1/lemma/@_POS,word/2/@_form,word/2/lemma/@_entry,word/2/lemma/@_POS,word/3/@_form,word/3/lemma/@_entry,word/3/lemma/@_POS,word/4/@_form,word/4/lemma/@_entry,word/4/lemma/@_POS,word/5/@_form,word/5/lemma/@_entry,word/5/lemma/@_POS,word/6/@_form,word/6/lemma/@_entry,word/6/lemma/@_POS,word/7/@_form,word/7/lemma/@_entry,word/7/lemma/@_POS,word/8/@_form,word/8/lemma/@_entry,word/8/lemma/@_POS,word/9/@_form,word/9/lemma/@_entry,word/9/lemma/@_POS,word/10/@_form,word/10/lemma/@_entry,word/10/lemma/@_POS,word/11/@_form,word/11/lemma/@_entry,word/11/lemma/@_POS,word/12/@_form,word/12/lemma/@_entry,word/12/lemma/@_POS,word/13/@_form,word/13/lemma/@_entry,word/13/lemma/@_POS,word/14/@_form,word/14/lemma/@_entry,word/14/lemma/@_POS,word/15/@_form,word/15/lemma/@_entry,word/15/lemma/@_POS,word/16/@_form,word/16/lemma/@_entry,word/16/lemma/@_POS,word/17/@_form,word/17/lemma/@_entry,word/17/lemma/@_POS,word/18/@_form,word/18/lemma/@_entry,word/18/lemma/@_POS,word/19/@_form,word/19/lemma/@_entry,word/19/lemma/@_POS,word/20/@_form,word/20/lemma/@_entry,word/20/lemma/@_POS,word/21/@_form,word/21/lemma/@_entry,word/21/lemma/@_POS,word/22/@_form,word/22/lemma/@_entry,word/22/lemma/@_POS,word/23/@_form,word/23/lemma/@_entry,word/23/lemma/@_POS,word/24/@_form,word/24/lemma/@_entry,word/24/lemma/@_POS,word/25/@_form,word/25/lemma/@_entry,word/25/lemma/@_POS,word/26/@_form,word/26/lemma/@_entry,word/26/lemma/@_POS,word/27/@_form,word/27/lemma/@_entry,word/27/lemma/@_POS,word/28/@_form,word/28/lemma/@_entry,word/28/lemma/@_POS,word/29/@_form,word/29/lemma/@_entry,word/29/lemma/@_POS,word/30/@_form,word/30/lemma/@_entry,word/30/lemma/@_POS,word/31/@_form,word/31/lemma/@_entry,word/31/lemma/@_POS,word/32/@_form,word/32/lemma/@_entry,word/32/lemma/@_POS,word/33/@_form,word/33/lemma/@_entry,word/33/lemma/@_POS,word/34/@_form,word/34/lemma/@_entry,word/34/lemma/@_POS,word/35/@_form,word/35/lemma/@_entry,word/35/lemma/@_POS,word/36/@_form,word/36/lemma/@_entry,word/36/lemma/@_POS,word/37/@_form,word/37/lemma/@_entry,word/37/lemma/@_POS,word/38/@_form,word/38/lemma/@_entry,word/38/lemma/@_POS,word/39/@_form,word/39/lemma/@_entry,word/39/lemma/@_POS,word/40/@_form,word/40/lemma/@_entry,word/40/lemma/@_POS,word/41/@_form,word/41/lemma/@_entry,word/41/lemma/@_POS,word/42/@_form,word/42/lemma/@_entry,word/42/lemma/@_POS,word/43/@_form,word/43/lemma/@_entry,word/43/lemma/@_POS,word/44/@_form,word/44/lemma/@_entry,word/44/lemma/@_POS,word/45/@_form,word/45/lemma/@_entry,word/45/lemma/@_POS,word/46/@_form,word/46/lemma/@_entry,word/46/lemma/@_POS,word/47/@_form,word/47/lemma/@_entry,word/47/lemma/@_POS,word/48/@_form,word/48/lemma/@_entry,word/48/lemma/@_POS,word/49/@_form,word/49/lemma/@_entry,word/49/lemma/@_POS,word/50/@_form,word/50/lemma/@_entry,word/50/lemma/@_POS,word/51/@_form,word/51/lemma/@_entry,word/51/lemma/@_POS,word/52/@_form,word/52/lemma/@_entry,word/52/lemma/@_POS,word/53/@_form,word/53/lemma/@_entry,word/53/lemma/@_POS,word/54/@_form,word/54/lemma/@_entry,word/54/lemma/@_POS,word/55/@_form,word/55/lemma/@_entry,word/55/lemma/@_POS,word/56/@_form,word/56/lemma/@_entry,word/56/lemma/@_POS,word/57/@_form,word/57/lemma/@_entry,word/57/lemma/@_POS,word/58/@_form,word/58/lemma/@_entry,word/58/lemma/@_POS,word/59/@_form,word/59/lemma/@_entry,word/59/lemma/@_POS,word/60/@_form,word/60/lemma/@_entry,word/60/lemma/@_POS,word/61/@_form,word/61/lemma/@_entry,word/61/lemma/@_POS
w(s,ὡς,conjunction,e)/st',εἰμί,verb,a)/topon,ἄτοπος,adjective,peri\,περί,preposition,tw=n,ὁ,article,dikai/wn,δίκαιος,adjective,u(ma=s,σύ,pronoun,dida/skein,διδάσκω,verb,au)to\n,αὐτός,pronoun,ou),οὐ,adverb,di/kaia,δίκαιος,adjective,poiou=nta,ποιέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou),οὐ,adverb,ga/r,γάρ,particle,e)sti,εἰμί,verb,di/kaion,δίκαιος,adjective,o)/nta,εἰμί,verb,poli/thn,πολίτης,noun,tou\s,ὁ,article,kaq',κατά,preposition,u(mw=n,σύ,pronoun,lo/gous,λόγος,noun,a)lla\,ἀλλά,adverb,mh\,μή,conjunction,tou\s,ὁ,article,u(pe\r,ὑπέρ,preposition,u(mw=n,σύ,pronoun,e)ske/fqai,σκέπτομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fe/re,φέρω,verb,ga\r,γάρ,particle,pro\s,πρός,preposition,qew=n,θέα,noun,skopei=te,σκοπάω,verb,ti/,τίς,pronoun,dh/pot',δήποτε,particle,e)n,ἐν,preposition,*buzanti/w|,Βυζάντιος,proper,ou)dei/s,οὐδείς,pronoun,e)sq',εἰμί,verb,o(,ὁ,article,dida/cwn,διδάσκω,verb,e)kei/nous,ἐκεῖνος,pronoun,mh\,μή,conjunction,katalamba/nein,καταλαμβάνω,verb,*xalkhdo/na,χαλκηδών,noun,h(\,ὅς,pronoun,basile/ws,βασιλεύς,noun,me/n,μέν,particle,e)stin,εἰμί,verb,ei)/xete,ἔχω,verb,d',δέ,particle,au)th\n,αὐτός,pronoun,u(mei=s,σύ,pronoun,e)kei/nois,ἐκεῖνος,pronoun,d',δέ,particle,ou)damo/qen,οὐδαμόθεν,adverb,prosh=ken,προσήκω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mhde\,μηδέ,particle,*shlumbri/an,Σηλυμβρίη,proper,po/lin,πόλις,adjective,u(mete/ran,ὑμέτερος,adjective,pote\,ποτός,adjective,su/mmaxon,σύμμαχος,adjective,ou)=san,εἰμί,verb,w(s,ὡς,conjunction,au(tou\s,ἑαυτοῦ,pronoun,suntelh=,συντελής,noun,poiei=n,ποιέω,verb,kai\,καί,conjunction,*buzanti/wn,Βυζάντιος,proper,o(ri/zein,ὁρίζω,verb,th\n,ὁ,article,tou/twn,οὗτος,pronoun,xw/ran,χώρα,noun,para\,παρά,preposition,tou\s,ὁ,article,o(/rkous,ὅρκος,noun,kai\,καί,conjunction,ta\s,ὁ,article,sunqh/kas,συνθήκη,noun,e)n,ἐν,preposition,ai(=s,ὅς,pronoun,au)tono/mous,αὐτόνομος,adjective,ta\s,ὁ,article,po/leis,πόλις,adjective,ei)=nai,εἰμί,verb,ge/graptai,γράφω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou)de\,οὐδέ,particle,*mau/swlon,Μαύσωλος,proper,zw=nta,ζάω,verb,ou)de\,οὐδέ,particle,teleuth/santos,τελευτάω,verb,e)kei/nou,ἐκεῖνος,pronoun,th\n,ὁ,article,*)artemisi/an,Ἀρτεμισίη,proper,ou)dei/s,οὐδείς,pronoun,e)sq',εἰμί,verb,o(,ὁ,article,dida/cwn,διδάσκω,verb,mh\,μή,conjunction,katalamba/nein,καταλαμβάνω,verb,*kw=n,Κῶς,proper,kai\,καί,conjunction,*(ro/don,,,kai\,καί,conjunction,a)/llas,ἄλλος,adjective,e(te/ras,ἕτερος,adjective,po/leis,πόλις,adjective,*(ellhni/das,Ἑλληνίς,proper,w(=n,ὅς,pronoun,basileu\s,βασιλεύς,noun,o(,ὁ,article,'kei/nwn,ἐκεῖνος,pronoun,despo/ths,δεσπότης,adjective,e)n,ἐν,preposition,tai=s,ὁ,article,sunqh/kais,συνθήκη,noun,a)pe/sth,ἀφίστημι,verb,toi=s,ὁ,article,*(/ellhsi,Ἕλλην,proper,kai\,καί,conjunction,peri\,περί,preposition,w(=n,ὅς,pronoun,pollou\s,πολύς,adjective,kindu/nous,κίνδυνος,noun,kai\,καί,conjunction,kalou\s,καλός,noun,a)gw=nas,ἀγών,noun,oi(,ὁ,article,kat',κατά,preposition,e)kei/nous,ἐκεῖνος,pronoun,tou\s,ὁ,article,xro/nous,χρόνος,noun,*(/ellhnes,Ἕλλην,proper,e)poih/santo,ποιέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ei),εἰ,conjunction,d',δέ,particle,a)/ra,ἄρα,particle,kai\,καί,conjunction,le/gei,λέγω,verb,tis,τις,pronoun,a)mfote/rois,ἀμφότερος,adjective,au)toi=s,αὐτός,pronoun,a)ll',ἀλλά,adverb,oi(/,ἕ,pronoun,ge,γε,particle,peiso/menoi,πάσχω,verb,tou/tois,οὗτος,pronoun,w(s,ὡς,conjunction,e)/oiken,ἔοικα,verb,ou)k,οὐ,adverb,ei)si/n,εἰμί,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)gw\,ἐγώ,pronoun,de\,δέ,particle,di/kaion,δίκαιος,adjective,me\n,μέν,particle,ei)=nai,εἰμί,verb,nomi/zw,νομίζω,verb,kata/gein,κατάγω,verb,to\n,ὁ,article,*(rodi/wn,,,dh=mon,δῆμος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou),οὐ,adverb,mh\n,μήν,particle,a)lla\,ἀλλά,adverb,kai\,καί,conjunction,ei),εἰ,conjunction,mh\,μή,conjunction,di/kaion,δίκαιος,adjective,h)=n,εἰμί,verb,o(/tan,ὅταν,conjunction,ei)s,εἰς,preposition,a(\,ὅς,pronoun,poiou=sin,ποιέω,verb,ou(=toi,οὗτος,pronoun,ble/yw,βλέπω,verb,prosh/kein,προσήκω,verb,oi)=mai,οἴομαι,verb,parainei=n,παραινέω,verb,kata/gein,κατάγω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dia\,διά,preposition,ti/,τίς,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(/ti,ὅστις,pronoun,pa/ntwn,πᾶς,adjective,me/n,μέν,particle,w)=,ὦ,interjection,a)/ndres,ἀνήρ,noun,*)aqhnai=oi,Ἀθηναῖος,proper,ta\,ὁ,article,di/kaia,δίκαιος,adjective,poiei=n,ποιέω,verb,w(rmhko/twn,ὁρμάω,verb,ai)sxro\n,αἰσχρός,adjective,h(ma=s,ἐγώ,pronoun,mo/nous,μόνος,adjective,mh\,μή,conjunction,'qe/lein,ἐθέλω,verb,a(pa/ntwn,ἅπας,adjective,de\,δέ,particle,tw=n,ὁ,article,a)/llwn,ἄλλος,adjective,o(/pws,ὅπως,conjunction,a)dikei=n,ἀδικέω,verb,dunh/sontai,δύναμαι,verb,paraskeuazome/nwn,παρασκευάζω,verb,mo/nous,μόνος,adjective,h(ma=s,ἐγώ,pronoun,ta\,ὁ,article,di/kaia,δίκαιος,adjective,protei/nesqai,προτείνω,verb,mhdeno\s,μηδείς,pronoun,a)ntilambanome/nous,ἀντινέω,verb,ou),οὐ,adverb,dikaiosu/nhn,δικαιοσύνη,noun,a)ll',ἀλλά,adverb,a)nandri/an,ἀνανδρία,noun,h(gou=mai,ἡγέομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(rw=,ὁράω,verb,ga\r,γάρ,particle,a(/pantas,ἅπας,adjective,pro\s,πρός,preposition,th\n,ὁ,article,parou=san,πάρειμι,verb,du/namin,δύναμις,adjective,tw=n,ὁ,article,dikai/wn,δίκαιος,adjective,a)cioume/nous,ἀξιόω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,para/deigma,παράδειγμα,noun,le/gein,λέγω,verb,e)/xw,ἔχω,verb,tou/tou,οὗτος,pronoun,pa=sin,πᾶς,adjective,u(mi=n,σύ,pronoun,gnw/rimon,γνώριμος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ei)si\,εἰμί,verb,sunqh=kai,συνθήκη,noun,toi=s,ὁ,article,*(/ellhsi,Ἕλλην,proper,pro\s,πρός,preposition,basile/a,βασιλεύς,noun,a(\s,ὅς,pronoun,e)poih/saq',ποιέω,verb,h(,ὁ,article,po/lis,πόλις,adjective,h(,ὁ,article,h(mete/ra,ἡμέτερος,adjective,a(\s,ὅς,pronoun,a(/pantes,ἅπας,adjective,e)gkwmia/zousi,ἐγκωμιάζω,verb,kai\,καί,conjunction,meta\,μετά,preposition,tau=q',οὗτος,pronoun,u(/steron,ὕστερος,adjective,*lakedaimo/nioi,Λακεδαιμόνιος,proper,tau/tas,οὗτος,pronoun,w(=n,ὅς,pronoun,dh\,δή,particle,kathgorou=si,κατηγορέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ka)n,ἐν,preposition,tau/tais,οὗτος,pronoun,ou)xi\,οὐ,adverb,tau)ta\,ταυτός,adjective,di/kai',δικαία,noun,a)mfote/rais,ἀμφότερος,adjective,w(/ristai,ὁρίζω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tw=n,ὁ,article,me\n,μέν,particle,ga\r,γάρ,particle,i)di/wn,ἴδιος,adjective,dikai/wn,δίκαιος,adjective,tw=n,ὁ,article,e)n,ἐν,preposition,tai=s,ὁ,article,politei/ais,πολιτεία,noun,oi(,ὁ,article,no/moi,νόμος,noun,koinh\n,κοινός,adjective,th\n,ὁ,article,metousi/an,μετουσία,noun,e)/dosan,δίδωμι,verb,kai\,καί,conjunction,i)/shn,ἴσος,adjective,kai\,καί,conjunction,toi=s,ὁ,article,a)sqene/sin,ἀσθενής,adjective,kai\,καί,conjunction,toi=s,ὁ,article,i)sxuroi=s,ἰσχυρός,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tw=n,ὁ,article,d',δέ,particle,*(ellhnikw=n,Ἑλληνικός,adjective,dikai/wn,δίκαιος,adjective,oi(,ἕ,pronoun,kratou=ntes,κρατέω,verb,o(ristai\,ὁριστής,noun,toi=s,ὁ,article,h(/ttosi,ἥσσων,adverb,gi/gnontai,γίγνομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)peidh\,ἐπεί,conjunction,toi/nun,τοίνυν,particle,u(mi=n,σύ,pronoun,e)gnwke/nai,γιγνώσκω,verb,ta\,ὁ,article,di/kaia,δίκαιος,adjective,u(pa/rxei,ὑπάρχω,verb,o(/pws,ὅπως,conjunction,kai\,καί,conjunction,pra=cai,πράσσω,verb,tau=t',οὗτος,pronoun,e)f',ἐπί,preposition,u(mi=n,σύ,pronoun,e)/stai,εἰμί,verb,dei=,δέομαι,verb,skopei=n,σκοπάω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)/sti,εἰμί,verb,de\,δέ,particle,tau=t',οὗτος,pronoun,e)a\n,ἐάν,conjunction,u(polhfqh=te,ὑπολαμβάνω,verb,koinoi\,κοινός,adjective,prosta/tai,προστάτης,noun,th=s,ὁ,article,pa/ntwn,πᾶς,adjective,e)leuqeri/as,ἐλευθερία,noun,ei)=nai,εἰμί,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ei)ko/tws,ἐοικότως,adverb,de/,δέ,particle,moi,ἐγώ,pronoun,dokei=,δοκέω,verb,xalepw/taton,χαλεπός,adjective,u(mi=n,σύ,pronoun,ei)=nai,εἰμί,verb,pra=cai,πράσσω,verb,ta\,ὁ,article,de/onta,δέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toi=s,ὁ,article,me\n,μέν,particle,ga\r,γάρ,particle,a)/llois,ἄλλος,adjective,a(/pasin,ἅπας,adjective,a)nqrw/pois,ἄνθρωπος,noun,ei(=s,εἷς,adjective,a)gw/n,ἀγών,noun,e)stin,εἰμί,verb,o(,ὁ,article,pro\s,πρός,preposition,tou\s,ὁ,article,prodh/lous,πρόδηλος,adjective,e)xqrou/s,ἐχθρός,adjective,w(=n,ὅς,pronoun,a)\n,ἄν,particle,krath/swsin,κρατέω,verb,ou)de\n,οὐδείς,pronoun,e)mpodw\n,ἐμποδών,adverb,au)toi=s,αὐτός,pronoun,kuri/ois,κύριος,adjective,tw=n,ὁ,article,a)gaqw=n,ἀγαθός,adjective,ei)=nai,εἰμί,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u(mi=n,σύ,pronoun,d',δέ,particle,w)=,ὦ,interjection,a)/ndres,ἀνήρ,noun,*)aqhnai=oi,Ἀθηναῖος,proper,du/o,δύο,adjective,ou(=to/s,οὗτος,pronoun,q',τε,particle,o(,ὁ,article,kai\,καί,conjunction,toi=s,ὁ,article,a)/llois,ἄλλος,adjective,kai\,καί,conjunction,pro/sesq',πρόσειμι,verb,e(/teros,ἕτερος,adjective,tou/tou,οὗτος,pronoun,pro/teros,πρότερος,adjective,kai\,καί,conjunction,mei/zwn,μέγας,adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dei=,δέομαι,verb,ga\r,γάρ,particle,u(ma=s,σύ,pronoun,bouleuome/nous,βουλεύω,verb,krath=sai,κρατέω,verb,tw=n,ὁ,article,ta)nanti/a,ἐναντίος,adjective,th=|,ὁ,article,po/lei,πόλις,adjective,par',παρά,preposition,u(mi=n,σύ,pronoun,pra/ttein,πράσσω,verb,proh|rhme/nwn,προαιρέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(/tan,ὅταν,conjunction,ou)=n,οὖν,particle,mhde\n,μηδείς,pronoun,h)=|,εἰμί,verb,dia\,διά,preposition,tou/tous,οὗτος,pronoun,a)konitei\,ἀκονιτί,adverb,tw=n,ὁ,article,deo/ntwn,δέω,verb,gene/sqai,γίγνομαι,verb,pollw=n,πολύς,adjective,diamarta/nein,διαμαρτάνω,verb,u(ma=s,σύ,pronoun,ei)ko/tws,ἐοικότως,adverb,sumbai/nei,συμβαίνω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tou=,ὁ,article,me/ntoi,μέντοι,particle,pollou\s,πολύς,adjective,a)dew=s,ἀδεής,adverb,tau/thn,οὗτος,pronoun,th\n,ὁ,article,ta/cin,τάξις,noun,ai(rei=sqai,αἱρέω,verb,th=s,ὁ,article,politei/as,πολιτεία,noun,i)/sws,ἴσως,adverb,me\n,μέν,particle,ai(,ὁ,article,para\,παρά,preposition,tw=n,ὁ,article,misqodotou/ntwn,μισθοδοτέω,verb,au)tou\s,αὐτός,pronoun,w)fe/leiai,ὠφέλεια,noun,ma/list',μάλιστα,adverb,ai)/tiai,αἴτιος,adjective,ou),οὐ,adverb,mh\n,μήν,particle,a)lla\,ἀλλά,adverb,kai\,καί,conjunction,u(ma=s,σύ,pronoun,a)/n,ἄν,particle,tis,τις,pronoun,e)/xoi,ἔχω,verb,dikai/ws,δίκαιος,adjective,ai)tia=sqai,αἰτιάομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)xrh=n,χρή,verb,ga/r,γάρ,particle,w)=,ὦ,interjection,a)/ndres,ἀνήρ,noun,*)aqhnai=oi,Ἀθηναῖος,proper,th\n,ὁ,article,au)th\n,αὐτός,pronoun,e)/xein,ἔχω,verb,dia/noian,διάνοια,noun,u(ma=s,σύ,pronoun,peri\,περί,preposition,th=s,ὁ,article,e)n,ἐν,preposition,th=|,ὁ,article,politei/a|,πολιτεία,noun,ta/cews,τάξις,noun,h(/nper,ὅς,pronoun,peri\,περί,preposition,th=s,ὁ,article,e)n,ἐν,preposition,tai=s,ὁ,article,stratei/ais,στρατεία,adjective,e)/xete,ἔχω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ti/s,τίς,pronoun,ou)=n,οὖν,particle,e)stin,εἰμί,verb,au(/th,οὗτος,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u(mei=s,σύ,pronoun,to\n,ὁ,article,lipo/nta,λείπω,verb,th\n,ὁ,article,u(po\,ὑπό,preposition,tou=,ὁ,article,strathgou=,στρατηγός,noun,ta/cin,τάξις,noun,taxqei=san,τάσσω,verb,a)/timon,ἄτιμος,adjective,oi)/esqe,οἴομαι,verb,prosh/kein,προσήκω,verb,ei)=nai,εἰμί,verb,kai\,καί,conjunction,mhdeno\s,μηδείς,pronoun,tw=n,ὁ,article,koinw=n,κοινός,adjective,mete/xein,μετέχω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xrh=n,χράω,verb,toi/nun,τοίνυν,particle,kai\,καί,conjunction,tou\s,ὁ,article,th\n,ὁ,article,u(po\,ὑπό,preposition,tw=n,ὁ,article,progo/nwn,πρόγονος,adjective,ta/cin,τάξις,noun,e)n,ἐν,preposition,th=|,ὁ,article,politei/a|,πολιτεία,noun,paradedome/nhn,παραδίδωμι,verb,lipo/ntas,λείπω,verb,kai\,καί,conjunction,politeuome/nous,πολιτεύω,verb,o)ligarxikw=s,ὀλιγαρχικός,adjective,a)ti/mous,ἄτιμος,adjective,tou=,ὁ,article,sumbouleu/ein,συμβουλεύω,verb,u(mi=n,σύ,pronoun,au)toi=s,αὐτός,pronoun,poiei=sqai,ποιέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
