word/0/@_form,word/0/lemma/@_entry,word/0/lemma/@_POS,word/1/@_form,word/1/lemma/@_entry,word/1/lemma/@_POS,word/2/@_form,word/2/lemma/@_entry,word/2/lemma/@_POS,word/3/@_form,word/3/lemma/@_entry,word/3/lemma/@_POS,word/4/@_form,word/4/lemma/@_entry,word/4/lemma/@_POS,word/5/@_form,word/5/lemma/@_entry,word/5/lemma/@_POS,word/6/@_form,word/6/lemma/@_entry,word/6/lemma/@_POS,word/7/@_form,word/7/lemma/@_entry,word/7/lemma/@_POS,word/8/@_form,word/8/lemma/@_entry,word/8/lemma/@_POS,word/9/@_form,word/9/lemma/@_entry,word/9/lemma/@_POS,word/10/@_form,word/10/lemma/@_entry,word/10/lemma/@_POS,word/11/@_form,word/11/lemma/@_entry,word/11/lemma/@_POS,word/12/@_form,word/12/lemma/@_entry,word/12/lemma/@_POS,word/13/@_form,word/13/lemma/@_entry,word/13/lemma/@_POS,word/14/@_form,word/14/lemma/@_entry,word/14/lemma/@_POS,word/15/@_form,word/15/lemma/@_entry,word/15/lemma/@_POS,word/16/@_form,word/16/lemma/@_entry,word/16/lemma/@_POS,word/17/@_form,word/17/lemma/@_entry,word/17/lemma/@_POS,word/18/@_form,word/18/lemma/@_entry,word/18/lemma/@_POS,word/19/@_form,word/19/lemma/@_entry,word/19/lemma/@_POS,word/20/@_form,word/20/lemma/@_entry,word/20/lemma/@_POS,word/21/@_form,word/21/lemma/@_entry,word/21/lemma/@_POS,word/22/@_form,word/22/lemma/@_entry,word/22/lemma/@_POS,word/23/@_form,word/23/lemma/@_entry,word/23/lemma/@_POS,word/24/@_form,word/24/lemma/@_entry,word/24/lemma/@_POS,word/25/@_form,word/25/lemma/@_entry,word/25/lemma/@_POS,word/26/@_form,word/26/lemma/@_entry,word/26/lemma/@_POS,word/27/@_form,word/27/lemma/@_entry,word/27/lemma/@_POS,word/28/@_form,word/28/lemma/@_entry,word/28/lemma/@_POS,word/29/@_form,word/29/lemma/@_entry,word/29/lemma/@_POS,word/30/@_form,word/30/lemma/@_entry,word/30/lemma/@_POS,word/31/@_form,word/31/lemma/@_entry,word/31/lemma/@_POS,word/32/@_form,word/32/lemma/@_entry,word/32/lemma/@_POS,word/33/@_form,word/33/lemma/@_entry,word/33/lemma/@_POS,word/34/@_form,word/34/lemma/@_entry,word/34/lemma/@_POS,word/35/@_form,word/35/lemma/@_entry,word/35/lemma/@_POS,word/36/@_form,word/36/lemma/@_entry,word/36/lemma/@_POS,word/37/@_form,word/37/lemma/@_entry,word/37/lemma/@_POS,word/38/@_form,word/38/lemma/@_entry,word/38/lemma/@_POS,word/39/@_form,word/39/lemma/@_entry,word/39/lemma/@_POS,word/40/@_form,word/40/lemma/@_entry,word/40/lemma/@_POS,word/41/@_form,word/41/lemma/@_entry,word/41/lemma/@_POS,word/42/@_form,word/42/lemma/@_entry,word/42/lemma/@_POS,word/43/@_form,word/43/lemma/@_entry,word/43/lemma/@_POS,word/44/@_form,word/44/lemma/@_entry,word/44/lemma/@_POS,word/45/@_form,word/45/lemma/@_entry,word/45/lemma/@_POS,word/46/@_form,word/46/lemma/@_entry,word/46/lemma/@_POS,word/47/@_form,word/47/lemma/@_entry,word/47/lemma/@_POS,word/48/@_form,word/48/lemma/@_entry,word/48/lemma/@_POS,word/49/@_form,word/49/lemma/@_entry,word/49/lemma/@_POS,word/50/@_form,word/50/lemma/@_entry,word/50/lemma/@_POS,word/51/@_form,word/51/lemma/@_entry,word/51/lemma/@_POS,word/52/@_form,word/52/lemma/@_entry,word/52/lemma/@_POS
ai)=ya,αἶψα,adverb,de\,δέ,particle,nh=son,νῆσος,noun,kalh/n,καλός,noun,*)anqemo/essan,ἀνθεμόεις,adjective,e)se/drakon,εἰσδέρκομαι,verb,e)/nqa,ἔνθα,adverb,li/geiai,λίγειος,adjective,*seirh=nes,Σειρήν,proper,si/nont',σίνομαι,verb,*)axelwi/des,Ἀχελωίδες,proper,h(dei/h|sin,,,qe/lgousai,θέλγω,verb,molph=|sin,μολπή,noun,o(/tis,ὅστις,pronoun,para\,παρά,preposition,pei=sma,πεῖσμα,noun,ba/loito,βάλλω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ta\s,ὁ,article,me\n,μέν,particle,a)/r',ἄρα,particle,eu)eidh\s,εὐειδής,adverb,*)axelwi/w|,Ἀχελώιος,proper,eu)nhqei=sa,εὐνάω,verb,gei/nato,γείνομαι,verb,*teryixo/rh,Τερψιχόρη,proper,*mouse/wn,Μοῦσα,proper,mi/a,εἷς,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai/,καί,conjunction,pote,ποτέ,particle,*dhou=s,Δηώ,proper,qugate/r',θυγάτηρ,adjective,i)fqi/mhn,ἴφθιμος,adjective,a)dmh=t',ἀδμής,noun,e)/ti,ἔτι,adverb,porsai/neskon,πορσύνω,verb,a)/mmiga,ἄμμιγα,adverb,melpo/menai,μέλπω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
to/te,τότε,adverb,d',δέ,particle,a)/llo,ἄλλος,adjective,me\n,μέν,particle,oi)wnoi=sin,οἰωνός,noun,a)/llo,ἄλλος,adjective,de\,δέ,particle,parqenikh=|s,παρθενική,noun,e)nali/gkiai,,,e)/skon,εἰμί,verb,i)de/sqai,εἶδον,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ai)ei\,ἀεί,adverb,d',δέ,particle,eu)o/rmou,εὔορμος,adjective,dedokhme/nai,δεδοκημένος,verb,e)k,ἐκ,preposition,periwph=s,περιωπή,noun,h)=,ἦ,adverb,qama\,θαμά,adverb,dh\,δή,particle,pole/wn,πολύς,adjective,melihde/a,μελιηδής,adjective,no/ston,νόστος,noun,e(/lonto,αἱρέω,verb,thkedo/ni,τηκεδών,noun,fqinu/qousai,φθινύθω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)phlege/ws,ἀπηλεγέως,adverb,d',δέ,particle,a)/ra,ἄρα,particle,kai\,καί,conjunction,toi=s,ὁ,article,i(/esan,ἵημι,verb,e)k,ἐκ,preposition,stoma/twn,στόμα,noun,o)/pa,ὄψ,noun,lei/rion,λείριον,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oi(,ἕ,pronoun,d',δέ,particle,a)po\,ἀπό,preposition,nho\s,ναός,noun,h)/dh,ἤδη,adverb,pei/smat',πεῖσμα,noun,e)/mellon,μέλλω,verb,e)p',ἐπί,preposition,h)io/nessi,ἠιών,noun,bale/sqai,βάλλω,verb,ei),εἰ,conjunction,mh\,μή,conjunction,a)/r',ἄρα,particle,*oi)a/groio,Οἴαγρος,proper,pa/is,παῖς,adjective,*qrhi/kios,Θράκιος,proper,*)orfeu\s,Ὀρφεύς,adverb,*bistoni/hn,,,e)ni\,ἐν,preposition,xersi\n,χείρ,noun,e(ai=s,ἑός,adjective,fo/rmigga,φόρμιγξ,noun,tanu/ssas,τανύω,verb,kraipno\n,κραιπνός,adjective,e)utroxa/loio,εὐτρόχαλος,adjective,me/los,μέλος,noun,kana/xhsen,καναχέω,verb,a)oidh=s,ἀοιδός,noun,o)/fr',ὄφρα,conjunction,a)/mudis,ἄμυδις,adverb,klone/ontos,κλονέω,verb,e)pibrome/wntai,ἐπιβρομέω,verb,a)kouai\,ἀκοή,noun,kregmw=|,κρεγμός,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
parqenikh\n,παρθενικός,adjective,d',δέ,particle,e)noph\n,ἐνοπή,noun,e)bih/sato,βιάω,verb,fo/rmigc,φόρμιγξ,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nh=a,ναῦς,noun,d',δέ,particle,o(mou=,ὁμοῦ,adverb,ze/furo/s,Ζέφυρος,proper,te,τε,particle,kai\,καί,conjunction,h)xh=en,ἠχήεις,adjective,fe/re,φέρω,verb,ku=ma,κῦμα,noun,prumno/qen,πρυμνόθεν,adverb,o)rnu/menon,ὄρνυμι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tai\,ὁ,article,d',δέ,particle,a)/kriton,ἄκριτος,adverb,i(/esan,ἵημι,verb,au)dh/n,αὐδή,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)lla\,ἀλλά,adverb,kai\,καί,conjunction,w(=s,ὡς,conjunction,*tele/ontos,Τελέων,proper,e)u\s,ἐύς,adjective,pa/is,παῖς,adjective,oi)=os,οἶος,adjective,e(tai/rwn,ἑταῖρος,noun,profqa/menos,προφθάνω,verb,cestoi=o,ξεστός,adjective,kata\,κατά,preposition,zugou=,ζυγόν,noun,e)/nqore,ἔνθορος,adjective,po/ntw|,πόντος,noun,*bou/ths,Βούτης,proper,*seirh/nwn,Σειρήν,proper,ligurh=|,λιγυρός,adjective,o)pi\,ὄψ,noun,qumo\n,θυμός,noun,i)anqei/s,ἰαίνω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nh=xe,νήχω,verb,de\,δέ,particle,porfure/oio,πορφύρεος,adjective,di',διά,preposition,oi)/dmatos,οἶδμα,noun,o)/fr',ὄφρα,conjunction,e)pibai/h,ἐπιβαίνω,verb,sxe/tlios,σχέτλιος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h)=,ἦ,adverb,te/,τε,particle,oi(,ἕ,pronoun,ai)=ya,αἶψα,adverb,katauto/qi,καταυτόθι,adverb,no/ston,νόστος,noun,a)phu/rwn,ἀπαυράω,verb,a)lla/,ἀλλά,adverb,min,μιν,pronoun,oi)ktei/rasa,οἰκτείρω,verb,qea\,θεά,noun,*)/erukos,Ἔρυξ,proper,mede/ousa,μεδέων,verb,*ku/pris,Κύπρις,proper,e)/t',ἔτι,adverb,e)n,ἐν,preposition,di/nais,δίνη,noun,a)nere/yato,ἀνερέφω,verb,kai/,καί,conjunction,r(',ἄρα,particle,e)sa/wsen,σαόω,verb,pro/frwn,πρόφρων,adverb,a)ntome/nh,ἄντομαι,verb,*lilubhi/da,,,naie/men,ναίω,verb,a)/krhn,ἄκρος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oi(,ἕ,pronoun,d',δέ,particle,a)/xei+,ἄχος,adjective,sxo/menoi,ἔχω,verb,ta\s,ὁ,article,me\n,μέν,particle,li/pon,λείπω,verb,a)/lla,ἄλλος,adjective,d',δέ,particle,o)/pazon,ὀπάζω,verb,ku/ntera,κύντερος,adjective,micodi/h|sin,μιξοδία,noun,a(lo\s,ἅλς,adjective,r(aisth/ria,ῥαιστήριος,adjective,nhw=n,ναός,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
th=|,ὁ,article,me\n,μέν,particle,ga\r,γάρ,particle,*sku/llhs,Σκύλλα,proper,lissh\,λισσός,adjective,proufai/neto,προυφαίνω,verb,pe/trh,πέτρα,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
th=|,ὁ,article,d',δέ,particle,a)/moton,ἄμοτον,adverb,boa/asken,βοάω,verb,a)nablu/zousa,ἀναβλύζω,verb,*xa/rubdis,Χάρυβδις,proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)/lloqi,ἄλλοθι,adverb,de\,δέ,particle,*plagktai\,Πλαγκταί,proper,mega/lw|,μέγας,adverb,u(po\,ὑπό,preposition,ku/mati,κῦμα,noun,pe/trai,πέτρα,noun,r(o/xqeon,ῥοχθέω,verb,h(=|xi,ᾗ,adverb,pa/roiqen,πάροιθε,preposition,a)pe/ptuen,ἀποπτύω,verb,ai)qome/nh,αἴθω,verb,flo\c,φλόξ,noun,a)/krwn,ἄκρος,adjective,e)k,ἐκ,preposition,skope/lwn,σκόπελον,noun,puriqalpe/os,πυριθαλπής,adjective,u(yo/qi,ὑψόθι,adverb,pe/trhs,πέτρα,noun,kapnw=|,καπνός,noun,d',δέ,particle,a)xluo/eis,ἀχλυόεις,adjective,ai)qh\r,αἰθήρ,noun,pe/len,πέλω,verb,ou)de/,οὐδέ,particle,ken,ἄν,particle,au)ga\s,αὐγή,noun,e)/drakes,δέρκομαι,verb,h)eli/oio,ἥλιος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
to/t',τότε,adverb,au)=,αὖ,interjection,lh/cantos,λήγω,verb,a)p',ἀπό,preposition,e)/rgwn,ἔργον,noun,*(hfai/stou,Ἥφαιστος,proper,qermh\n,θερμός,adjective,e)/ti,ἔτι,adverb,kh/kie,κηκίω,verb,po/ntos,πόντος,noun,a)utmh/n,ἀυτμή,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)/nqa,ἔνθα,adverb,sfin,σφεῖς,pronoun,kou=rai,κόρη,noun,*nhrhi/des,Νηρηίς,proper,a)/lloqen,ἄλλοθεν,adverb,a)/llai,ἄλλος,adjective,h)/nteon,ἀντάω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h(,ὁ,article,d',δέ,particle,o)/piqen,ὄπισθεν,adverb,pte/rugos,πτέρυξ,adjective,qi/ge,θιγγάνω,verb,phdali/oio,πηδάλιον,adjective,di=a,δῖος,adjective,*qe/tis,Θέτις,proper,*plagkth=|sin,Πλαγκταί,proper,e)ni\,ἐν,preposition,spila/dessin,σπιλάς,noun,e)ru/ssai,ἐρύω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w(s,ὡς,conjunction,d',δέ,particle,o(po/tan,ὁπόταν,adverb,delfi=nes,δελφίς,adjective,u(pe\c,ὑπέκ,preposition,a(lo\s,ἅλς,adjective,eu)dio/wntes,εὐδιάω,verb,sperxome/nhn,σπέρχω,verb,a)gelhdo\n,ἀγεληδόν,adverb,e(li/sswntai,ἑλίσσω,verb,peri\,περί,preposition,nh=a,ναῦς,noun,a)/llote,ἄλλοτε,adverb,me\n,μέν,particle,propa/roiqen,προπάροιθε,preposition,o(rw/menoi,ὁράω,verb,a)/llot',ἄλλοτε,adverb,o)/pisqen,ὄπισθεν,adverb,a)/llote,ἄλλοτε,adverb,parbola/dhn,,,nau/th|si,ναύτης,noun,de\,δέ,particle,xa/rma,χάρμα,noun,te/tuktai,τεύχω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w(=s,ὡς,conjunction,ai(,ὁ,article,u(pekproqe/ousai,ὑπεκπροθέω,verb,e)ph/trimoi,ἐπήτριμος,adjective,ei(li/ssonto,ἑλίσσω,verb,*)argw/|h|,Ἀργῷος,proper,peri\,περί,preposition,nhi/,ναῦς,noun,*qe/tis,Θέτις,proper,d',δέ,particle,i)/qune,ἰθύνω,verb,ke/leuqon,κέλευθος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai/,καί,conjunction,r(',ἄρα,particle,o(/te,ὅτε,conjunction,dh\,δή,particle,*plagkth=|sin,Πλαγκταί,proper,e)nixri/myesqai,ἐγχρίμπτω,verb,e)/mellon,μέλλω,verb,au)ti/k',αὐτίκα,adverb,a)nasxo/menai,ἀνέχω,verb,leukoi=s,λευκός,adjective,e)pi\,ἐπί,preposition,gou/nasi,γόνυ,noun,pe/zas,πέζα,noun,u(you=,ὑψοῦ,adverb,e)p',ἐπί,preposition,au)ta/wn,αὐτός,pronoun,spila/dwn,σπιλάς,noun,kai\,καί,conjunction,ku/matos,κῦμα,noun,a)gh=s,ἀγή,noun,r(w/ont',ῥάζω,verb,e)/nqa,ἔνθα,adverb,kai\,καί,conjunction,e)/nqa,ἔνθα,adverb,diastado\n,διασταδόν,adverb,a)llh/lh|sin,ἀλλήλων,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
th\n,ὁ,article,de\,δέ,particle,parhori/hn,παρηορία,noun,ko/pten,κόπτω,verb,r(o/os,ῥόος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)mfi\,ἀμφί,preposition,de\,δέ,particle,ku=ma,κῦμα,noun,la/bron,λάβρος,adjective,a)eiro/menon,ἀείρω,verb,pe/trais,πέτρα,noun,e)pikaxla/zesken,ἐπικαχλάζω,verb,ai(/,ὅς,pronoun,q',τε,particle,o(te\,ὅτε,conjunction,me\n,μέν,particle,krhmnoi=s,κρημνός,noun,e)nali/gkiai,,,h)e/ri,ἀήρ,adjective,ku=ron,κυρέω,verb,a)/llote,ἄλλοτε,adverb,de\,δέ,particle,bru/xiai,βρύχιος,adjective,nea/tw|,νέατος,adjective,u(po\,ὑπό,preposition,puqme/ni,πυθμήν,noun,po/ntou,πόντος,noun,h)rh/rein,,,to\,ὁ,article,de\,δέ,particle,pollo\n,πολύς,adjective,u(pei/rexen,ὑπερέχω,verb,a)/grion,ἄγριος,adjective,oi)=dma,οἶδμα,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ai(,ὁ,article,d',δέ,particle,w(/st',ὥστε,conjunction,h)maqo/entos,ἠμαθόεις,adjective,e)pisxedo\n,ἐπισχεδόν,adverb,ai)gialoi=o,αἰγιαλός,noun,parqenikai/,παρθενική,noun,di/xa,δίχα,adverb,ko/lpon,κόλπος,noun,e)p',ἐπί,preposition,i)cu/as,ἰξύα,noun,ei(li/casai,ἑλίσσω,verb,sfai/rh|,σφαῖρα,noun,a)qu/rousin,ἀθύρω,verb,perihge/i,περιηγής,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ai(,ὁ,article,me\n,μέν,particle,e)/peita,ἔπειτα,adverb,a)/llh,ἄλλος,adjective,u(p',ὑπό,preposition,e)c,ἐκ,preposition,a)/llhs,ἄλλος,adjective,de/xetai,δέχομαι,verb,kai\,καί,conjunction,e)s,εἰς,preposition,h)e/ra,ἀήρ,adjective,pe/mpei,πέμπω,verb,u(/yi,ὕψι,adverb,metaxroni/hn,μεταχρόνιος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h(,ὁ,article,d',δέ,particle,ou)/pote,οὔποτε,adverb,pi/lnatai,πιλνάω,verb,ou)/dei,οὖδας,adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w(=s,ὡς,conjunction,ai(,ὁ,article,nh=a,ναῦς,noun,qe/ousan,θέω,verb,a)moibadi\s,ἀμοιβαδίς,adverb,a)/lloqen,ἄλλοθεν,adverb,a)/llh,ἄλλος,adjective,pe/mpe,πέμπω,verb,diheri/hn,διηέριος,adjective,e)pi\,ἐπί,preposition,ku/masin,κῦμα,noun,ai)e\n,ἀεί,adverb,a)/pwqen,ἄπωθεν,adverb,petra/wn,πέτρα,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
peri\,περί,preposition,de/,δέ,particle,sfin,σφεῖς,pronoun,e)reugo/menon,ἐρεύγομαι,verb,ze/en,ζέω,verb,u(/dwr,ὕδωρ,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ta\s,ὁ,article,de\,δέ,particle,kai\,καί,conjunction,au)to\s,αὐτός,pronoun,a)/nac,ἄναξ,noun,korufh=s,κορυφή,noun,e)/pi,ἐπί,preposition,lissa/dos,λισσάς,adjective,a)/krhs,ἄκρις,noun,o)rqo\s,ὀρθός,adjective,e)pi\,ἐπί,preposition,steleh=|,στελεά,noun,tupi/dos,τυπίς,noun,baru\n,βαρύς,adjective,w)=mon,ὦμος,noun,e)rei/sas,ἐρείδω,verb,*(/hfaistos,Ἥφαιστος,proper,qhei=to,θεάομαι,verb,kai\,καί,conjunction,ai)glh/entos,αἰγλήεις,adjective,u(/perqen,ὕπερθεν,preposition,ou)ranou=,οὐρανός,noun,e(sthui=a,,,*dio\s,Ζεύς,proper,da/mar,δάμαρ,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)mfi\,ἀμφί,preposition,d',δέ,particle,*)aqh/nh|,Ἀθήνευς,proper,ba/lle,βάλλω,verb,xe/ras,χείρ,noun,toi=o/n,τοῖος,adjective,min,μιν,pronoun,e)/xen,ἔχω,verb,de/os,δέος,noun,ei)soro/wsan,εἰσοράω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(/ssh,ὅσος,adjective,d',δέ,particle,ei)arinou=,ἐαρινός,adjective,mhku/netai,μηκύνω,verb,h)/matos,ἦμαρ,noun,ai)=sa,Αἶσα,proper,tossa/tion,τοσσάτιος,adjective,moge/eskon,μογέω,verb,e)pi\,ἐπί,preposition,xro/non,χρόνος,noun,o)xli/zousai,ὀχλίζω,verb,nh=a,ναῦς,noun,die\k,διέκ,preposition,pe/tras,πέτρα,noun,poluhxe/as,πολυηχής,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oi(,ἕ,pronoun,d',δέ,particle,a)ne/moio,ἄνεμος,noun,au)=tis,αὖθις,adverb,e)pauro/menoi,ἐπαυρέω,verb,prote/rw,προτέρω,adverb,qe/on,θέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w)=ka,ὦκα,adverb,d',δέ,particle,a)/meibon,ἀμείβω,verb,*qrinaki/hs,Θρινάκιος,proper,leimw=na,λειμών,noun,bow=n,βόα,noun,trofo\n,τροφός,noun,*)heli/oio,Ἥλιος,proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)/nq',ἔνθα,adverb,ai(,ὁ,article,me\n,μέν,particle,kata\,κατά,preposition,be/nqos,βένθος,noun,a)li/gkiai,,,ai)qui/h|sin,αἴθυια,noun,du=non,δύω,verb,e)pei/,ἐπεί,conjunction,r(',ἄρα,particle,a)lo/xoio,ἄλοχος,adjective,*dio\s,Ζεύς,proper,po/rsunon,πορσύνω,verb,e)fetma/s,ἐφετμή,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
