word/0/@_form,word/0/lemma/@_entry,word/0/lemma/@_POS,word/1/@_form,word/1/lemma/@_entry,word/1/lemma/@_POS,word/2/@_form,word/2/lemma/@_entry,word/2/lemma/@_POS,word/3/@_form,word/3/lemma/@_entry,word/3/lemma/@_POS,word/4/@_form,word/4/lemma/@_entry,word/4/lemma/@_POS,word/5/@_form,word/6/@_form,word/6/lemma/@_entry,word/6/lemma/@_POS,word/7/@_form,word/8/@_form,word/8/lemma/@_entry,word/8/lemma/@_POS,word/9/@_form,word/9/lemma/@_entry,word/9/lemma/@_POS,word/10/@_form,word/10/lemma/@_entry,word/10/lemma/@_POS,word/11/@_form,word/12/@_form,word/12/lemma/@_entry,word/12/lemma/@_POS,word/13/@_form,word/13/lemma/@_entry,word/13/lemma/@_POS,word/14/@_form,word/15/@_form,word/15/lemma/@_entry,word/15/lemma/@_POS,word/16/@_form,word/17/@_form,word/17/lemma/@_entry,word/17/lemma/@_POS,word/18/@_form,word/18/lemma/@_entry,word/18/lemma/@_POS,word/5/lemma/@_entry,word/5/lemma/@_POS,word/7/lemma/@_entry,word/7/lemma/@_POS,word/11/lemma/@_entry,word/11/lemma/@_POS,word/14/lemma/@_entry,word/14/lemma/@_POS,word/19/@_form,word/19/lemma/@_entry,word/19/lemma/@_POS,word/20/@_form,word/20/lemma/@_entry,word/20/lemma/@_POS,word/21/@_form,word/21/lemma/@_entry,word/21/lemma/@_POS,word/22/@_form,word/22/lemma/@_entry,word/22/lemma/@_POS,word/23/@_form,word/23/lemma/@_entry,word/23/lemma/@_POS,word/24/@_form,word/24/lemma/@_entry,word/24/lemma/@_POS,word/25/@_form,word/25/lemma/@_entry,word/25/lemma/@_POS,word/26/@_form,word/26/lemma/@_entry,word/26/lemma/@_POS,word/27/@_form,word/27/lemma/@_entry,word/27/lemma/@_POS,word/28/@_form,word/28/lemma/@_entry,word/28/lemma/@_POS,word/29/@_form,word/29/lemma/@_entry,word/29/lemma/@_POS,word/30/@_form,word/30/lemma/@_entry,word/30/lemma/@_POS,word/31/@_form,word/31/lemma/@_entry,word/31/lemma/@_POS,word/32/@_form,word/32/lemma/@_entry,word/32/lemma/@_POS,word/33/@_form,word/33/lemma/@_entry,word/33/lemma/@_POS,word/34/@_form,word/34/lemma/@_entry,word/34/lemma/@_POS,word/35/@_form,word/36/@_form,word/36/lemma/@_entry,word/36/lemma/@_POS,word/37/@_form,word/37/lemma/@_entry,word/37/lemma/@_POS,word/38/@_form,word/38/lemma/@_entry,word/38/lemma/@_POS,word/39/@_form,word/39/lemma/@_entry,word/39/lemma/@_POS,word/40/@_form,word/40/lemma/@_entry,word/40/lemma/@_POS,word/41/@_form,word/41/lemma/@_entry,word/41/lemma/@_POS,word/42/@_form,word/42/lemma/@_entry,word/42/lemma/@_POS,word/43/@_form,word/43/lemma/@_entry,word/43/lemma/@_POS,word/16/lemma/@_entry,word/16/lemma/@_POS,word/35/lemma/@_entry,word/35/lemma/@_POS,word/44/@_form,word/44/lemma/@_entry,word/44/lemma/@_POS,word/45/@_form,word/45/lemma/@_entry,word/45/lemma/@_POS,word/46/@_form,word/46/lemma/@_entry,word/46/lemma/@_POS,word/47/@_form,word/47/lemma/@_entry,word/47/lemma/@_POS,word/48/@_form,word/48/lemma/@_entry,word/48/lemma/@_POS,word/49/@_form,word/49/lemma/@_entry,word/49/lemma/@_POS,word/50/@_form,word/50/lemma/@_entry,word/50/lemma/@_POS,word/51/@_form,word/51/lemma/@_entry,word/51/lemma/@_POS,word/52/@_form,word/52/lemma/@_entry,word/52/lemma/@_POS,word/53/@_form,word/53/lemma/@_entry,word/53/lemma/@_POS,word/54/@_form,word/54/lemma/@_entry,word/54/lemma/@_POS,word/55/@_form,word/55/lemma/@_entry,word/55/lemma/@_POS,word/56/@_form,word/56/lemma/@_entry,word/56/lemma/@_POS,word/57/@_form,word/57/lemma/@_entry,word/57/lemma/@_POS,word/58/@_form,word/58/lemma/@_entry,word/58/lemma/@_POS,word/59/@_form,word/59/lemma/@_entry,word/59/lemma/@_POS,word/60/@_form,word/60/lemma/@_entry,word/60/lemma/@_POS,word/61/@_form,word/61/lemma/@_entry,word/61/lemma/@_POS,word/62/@_form,word/62/lemma/@_entry,word/62/lemma/@_POS,word/63/@_form,word/63/lemma/@_entry,word/63/lemma/@_POS,word/64/@_form,word/64/lemma/@_entry,word/64/lemma/@_POS,word/65/@_form,word/65/lemma/@_entry,word/65/lemma/@_POS,word/66/@_form,word/66/lemma/@_entry,word/66/lemma/@_POS,word/67/@_form,word/67/lemma/@_entry,word/67/lemma/@_POS,word/68/@_form,word/68/lemma/@_entry,word/68/lemma/@_POS,word/69/@_form,word/69/lemma/@_entry,word/69/lemma/@_POS,word/70/@_form,word/70/lemma/@_entry,word/70/lemma/@_POS,word/71/@_form,word/71/lemma/@_entry,word/71/lemma/@_POS,word/72/@_form,word/72/lemma/@_entry,word/72/lemma/@_POS,word/73/@_form,word/73/lemma/@_entry,word/73/lemma/@_POS,word/74/@_form,word/74/lemma/@_entry,word/74/lemma/@_POS,word/75/@_form,word/75/lemma/@_entry,word/75/lemma/@_POS,word/76/@_form,word/76/lemma/@_entry,word/76/lemma/@_POS,word/77/@_form,word/77/lemma/@_entry,word/77/lemma/@_POS,word/78/@_form,word/78/lemma/@_entry,word/78/lemma/@_POS,word/79/@_form,word/80/@_form,word/80/lemma/@_entry,word/80/lemma/@_POS,word/81/@_form,word/81/lemma/@_entry,word/81/lemma/@_POS,word/82/@_form,word/82/lemma/@_entry,word/82/lemma/@_POS,word/83/@_form,word/84/@_form,word/84/lemma/@_entry,word/84/lemma/@_POS,word/85/@_form,word/85/lemma/@_entry,word/85/lemma/@_POS,word/86/@_form,word/87/@_form,word/87/lemma/@_entry,word/87/lemma/@_POS,word/88/@_form,word/88/lemma/@_entry,word/88/lemma/@_POS,word/89/@_form,word/89/lemma/@_entry,word/89/lemma/@_POS,word/90/@_form,word/90/lemma/@_entry,word/90/lemma/@_POS,word/79/lemma/@_entry,word/79/lemma/@_POS,word/83/lemma/@_entry,word/83/lemma/@_POS,word/91/@_form,word/91/lemma/@_entry,word/91/lemma/@_POS,word/92/@_form,word/92/lemma/@_entry,word/92/lemma/@_POS,word/93/@_form,word/93/lemma/@_entry,word/93/lemma/@_POS,word/94/@_form,word/94/lemma/@_entry,word/94/lemma/@_POS,word/95/@_form,word/95/lemma/@_entry,word/95/lemma/@_POS,word/96/@_form,word/96/lemma/@_entry,word/96/lemma/@_POS,word/97/@_form,word/97/lemma/@_entry,word/97/lemma/@_POS,word/98/@_form,word/98/lemma/@_entry,word/98/lemma/@_POS,word/99/@_form,word/99/lemma/@_entry,word/99/lemma/@_POS,word/100/@_form,word/100/lemma/@_entry,word/100/lemma/@_POS,word/101/@_form,word/102/@_form,word/102/lemma/@_entry,word/102/lemma/@_POS,word/103/@_form,word/103/lemma/@_entry,word/103/lemma/@_POS,word/104/@_form,word/104/lemma/@_entry,word/104/lemma/@_POS,word/105/@_form,word/105/lemma/@_entry,word/105/lemma/@_POS,word/106/@_form,word/106/lemma/@_entry,word/106/lemma/@_POS,word/107/@_form,word/108/@_form,word/108/lemma/@_entry,word/108/lemma/@_POS,word/109/@_form,word/110/@_form,word/110/lemma/@_entry,word/110/lemma/@_POS,word/111/@_form,word/111/lemma/@_entry,word/111/lemma/@_POS,word/112/@_form,word/112/lemma/@_entry,word/112/lemma/@_POS,word/113/@_form,word/114/@_form,word/114/lemma/@_entry,word/114/lemma/@_POS,word/115/@_form,word/116/@_form,word/116/lemma/@_entry,word/116/lemma/@_POS,word/117/@_form,word/86/lemma/@_entry,word/86/lemma/@_POS,word/101/lemma/@_entry,word/101/lemma/@_POS,word/107/lemma/@_entry,word/107/lemma/@_POS,word/109/lemma/@_entry,word/109/lemma/@_POS,word/113/lemma/@_entry,word/113/lemma/@_POS,word/115/lemma/@_entry,word/115/lemma/@_POS,word/117/lemma/@_entry,word/117/lemma/@_POS,word/118/@_form,word/118/lemma/@_entry,word/118/lemma/@_POS,word/119/@_form,word/119/lemma/@_entry,word/119/lemma/@_POS,word/120/@_form,word/120/lemma/@_entry,word/120/lemma/@_POS,word/121/@_form,word/121/lemma/@_entry,word/121/lemma/@_POS,word/122/@_form,word/122/lemma/@_entry,word/122/lemma/@_POS,word/123/@_form,word/123/lemma/@_entry,word/123/lemma/@_POS,word/124/@_form,word/124/lemma/@_entry,word/124/lemma/@_POS,word/125/@_form,word/125/lemma/@_entry,word/125/lemma/@_POS,word/126/@_form,word/126/lemma/@_entry,word/126/lemma/@_POS,word/127/@_form,word/127/lemma/@_entry,word/127/lemma/@_POS,word/128/@_form,word/128/lemma/@_entry,word/128/lemma/@_POS,word/129/@_form,word/129/lemma/@_entry,word/129/lemma/@_POS,word/130/@_form,word/130/lemma/@_entry,word/130/lemma/@_POS,word/131/@_form,word/131/lemma/@_entry,word/131/lemma/@_POS,word/132/@_form,word/132/lemma/@_entry,word/132/lemma/@_POS,word/133/@_form,word/133/lemma/@_entry,word/133/lemma/@_POS,word/134/@_form,word/134/lemma/@_entry,word/134/lemma/@_POS,word/135/@_form,word/135/lemma/@_entry,word/135/lemma/@_POS,word/136/@_form,word/136/lemma/@_entry,word/136/lemma/@_POS,word/137/@_form,word/137/lemma/@_entry,word/137/lemma/@_POS,word/138/@_form,word/138/lemma/@_entry,word/138/lemma/@_POS,word/139/@_form,word/139/lemma/@_entry,word/139/lemma/@_POS,word/140/@_form,word/140/lemma/@_entry,word/140/lemma/@_POS,word/141/@_form,word/141/lemma/@_entry,word/141/lemma/@_POS,word/142/@_form,word/142/lemma/@_entry,word/142/lemma/@_POS,word/143/@_form,word/143/lemma/@_entry,word/143/lemma/@_POS,word/144/@_form,word/144/lemma/@_entry,word/144/lemma/@_POS,word/145/@_form,word/145/lemma/@_entry,word/145/lemma/@_POS,word/146/@_form,word/146/lemma/@_entry,word/146/lemma/@_POS,word/147/@_form,word/148/@_form,word/148/lemma/@_entry,word/148/lemma/@_POS,word/149/@_form,word/149/lemma/@_entry,word/149/lemma/@_POS,word/150/@_form,word/150/lemma/@_entry,word/150/lemma/@_POS
kai\,καί,conjunction,ei)=pen,εἶπον,verb,o(,ὁ,article,basileu/s,βασιλεύς,noun,*mh\,μή,conjunction,h(,xei\r,χείρ,noun,*iwab,e)n,ἐν,preposition,panti\,πᾶς,adjective,tou/tw|,οὗτος,pronoun,meta\,sou=,σύ,pronoun,kai\,καί,conjunction,ei)=pen,h(,ὁ,article,gunh\,tw=|,ὁ,article,basilei=,βασιλεύς,noun,ὁ,article,,,μετά,preposition,εἶπον,verb,*zh=|,ζάω,verb,h(,ὁ,article,yuxh/,ψυχή,noun,sou,σύ,pronoun,ku/rie/,κύριος,adjective,mou,ἐγώ,pronoun,basileu=,βασιλεύς,noun,ei),εἰ,conjunction,e)/stin,εἰμί,verb,ei)s,εἰς,preposition,ta\,ὁ,article,decia\,δεξιός,adjective,h)\,ἠέ,conjunction,ei)s,εἰς,preposition,ta\,ὁ,article,a)ristera\,ἀριστερός,adjective,e)k,pa/ntwn,πᾶς,adjective,w(=n,ὅς,pronoun,e)la/lhsen,λαλέω,verb,o(,ὁ,article,ku/rio/s,κῦρος,noun,mou,ἐγώ,pronoun,o(,ὁ,article,basileu/s,βασιλεύς,noun,γυνή,noun,ἐκ,preposition,o(/ti,ὅστις,pronoun,o(,ὁ,article,dou=lo/s,δοῦλος,noun,sou,σύ,pronoun,*iwab,,,au)to\s,αὐτός,pronoun,e)netei/lato/,ἐντέλλω,verb,moi,ἐγώ,pronoun,kai\,καί,conjunction,au)to\s,αὐτός,pronoun,e)/qeto,ἔθω,verb,e)n,ἐν,preposition,tw=|,ὁ,article,sto/mati,στόμα,noun,th=s,ὁ,article,dou/lhs,δούλη,noun,sou,σύ,pronoun,pa/ntas,πᾶς,adjective,tou\s,ὁ,article,lo/gous,λόγος,noun,tou/tous,οὗτος,pronoun,e(/neken,ἕνεκα,preposition,tou=,ὁ,article,perielqei=n,περιέρχομαι,verb,to\,ὁ,article,pro/swpon,πρόσωπον,noun,tou=,ὁ,article,r(h/matos,ῥῆμα,noun,tou/tou,οὗτος,pronoun,e)poi/hsen,ποιέω,verb,o(,ὁ,article,dou=lo/s,δοῦλος,noun,sou,σύ,pronoun,*iwab,,,to\n,ὁ,article,lo/gon,tou=ton,οὗτος,pronoun,kai\,καί,conjunction,o(,ὁ,article,ku/rio/s,mou,ἐγώ,pronoun,sofo\s,σοφός,adjective,kaqw\s,sofi/a,σοφία,noun,a)gge/lou,ἄγγελος,noun,tou=,ὁ,article,qeou=,θεός,noun,λόγος,noun,κῦρος,noun,tou=,ὁ,article,gnw=nai,γιγνώσκω,verb,pa/nta,πᾶς,adjective,ta\,ὁ,article,e)n,ἐν,preposition,th=|,ὁ,article,gh=|,γῆ,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,καθώς,adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,ei)=pen,εἶπον,verb,o(,ὁ,article,basileu\s,βασιλεύς,noun,pro\s,πρός,preposition,*iwab,*)idou\,ἰδού,adverb,dh\,e)poi/hsa/,ποιέω,verb,soi,σύ,pronoun,kata\,κατά,preposition,to\n,lo/gon,λόγος,noun,sou,σύ,pronoun,tou=ton,poreu/ou,πορεύω,verb,e)pi/streyon,to\,ὁ,article,paida/rion,παιδάριον,noun,,,δή,particle,ὁ,article,οὗτος,pronoun,to\n,ὁ,article,*abessalwm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ἐπιστρέφω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,e)/pesen,ἐφέζομαι,verb,*iwab,,,e)pi\,ἐπί,preposition,pro/swpon,πρόσωπον,noun,au)tou=,e)pi\,ἐπί,preposition,th\n,gh=n,γῆ,noun,kai\,καί,conjunction,proseku/nhsen,προσκυνέω,verb,kai\,eu)lo/ghsen,εὐλογέω,verb,to\n,ὁ,article,basile/a,kai\,καί,conjunction,ei)=pen,*iwab,,,*sh/meron,σήμερον,adverb,αὐτός,pronoun,ὁ,article,καί,conjunction,βασιλεύς,noun,e)/gnw,γιγνώσκω,verb,o(,ὁ,article,dou=lo/s,δοῦλος,noun,sou,σύ,pronoun,o(/ti,ὅστις,pronoun,eu(=ron,εὑρίσκω,verb,xa/rin,χάρις,noun,e)n,ἐν,preposition,o)fqalmoi=s,ὀφθαλμός,noun,sou,σύ,pronoun,ku/rie/,κύριος,adjective,mou,ἐγώ,pronoun,basileu=,βασιλεύς,noun,o(/ti,ὅστις,pronoun,e)poi/hsen,ποιέω,verb,o(,ὁ,article,ku/rio/s,mou,ἐγώ,pronoun,o(,ὁ,article,basileu\s,βασιλεύς,noun,to\n,ὁ,article,lo/gon,λόγος,noun,tou=,ὁ,article,dou/lou,δοῦλος,noun,au)tou=,αὐτός,pronoun,εἶπον,verb,κῦρος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,a)ne/sth,ἀνίστημι,verb,*iwab,,,kai\,καί,conjunction,e)poreu/qh,ἐφορεύω,verb,ei)s,*gedsour,,,kai\,h)/gagen,ἄγω,verb,to\n,ὁ,article,*abessalwm,,,ei)s,*ierousalhm,,,,,,,,,,,,,,,,,εἰς,preposition,καί,conjunction,εἰς,preposition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,ei)=pen,εἶπον,verb,o(,ὁ,article,basileu/s,βασιλεύς,noun,*)apostrafh/tw,ἀποστρέφω,verb,ei)s,to\n,ὁ,article,oi)=kon,au)tou=,αὐτός,pronoun,kai\,καί,conjunction,to\,ὁ,article,pro/swpo/n,mou,ἐγώ,pronoun,mh\,μή,conjunction,blepe/tw,,,,,,,,,,,εἰς,preposition,οἶκος,noun,πρόσωπον,noun,βλέπω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,a)pe/streyen,ἀποστρέφω,verb,*abessalwm,,,ei)s,εἰς,preposition,to\n,ὁ,article,oi)=kon,au)tou=,αὐτός,pronoun,kai\,to\,ὁ,article,pro/swpon,πρόσωπον,noun,tou=,ὁ,article,basile/ws,ou)k,οὐ,adverb,ei)=den,εἶδον,verb,,,,,,,,,,,,οἶκος,noun,καί,conjunction,βασιλεύς,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,w(s,ὡς,conjunction,*abessalwm,,,ou)k,οὐ,adverb,h)=n,εἰμί,verb,a)nh\r,e)n,ἐν,preposition,panti\,*israhl,,,ai)neto\s,αἰνετός,adjective,sfo/dra,σφόδρα,adverb,a)po\,i)/xnous,ἴχνος,noun,podo\s,πούς,noun,au)tou=,kai\,καί,conjunction,e(/ws,korufh=s,κορυφή,noun,au)tou=,αὐτός,pronoun,ἀνήρ,noun,πᾶς,adjective,ἀπό,preposition,αὐτός,pronoun,ou)k,οὐ,adverb,h)=n,εἰμί,verb,e)n,ἐν,preposition,au)tw=|,αὐτός,pronoun,mw=mos,μῶμος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ἕως,conjunction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,e)n,ἐν,preposition,tw=|,ὁ,article,kei/resqai,κείρω,verb,au)to\n,αὐτός,pronoun,th\n,kefalh\n,κεφαλή,noun,au)tou=,kai\,καί,conjunction,e)ge/neto,γίγνομαι,verb,a)p',ἀπό,preposition,a)rxh=s,h(merw=n,ἡμέρα,noun,ei)s,εἰς,preposition,h(me/ras,w(s,ὡς,conjunction,a)\n,e)kei/reto,κείρω,verb,o(/ti,ὅστις,pronoun,ὁ,article,αὐτός,pronoun,ἀρχή,noun,ἡμέρα,noun,katebaru/neto,καταβαρύνω,verb,e)p',ἐπί,preposition,au)to/n,αὐτός,pronoun,kai\,καί,conjunction,keiro/menos,κείρω,verb,au)th\n,αὐτός,pronoun,e)/sthsen,ἵστημι,verb,th\n,ὁ,article,tri/xa,θρίξ,noun,th=s,ὁ,article,kefalh=s,κεφαλή,noun,au)tou=,αὐτός,pronoun,diakosi/ous,διακόσιοι,adjective,si/klous,σίγλος,noun,e)n,ἐν,preposition,tw=|,ὁ,article,si/klw|,tw=|,ὁ,article,basilikw=|,βασιλικός,adjective,,,,,,,,,,,,,,,,,,,ἄν,particle,σίγλος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,e)te/xqhsan,τίκτω,verb,tw=|,ὁ,article,*abessalwm,,,trei=s,τρέω,verb,ui(oi\,kai\,καί,conjunction,quga/thr,mi/a,εἷς,adjective,kai\,καί,conjunction,o)/noma,ὄνομα,adjective,au)th=|,*qhmar,,,au(/th,οὗτος,pronoun,h)=n,gunh\,γυνή,noun,kalh\,sfo/dra,σφόδρα,adverb,kai\,καί,conjunction,υἱός,noun,θυγάτηρ,adjective,αὐτός,pronoun,εἰμί,verb,gi/netai,γίγνομαι,verb,gunh\,γυνή,noun,tw=|,ὁ,article,*roboam,,,ui(w=|,υἱός,noun,*salwmwn,,,kai\,καί,conjunction,ti/ktei,τίκτω,verb,au)tw=|,αὐτός,pronoun,to\n,ὁ,article,*abia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,καλός,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*kai\,καί,conjunction,e)ka/qisen,καθίζω,verb,*abessalwm,,,e)n,ἐν,preposition,*ierousalhm,,,du/o,e)/th,ἔτης,noun,h(merw=n,kai\,καί,conjunction,to\,ὁ,article,pro/swpon,πρόσωπον,noun,tou=,basile/ws,βασιλεύς,noun,ou)k,οὐ,adverb,ei)=den,,,,,,,,,,,δύο,adjective,ἡμέρα,noun,ὁ,article,εἶδον,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,a)pe/steilen,ἀποστέλλω,verb,*abessalwm,,,pro\s,πρός,preposition,*iwab,,,tou=,a)postei=lai,ἀποστέλλω,verb,au)to\n,pro\s,πρός,preposition,to\n,ὁ,article,basile/a,βασιλεύς,noun,kai\,ou)k,οὐ,adverb,h)qe/lhsen,ἐθέλω,verb,e)lqei=n,pro\s,πρός,preposition,au)to/n,kai\,καί,conjunction,a)pe/steilen,ἀποστέλλω,verb,ὁ,article,αὐτός,pronoun,καί,conjunction,ἔρχομαι,verb,e)k,ἐκ,preposition,deute/rou,δεύτερος,adjective,pro\s,πρός,preposition,au)to/n,αὐτός,pronoun,kai\,καί,conjunction,ou)k,οὐ,adverb,h)qe/lhsen,ἐθέλω,verb,paragene/sqai,παραγίγνομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,αὐτός,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
