word/0/@_form,word/0/lemma/@_entry,word/0/lemma/@_POS,word/1/@_form,word/1/lemma/@_entry,word/1/lemma/@_POS,word/2/@_form,word/2/lemma/@_entry,word/2/lemma/@_POS,word/3/@_form,word/3/lemma/@_entry,word/3/lemma/@_POS,word/4/@_form,word/4/lemma/@_entry,word/4/lemma/@_POS,word/5/@_form,word/5/lemma/@_entry,word/5/lemma/@_POS,word/6/@_form,word/6/lemma/@_entry,word/6/lemma/@_POS,word/7/@_form,word/7/lemma/@_entry,word/7/lemma/@_POS,word/8/@_form,word/8/lemma/@_entry,word/8/lemma/@_POS,word/9/@_form,word/9/lemma/@_entry,word/9/lemma/@_POS,word/10/@_form,word/10/lemma/@_entry,word/10/lemma/@_POS,word/11/@_form,word/11/lemma/@_entry,word/11/lemma/@_POS,word/12/@_form,word/12/lemma/@_entry,word/12/lemma/@_POS,word/13/@_form,word/13/lemma/@_entry,word/13/lemma/@_POS,word/14/@_form,word/14/lemma/@_entry,word/14/lemma/@_POS,word/15/@_form,word/15/lemma/@_entry,word/15/lemma/@_POS,word/16/@_form,word/16/lemma/@_entry,word/16/lemma/@_POS,word/17/@_form,word/17/lemma/@_entry,word/17/lemma/@_POS,word/18/@_form,word/18/lemma/@_entry,word/18/lemma/@_POS,word/19/@_form,word/19/lemma/@_entry,word/19/lemma/@_POS,word/20/@_form,word/20/lemma/@_entry,word/20/lemma/@_POS,word/21/@_form,word/21/lemma/@_entry,word/21/lemma/@_POS,word/22/@_form,word/22/lemma/@_entry,word/22/lemma/@_POS,word/23/@_form,word/23/lemma/@_entry,word/23/lemma/@_POS,word/24/@_form,word/24/lemma/@_entry,word/24/lemma/@_POS,word/25/@_form,word/25/lemma/@_entry,word/25/lemma/@_POS,word/26/@_form,word/26/lemma/@_entry,word/26/lemma/@_POS,word/27/@_form,word/27/lemma/@_entry,word/27/lemma/@_POS,word/28/@_form,word/28/lemma/@_entry,word/28/lemma/@_POS,word/29/@_form,word/29/lemma/@_entry,word/29/lemma/@_POS,word/30/@_form,word/30/lemma/@_entry,word/30/lemma/@_POS,word/31/@_form,word/31/lemma/@_entry,word/31/lemma/@_POS,word/32/@_form,word/32/lemma/@_entry,word/32/lemma/@_POS,word/33/@_form,word/33/lemma/@_entry,word/33/lemma/@_POS,word/34/@_form,word/34/lemma/@_entry,word/34/lemma/@_POS,word/35/@_form,word/35/lemma/@_entry,word/35/lemma/@_POS,word/36/@_form,word/36/lemma/@_entry,word/36/lemma/@_POS,word/37/@_form,word/37/lemma/@_entry,word/37/lemma/@_POS,word/38/@_form,word/38/lemma/@_entry,word/38/lemma/@_POS,word/39/@_form,word/39/lemma/@_entry,word/39/lemma/@_POS,word/40/@_form,word/40/lemma/@_entry,word/40/lemma/@_POS,word/41/@_form,word/41/lemma/@_entry,word/41/lemma/@_POS,word/42/@_form,word/42/lemma/@_entry,word/42/lemma/@_POS,word/43/@_form,word/43/lemma/@_entry,word/43/lemma/@_POS,word/44/@_form,word/44/lemma/@_entry,word/44/lemma/@_POS,word/45/@_form,word/45/lemma/@_entry,word/45/lemma/@_POS,word/46/@_form,word/46/lemma/@_entry,word/46/lemma/@_POS,word/47/@_form,word/47/lemma/@_entry,word/47/lemma/@_POS,word/48/@_form,word/48/lemma/@_entry,word/48/lemma/@_POS,word/49/@_form,word/49/lemma/@_entry,word/49/lemma/@_POS
i)w\,ἰώ,interjection,pa/ter,πατήρ,noun,sou=,σύ,pronoun,sw=n,σός,adjective,te,τε,particle,gennai/wn,γενναῖος,adjective,te/knwn,τέκνον,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ti/,τίς,pronoun,d',δέ,particle,e)sti\,εἰμί,verb,xrh=ma,χρῆμα,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ti/s,τίς,pronoun,s',σύ,pronoun,a)postre/fei,ἀποστρέφω,verb,fo/bos,φόβος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
feu=,φεῦ,interjection,feu=,φεῦ,interjection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ti/,τίς,pronoun,tou=t',οὗτος,pronoun,e)/feucas,φεύζω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ei)/,εἰ,conjunction,ti,τις,pronoun,mh\,μή,conjunction,frenw=n,φρήν,noun,stu/gos,στύγος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fo/non,φόνος,noun,do/moi,δόμος,noun,pne/ousin,πνέω,verb,ai(matostagh=,αἱματοσταγής,adjective,kai/,καί,conjunction,pw=sto/d',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o)/zei,ὄζω,verb,quma/twn,θῦμα,noun,e)festi/wn,ἐφέστιος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(/moios,ὅμοιος,adjective,a)tmo\s,ἀτμός,noun,w(/sper,ὥσπερ,adverb,e)k,ἐκ,preposition,ta/fou,τάφος,noun,pre/pei,πρέπω,verb,ou),οὐ,adverb,*su/rion,Σύριος,proper,a)gla/isma,ἀγλάισμα,noun,dw/masin,δῶμα,noun,le/geis,λέγω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)ll',ἀλλά,adverb,ei)=mi,εἶμι,verb,ka)n,ἐν,preposition,do/moisi,δόμος,noun,kwku/sous',κωκύω,verb,e)mh\n,ἐμός,adjective,*)agame/mnono/s,Ἀγαμέμνων,proper,te,τε,particle,moi=ran,μοῖρα,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)rkei/tw,ἀρκέω,verb,bi/os,βίος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i)w\,ἰώ,interjection,ce/noi,ξένος,noun,ou)/toi,οὔτοι,adverb,dusoi/zw,δυσοίζω,verb,qa/mnon,θάμνος,noun,w(s,ὡς,conjunction,o)/rnis,ὄρνις,noun,fo/bw|,φόβος,noun,a)/llws,ἄλλως,adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qanou/sh|,θνήσκω,verb,marturei=te/,μαρτύρομαι,verb,moi,ἐγώ,pronoun,to/de,ὅδε,pronoun,o(/tan,ὅταν,conjunction,gunh\,γυνή,noun,gunaiko\s,γυνή,noun,a)nt',ἀντί,preposition,e)mou=,ἐγώ,pronoun,qa/nh|,θνήσκω,verb,a)nh/r,ἀνήρ,noun,te,τε,particle,dusda/martos,δύσδαμαρ,noun,a)nt',ἀντί,preposition,a)ndro\s,ἀνήρ,noun,pe/sh|,πίπτω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)picenou=mai,ἐπιξενόομαι,verb,tau=ta,οὗτος,pronoun,d',δέ,particle,w(s,ὡς,conjunction,qanoume/nh,θνήσκω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w)=,ὦ,interjection,tlh=mon,τλήμων,adjective,oi)kti/rw,οἰκτείρω,verb,se,σύ,pronoun,qesfa/tou,θέσφατος,adjective,mo/rou,μόρον,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a(/pac,ἅπαξ,adverb,e)/t',ἔτι,adverb,ei)pei=n,εἶπον,verb,r(h=sin,ῥῆσις,noun,ou),οὐ,adverb,qrh=non,θρῆνος,noun,qe/lw,ἐθέλω,verb,e)mo\n,ἐμός,adjective,to\n,ὁ,article,au)th=s,αὐτός,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h(li/w|,ἥλιος,noun,d',δέ,particle,e)peu/xomai,ἐπεύχομαι,verb,pro\s,πρός,preposition,u(/staton,ὕστατος,adjective,fw=s,φάος,adjective,dou/lhs,δούλη,noun,qanou/shs,θνήσκω,verb,eu)marou=s,εὐμαρής,adverb,xeirw/matos,χείρωμα,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i)w\,ἰώ,interjection,bro/teia,βρότειος,adjective,pra/gmat',πρᾶγμα,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eu)tuxou=nta,εὐτυχέω,verb,me\n,μέν,particle,skia/,σκιά,noun,tis,τις,pronoun,a)\n,ἄν,particle,tre/yeien,τρέπω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ei),εἰ,conjunction,de\,δέ,particle,dustuxh=|,δυστυχέω,verb,bolai=s,βολή,noun,u(grw/sswn,ὑγρώσσω,verb,spo/ggos,σπόγγος,noun,w)/lesen,ὄλλυμι,verb,grafh/n,γραφή,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,tau=t',οὗτος,pronoun,e)kei/nwn,ἐκεῖνος,pronoun,ma=llon,μᾶλλον,adverb,oi)kti/rw,οἰκτείρω,verb,polu/,πολύς,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
to\,ὁ,article,me\n,μέν,particle,eu)=,εὖ,adverb,pra/ssein,πράσσω,verb,a)ko/reston,ἀκόρεστος,adjective,e)/fu,φύω,verb,pa=si,πᾶς,adjective,brotoi=sin,βροτός,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
daktulodei/ktwn,δακτυλόδεικτος,adjective,d',δέ,particle,ou)/tis,οὔτις,pronoun,a)peipw\n,ἀπεῖπον,verb,ei)/rgei,ἔργω,verb,mela/qrwn,μέλαθρον,noun,mhke/t',μηκέτι,adverb,e)se/lqh|s,εἰσέρχομαι,verb,ta/de,ὅδε,pronoun,fwnw=n,φωνέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,tw=|de,ὅδε,pronoun,po/lin,πόλις,adjective,me\n,μέν,particle,e(lei=n,αἱρέω,verb,e)/dosan,δίδωμι,verb,ma/kares,μάκαρ,noun,*pria/mou,Πρίαμος,proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qeoti/mhtos,θεοτίμητος,adjective,d',δέ,particle,oi)/kad',οἴκαδε,adverb,i(ka/nei,ἱκάνω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nu=n,νῦν,adverb,d',δέ,particle,ei),εἰ,conjunction,prote/rwn,πρότερος,adjective,ai(=m',αἷμα,noun,a)potei/sh|,ἀποτίνω,verb,kai\,καί,conjunction,toi=si,τίς,pronoun,qanou=si,θνήσκω,verb,qanw\n,θνήσκω,verb,a)/llwn,ἄλλος,adjective,poina\s,ποινή,noun,qana/twn,θάνατος,adjective,e)pikra/nh|,,,ti/s,τίς,pronoun,a)\n,ἄν,particle,e)c,ἐκ,preposition,eu/caito,,,brotw=n,βροτός,noun,a)sinei=,ἀσινής,adverb,dai/moni,δαίμων,adjective,fu=nai,φύω,verb,ta/d',ὅδε,pronoun,a)kou/wn,ἀκούω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w)/moi,ὤμοι,interjection,pe/plhgmai,πλήσσω,verb,kairi/an,καίριος,adjective,plhgh\n,πληγή,noun,e)/sw,ἔσω,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ti/s,τίς,pronoun,plhgh\n,πληγή,noun,a)utei=,ἀυτέω,verb,kairi/ws,καίριος,adjective,ou)tasme/nos,οὐτάζω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w)/moi,ὤμοι,interjection,ma/l',μάλα,adverb,au)=qis,αὖθις,adverb,deute/ran,δεύτερος,adjective,peplhgme/nos,πλήσσω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tou)/rgon,ἔργον,noun,ei)rga/sqai,ἐργάζομαι,verb,dokei=,δοκέω,verb,moi,ἐγώ,pronoun,basile/ws,βασιλεύς,noun,oi)mw/gmasin,οἴμωγμα,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)lla\,ἀλλά,adverb,koinwsw/meq',κοινόω,verb,h)/n,ἐάν,conjunction,pws,πως,particle,a)sfalh=,ἀσφαλής,adjective,bouleu/mata,βούλευμα,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)gw\,ἐγώ,pronoun,me\n,μέν,particle,u(mi=n,σύ,pronoun,th\n,ὁ,article,e)mh\n,ἐμός,adjective,gnw/mhn,γνώμη,noun,le/gw,λέγω,verb,pro\s,πρός,preposition,dw=ma,δῶμα,noun,deu=r',δεῦρο,adverb,a)stoi=si,ἀστός,noun,khru/ssein,κηρύσσω,verb,boh/n,βοή,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)moi\,ἐγώ,pronoun,d',δέ,particle,o(/pws,ὅπως,conjunction,ta/xista/,τάχιστος,adjective,g',γε,particle,e)mpesei=n,ἐμπίτνω,verb,dokei=,δοκέω,verb,kai\,καί,conjunction,pra=gm',πρᾶγμα,noun,e)le/gxein,ἐλέγχω,verb,su\n,σύν,preposition,neorru/tw|,νεόρρυτος,adjective,ci/fei,ξίφος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ka)gw\,ἐγώ,pronoun,toiou/tou,τοιοῦτος,adjective,gnw/matos,γνῶμα,noun,koinwno\s,κοινωνός,noun,w)\n,εἰμί,verb,yhfi/zomai/,ψηφίζομαι,verb,ti,τις,pronoun,dra=n,δράω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
to\,ὁ,article,mh\,μή,conjunction,me/llein,μέλλω,verb,d',δέ,particle,a)kmh/,ἀκμή,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(ra=n,ὁράω,verb,pa/resti,πάρειμι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
froimia/zontai,φροιμιάζομαι,verb,ga\r,γάρ,particle,w(s,ὡς,conjunction,turanni/dos,τυραννίς,noun,shmei=a,σημεῖον,noun,pra/ssontes,πράσσω,verb,po/lei,πόλις,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xroni/zomen,χρονίζω,verb,ga/r,γάρ,particle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oi(,ὁ,article,de\,δέ,particle,th=s,ὁ,article,mellou=s,μέλλησις,noun,kle/os,κλέος,noun,pe/doi,πέδοι,adverb,patou=ntes,πατέω,verb,ou),οὐ,adverb,kaqeu/dousin,καθεύδω,verb,xeri/,χείρ,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou)k,οὐ,adverb,oi)=da,οἶδα,verb,boulh=s,βουλεύς,noun,h(=stinos,ὅστις,pronoun,tuxw\n,τυγχάνω,verb,le/gw,λέγω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tou=,ὁ,article,drw=nto/s,δράω,verb,e)sti,εἰμί,verb,kai\,καί,conjunction,to\,ὁ,article,bouleu=sai,βουλεύω,verb,pe/ri,περί,preposition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ka)gw\,ἐγώ,pronoun,toiou=to/s,τοιοῦτος,adjective,ei)m',εἰμί,verb,e)pei\,ἐπεί,conjunction,dusmhxanw=,δυσμηχανέω,verb,lo/goisi,λόγος,noun,to\n,ὁ,article,qano/nt',θνήσκω,verb,a)nista/nai,ἀνίστημι,verb,pa/lin,πάλιν,adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h)=,ἦ,adverb,kai\,καί,conjunction,bi/on,βίος,adjective,tei/nontes,τείνω,verb,w(=d',ὧδε,adverb,u(pei/comen,ὑπείκω,verb,do/mwn,δόμος,noun,kataisxunth=rsi,καταισχυντήρ,noun,toi=sd',ὅδε,pronoun,h(goume/nois,ἡγέομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)ll',ἀλλά,adverb,ou)k,οὐ,adverb,a)nekto/na)lla\,,,katqanei=n,καταθνήσκω,verb,kratei=,κρατέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pepaite/ra,πέπων,verb,ga\r,γάρ,particle,moi=ra,μοῖρα,adjective,th=s,ὁ,article,turanni/dos,τυραννίς,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h)=,ἦ,adverb,ga\r,γάρ,particle,tekmhri/oisin,τεκμήριον,noun,e)c,ἐκ,preposition,oi)mwgma/twn,οἴμωγμα,noun,manteuso/mesqa,μαντεύομαι,verb,ta)ndro\s,ἀνήρ,noun,w(s,ὡς,conjunction,o)lwlo/tos,ὄλλυμι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sa/f',σάφα,adverb,ei)do/tas,οἶδα,verb,xrh\,χρή,verb,tw=nde,ὅδε,pronoun,qumou=sqai,θυμόω,verb,pe/ri,περί,preposition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
to\,ὁ,article,ga\r,γάρ,particle,topa/zein,τοπάζω,verb,tou=,ὁ,article,sa/f',σάφα,adverb,ei)de/nai,οἶδα,verb,di/xa,δίχα,adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tau/thn,οὗτος,pronoun,e)painei=n,ἐπαινέω,verb,pa/ntoqen,πάντοθεν,adverb,plhqu/nomai,πληθύνω,verb,tranw=s,τρανής,adverb,*)atrei/dhn,Ἀτρείδης,proper,ei)de/nai,οἶδα,verb,kurou=nq',κυρέω,verb,o(/pws,ὅπως,conjunction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pollw=n,πολύς,adjective,pa/roiqen,πάροιθε,preposition,kairi/ws,καίριος,adjective,ei)rhme/nwn,ἐρῶ,verb,ta)nanti/',ἐναντίος,adjective,ei)pei=n,εἶπον,verb,ou)k,οὐ,adverb,e)paisxunqh/somai,ἐπαισχύνομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
