word/0/@_form,word/0/lemma/@_entry,word/0/lemma/@_POS,word/1/@_form,word/1/lemma/@_entry,word/1/lemma/@_POS,word/2/@_form,word/2/lemma/@_entry,word/2/lemma/@_POS,word/3/@_form,word/3/lemma/@_entry,word/3/lemma/@_POS,word/4/@_form,word/4/lemma/@_entry,word/4/lemma/@_POS,word/5/@_form,word/5/lemma/@_entry,word/5/lemma/@_POS,word/6/@_form,word/6/lemma/@_entry,word/6/lemma/@_POS,word/7/@_form,word/7/lemma/@_entry,word/7/lemma/@_POS,word/8/@_form,word/8/lemma/@_entry,word/8/lemma/@_POS,word/9/@_form,word/9/lemma/@_entry,word/9/lemma/@_POS,word/10/@_form,word/10/lemma/@_entry,word/10/lemma/@_POS,word/11/@_form,word/11/lemma/@_entry,word/11/lemma/@_POS,word/12/@_form,word/12/lemma/@_entry,word/12/lemma/@_POS,word/13/@_form,word/13/lemma/@_entry,word/13/lemma/@_POS,word/14/@_form,word/14/lemma/@_entry,word/14/lemma/@_POS,word/15/@_form,word/15/lemma/@_entry,word/15/lemma/@_POS,word/16/@_form,word/16/lemma/@_entry,word/16/lemma/@_POS,word/17/@_form,word/17/lemma/@_entry,word/17/lemma/@_POS,word/18/@_form,word/18/lemma/@_entry,word/18/lemma/@_POS,word/19/@_form,word/19/lemma/@_entry,word/19/lemma/@_POS,word/20/@_form,word/20/lemma/@_entry,word/20/lemma/@_POS,word/21/@_form,word/21/lemma/@_entry,word/21/lemma/@_POS,word/22/@_form,word/22/lemma/@_entry,word/22/lemma/@_POS,word/23/@_form,word/23/lemma/@_entry,word/23/lemma/@_POS,word/24/@_form,word/24/lemma/@_entry,word/24/lemma/@_POS,word/25/@_form,word/25/lemma/@_entry,word/25/lemma/@_POS,word/26/@_form,word/26/lemma/@_entry,word/26/lemma/@_POS,word/27/@_form,word/27/lemma/@_entry,word/27/lemma/@_POS,word/28/@_form,word/28/lemma/@_entry,word/28/lemma/@_POS,word/29/@_form,word/29/lemma/@_entry,word/29/lemma/@_POS,word/30/@_form,word/30/lemma/@_entry,word/30/lemma/@_POS,word/31/@_form,word/31/lemma/@_entry,word/31/lemma/@_POS,word/32/@_form,word/32/lemma/@_entry,word/32/lemma/@_POS,word/33/@_form,word/33/lemma/@_entry,word/33/lemma/@_POS,word/34/@_form,word/34/lemma/@_entry,word/34/lemma/@_POS,word/35/@_form,word/35/lemma/@_entry,word/35/lemma/@_POS,word/36/@_form,word/36/lemma/@_entry,word/36/lemma/@_POS,word/37/@_form,word/37/lemma/@_entry,word/37/lemma/@_POS,word/38/@_form,word/38/lemma/@_entry,word/38/lemma/@_POS,word/39/@_form,word/39/lemma/@_entry,word/39/lemma/@_POS,word/40/@_form,word/40/lemma/@_entry,word/40/lemma/@_POS,word/41/@_form,word/41/lemma/@_entry,word/41/lemma/@_POS,word/42/@_form,word/42/lemma/@_entry,word/42/lemma/@_POS,word/43/@_form,word/43/lemma/@_entry,word/43/lemma/@_POS,word/44/@_form,word/44/lemma/@_entry,word/44/lemma/@_POS,word/45/@_form,word/45/lemma/@_entry,word/45/lemma/@_POS,word/46/@_form,word/46/lemma/@_entry,word/46/lemma/@_POS,word/47/@_form,word/47/lemma/@_entry,word/47/lemma/@_POS,word/48/@_form,word/48/lemma/@_entry,word/48/lemma/@_POS,word/49/@_form,word/49/lemma/@_entry,word/49/lemma/@_POS,word/50/@_form,word/50/lemma/@_entry,word/50/lemma/@_POS,word/51/@_form,word/51/lemma/@_entry,word/51/lemma/@_POS,word/52/@_form,word/52/lemma/@_entry,word/52/lemma/@_POS,word/53/@_form,word/53/lemma/@_entry,word/53/lemma/@_POS,word/54/@_form,word/54/lemma/@_entry,word/54/lemma/@_POS,word/55/@_form,word/55/lemma/@_entry,word/55/lemma/@_POS,word/56/@_form,word/56/lemma/@_entry,word/56/lemma/@_POS,word/57/@_form,word/57/lemma/@_entry,word/57/lemma/@_POS,word/58/@_form,word/58/lemma/@_entry,word/58/lemma/@_POS,word/59/@_form,word/59/lemma/@_entry,word/59/lemma/@_POS,word/60/@_form,word/60/lemma/@_entry,word/60/lemma/@_POS,word/61/@_form,word/61/lemma/@_entry,word/61/lemma/@_POS,word/62/@_form,word/62/lemma/@_entry,word/62/lemma/@_POS
ei)/te,εἴτε,adverb,a)/lloi,ἄλλος,adjective,tine\s,τις,pronoun,e(/tero/n,ἕτερος,adjective,ti,τις,pronoun,toiou=ton,τοιοῦτος,adjective,kakourgou=ntes,κακουργέω,verb,o)fqe/ntes,ὁράω,verb,u(p',ὑπό,preposition,au)tw=n,αὐτός,pronoun,i(/na,ἵνα,conjunction,mh\,μή,conjunction,gnwsqw=si,γιγνώσκω,verb,die/fqeiran,διαφθείρω,verb,au)tou/s,αὐτός,pronoun,a(/ma,ἅμα,adverb,tw=|,ὁ,article,tou/twn,οὗτος,pronoun,fo/nw|,φόνος,noun,to\,ὁ,article,kakou/rghma,κακούργημα,noun,a)\n,ἄν,particle,e)khru/sseto,κηρύσσω,verb,kai\,καί,conjunction,ei)s,εἰς,preposition,tou/tous,οὗτος,pronoun,a)\n,ἄν,particle,h(,ὁ,article,u(poyi/a,ὑποψία,noun,h(=ken,ἥκω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oi(/,ἕ,pronoun,te,τε,particle,h(=sson,ἥσσων,adverb,kinduneu/ontes,κινδυνεύω,verb,tw=n,ὁ,article,ma=llon,μᾶλλον,adverb,e)n,ἐν,preposition,fo/bw|,φόβος,noun,o)/ntwn,εἰμί,verb,ou)k,οὐ,adverb,oi)=d',οἶδα,verb,o(/pws,ὅπως,conjunction,a)\n,ἄν,particle,ma=llon,μᾶλλον,adverb,e)pebou/leusan,ἐπιβουλεύω,verb,au)tw=|,αὐτός,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tou\s,ὁ,article,me\n,μέν,particle,ga\r,γάρ,particle,o(/,ὅς,pronoun,te,τε,particle,fo/bos,φόβος,noun,h(/,ὅς,pronoun,te,τε,particle,a)diki/a,ἀδικία,noun,i(kanh\,ἱκανός,adjective,h)=n,εἰμί,verb,pau=sai,παύω,verb,th=s,ὁ,article,promhqi/as,προμήθεια,adjective,toi=s,ὁ,article,de\,δέ,particle,o(/,ὅς,pronoun,te,τε,particle,ki/ndunos,κίνδυνος,noun,h(/,ὅς,pronoun,te,τε,particle,ai)sxu/nh,αἰσχύνη,adjective,mei/zwn,μέγας,adverb,ou)=sa,εἰμί,verb,th=s,ὁ,article,diafora=s,διαφορά,noun,ei),εἰ,conjunction,kai\,καί,conjunction,dienoh/qhsan,διανοέομαι,verb,tau=ta,οὗτος,pronoun,pra=cai,πράσσω,verb,a)rkou=sa,ἀρκέω,verb,h)=n,εἰμί,verb,swfroni/sai,σωφρονίζω,verb,to\,ὁ,article,qumou/menon,θυμόω,verb,th=s,ὁ,article,gnw/mhs,γνώμη,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou)k,οὐ,adverb,o)rqw=s,ὀρθός,adjective,de\,δέ,particle,th\n,ὁ,article,tou=,ὁ,article,a)kolou/qou,ἀκόλουθος,adjective,marturi/an,μαρτυρία,noun,a)/piston,ἄπιστος,adjective,le/gousin,λέγω,verb,ei)=nai,εἰμί,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou),οὐ,adverb,ga\r,γάρ,particle,e)pi\,ἐπί,preposition,tai=s,ὁ,article,toiau/tais,τοιοῦτος,adjective,marturi/ais,μαρτυρία,noun,basani/zontai,βασανίζω,verb,a)ll',ἀλλά,adverb,e)leu/qeroi,ἐλεύθερος,adjective,a)fi/entai,ἀφίημι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(po/tan,ὁπόταν,adverb,de\,δέ,particle,h)\,ἠέ,conjunction,kle/yantes,κλέπτω,verb,a)parnw=ntai,ἀπαρνέομαι,verb,h)\,ἠέ,conjunction,sugkru/ptwsi,συγκρύπτω,verb,toi=s,ὁ,article,despo/tais,δεσπότης,adjective,to/te,τότε,adverb,basani/zontes,βασανίζω,verb,a)ciou=men,ἀξιόω,verb,ta)lhqh=,ἀληθής,adjective,le/gein,λέγω,verb,au)tou/s,αὐτός,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou)de\,οὐδέ,particle,mh\n,μήν,particle,a)pogene/sqai,ἀπογίγνομαι,verb,h)\,ἠέ,conjunction,paragene/sqai,παραγίγνομαι,verb,ei)ko/teron,εἰκότως,adverb,au)to/n,αὐτός,pronoun,e)stin,εἰμί,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ei),εἰ,conjunction,ga\r,γάρ,particle,a)pege/neto,ἀπογίγνομαι,verb,to\n,ὁ,article,me\n,μέν,particle,ki/ndunon,κίνδυνος,noun,to\n,ὁ,article,au)to\n,αὐτός,pronoun,e)/melle,μέλλω,verb,kai\,καί,conjunction,parw\n,πάρειμι,verb,kinduneu/ein,κινδυνεύω,verb,pa=s,πᾶς,adjective,ga\r,γάρ,particle,au)tw=n,αὐτός,pronoun,lhfqei\s,λαμβάνω,verb,tou=ton,οὗτος,pronoun,a)\n,ἄν,particle,to\n,ὁ,article,e)pibouleu/santa,ἐπιβουλεύω,verb,h)/legxen,ἐλέγχω,verb,o)/nta,εἰμί,verb,to\,ὁ,article,d',δέ,particle,e)/rgon,ἔργον,noun,h(=sson,ἥσσων,adverb,pra/ssein,πράσσω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou)dei\s,οὐδείς,pronoun,ga\r,γάρ,particle,o(/stis,ὅστις,pronoun,tw=n,ὁ,article,paro/ntwn,πάρειμι,verb,ou)k,οὐ,adverb,a)\n,ἄν,particle,o)knhro/teros,ὀκνηρός,adjective,ei)s,εἰς,preposition,th\n,ὁ,article,pra=cin,πρᾶξις,adjective,h)=n,εἰμί,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w(s,ὡς,conjunction,d',δέ,particle,ou)k,οὐ,adverb,e)la/ssw,ἐλάσσων,adjective,a)lla\,ἀλλά,adverb,polu\,πολύς,adjective,mei/zw,μέγας,adverb,to\n,ὁ,article,a)po\,ἀπό,preposition,th=s,ὁ,article,grafh=s,γραφεύς,noun,ki/ndunon,κίνδυνος,noun,h)\,ἠέ,conjunction,to/nde,ὅδε,pronoun,h(gei=to,ἁγέομαι,verb,ei)=nai,εἰμί,verb,dida/cw,διδάσκω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
to\,ὁ,article,me\n,μέν,particle,a(lw=nai,ἁλίσκομαι,verb,kai\,καί,conjunction,a)pofugei=n,ἀποφεύγω,verb,a)mfote/ras,ἀμφότερος,adjective,ta\s,ὁ,article,diw/ceis,δίωξις,adjective,e)n,ἐν,preposition,i)/sais,ἴσος,adjective,e)lpi/si,ἐλπίς,noun,qw=men,θάζω,verb,au)tw=|,αὐτός,pronoun,ei)=nai,εἰμί,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mh\,μή,conjunction,paraxqh=nai,παράγω,verb,de\,δέ,particle,th\n,ὁ,article,grafh\n,γραφή,noun,ou)demi/an,οὐδείς,pronoun,e)lpi/da,ἐλπίς,noun,ei)=xe,ἔχω,verb,tou/tou,οὗτος,pronoun,ge,γε,particle,zw=ntos,ζάω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou),οὐ,adverb,ga\r,γάρ,particle,a)\n,ἄν,particle,e)pei/qeto,πείθω,verb,au)tw=|,αὐτός,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ei)s,εἰς,preposition,de\,δέ,particle,to/nde,ὅδε,pronoun,to\n,ὁ,article,a)gw=na,ἀγών,noun,h(/cein,ἥκω,verb,ou)k,οὐ,adverb,h)/lpise,ἐλπίζω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lh/sein,λανθάνω,verb,ga\r,γάρ,particle,e)do/kei,δοκέω,verb,a)poktei/nas,ἀποκτείνω,verb,au)to/n,αὐτός,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)ciw=n,ἀξιάω,verb,de\,δέ,particle,dia\,διά,preposition,to\,ὁ,article,fanera\n,φανερός,adjective,ei)=nai,εἰμί,verb,th\n,ὁ,article,u(poyi/an,ὑποψία,noun,au)tw=|,αὐτός,pronoun,mh\,μή,conjunction,katadokei=sqai,καταδοκέω,verb,u(f',ὑπό,preposition,u(mw=n,σύ,pronoun,ou)k,οὐ,adverb,o)rqw=s,ὀρθός,adjective,a)cioi=,ἀξιόω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ei),εἰ,conjunction,ga\r,γάρ,particle,tou=ton,οὗτος,pronoun,e)n,ἐν,preposition,toi=s,ὁ,article,megi/stois,μέγας,adverb,kindu/nois,κίνδυνος,noun,o)/nta,εἰμί,verb,i(kanh\,ἱκανός,adjective,h)=n,εἰμί,verb,h(,ὁ,article,u(poyi/a,ὑποψία,noun,a)potre/yai,ἀποτρέπω,verb,th=s,ὁ,article,e)piqe/sews,ἐπίθεσις,noun,ou)dei/s,οὐδείς,pronoun,g',γε,particle,a)\n,ἄν,particle,e)pebou/leusen,ἐπιβουλεύω,verb,au)tw=|,αὐτός,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pa=s,πᾶς,adjective,ga\r,γάρ,particle,a)/n,ἄν,particle,tis,τις,pronoun,tw=n,ὁ,article,h(=sson,ἥσσων,adverb,kinduneuo/ntwn,κινδυνεύω,verb,th\n,ὁ,article,u(poyi/an,ὑποψία,noun,ma=llon,μᾶλλον,adverb,tou=,ὁ,article,kindu/nou,κίνδυνος,noun,fobou/menos,φοβέω,verb,h(=sson,ἥσσων,adverb,h)\,ἠέ,conjunction,ou(=tos,οὗτος,pronoun,e)pe/qeto,ἐπιτίθημι,verb,au)tw=|,αὐτός,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ai(,ὁ,article,d',δέ,particle,ei)sforai\,εἰσφορά,noun,kai\,καί,conjunction,xorhgi/ai,χορηγία,noun,eu)daimoni/as,εὐδαιμονία,noun,me\n,μέν,particle,i(kano\n,ἱκανός,adjective,shmei=o/n,σημεῖον,noun,e)sti,εἰμί,verb,tou=,ὁ,article,de\,δέ,particle,mh\,μή,conjunction,a)poktei=nai,ἀποκτείνω,verb,ta)nanti/a,ἐναντίος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
peri\,περί,preposition,ga\r,γάρ,particle,au)th=s,αὐτός,pronoun,th=s,ὁ,article,eu)daimoni/as,εὐδαιμονία,noun,tre/mwn,τρέμω,verb,mh\,μή,conjunction,a)posterhqh=|,ἀποστερέω,verb,ei)ko/tws,ἐοικότως,adverb,me\n,μέν,particle,a)nosi/ws,ἀνόσιος,adjective,de\,δέ,particle,a)pe/kteine,ἀποκτείνω,verb,to\n,ὁ,article,a)/ndra,ἀνήρ,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fa/skwn,φάσκω,verb,de\,δέ,particle,ou),οὐ,adverb,tou\s,ὁ,article,ei)ko/tws,ἐοικότως,adverb,a)ll',ἀλλά,adverb,o)/ntws,ὄντως,adverb,a)poktei/nantas,ἀποκτείνω,verb,fone/as,φονεύς,noun,ei)=nai,εἰμί,verb,peri\,περί,preposition,me\n,μέν,particle,tw=n,ὁ,article,a)pokteina/ntwn,ἀποκτείνω,verb,o)rqw=s,ὀρθός,adjective,le/gei,λέγω,verb,ei)/per,εἴπερ,conjunction,e)ge/neto,γίγνομαι,verb,fanero\n,φανερός,adjective,h(mi=n,ἐγώ,pronoun,ti/nes,τίς,pronoun,h)=san,εἰμί,verb,oi(,ἕ,pronoun,a)poktei/nantes,ἀποκτείνω,verb,au)to/n,αὐτός,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mh\,μή,conjunction,dedhlwme/nwn,δηλόω,verb,de\,δέ,particle,tw=n,ὁ,article,a)pokteina/ntwn,ἀποκτείνω,verb,u(po\,ὑπό,preposition,tw=n,ὁ,article,ei)ko/twn,ἔοικα,verb,e)legxo/menos,ἐλέγχω,verb,ou(=tos,οὗτος,pronoun,a)\n,ἄν,particle,kai\,καί,conjunction,ou)dei\s,οὐδείς,pronoun,e(/teros,ἕτερος,adjective,lto(gt,,,a)poktei/nas,ἀποκτείνω,verb,au)to\n,αὐτός,pronoun,ei)/h,ἀίω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou),οὐ,adverb,ga\r,γάρ,particle,e)pi\,ἐπί,preposition,martu/rwn,μάρτυρος,noun,a)lla\,ἀλλά,adverb,krupto/mena,κρύπτω,verb,pra/ssetai,πράσσω,verb,ta\,ὁ,article,toiau=ta,τοιοῦτος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou(/tw,οὕτως,adverb,de\,δέ,particle,fanerw=s,φανερός,adjective,e)k,ἐκ,preposition,th=s,ὁ,article,au(tou=,ἑαυτοῦ,pronoun,a)pologi/as,ἀπολογία,noun,e)legxqei\s,ἐλέγχω,verb,diafqei/ras,διαφθείρω,verb,au)to/n,αὐτός,pronoun,ou)de\n,οὐδείς,pronoun,e(/teron,ἕτερος,adjective,u(mw=n,σύ,pronoun,dei=tai,δέομαι,verb,h)\,ἠέ,conjunction,th\n,ὁ,article,au(tou=,ἑαυτοῦ,pronoun,miari/an,μιαρία,noun,ei)s,εἰς,preposition,u(ma=s,σύ,pronoun,au)tou\s,αὐτός,pronoun,e)ktre/yai,ἐκτρέπω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h(mei=s,ἐγώ,pronoun,de\,δέ,particle,u(mw=n,σύ,pronoun,deo/meqa,δέομαι,verb,me\n,μέν,particle,ou)de/n,οὐδείς,pronoun,le/gomen,λέγω,verb,d',δέ,particle,u(mi=n,σύ,pronoun,ei),εἰ,conjunction,mh/te,μήτε,particle,e)k,ἐκ,preposition,tw=n,ὁ,article,ei)ko/twn,ἔοικα,verb,mh/te,μήτε,particle,e)k,ἐκ,preposition,tw=n,ὁ,article,marturoume/nwn,μαρτύρομαι,verb,ou(=tos,οὗτος,pronoun,nu=n,νῦν,adverb,e)le/gxetai,ἐλέγχω,verb,ou)k,οὐ,adverb,e)/stin,εἰμί,verb,e)/ti,ἔτι,adverb,tw=n,ὁ,article,diwkome/nwn,διώκω,verb,e)/legxos,ἔλεγχος,noun,ou)dei/s,οὐδείς,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
safh=,σαφής,adverb,me\n,μέν,particle,ga\r,γάρ,particle,to\n,ὁ,article,qa/naton,θάνατος,adjective,gignw/skontes,γιγνώσκω,verb,fanerw=s,φανερός,adjective,de\,δέ,particle,ta\,ὁ,article,i)/xnh,ἴχνος,noun,th=s,ὁ,article,u(poyi/as,ὑποψία,noun,ei)s,εἰς,preposition,tou=ton,οὗτος,pronoun,fe/ronta,φέρω,verb,pistw=s,πιστός,adjective,de\,δέ,particle,tou=,ὁ,article,a)kolou/qou,ἀκόλουθος,adjective,marturou=ntos,μαρτυρέω,verb,pw=s,πῶς,adverb,a)\n,ἄν,particle,dikai/ws,δίκαιος,adjective,a)polu/oite,ἀπολύω,verb,au)to/n,αὐτός,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)di/kws,ἄδικος,adjective,d',δέ,particle,a)poluome/nou,ἀπολύω,verb,tou/tou,οὗτος,pronoun,u(f',ὑπό,preposition,u(mw=n,σύ,pronoun,h(mi=n,ἐγώ,pronoun,me\n,μέν,particle,prostro/paios,προσχράω,verb,o(,ὁ,article,a)poqanw\n,ἀποθνήσκω,verb,ou)k,οὐ,adverb,e)/stai,εἰμί,verb,u(mi=n,σύ,pronoun,de\,δέ,particle,e)nqu/mios,ἐνθύμιος,adjective,genh/setai,γίγνομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tau=ta,οὗτος,pronoun,ou)=n,οὖν,particle,ei)do/tes,οἶδα,verb,bohqei=te,βοάω,verb,me\n,μέν,particle,tw=|,ὁ,article,a)poqano/nti,ἀποθνήσκω,verb,timwrei=sqe,τιμωρέω,verb,de\,δέ,particle,to\n,ὁ,article,a)poktei/nanta,ἀποκτείνω,verb,a(gneu/ete,ἁγνεύω,verb,de\,δέ,particle,th\n,ὁ,article,po/lin,πόλις,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tri/a,τρεῖς,noun,ga\r,γάρ,particle,a)gaqa\,ἀγαθός,adjective,pra/cete,πράσσω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)la/ssous,ἐλάσσων,adjective,me\n,μέν,particle,tou\s,ὁ,article,e)pibouleu/ontas,ἐπιβουλεύω,verb,katasth/sete,καθίστημι,verb,plei/ous,πλέως,adjective,de\,δέ,particle,tou\s,ὁ,article,th\n,ὁ,article,eu)se/beian,εὐσέβεια,noun,e)pithdeu/ontas,ἐπιτηδεύω,verb,a)polu/sesqe,ἀπολύω,verb,d',δέ,particle,au)toi\,αὐτός,pronoun,th=s,ὁ,article,u(pe\r,ὑπέρ,preposition,tou/tou,οὗτος,pronoun,miari/as,μιαρία,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
