@_id,@_location,word/0/@_form,word/0/@_id,word/0/lemma/@_id,word/0/lemma/@_entry,word/0/lemma/@_POS,word/0/lemma/@_TreeTagger,word/0/lemma/@_disambiguated,word/0/lemma/analysis/0/@_morph,word/0/lemma/analysis/1/@_morph,word/1/@_form,word/1/@_id,word/1/lemma/@_id,word/1/lemma/@_entry,word/1/lemma/@_POS,word/1/lemma/@_TreeTagger,word/1/lemma/@_disambiguated,word/1/lemma/analysis/@_morph,word/2/@_form,word/2/@_id,word/2/lemma/@_id,word/2/lemma/@_entry,word/2/lemma/@_POS,word/2/lemma/@_TreeTagger,word/2/lemma/@_disambiguated,word/2/lemma/analysis/@_morph,word/3/@_form,word/3/@_id,word/3/lemma/@_id,word/3/lemma/@_entry,word/3/lemma/@_POS,word/3/lemma/@_disambiguated,word/3/lemma/@_TreeTagger,word/3/lemma/analysis/@_morph,word/4/@_form,word/4/@_id,word/4/lemma/@_id,word/4/lemma/@_entry,word/4/lemma/@_POS,word/4/lemma/@_TreeTagger,word/4/lemma/@_disambiguated,word/4/lemma/analysis/@_morph,word/5/@_form,word/5/@_id,word/5/lemma/@_id,word/5/lemma/@_entry,word/5/lemma/@_POS,word/5/lemma/@_TreeTagger,word/5/lemma/@_disambiguated,word/5/lemma/analysis/@_morph,word/6/@_form,word/6/@_id,word/6/lemma/@_id,word/6/lemma/@_entry,word/6/lemma/@_POS,word/6/lemma/@_TreeTagger,word/6/lemma/@_disambiguated,word/6/lemma/analysis/@_morph,word/7/@_form,word/7/@_id,word/7/lemma/@_id,word/7/lemma/@_entry,word/7/lemma/@_POS,word/7/lemma/@_TreeTagger,word/7/lemma/@_disambiguated,word/7/lemma/analysis/@_morph,word/8/@_form,word/8/@_id,word/8/lemma/@_id,word/8/lemma/@_entry,word/8/lemma/@_POS,word/8/lemma/@_TreeTagger,word/8/lemma/@_disambiguated,word/8/lemma/analysis/0/@_morph,word/8/lemma/analysis/1/@_morph,word/9/@_form,word/9/@_id,word/9/lemma/@_id,word/9/lemma/@_entry,word/9/lemma/@_POS,word/9/lemma/@_TreeTagger,word/9/lemma/@_disambiguated,word/9/lemma/analysis/@_morph,word/10/@_form,word/10/@_id,word/10/lemma/@_id,word/10/lemma/@_entry,word/10/lemma/@_POS,word/10/lemma/@_TreeTagger,word/10/lemma/@_disambiguated,word/10/lemma/analysis/@_morph,punct/0/@_mark,punct/1/@_mark,word/0/lemma/analysis/@_morph,punct/@_mark,word/3/lemma/analysis/0/@_morph,word/3/lemma/analysis/1/@_morph,word/3/lemma/analysis/2/@_morph,word/3/lemma/analysis/3/@_morph,word/2/lemma/analysis/0/@_morph,word/2/lemma/analysis/1/@_morph,word/2/lemma/analysis/2/@_morph,word/8/lemma/analysis/@_morph,word/11/@_form,word/11/@_id,word/11/lemma/@_id,word/11/lemma/@_entry,word/11/lemma/@_POS,word/11/lemma/@_TreeTagger,word/11/lemma/@_disambiguated,word/11/lemma/analysis/@_morph,word/12/@_form,word/12/@_id,word/12/lemma/@_id,word/12/lemma/@_entry,word/12/lemma/@_POS,word/12/lemma/@_TreeTagger,word/12/lemma/@_disambiguated,word/12/lemma/analysis/0/@_morph,word/12/lemma/analysis/1/@_morph,word/13/@_form,word/13/@_id,word/13/lemma/@_id,word/13/lemma/@_entry,word/13/lemma/@_POS,word/13/lemma/@_TreeTagger,word/13/lemma/@_disambiguated,word/13/lemma/analysis/0/@_morph,word/13/lemma/analysis/1/@_morph,word/8/lemma/analysis/2/@_morph,word/7/lemma/analysis/0/@_morph,word/7/lemma/analysis/1/@_morph,punct/2/@_mark,punct/3/@_mark,word/4/lemma/analysis/0/@_morph,word/4/lemma/analysis/1/@_morph,word/6/lemma/analysis/0/@_morph,word/6/lemma/analysis/1/@_morph,word/11/lemma/analysis/0/@_morph,word/11/lemma/analysis/1/@_morph,word/12/lemma/analysis/@_morph,word/13/lemma/analysis/@_morph,word/14/@_form,word/14/@_id,word/14/lemma/@_id,word/14/lemma/@_entry,word/14/lemma/@_POS,word/14/lemma/@_TreeTagger,word/14/lemma/@_disambiguated,word/14/lemma/analysis/0/@_morph,word/14/lemma/analysis/1/@_morph,word/15/@_form,word/15/@_id,word/15/lemma/@_id,word/15/lemma/@_entry,word/15/lemma/@_POS,word/15/lemma/@_TreeTagger,word/15/lemma/@_disambiguated,word/15/lemma/analysis/@_morph,word/16/@_form,word/16/@_id,word/16/lemma/@_id,word/16/lemma/@_entry,word/16/lemma/@_POS,word/16/lemma/@_disambiguated,word/16/lemma/@_TreeTagger,word/16/lemma/analysis/@_morph,word/17/@_form,word/17/@_id,word/17/lemma/@_id,word/17/lemma/@_entry,word/17/lemma/@_POS,word/17/lemma/@_TreeTagger,word/17/lemma/@_disambiguated,word/17/lemma/analysis/@_morph,word/18/@_form,word/18/@_id,word/18/lemma/@_id,word/18/lemma/@_entry,word/18/lemma/@_POS,word/18/lemma/@_TreeTagger,word/18/lemma/@_disambiguated,word/18/lemma/analysis/@_morph,word/19/@_form,word/19/@_id,word/19/lemma/@_id,word/19/lemma/@_entry,word/19/lemma/@_POS,word/19/lemma/@_TreeTagger,word/19/lemma/@_disambiguated,word/19/lemma/analysis/@_morph,word/20/@_form,word/20/@_id,word/20/lemma/@_id,word/20/lemma/@_entry,word/20/lemma/@_POS,word/20/lemma/@_TreeTagger,word/20/lemma/@_disambiguated,word/20/lemma/analysis/@_morph,word/21/@_form,word/21/@_id,word/21/lemma/@_id,word/21/lemma/@_entry,word/21/lemma/@_POS,word/21/lemma/@_TreeTagger,word/21/lemma/@_disambiguated,word/21/lemma/analysis/@_morph,word/22/@_form,word/22/@_id,word/22/lemma/@_id,word/22/lemma/@_entry,word/22/lemma/@_POS,word/22/lemma/@_TreeTagger,word/22/lemma/@_disambiguated,word/22/lemma/analysis/@_morph,word/23/@_form,word/23/@_id,word/23/lemma/@_id,word/23/lemma/@_entry,word/23/lemma/@_POS,word/23/lemma/@_TreeTagger,word/23/lemma/@_disambiguated,word/23/lemma/analysis/@_morph,word/24/@_form,word/24/@_id,word/24/lemma/@_id,word/24/lemma/@_entry,word/24/lemma/@_POS,word/24/lemma/@_TreeTagger,word/24/lemma/@_disambiguated,word/24/lemma/analysis/@_morph,word/25/@_form,word/25/@_id,word/25/lemma/@_id,word/25/lemma/@_entry,word/25/lemma/@_POS,word/25/lemma/@_TreeTagger,word/25/lemma/@_disambiguated,word/25/lemma/analysis/@_morph,word/4/lemma/analysis/2/@_morph,word/0/lemma/analysis/2/@_morph,word/0/lemma/analysis/3/@_morph,word/0/lemma/analysis/4/@_morph,word/0/lemma/analysis/5/@_morph,word/0/lemma/analysis/6/@_morph,word/4/lemma/analysis/3/@_morph,word/4/lemma/analysis/4/@_morph,word/4/lemma/analysis/5/@_morph,word/4/lemma/analysis/6/@_morph,word/1/lemma/analysis/0/@_morph,word/1/lemma/analysis/1/@_morph,word/14/lemma/analysis/@_morph,word/16/lemma/analysis/0/@_morph,word/16/lemma/analysis/1/@_morph,word/18/lemma/analysis/0/@_morph,word/18/lemma/analysis/1/@_morph,word/9/lemma/analysis/0/@_morph,word/9/lemma/analysis/1/@_morph,word/9/lemma/analysis/2/@_morph,word/15/lemma/analysis/0/@_morph,word/15/lemma/analysis/1/@_morph,word/21/lemma/analysis/0/@_morph,word/21/lemma/analysis/1/@_morph,word/21/lemma/analysis/2/@_morph,word/21/lemma/analysis/3/@_morph,word/5/lemma/analysis/0/@_morph,word/5/lemma/analysis/1/@_morph,word/10/lemma/analysis/0/@_morph,word/10/lemma/analysis/1/@_morph,word/2/lemma/analysis/3/@_morph,word/1/lemma/analysis/2/@_morph,word/1/lemma/analysis/3/@_morph,word/7/lemma/analysis/2/@_morph,word/5/lemma/analysis/2/@_morph,word/5/lemma/analysis/3/@_morph,word/20/lemma/analysis/0/@_morph,word/20/lemma/analysis/1/@_morph,word/24/lemma/analysis/0/@_morph,word/24/lemma/analysis/1/@_morph,word/25/lemma/analysis/0/@_morph,word/25/lemma/analysis/1/@_morph,word/26/@_form,word/26/@_id,word/26/lemma/@_id,word/26/lemma/@_entry,word/26/lemma/@_POS,word/26/lemma/@_TreeTagger,word/26/lemma/@_disambiguated,word/26/lemma/analysis/@_morph,word/27/@_form,word/27/@_id,word/27/lemma/@_id,word/27/lemma/@_entry,word/27/lemma/@_POS,word/27/lemma/@_TreeTagger,word/27/lemma/@_disambiguated,word/27/lemma/analysis/@_morph,word/28/@_form,word/28/@_id,word/28/lemma/@_id,word/28/lemma/@_entry,word/28/lemma/@_POS,word/28/lemma/@_disambiguated,word/28/lemma/@_TreeTagger,word/28/lemma/analysis/@_morph,word/29/@_form,word/29/@_id,word/29/lemma/@_id,word/29/lemma/@_entry,word/29/lemma/@_POS,word/29/lemma/@_disambiguated,word/29/lemma/@_TreeTagger,word/29/lemma/analysis/@_morph,word/30/@_form,word/30/@_id,word/30/lemma/@_id,word/30/lemma/@_entry,word/30/lemma/@_POS,word/30/lemma/@_TreeTagger,word/30/lemma/@_disambiguated,word/30/lemma/analysis/@_morph,punct/4/@_mark,punct/5/@_mark,word/12/lemma/analysis/2/@_morph,word/15/lemma/analysis/2/@_morph,word/15/lemma/analysis/3/@_morph,word/23/lemma/analysis/0/@_morph,word/23/lemma/analysis/1/@_morph,word/17/lemma/analysis/0/@_morph,word/17/lemma/analysis/1/@_morph,word/9/lemma/analysis/3/@_morph,word/8/lemma/analysis/3/@_morph,word/16/lemma/analysis/2/@_morph,word/16/lemma/analysis/3/@_morph,word/6/lemma/analysis/2/@_morph,word/6/lemma/analysis/3/@_morph,word/13/lemma/analysis/2/@_morph
50,2,au)ta\r,1,16958,ἀτάρ,particle,false,n/a,,,e)gw\,2,30657,ἐγώ,pronoun,false,n/a,masc/fem nom/voc 1st sg,*karnei=on,3,unknown,,,false,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,epic (indeclform particle),:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,2,e)moi\,1,30657,ἐγώ,pronoun,true,1.0,,,patrw/ion,2,nlsj84135,πατρώιος,adjective,false,n/a,,ou(/tw,3,76063,οὕτως,adverb,false,n/a,indeclform (adverb),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,masc/fem dat 1st sg,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,masc acc sg,neut nom/voc/acc sg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,2,*spa/rth,1,95770,Σπάρτη,proper,false,n/a,,,toi,2,97456,σύ,pronoun,true,1.0,dat 2nd sg (doric),*karnei=e,3,unknown,,,false,n/a,,to\,4,71882,ὁ,article,n/a,false,neut nom/voc/acc sg,dh\,5,24295,δή,particle,false,n/a,indeclform (particle),prw/tiston,6,90936,πρώτιστος,adjective,false,n/a,,e)/deqlon,7,30677,ἔδεθλον,noun,false,n/a,neut nom/voc/acc sg,deu/teron,8,24261,δεύτερος,adjective,false,n/a,,au)=,9,18080,αὖ,interjection,false,0.5,,,*qh/rh,10,48703,Θήρα,proper,true,0.33,fem nom/voc sg (epic ionic),tri/tato/n,11,105316,τρίτατος,adjective,false,n/a,,",",",",fem nom/voc sg (attic epic doric ionic),,,,,,,,,indeclform (adverb),ge,12,21705,γε,particle,false,n/a,enclitic indeclform (particle),me\n,13,66260,μέν,particle,false,n/a,,,a)/stu,14,16686,ἄστυ,noun,false,n/a,,,,masc acc sg,neut nom/voc/acc sg,.,,,,,,,,indeclform (particle),neut nom/voc/acc sg,*kurh/nhs,15,61040,Κυρήνη,proper,false,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fem gen sg (attic epic ionic),,,,,,,,,,,,,,masc acc sg,neut nom/voc/acc sg,masc acc sg,neut nom/voc/acc sg,,,,,masc/fem acc sg,neut nom/voc/acc sg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,2,e)k,1,31575,ἐκ,preposition,false,n/a,,,me/n,2,66260,μέν,particle,false,n/a,indeclform (particle),se,3,97456,σύ,pronoun,false,n/a,acc 2nd sg,*spa/rths,4,95770,Σπάρτη,proper,n/a,false,fem gen sg (attic epic doric ionic),e(/kton,5,33057,ἕκτος,adjective,false,n/a,,ge/nos,6,21920,γένος,noun,false,n/a,neut nom/voc/acc sg,*oi)dipo/dao,7,nlsj8322,Οἰδιπόδης,proper,false,n/a,masc gen sg (epic doric ionic),h)/gage,8,1083,ἄγω,verb,false,n/a,aor ind act 3rd sg (attic epic ionic),*qhrai/hn,9,48722,θηράω,verb,false,n/a,,,e)s,10,31235,εἰς,preposition,false,n/a,proclitic indeclform (prep),a)po/ktisin,11,12977,ἀπόκτισις,noun,false,n/a,fem acc sg,,,proclitic indeclform (prep),:,,,,,,,,pres opt act 1st sg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,masc acc sg,neut nom/voc/acc sg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,2,e)k,1,31575,ἐκ,preposition,false,n/a,,,de/,2,23596,δέ,particle,false,n/a,indeclform (particle),se,3,97456,σύ,pronoun,false,n/a,acc 2nd sg,*qh/rhs,4,48703,Θήρα,proper,0.33,true,fem gen sg (epic ionic),ou)=los,5,75858,οὖλος,adjective,true,0.33,masc nom sg,*)aristote/lhs,6,nlsj2729,Ἀριστοτέλης,proper,false,n/a,,*)asbusti/di,7,unknown,,,false,n/a,,pa/rqeto,8,78926,παρατίθημι,verb,false,n/a,aor ind mid 3rd sg (homeric),gai/hi,9,21401,γαῖα,noun,false,n/a,fem dat sg (epic ionic),fem dat sg (attic epic ionic),dei=me,10,24014,δέμω,verb,false,n/a,aor ind act 3rd sg (homeric ionic),de/,11,23596,δέ,particle,false,n/a,indeclform (particle),",",",",proclitic indeclform (prep),,,,,,,,,,toi,12,97456,σύ,pronoun,true,1.0,dat 2nd sg (doric),ma/la,13,64757,μάλα,adverb,true,1.0,,,kalo\n,14,nlsj61372,καλός,noun,false,n/a,masc acc sg,neut nom/voc/acc sg,,,,",",",",,,,,,,indeclform (adverb),,a)na/ktoron,15,6833,ἀνάκτορον,noun,false,n/a,,,e)n,16,34700,ἐν,preposition,true,0.5,proclitic indeclform (prep),de\,17,23596,δέ,particle,n/a,false,indeclform (particle),po/lhi,18,84494,πόλις,adjective,false,n/a,fem dat sg (epic doric ionic),qh=ke,19,103922,τίθημι,verb,false,n/a,aor ind act 3rd sg (homeric ionic),telesfori/hn,20,102983,τελεσφορία,noun,false,n/a,fem acc sg (epic ionic),e)peth/sion,21,38763,ἐπετήσιος,adjective,false,n/a,,h(=i,22,46574,ᾗ,adverb,true,1.0,indeclform (adverb),e)ni\,23,34700,ἐν,preposition,false,n/a,proclitic poetic indeclform (prep),polloi/,24,85306,πολύς,adjective,false,n/a,masc nom/voc pl,u(sta/tion,25,109727,ὑστάτιος,adjective,false,n/a,,pi/ptousin,26,83253,πίπτω,verb,false,n/a,,,,,,,,,,,,,,neut nom/voc/acc sg,,,,,,,,,,,,,,masc acc pl (attic epic doric),masc nom/voc pl (doric aeolic),,,,,,,masc nom sg,,masc/fem acc sg,neut nom/voc/acc sg,masc acc sg,neut nom/voc/acc sg,pres part act masc/neut dat pl (attic epic doric ionic),pres ind act 3rd pl (attic epic doric ionic),e)p',27,nlsj126,ἐπί,preposition,false,n/a,indeclform (prep),i)sxi/on,28,nlsj61122,ἰσχίον,noun,false,n/a,neut nom/voc/acc sg,w)=,29,116027,ὦ,interjection,1.0,true,indeclform (exclam),a)/na,30,7094,ἄναξ,noun,0.5,true,masc voc sg,tau=roi,31,102589,ταῦρος,noun,false,n/a,masc nom/voc pl,",",.,,,,,,,,,,,,,,
55,2,i(h\,1,unknown,,,false,n/a,,,i(h\,2,unknown,,,false,n/a,,*karnei=e,3,unknown,,,false,n/a,,polu/llite,4,85028,πολύλλιτος,adjective,n/a,false,masc/fem voc sg,sei=o,5,97456,σύ,pronoun,true,1.0,gen 2nd sg (epic),de\,6,23596,δέ,particle,false,n/a,indeclform (particle),bwmoi/,7,21335,βωμός,noun,false,n/a,masc nom/voc pl,a)/nqea,8,8817,ἄνθος,adjective,false,n/a,neut nom/voc/acc pl (epic ionic),me\n,9,66260,μέν,particle,false,n/a,,,fore/ousin,10,112102,φορέω,verb,false,n/a,,e)n,11,34700,ἐν,preposition,true,0.5,proclitic indeclform (prep),",",",",,,,,,,,,,indeclform (particle),ei)/ari,12,29865,ἔαρ,noun,false,n/a,neut dat sg (epic),to/ssa,13,104416,τόσος,adjective,false,n/a,neut nom/voc/acc pl,fem nom/voc/acc dual,per,14,nlsj84271,πέρ,particle,false,n/a,,,,,,:,,,,,,,,,enclitic indeclform (particle),*(=wrai,15,nlsj883,Ὥρα,proper,false,n/a,,,poiki/l',16,84295,ποικίλος,adjective,false,n/a,,a)gineu=si,17,521,ἀγινέω,verb,n/a,false,,zefu/rou,18,46203,Ζέφυρος,proper,false,n/a,masc gen sg,pnei/ontos,19,84068,πνέω,verb,false,n/a,pres part act masc/neut gen sg,e)e/rshn,20,nlsj11308,ἔρσα,noun,false,n/a,fem acc sg (attic epic ionic),xei/mati,21,113526,χεῖμα,noun,false,n/a,neut dat sg,de\,22,23596,δέ,particle,false,n/a,indeclform (particle),kro/kon,23,60093,κρόκος,noun,false,n/a,masc acc sg,h(du/n,24,46712,ἡδύς,adjective,false,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fem nom/voc pl,pres part act masc/neut dat pl (epic doric ionic),pres ind act 3rd pl (epic doric ionic aeolic),,,pres part act masc/neut dat pl (epic doric ionic),pres ind act 3rd pl (epic doric ionic),,neut nom/voc/acc pl,masc voc sg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fem nom/voc sg (doric aeolic),fem nom/voc pl,fem dat sg (doric aeolic),masc acc sg,masc acc sg,,,,,,,,,
56,2,a)ei\,1,1564,ἀεί,adverb,false,n/a,,,de/,2,23596,δέ,particle,false,n/a,indeclform (particle),toi,3,104155,τοι,particle,true,1.0,enclitic indeclform (particle),a)e/naon,4,1692,ἀέναος,adjective,0.5,true,,pu=r,5,91547,πῦρ,noun,false,n/a,neut nom/voc/acc sg,ou)de/,6,75764,οὐδέ,particle,false,0.33,indeclform (particle),pote,7,nlsj67563,ποτέ,particle,false,n/a,enclitic indeclform (particle),xqizo\n,8,113951,χθιζός,adjective,false,n/a,,peribo/sketai,9,nlsj85259,περιβόσκω,verb,false,n/a,fut ind mid 3rd sg (doric),pres ind mp 3rd sg,a)/nqraka,10,8848,ἄνθραξ,noun,false,n/a,masc acc sg,te/frh,11,103682,τέφρα,noun,false,n/a,fem nom/voc sg (epic ionic),",",.,indeclform (adverb),,masc/fem acc sg,neut nom/voc/acc sg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,masc acc sg,neut nom/voc/acc sg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,2,h)=,1,46571,ἦ,adverb,true,1.0,,,r(',2,14639,ἄρα,particle,false,n/a,epic (enclitic indeclform particle),e)xa/rh,3,112934,χαίρω,verb,false,n/a,aor ind pass 3rd sg,me/ga,4,65552,μέγας,adverb,n/a,false,neut nom/voc/acc sg,*foi=bos,5,nlsj5526,Φοῖβος,proper,false,n/a,masc nom sg,o(/te,6,75688,ὅτε,conjunction,true,1.0,indeclform (conj),zwsth=res,7,46544,ζωστήρ,noun,false,n/a,masc nom/voc pl,*)enuou=s,8,36431,Ἐνυώ,proper,false,n/a,,a)ne/res,9,8665,ἀνήρ,noun,false,n/a,,,w)rxh/santo,10,75475,ὀρχέομαι,verb,true,0.5,aor ind mp 3rd pl,meta\,11,66572,μετά,preposition,false,n/a,indeclform (prep),",",",",indeclform (adverb),,,,,,,,,masc nom/voc pl (epic),canqh=isi,12,unknown,,,false,n/a,,*libu/ssais,13,unknown,,,false,n/a,,,te/qmiai,14,102773,τέθμιος,adjective,false,n/a,,,,fem nom/voc pl,fem gen sg,.,,,,,,,,,fem nom/voc pl (doric),eu)=te/,15,45273,εὖτε,conjunction,false,n/a,,,sfin,16,101628,σφεῖς,pronoun,false,n/a,masc/fem dat pl,*karneia/des,17,unknown,,,n/a,false,,h)/luqon,18,42827,ἔρχομαι,verb,false,n/a,,w(=rai,19,116293,ὥρα,adjective,false,n/a,fem nom/voc pl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,indeclform (conj),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aor ind act 3rd pl,aor ind act 1st sg,,,,,,,
58,2,oi(\,1,29856,ἕ,pronoun,true,0.5,,,d',2,23596,δέ,particle,false,n/a,indeclform (particle),ou)/pw,3,75907,οὔπω,adverb,false,n/a,indeclform (adverb),phgh=isi,4,unknown,,,n/a,false,,*ku/rhs,5,61030,κυρέω,verb,false,n/a,imperf ind act 2nd sg (doric aeolic),e)du/nanto,6,28566,δύναμαι,verb,false,n/a,imperf ind mp 3rd pl,pela/ssai,7,80403,πελάζω,verb,false,n/a,,*dwrie/es,8,29802,Δωριεύς,proper,false,n/a,masc nom/voc pl (attic epic ionic),pukinh=n,9,unknown,,,false,n/a,,,de\,10,23596,δέ,particle,false,n/a,indeclform (particle),na/pais,11,69721,νάπη,adjective,false,n/a,fem dat pl,",",.,masc/fem dat sg (epic ionic),,,,,,,,,,*)/azilin,12,unknown,,,false,n/a,,e)/naion,13,69771,ναίω,verb,true,0.5,imperf ind act 3rd pl,imperf ind act 1st sg,,,,,,,,,,,,,,,,,aor inf act (epic),aor opt act 3rd sg (epic),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,2,tou\s,1,71882,ὁ,article,false,n/a,,,me\n,2,66260,μέν,particle,false,n/a,indeclform (particle),a)/nac,3,7094,ἄναξ,noun,false,n/a,masc nom/voc sg,i)/den,4,nlsj11198,εἶδον,verb,n/a,false,aor ind act 3rd sg (homeric ionic),au)to/s,5,17907,αὐτός,pronoun,false,n/a,masc nom sg,e(h=i,6,37805,ἑός,adjective,true,1.0,fem dat sg (epic ionic),d',7,23596,δέ,particle,false,n/a,indeclform (particle),e)pedei/cato,8,39125,ἐπιδείκνυμι,verb,false,n/a,aor ind mid 3rd sg,nu/mfhi,9,71282,νύμφη,noun,false,n/a,,,sta\s,10,51241,ἵστημι,verb,false,n/a,aor part act masc nom/voc sg,e)pi\,11,nlsj126,ἐπί,preposition,false,n/a,indeclform (prep),",",",",masc acc pl,,,,,,,,,fem dat sg (attic epic ionic),*murtou/sshs,12,unknown,,,false,n/a,,keratw/deos,13,56779,κερατώδης,adjective,false,n/a,,,h(=xi,14,47681,ἧχι,adverb,false,n/a,,,,,,.,,,,,,,,masc/fem/neut gen sg (epic doric ionic aeolic),epic (indeclform adverb),le/onta,15,62816,λέων,noun,false,n/a,,,*(uyhi\s,16,unknown,,,false,n/a,,kate/pefne,17,55797,κατέπεφνον,verb,n/a,false,aor ind act 3rd sg (epic),bow=n,18,20179,βόα,noun,true,0.33,fem gen pl,si/nin,19,94241,σίνις,adjective,false,n/a,masc acc sg,*eu)rupu/loio,20,nlsj5171,Εὐρύπυλος,proper,false,n/a,masc gen sg (epic),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,masc acc sg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,2,ou),1,75730,οὐ,adverb,false,n/a,,,kei/nou,2,31951,ἐκεῖνος,pronoun,false,0.25,,xoro\n,3,114468,χορός,noun,false,n/a,masc acc sg,ei)=de,4,nlsj11198,εἶδον,verb,n/a,false,aor ind act 3rd sg,qew/teron,5,48601,θεώτερος,adjective,false,n/a,,a)/llon,6,4490,ἄλλος,adjective,false,n/a,masc acc sg,*)apo/llwn,7,13098,Ἀπόλλων,proper,false,n/a,masc nom/voc sg,ou)de\,8,75764,οὐδέ,particle,false,0.33,indeclform (particle),po/lei,9,84494,πόλις,adjective,true,1.0,fem nom/voc/acc dual (attic epic doric ionic),fem dat sg (epic doric ionic),to/s',10,104416,τόσος,adjective,false,n/a,,e)/neimen,11,70188,νέμω,verb,false,n/a,aor ind act 3rd sg,",",",",proclitic indeclform (adverb),,,,,,,,,,o)fe/lsima,12,76091,ὀφέλσιμος,adjective,false,n/a,neut nom/voc/acc pl,to/ssa,13,104416,τόσος,adjective,false,n/a,neut nom/voc/acc pl,fem nom/voc/acc dual,*kurh/nhi,14,61040,Κυρήνη,proper,false,n/a,,,fem dat sg (attic epic doric ionic),,,",",.,masc acc sg,neut nom/voc/acc sg,,,,,,fem dat sg (attic epic ionic),mnwo/menos,15,68158,μνάομαι,verb,false,n/a,,,prote/rhs,16,90504,πρότερος,adjective,true,1.0,fem gen sg (epic ionic),a(rpaktu/os,17,15407,ἁρπακτύς,noun,n/a,false,fem gen sg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neut gen sg,masc gen sg,pres part mp masc nom sg (epic),,,,,neut nom/voc/acc pl,masc voc sg,fem nom/voc pl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fem nom/voc sg (doric aeolic),,,,,,,fem dat sg (doric aeolic),,,,,,
